seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,DISCOVERY_STATUS_ATTEMPTS,REQUEST_STATUS_ATTEMPTS,GRANT_WITHOUT_DECODED_REQUEST,CONTROL_ATTEMPT_BOUND,CONTROL_BOUND_RATIO,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16049001,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30363631384,30363631384,1062327,491092,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,2,4777,4777,0,0,4,4,0,0,0,0,1,0.406541166848598,0.406541166848598,1,0,0
16049001,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30363631384,30363631384,1718197,491092,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,2,4777,4550,227,0,4,4,0,0,0,0,1,0.406541166848598,0.406541166848598,1,0,0
16049001,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30363631384,30363631384,1386693,494186,176812236,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,247,351,87,160,0,534,1.11985018726592,390,598,2392,2264,128,0,1988,3,4773,4773,0,0,6,6,0,0,0,0,1,0.411045084991866,0.411045084991866,1,0,0
16049001,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30363631384,30363631384,1061873,576407,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,462,1998,1998,0,0,968,846,0,122,0,122,1,0.242836253224536,0.226697213211158,1,0,0
16049001,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30363631384,20746640874,1160268,985331,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,135,3979,3979,0,0,270,270,0,0,0,0,1,0.39578180683968,0.39578180683968,1,0,0
16049001,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30363631384,30363631384,1062446,492093,176900190,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,213,314,87,126,0,534,0.98689138576779,314,527,2108,2108,0,0,1988,4,4773,4773,0,0,8,8,0,0,0,0,1,0.406791384523224,0.406791384523224,1,0,0
16049001,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30363631384,30363631384,1062449,499408,177265338,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9645,0,0,0,0,222,221,NaN,1,261,319,80,215,0,534,1.08614232209738,440,580,2320,2320,0,0,1929,28,4647,4647,0,0,54,50,0,4,0,4,1,0.403538554753086,0.402787901729208,1,0,0
16049001,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113351431349,113351431349,1757145,3860055,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,10,10295,10295,0,0,20,18,0,2,0,2,1,0.455570394204913,0.29296469627334,1,0,0
16049001,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113351431349,113351431349,2413015,3860055,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,10,10295,9807,488,0,20,17,1,2,0,2,1,0.455570394204913,0.29296469627334,1,0,0
16049001,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113351431349,113351431349,2081511,3825354,502474922,NaN,NaN,NaN,NaN,NaN,3,3,1,1,27,0.9725,0,0,0,0,NaN,NaN,NaN,0,528,938,172,356,0,1409,1.04045422285309,1175,1466,13194,12495,699,0,3890,18,10147,10147,0,0,39,37,0,2,0,2,1,0.452482944244187,0.29296469627334,1,0,0
16049001,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113351431349,113351431349,1746229,709120,382845946,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,1409,0.0702625975869411,31,99,351,351,0,0,799,631,2798,2798,0,0,1370,1217,0,153,0,111,1,0.150564643084741,0.132760348311221,1,0,0
16049001,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113351431349,74525358035,1855086,4229318,501371854,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,806,1050,159,647,0,1409,1.31724627395316,1298,1856,16704,16305,399,0,3556,83,9497,9497,0,0,166,164,0,2,0,2,1,0.438177759426156,0.316223485977476,1,0,0
16049001,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113351431349,113351431349,1757564,3860521,504021139,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,455,915,175,280,0,1409,0.972320794889993,931,1370,12330,12330,0,0,3953,12,10291,10291,0,0,24,22,0,2,0,2,1,0.455055819211458,0.292655951277267,1,0,0
16049001,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113351431349,113351431349,1757567,3864528,503321724,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.92975,0,0,0,0,222,221,NaN,5,619,1035,157,580,0,1409,1.17388218594748,1479,1654,14886,14886,0,0,3719,67,9717,9717,0,0,159,145,0,14,0,10,1,0.446376654321862,0.299928611184755,1,0,0
16049002,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30452108002,30452108002,1062327,491162,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,3,4777,4777,0,0,5,3,0,2,0,2,1,0.406728830104567,0.406541166848598,1,0,0
16049002,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30452108002,30452108002,1718197,491162,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,3,4777,4532,245,0,5,3,0,2,0,2,1,0.406728830104567,0.406541166848598,1,0,0
16049002,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30452108002,30452108002,1386693,494412,176921615,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,234,334,88,146,0,534,1.06367041198502,361,568,2272,2176,96,0,1990,3,4777,4777,0,0,5,3,0,2,0,2,1,0.40954377894411,0.40935611568814,1,0,0
16049002,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30452108002,30452108002,1061873,575155,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,440,1998,1998,0,0,921,831,0,90,0,90,1,0.238707661593207,0.224632917395494,1,0,0
16049002,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30452108002,20759561950,1160268,985621,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,146,3979,3979,0,0,291,289,0,2,0,2,1,0.397846102655344,0.397658439399375,1,0,0
16049002,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30452108002,30452108002,1062446,492119,176900190,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,213,314,87,126,0,534,0.98689138576779,314,527,2108,2108,0,0,1988,3,4773,4773,0,0,5,3,0,2,0,2,1,0.406603721267254,0.406416058011285,1,0,0
16049002,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30452108002,30452108002,1062449,499316,177265338,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9645,0,0,0,0,222,221,NaN,1,261,319,80,215,0,534,1.08614232209738,440,580,2320,2320,0,0,1929,26,4647,4647,0,0,52,50,0,2,0,2,1,0.403163228241147,0.402787901729208,1,0,0
16049002,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,112899769151,112899769151,1757145,3859903,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,8,10295,10295,0,0,17,17,0,0,0,0,1,0.455364564207531,0.29296469627334,1,0,0
16049002,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,112899769151,112899769151,2413015,3859903,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,8,10295,9805,490,0,17,16,1,0,0,0,1,0.455364564207531,0.29296469627334,1,0,0
16049002,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,112899769151,112899769151,2081511,3843691,503571588,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.9885,0,0,0,0,NaN,NaN,NaN,0,538,1000,180,358,0,1409,1.09155429382541,1166,1538,13842,13126,716,0,3954,8,10292,10292,0,0,17,17,0,0,0,0,1,0.460510314142075,0.298213361206574,1,0,0
16049002,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,112899769151,112899769151,1746229,707092,382845946,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,1409,0.0702625975869411,31,99,351,351,0,0,799,592,2798,2798,0,0,1302,1192,0,110,0,96,1,0.146550958135797,0.130907878334785,1,0,0
16049002,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,112899769151,74267890577,1855086,4229614,501371854,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,806,1050,159,647,0,1409,1.31724627395316,1298,1856,16704,16305,399,0,3556,91,9497,9497,0,0,183,181,0,2,0,2,1,0.439001079415683,0.317252635964385,1,0,0
16049002,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,112899769151,112899769151,1757564,3860332,504021139,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,455,915,175,280,0,1409,0.972320794889993,931,1370,12330,12330,0,0,3953,9,10291,10291,0,0,19,19,0,0,0,0,1,0.454747074215386,0.292553036278577,1,0,0
16049002,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,112899769151,112899769151,1757567,3863546,503321724,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.92975,0,0,0,0,222,221,NaN,5,619,1035,157,580,0,1409,1.17388218594748,1479,1654,14886,14886,0,0,3719,51,9717,9717,0,0,124,124,0,0,0,0,1,0.444730014342808,0.299105291195228,1,0,0
16049003,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30446649821,30446649821,1062327,491070,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,1,4777,4777,0,0,3,3,0,0,0,0,1,0.406353503592628,0.406353503592628,1,0,0
16049003,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30446649821,30446649821,1718197,491070,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,1,4777,4546,231,0,3,3,0,0,0,0,1,0.406353503592628,0.406353503592628,1,0,0
16049003,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30446649821,30446649821,1386693,493606,176911793,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,238,320,90,148,0,534,1.04494382022472,367,558,2232,2137,95,0,1989,2,4774,4774,0,0,6,6,0,0,0,0,1,0.408542908245606,0.408542908245606,1,0,0
16049003,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30446649821,30446649821,1061873,575363,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,432,1998,1998,0,0,904,798,0,106,0,106,1,0.237206355545451,0.222568621579829,1,0,0
16049003,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30446649821,20799186523,1160268,985441,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,140,3979,3979,0,0,281,281,0,0,0,0,1,0.396720123119527,0.396720123119527,1,0,0
16049003,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30446649821,30446649821,1062446,492049,176900190,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,213,314,87,126,0,534,0.98689138576779,314,527,2108,2108,0,0,1988,2,4773,4773,0,0,5,5,0,0,0,0,1,0.406416058011285,0.406416058011285,1,0,0
16049003,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30446649821,30446649821,1062449,499162,177265338,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9645,0,0,0,0,222,221,NaN,1,261,319,80,215,0,534,1.08614232209738,440,580,2320,2320,0,0,1929,19,4647,4647,0,0,41,39,0,2,0,2,1,0.40184958544936,0.401661922193391,1,0,0
16049003,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113085953189,113085953189,1757145,3860322,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,13,10295,10295,0,0,29,21,0,8,0,6,1,0.455879139200985,0.293067611272031,1,0,0
16049003,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113085953189,113085953189,2413015,3860322,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,13,10295,9764,531,0,29,21,0,8,0,6,1,0.455879139200985,0.293067611272031,1,0,0
16049003,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113085953189,113085953189,2081511,3832939,501326694,NaN,NaN,NaN,NaN,NaN,3,3,1,1,23,0.96225,0,0,0,0,NaN,NaN,NaN,0,511,912,171,340,0,1409,1.00993612491128,1105,1423,12807,12211,596,0,3849,36,10042,10042,0,0,84,70,0,14,0,12,1,0.448640784293061,0.290460431305196,1,0,0
16049003,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113085953189,113085953189,1746229,707708,382845946,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,1409,0.0702625975869411,31,99,351,351,0,0,799,596,2798,2798,0,0,1334,1196,0,138,0,108,1,0.146962618130561,0.130702048337403,1,0,0
16049003,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113085953189,74452937134,1855086,4229996,501371854,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,806,1050,159,647,0,1409,1.31724627395316,1298,1856,16704,16305,399,0,3556,95,9497,9497,0,0,193,183,0,10,0,8,1,0.439412739410446,0.317149720965694,1,0,0
16049003,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113085953189,113085953189,1757564,3860751,504021139,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,455,915,175,280,0,1409,0.972320794889993,931,1370,12330,12330,0,0,3953,14,10291,10291,0,0,31,23,0,8,0,6,1,0.45526164920884,0.292655951277267,1,0,0
16049003,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113085953189,113085953189,1757567,3864080,503321724,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.92975,0,0,0,0,222,221,NaN,5,619,1035,157,580,0,1409,1.17388218594748,1479,1654,14886,14886,0,0,3719,57,9717,9717,0,0,135,125,0,10,0,8,1,0.445347504334953,0.299105291195228,1,0,0
16049004,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30339342506,30339342506,1062327,491070,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,1,4777,4777,0,0,2,2,0,0,0,0,1,0.406353503592628,0.406353503592628,1,0,0
16049004,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30339342506,30339342506,1718197,491070,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,1,4777,4543,234,0,2,2,0,0,0,0,1,0.406353503592628,0.406353503592628,1,0,0
16049004,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30339342506,30339342506,1386693,493784,176855395,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,238,330,91,147,0,534,1.06367041198502,358,568,2272,2143,129,0,1990,1,4777,4777,0,0,2,2,0,0,0,0,1,0.409168452432171,0.409168452432171,1,0,0
16049004,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30339342506,30339342506,1061873,574729,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,425,1998,1998,0,0,880,794,0,86,0,86,1,0.235892712753664,0.223319274603707,1,0,0
16049004,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30339342506,20611156686,1160268,985441,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,140,3979,3979,0,0,280,280,0,0,0,0,1,0.396720123119527,0.396720123119527,1,0,0
16049004,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30339342506,30339342506,1062446,492027,176900190,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,213,314,87,126,0,534,0.98689138576779,314,527,2108,2108,0,0,1988,1,4773,4773,0,0,2,2,0,0,0,0,1,0.406228394755315,0.406228394755315,1,0,0
16049004,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30339342506,30339342506,1062449,499114,177265338,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9645,0,0,0,0,222,221,NaN,1,261,319,80,215,0,534,1.08614232209738,440,580,2320,2320,0,0,1929,19,4647,4647,0,0,38,38,0,0,0,0,1,0.40184958544936,0.401661922193391,1,0,0
16049004,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113467512605,113467512605,1757145,3859829,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,6,10295,10295,0,0,15,15,0,0,0,0,1,0.455158734210149,0.292758866275958,1,0,0
16049004,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113467512605,113467512605,2413015,3859829,504027300,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,455,930,176,279,0,1409,0.982966643009226,930,1385,12465,12465,0,0,3955,6,10295,9775,520,0,15,13,2,0,0,0,1,0.455158734210149,0.292758866275958,1,0,0
16049004,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113467512605,113467512605,2081511,3841188,503597275,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,NaN,0,528,942,176,352,0,1409,1.04329311568488,1147,1470,13230,12554,676,0,3953,6,10289,10289,0,0,15,15,0,0,0,0,1,0.457868829175676,0.295571876240175,1,0,0
16049004,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113467512605,113467512605,1746229,706436,382845946,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,1409,0.0702625975869411,31,99,351,351,0,0,799,569,2798,2798,0,0,1289,1147,0,142,0,101,1,0.144183913165907,0.129364153354422,1,0,0
16049004,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113467512605,74613436634,1855086,4229795,501371854,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,806,1050,159,647,0,1409,1.31724627395316,1298,1856,16704,16305,399,0,3556,98,9497,9497,0,0,199,199,0,0,0,0,1,0.439721484406519,0.318075955953912,1,0,0
16049004,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113467512605,113467512605,1757564,3860258,504021139,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,455,915,175,280,0,1409,0.972320794889993,931,1370,12330,12330,0,0,3953,7,10291,10291,0,0,17,17,0,0,0,0,1,0.454541244218004,0.292347206281195,1,0,0
16049004,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113467512605,113467512605,1757567,3863741,503321724,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.92975,0,0,0,0,222,221,NaN,5,619,1035,157,580,0,1409,1.17388218594748,1479,1654,14886,14886,0,0,3719,51,9717,9717,0,0,120,111,0,9,0,5,1,0.444730014342808,0.298487801203083,1,0,0
16049005,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30295014683,30295014683,1062327,491184,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,4,4777,4777,0,0,8,6,0,2,0,2,1,0.406916493360537,0.406728830104567,1,0,0
16049005,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30295014683,30295014683,1718197,491184,176806773,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,213,310,89,124,0,534,0.97940074906367,310,523,2092,2092,0,0,1990,4,4777,4538,239,0,8,6,0,2,0,2,1,0.406916493360537,0.406728830104567,1,0,0
16049005,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30295014683,30295014683,1386693,489344,176538006,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,241,261,91,150,0,534,0.940074906367041,366,502,2008,1921,87,0,1989,4,4774,4774,0,0,8,6,0,2,0,2,1,0.405415187312781,0.405227524056811,1,0,0
16049005,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30295014683,30295014683,1061873,575141,137611490,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,68,31,37,31,0,534,0.185393258426966,31,99,249,249,0,0,799,435,1998,1998,0,0,907,813,0,94,0,94,1,0.237769345313359,0.223506937859677,1,0,0
16049005,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30295014683,20684343149,1160268,985753,175440741,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,564,585,72,492,0,534,2.15168539325843,678,1149,4596,4197,399,0,1591,152,3979,3979,0,0,304,302,0,2,0,2,1,0.398972082191161,0.398784418935192,1,0,0
