seed,method,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,ACKRATE,ACKCOUNT,PDR,VIOLATIONS,POSTRIG,VELTRIG,AOITRIG,TIMEOUTTRIG,MEANSCALE,MINSCALE,ESTAOI,SUPPRINFLIGHT,MEANOUTST,MAXOUTST,ACKCUMGAIN,DUPACK,HARDRATIO,ADAPTRATIO,REFRESHRATIO,CDBLOCKED,INFLBLOCKED,STALEACKDISC,FORMFAIL,SAFEFAIL
6,P20,Moderate,0.0729105992685261,0.0939419484147653,0.506444324253197,0.117962458371178,20,7200,0,0,0.798888888888889,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P20,Moderate,0.0725213255096715,0.0939460642278693,0.509929359640826,0.117518922191947,20,7200,0,0,0.800833333333333,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P20,Moderate,0.0728397285039086,0.0942209353694781,0.509574974846788,0.118463518013927,20,7200,0,0,0.799166666666667,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P20,Moderate,0.0731674810409783,0.0944886236636701,0.50721928785286,0.11832727823191,20,7200,0,0,0.8,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P20,Moderate,0.072660327890324,0.0936074908037444,0.509271992075275,0.117873145625189,20,7200,0,0,0.80625,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P20,Moderate,0.0730282866858421,0.0936349968744522,0.508584328400971,0.118395398122918,20,7200,0,0,0.800138888888889,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P20,Moderate,0.073082692256395,0.0934235407561036,0.509904003051027,0.11878897971541,20,7200,0,0,0.794027777777778,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P20,Moderate,0.0726155749156788,0.0938603892428062,0.511415812101959,0.118047229791099,20,7200,0,0,0.801944444444444,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P20,Moderate,0.0730089132715158,0.0948275922257203,0.50621394907964,0.117941265516197,20,7200,0,0,0.799305555555555,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P20,Moderate,0.072579118128788,0.0929853691308403,0.509930066959305,0.118016954283984,20,7200,0,0,0.800277777777778,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P20,Moderate,0.0727662454904321,0.0943107270266704,0.508712193821437,0.117814108386315,20,7200,0,0,0.801111111111111,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P20,Moderate,0.0726199177584179,0.0939560390504171,0.507116596686815,0.117712685437481,20,7200,0,0,0.799027777777778,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,Moderate,0.0734314444256283,0.0962619748912393,0.506028842867231,0.118955495004541,20,7200,0,0,0.795833333333333,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,Moderate,0.0726613375059092,0.0929407455757179,0.507787797737764,0.117848925219497,20,7200,0,0,0.805833333333333,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,Moderate,0.0731697016658252,0.0956175284627273,0.508411368345387,0.118175900696337,20,7200,0,0,0.803888888888889,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,A1 State-event,Moderate,0.162380711848132,0.2294570184015,0.400498785927466,0.268283378746594,4.29444444444444,1546,0,0,0.807244501940492,0,0.963777490297542,0.036222509702458,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,A1 State-event,Moderate,0.165733811570378,0.302572495176891,0.400996026428439,0.271214047835301,4.29444444444444,1546,0,0,0.817593790426908,0,0.966364812419146,0.0336351875808538,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,A1 State-event,Moderate,0.172504879173203,0.250335904090901,0.379140241441159,0.274553436270058,4.29444444444444,1546,0,0,0.794307891332471,0,0.965071151358344,0.0349288486416559,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
4,A1 State-event,Moderate,0.165686314430447,0.225615527359595,0.38768022981497,0.271569785043899,4.28888888888889,1544,0,0,0.802461139896373,0,0.963730569948187,0.0362694300518135,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
5,A1 State-event,Moderate,0.163974807555211,0.229575607075455,0.377038998680321,0.26492885255828,4.28888888888889,1544,0,0,0.815414507772021,0,0.966321243523316,0.0336787564766839,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
6,A1 State-event,Moderate,0.168149258901365,0.241145340638545,0.367484121392481,0.277426581895247,4.31111111111111,1552,0,0,0.803479381443299,0,0.963917525773196,0.0360824742268041,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
7,A1 State-event,Moderate,0.164500963623624,0.215082184495137,0.386434306221801,0.274193157735392,4.30555555555556,1550,0,0,0.805806451612903,0,0.96258064516129,0.0374193548387097,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
8,A1 State-event,Moderate,0.168450604435851,0.227391004112298,0.395457083589427,0.277514380865879,4.29444444444444,1546,0,0,0.789780077619664,0,0.959896507115136,0.0401034928848642,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
9,A1 State-event,Moderate,0.169861452471473,0.232238042325895,0.392567719934846,0.276743869209809,4.29444444444444,1546,0,0,0.807244501940492,0,0.965071151358344,0.0349288486416559,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
10,A1 State-event,Moderate,0.169512574061091,0.238852107247557,0.399741939843484,0.282108689070542,4.28888888888889,1544,0,0,0.779145077720207,0,0.962435233160622,0.0375647668393782,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
11,A1 State-event,Moderate,0.167882501207726,0.221435613581565,0.385465003724037,0.288958522555253,4.27777777777778,1540,0,0,0.787662337662338,0,0.966233766233766,0.0337662337662338,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
12,A1 State-event,Moderate,0.16759320336259,0.243086764871039,0.357675009165477,0.273890402664245,4.29444444444444,1546,0,0,0.796248382923674,0,0.967658473479948,0.0323415265200517,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
13,A1 State-event,Moderate,0.175239266784474,0.255245948926737,0.398231763058308,0.284915228580079,4.27777777777778,1540,0,0,0.777922077922078,0,0.964935064935065,0.0350649350649351,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
14,A1 State-event,Moderate,0.166358921262882,0.225117020379424,0.37773821641128,0.272267635482894,4.29444444444444,1546,0,0,0.806597671410091,0,0.965071151358344,0.0349288486416559,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
15,A1 State-event,Moderate,0.160208111909729,0.229579605003096,0.399038832613097,0.263991825613079,4.3,1548,0,0,0.813307493540052,0,0.965116279069767,0.0348837209302326,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
16,A1 State-event,Moderate,0.161266423680142,0.251062351268227,0.394505697161717,0.264739630638813,4.29444444444444,1546,0,0,0.805950840879689,0,0.963777490297542,0.036222509702458,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
17,A1 State-event,Moderate,0.168226466115009,0.254702276864216,0.384782860743209,0.269252194974266,4.28888888888889,1544,0,0,0.814119170984456,0,0.963730569948187,0.0362694300518135,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
18,A1 State-event,Moderate,0.166542454629921,0.23559286406478,0.384043378793833,0.274108386315471,4.3,1548,0,0,0.799741602067183,0,0.962532299741602,0.0374677002583979,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
19,A1 State-event,Moderate,0.165751130397731,0.226143347327915,0.392249699595335,0.268854072055707,4.28888888888889,1544,0,0,0.810880829015544,0,0.966321243523316,0.0336787564766839,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
20,A1 State-event,Moderate,0.169623114083465,0.237511668266873,0.366113971849559,0.279176506206479,4.28888888888889,1544,0,0,0.794041450777202,0,0.966321243523316,0.0336787564766839,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Ideal-AoI,Moderate,0.0980790037462098,0.128553300740409,0.478954845945453,0.158796548592189,11.2305555555556,4043,0,0,0.797674993816473,0,0.34355676477863,0.0267128370022261,0.629730398219144,0,0.406059848989564,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,Ideal-AoI,Moderate,0.0973539164662624,0.125837604717496,0.476684345983613,0.157897366030881,11.2166666666667,4038,0,0,0.803615651312531,0,0.341258048538881,0.0257553244180287,0.632986627043091,0,0.407461692205199,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,Ideal-AoI,Moderate,0.097599563955651,0.128434704646497,0.477040811011571,0.157821677263094,11.2222222222222,4040,0,0,0.802722772277228,0,0.342079207920792,0.0267326732673267,0.631188118811881,0,0.406826004885635,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,Ideal-AoI,Moderate,0.0970776318354416,0.126087240030466,0.475515308247216,0.157668785952165,11.275,4059,0,0,0.795023404779502,0,0.345405272234541,0.0278393693027839,0.626755358462675,0,0.40653314457029,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,Ideal-AoI,Moderate,0.0978663470913612,0.129820086111202,0.475008705360245,0.158222827732364,11.2111111111111,4036,0,0,0.804757185332012,0,0.343409316154609,0.0245292368681863,0.632061446977205,0,0.40711331334666,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,Ideal-AoI,Moderate,0.096456036726838,0.127827582755741,0.477069937269866,0.156972449288526,11.125,4005,0,0,0.805243445692884,0,0.335081148564295,0.0277153558052434,0.637203495630462,0,0.407939151676665,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,Ideal-AoI,Moderate,0.0987863808164692,0.12737780027983,0.47809442913437,0.159164396003633,11.2555555555556,4052,0,0,0.787265547877591,0,0.352418558736426,0.0244323790720632,0.62314906219151,0,0.40550327559405,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,Ideal-AoI,Moderate,0.0974221930992491,0.125797952062081,0.477397824254689,0.157783832879201,11.1555555555556,4016,0,0,0.803286852589641,0,0.336155378486056,0.0266434262948207,0.637201195219124,0,0.407653231179217,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,Ideal-AoI,Moderate,0.0973130768802867,0.126052258367797,0.476645442398265,0.156945201332122,11.1694444444444,4021,0,0,0.801293210644118,0,0.338970405371798,0.0288485451380254,0.632181049490177,0,0.407490839440377,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,Ideal-AoI,Moderate,0.0970744375887249,0.126464919137823,0.480049769005476,0.157656675749319,11.1277777777778,4006,0,0,0.809036445332002,0,0.334747878182726,0.0244633050424363,0.640788816774838,0,0.408356928714194,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,Ideal-AoI,Moderate,0.0974967120134161,0.125738830650393,0.475036145366894,0.158035119588253,11.175,4023,0,0,0.798906288839175,0,0.340541884166045,0.0260999254287845,0.63335819040517,0,0.406531756606709,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,Ideal-AoI,Moderate,0.0980890107525876,0.125666810671162,0.47811277582401,0.159671510747805,11.2416666666667,4047,0,0,0.795404002965159,0,0.347664936990363,0.026192241166296,0.626142821843341,0,0.405308960692872,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,Ideal-AoI,Moderate,0.0982515263737428,0.126219789524757,0.47570164861944,0.159336966394187,11.3361111111111,4081,0,0,0.794658172016663,0,0.34991423670669,0.0286694437637834,0.621416319529527,0,0.405050799467023,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,Ideal-AoI,Moderate,0.0973968034348871,0.126916107088836,0.477672103670537,0.157152588555858,11.1222222222222,4004,0,0,0.808441558441558,0,0.34015984015984,0.0264735264735265,0.633366633366633,0,0.407585220963806,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,Ideal-AoI,Moderate,0.0972328417687164,0.126747352879459,0.474346501007247,0.157644565546473,11.1361111111111,4009,0,0,0.809428785233225,0,0.338737839860314,0.0264405088550761,0.63482165128461,0,0.407844770153235,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,Ideal-AoI,Moderate,0.0974360796010558,0.126471656511478,0.47660977867408,0.157679382379655,11.15,4014,0,0,0.807424015944195,0,0.340308918784255,0.0239162929745889,0.635774788241156,0,0.407025871641131,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,Ideal-AoI,Moderate,0.0989420779186668,0.127235164897594,0.474088402752626,0.159768392370572,11.2611111111111,4054,0,0,0.789343857918106,0,0.348297977306364,0.0281203749383325,0.623581647755303,0,0.405457472795914,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,Ideal-AoI,Moderate,0.0972035557517018,0.124594738978958,0.478723272590491,0.15781259461096,11.1472222222222,4013,0,0,0.800149514079243,0,0.333914776974832,0.0269125342636432,0.639172688761525,0,0.407654619142797,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,Ideal-AoI,Moderate,0.0971727909002025,0.126078293365252,0.475944976001024,0.158160762942779,11.1666666666667,4020,0,0,0.800497512437811,0,0.340796019900498,0.0266169154228856,0.632587064676617,0,0.407127192982459,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,Ideal-AoI,Moderate,0.0979295300835799,0.127332526808308,0.473354462051914,0.158808658795035,11.2888888888889,4064,0,0,0.789370078740158,0,0.350639763779528,0.0241141732283465,0.625246062992126,0,0.40601404619143,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,A2c Fixed-OL,Moderate,0.112849222115367,0.158713704564901,0.462752266416409,0.185313351498638,7.48333333333333,2694,5.96666666666667,2148,0.799183370452858,0,0.0720118782479584,0.00965107646622123,0.91833704528582,0,0.5,0.5,0.0690190735694826,0.33538751943149,1.30007772596047,6,1.25619448340346,0,0,0,0,0,0,0,1,0
2,A2c Fixed-OL,Moderate,0.115605228844496,0.160005023581454,0.456624695568169,0.185154405086285,7.47777777777778,2692,5.91944444444444,2131,0.793462109955424,0,0.0720653789004458,0.00965824665676077,0.918276374442793,0,0.5,0.5,0.0690190735694827,0.339884521430158,1.30007772596047,6,1.26258823529412,0,0,0,0,0,0,0,1,0
3,A2c Fixed-OL,Moderate,0.112220832994051,0.1645402723546,0.454763173017438,0.18217680896155,7.52222222222222,2708,6.06388888888889,2183,0.807607090103397,0,0.0709010339734121,0.00960118168389956,0.919497784342688,0,0.5,0.5,0.0684232515894645,0.327781479013991,1.29580279813458,6,1.24183908045977,0,0,0,0,0,0,0,1,0
4,A2c Fixed-OL,Moderate,0.113651630151176,0.151470430653944,0.455672386132553,0.184504995458674,7.46666666666667,2688,5.96666666666667,2148,0.801339285714286,0,0.0714285714285714,0.00967261904761905,0.91889880952381,0,0.5,0.5,0.0691680290644872,0.333333333333333,1.29363757495003,6,1.24743709226468,0,0,0,0,0,0,0,1,0
5,A2c Fixed-OL,Moderate,0.114877869446079,0.155054931020596,0.450053303600136,0.1861080835604,7.45,2682,5.90555555555556,2126,0.793437733035048,0,0.0715883668903803,0.00969425801640567,0.918717375093214,0,0.5,0.5,0.0694114441416897,0.339773484343771,1.30607372862536,6,1.26392823418319,0,0,0,0,0,0,0,1,0
6,A2c Fixed-OL,Moderate,0.1167423739322,0.16111076315431,0.44903607968922,0.187808053284893,7.47222222222222,2690,5.88333333333333,2118,0.788475836431227,0,0.0728624535315985,0.0104089219330855,0.916728624535316,0,0.5,0.5,0.0689173478655771,0.345713968465467,1.31701088163447,5,1.26988636363636,0,0,0,0,0,0,0,1,0
7,A2c Fixed-OL,Moderate,0.111360139329615,0.148118005678875,0.468226189087369,0.179441416893733,7.45,2682,6.06944444444444,2185,0.816181953765846,0,0.0730797912005966,0.00969425801640567,0.917225950782998,0,0.5,0.5,0.0691462306993645,0.324505884965579,1.26188096824339,6,1.22716842588343,0,0,0,0,0,0,0,1,0
8,A2c Fixed-OL,Moderate,0.113534031237527,0.156533157284443,0.448315093031961,0.184638207689979,7.48888888888889,2696,5.91388888888889,2129,0.79080118694362,0,0.0712166172106825,0.00964391691394659,0.919139465875371,0,0.5,0.5,0.0688156221616716,0.341494559182767,1.30951587830335,7,1.265065913371,0,0,0,0,0,0,0,1,0
9,A2c Fixed-OL,Moderate,0.114415357837917,0.157988895224303,0.460427700114629,0.184993944898577,7.47777777777778,2692,5.95,2142,0.796805349182764,0,0.0705794947994056,0.00965824665676077,0.919762258543834,0,0.5,0.5,0.0688374205267941,0.337941372418388,1.30229846768821,5,1.2576112412178,0,0,0,0,0,0,0,1,0
10,A2c Fixed-OL,Moderate,0.113252192865032,0.152197235743478,0.453448207183571,0.182726309415683,7.46666666666667,2688,6.025,2169,0.80766369047619,0,0.0714285714285714,0.00967261904761905,0.91889880952381,0,0.5,0.5,0.0691462306993646,0.333555407506107,1.27892516100378,6,1.24259259259259,0,0,0,0,0,0,0,1,0
11,A2c Fixed-OL,Moderate,0.11456846603359,0.151105075582473,0.454909350928331,0.184880411746897,7.46111111111111,2686,5.92777777777778,2134,0.794489947877885,0,0.0685033507073716,0.00967982129560685,0.921816827997022,0,0.5,0.5,0.0688519527702093,0.338829669109483,1.30451920941595,7,1.26318267419962,0,0,0,0,0,0,0,1,0
12,A2c Fixed-OL,Moderate,0.112557026297058,0.15328352890388,0.457801210037862,0.186746896760521,7.44444444444444,2680,5.91944444444444,2131,0.796641791044776,0,0.0716417910447761,0.00970149253731343,0.91865671641791,0,0.5,0.5,0.0694114441416897,0.33927381745503,1.29180546302465,6,1.25847457627119,0,0,0,0,0,0,0,1,0
13,A2c Fixed-OL,Moderate,0.112528046418555,0.15703557322427,0.463122662566232,0.184211323039661,7.46666666666667,2688,5.96666666666667,2148,0.800595238095238,0,0.0691964285714286,0.00967261904761905,0.921130952380952,0,0.5,0.5,0.0690626702997279,0.330557406173662,1.29291583388852,8,1.25175151798225,0,0,0,0,0,0,0,1,0
14,A2c Fixed-OL,Moderate,0.111495168075919,0.150063715636019,0.458597247538173,0.181660611565244,7.47777777777778,2692,6.00833333333333,2163,0.804606240713224,0,0.0713224368499257,0.00965824665676077,0.919019316493313,0,0.5,0.5,0.068935513169846,0.332722629358206,1.2837552742616,5,1.24536178107607,0,0,0,0,0,0,0,1,0
15,A2c Fixed-OL,Moderate,0.112620134039754,0.149378764384175,0.456406195794358,0.183981229185589,7.47777777777778,2692,5.97222222222222,2150,0.800891530460624,0,0.0728083209509658,0.00965824665676077,0.917533432392273,0,0.5,0.5,0.0692406902815626,0.336775483011326,1.28530979347102,5,1.24848484848485,0,0,0,0,0,0,0,1,0
16,A2c Fixed-OL,Moderate,0.112887541366209,0.156304998033623,0.444195045339733,0.183735997577959,7.47777777777778,2692,6.02222222222222,2168,0.806463595839525,0,0.0720653789004458,0.0104011887072808,0.917533432392273,0,0.5,0.5,0.0689827429609449,0.330723961803242,1.28964023984011,6,1.24133148404993,0,0,0,0,0,0,0,1,0
17,A2c Fixed-OL,Moderate,0.115011585219508,0.166284150939565,0.436395836107554,0.185714501967908,7.46111111111111,2686,5.975,2151,0.801935964259121,0,0.0722263588979896,0.00967982129560685,0.918093819806404,0,0.5,0.5,0.0691571298819259,0.338052409504775,1.29924494781257,6,1.25268566090612,0,0,0,0,0,0,0,1,0
18,A2c Fixed-OL,Moderate,0.114738351760897,0.16112763377276,0.457832567321059,0.185108991825613,7.47222222222222,2690,6.00277777777778,2161,0.804460966542751,0,0.0728624535315985,0.00966542750929368,0.917472118959108,0,0.5,0.5,0.0690663033605816,0.33555407506107,1.29030646235843,7,1.24547563805104,0,0,0,0,0,0,0,1,0
19,A2c Fixed-OL,Moderate,0.115204941526655,0.153708462732145,0.449412804630982,0.187873145625189,7.45,2682,5.83611111111111,2101,0.784116331096197,0,0.0738255033557047,0.0104399701715138,0.915734526472782,0,0.5,0.5,0.0692988192552229,0.347490561847657,1.30585165445259,5,1.27841451766953,0,0,0,0,0,0,0,1,0
20,A2c Fixed-OL,Moderate,0.10990903930099,0.144136045274658,0.462838962974933,0.181772630941568,7.42222222222222,2672,6.04722222222222,2177,0.815119760479042,0,0.0718562874251497,0.00973053892215569,0.918413173652695,0,0.5,0.5,0.0696621253405998,0.326671108150122,1.25771707750389,6,1.22821576763485,0,0,0,0,0,0,0,1,0
1,A3c Adapt-OL,Moderate,0.105671334890514,0.146710604385977,0.469840162230284,0.172995761429004,8.30555555555556,2990,6.53888888888889,2354,0.790635451505017,0,0.0648829431438127,0.00869565217391304,0.926421404682274,0,0.495019986675578,0.424999999999994,0.0611970935513177,0.349544747945814,1.41688874083944,6,1.26842778014487,0,0,0,0,0,0,0,1,0
2,A3c Adapt-OL,Moderate,0.104826446198488,0.14133915026486,0.47305533181434,0.171074780502573,8.29444444444444,2986,6.56111111111111,2362,0.794038847957133,0,0.0649698593436035,0.0087073007367716,0.926322839919625,0,0.494939484787948,0.424999999999999,0.0612261580381478,0.343604263824117,1.41239173884077,6,1.26188455008489,0,0,0,0,0,0,0,1,0
3,A3c Adapt-OL,Moderate,0.103215939123004,0.136988240298101,0.465122575841394,0.167552225249773,8.32222222222222,2996,6.73333333333333,2424,0.811748998664886,0,0.0647530040053405,0.00867823765020027,0.926568758344459,0,0.495153231179242,0.424999999999999,0.0609645776566764,0.332889184987786,1.38962913613147,8,1.23643892339545,0,0,0,0,0,0,0,1,0
4,A3c Adapt-OL,Moderate,0.104799699085931,0.144459941732858,0.459821256471127,0.168048743566455,8.30555555555556,2990,6.675,2403,0.806688963210702,0,0.0635451505016722,0.00869565217391304,0.927759197324415,0,0.495039418165696,0.424999999999999,0.0610626702997282,0.336053741949811,1.39179435931601,6,1.23801583993331,0,0,0,0,0,0,0,1,0
5,A3c Adapt-OL,Moderate,0.106224829511359,0.144348446249723,0.458307090440537,0.174777475022707,8.27222222222222,2978,6.60555555555556,2378,0.800201477501679,0,0.0644728005372733,0.00873069173942243,0.926796507723304,0,0.494767377304048,0.424999999999999,0.061694822888284,0.340661781034866,1.40983788585388,6,1.25295608108108,0,0,0,0,0,0,0,1,0
6,A3c Adapt-OL,Moderate,0.108640922370409,0.147981684238677,0.459680277242932,0.174238570996064,8.28333333333333,2982,6.56111111111111,2362,0.794097920858484,0,0.0657276995305164,0.00871898054996647,0.925553319919517,0,0.49484232733736,0.424999999999999,0.0615277020890107,0.347546080390851,1.41433488785254,6,1.26499361973628,0,0,0,0,0,0,0,1,0
7,A3c Adapt-OL,Moderate,0.106971636512651,0.149255048819693,0.466995658856546,0.172606721162579,8.29444444444444,2986,6.59166666666667,2373,0.798057602143336,0,0.0649698593436035,0.0087073007367716,0.926322839919625,0,0.494870086608956,0.375000000000001,0.0614005449591287,0.344326004885632,1.40678436597824,7,1.25761421319797,0,0,0,0,0,0,0,1,0
8,A3c Adapt-OL,Moderate,0.104595040854889,0.144561793949877,0.469457947712277,0.169957614290039,8.28333333333333,2982,6.61666666666667,2382,0.802146210596915,0,0.0630449362843729,0.00871898054996647,0.928236083165661,0,0.494809016211442,0.375,0.0613896457765674,0.337552742616034,1.39801243615368,6,1.2483164983165,0,0,0,0,0,0,0,1,0
9,A3c Adapt-OL,Moderate,0.107553699988162,0.147825892239267,0.452204092774687,0.171265516197396,8.26666666666667,2976,6.63055555555556,2387,0.803763440860215,0,0.0638440860215054,0.00873655913978495,0.92741935483871,0,0.494714634688013,0.375,0.0616984559491377,0.33716411281368,1.39246058183433,6,1.24737063525452,0,0,0,0,0,0,0,1,0
10,A3c Adapt-OL,Moderate,0.105981643881827,0.1446823337415,0.471054534820727,0.170947623372691,8.3,2988,6.66111111111111,2398,0.805555555555556,0,0.0642570281124498,0.00870147255689424,0.927041499330656,0,0.49492838107931,0.375000000000001,0.0614041780199825,0.339384854541417,1.39756828780813,7,1.24476987447699,0,0,0,0,0,0,0,1,0
11,A3c Adapt-OL,Moderate,0.106802843078233,0.143393445842529,0.471889734469362,0.172633969118983,8.27777777777778,2980,6.56944444444444,2365,0.795973154362416,0,0.061744966442953,0.0087248322147651,0.929530201342282,0,0.494831223628721,0.424999999999999,0.061491371480473,0.34105041083722,1.41622251832112,8,1.25826972010178,0,0,0,0,0,0,0,1,0
12,A3c Adapt-OL,Moderate,0.106914553993042,0.146412784326035,0.456097009501655,0.173371177717227,8.29444444444444,2986,6.54444444444444,2356,0.791694574681849,0,0.0649698593436035,0.0087073007367716,0.926322839919625,0,0.49492282922499,0.424999999999999,0.0613242506811996,0.346158116811015,1.41178103486565,6,1.26607066836952,0,0,0,0,0,0,0,1,0
