stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME
development-model-integration,16032024,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.085182146393329,0.487677816602595,0,0,9.9388415807316,12.5207424769242,0,1.03671998230901,0.127562189054726,0.340000000000001,0.48,0.600000000000001,NaN,NaN,500,500,422,0,0,900,636,264,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.1666666666667,53,0,0.00800000000000013,0.016,NaN,NaN,0.971278974638669,900,0,0.304444444444444,0,0.294237627062156,0.298606898850192,1.7829422,0,800977,21771511785,110997405,0,251621794,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.03333333333333,5.08333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,nominal,full,0,1,503733809356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,188743540431,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032024,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0826533706562678,0.494088991074394,0,0,10.0329424832116,12.5207424769242,0,1.03665866082391,0.122388059701492,0.32,0.460000000000001,0.720000000000001,NaN,NaN,500,500,431,0,0,900,640,260,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999981,0,0,0,0.12672260559751,0.159579767396601,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.9166666666667,53.3333333333333,0,0.00797183999999964,0.0149119999999998,NaN,NaN,0.979571281672687,900,0,0.302222222222222,0,0.294237627062156,0.298606898850192,2.1090479,0,800977,21771511785,110997405,0,249801685,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.18333333333333,5.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503733809356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188743540431,3888,500,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032024,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.392093912255954,0.130552283425305,1,0,9.95836863739159,13.0022698104626,0,1.03617075380463,0.772072968490879,2.12,2.66,3,NaN,NaN,500,1205,131,0,0,2185,188,1997,0,0,0,0,0,0,1047,0.868879668049793,0,0,705,0,1,32,32,0,0,0,0,0,0,0,0.29929241428759,0,0,0,0.317890307168433,0.400377735510024,0,0,0,0,0,0.308479999999997,3.70175999999996,0,0,0,0,0.740351999999993,10.9166666666667,15.6666666666667,0,0.0216255880061786,0.0439273650820425,NaN,NaN,0.988252231500144,2185,0,0.300686498855835,0,0.294237627062156,0.298606898850192,2.4835857,0,800977,21771511785,110997405,0,250322269,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.18333333333333,1.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1205,NaN,NaN,NaN,0,0,1,1047,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.308479999999997,1205,nominal,full,0,0,503733809356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188743540431,3875,1205,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,32.4441756464037,1
development-model-integration,16032024,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0844926388313892,0.489201669715337,0,0,10.0329424832116,12.9689751571603,0,1.03666959567628,0.126766169154229,0.34,0.540000000000001,0.720000000000001,NaN,NaN,500,500,425,0,0,900,642,258,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999984,0,0,0,0.128865696323898,0.161688905367548,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.4166666666667,53.5,0,0.00904607893211498,0.0172379767128512,NaN,NaN,0.979873599696205,900,0,0.312222222222222,0,0.294237627062156,0.298606898850192,1.5758782,0,800977,21771511785,110997405,0,250348051,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.08333333333333,5.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503733809356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188743540431,3299,500,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,32.4441756464037,1
development-model-integration,16032024,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102567064481948,0.501668889742632,0,0,NaN,NaN,NaN,NaN,0.093219616204691,0.219999999999999,0.32,0.5,NaN,NaN,1000,1000,982,0,0,2100,1901,199,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.8333333333333,158.416666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999630965708836,2100,0,0.0938095238095238,0,0.0979353441093151,0.102247958673554,2.0876276,0,715816,84918097853,410907084,0,261941711,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,8.18333333333333,7.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,nominal,full,0,1,1952044839137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,692378405689,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032024,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102307397665613,0.499830200940223,0,0,NaN,NaN,NaN,NaN,0.0927363184079603,0.200000000000001,0.26,0.379999999999999,NaN,NaN,1000,1000,969,0,0,2100,1897,203,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999957,0,0,0,0.253935998187155,0.296877789893317,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,80.75,158.083333333333,0,0.0158214399999992,0.0300799999999948,NaN,NaN,0.997292646918248,2100,0,0.0995238095238095,0,0.0979353441093151,0.102247958673554,2.2820834,0,715816,84918097853,410907084,0,260121602,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.075,7.16666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1952044839137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692378405689,3888,1000,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032024,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.585859182038316,0.163757089736246,1,0,NaN,NaN,NaN,NaN,0.591385927505331,1.72,3.076,3.96,NaN,NaN,1000,2529,265,0,0,5343,510,4833,0,0,0,0,0,0,2256,0.892052194543298,0,0,1529,0,1,32,32,0,0,0,0,0,0,0,0.627654165080943,0,0,0,0.601975044565295,0.681646932835844,0,0,0,0,0,0.647424000000038,7.76908800000046,0,0,0,0,1.55381760000009,22.0833333333333,42.5,0,0.0438052408267014,0.0875783664885145,NaN,NaN,0.953496266123557,5343,0,0.0990080479131574,0,0.0979353441093151,0.102247958673554,3.1028794,0,715816,84918097853,410907084,0,260642186,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.20833333333333,1.66666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2529,NaN,NaN,NaN,0,0,1,2256,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.647424000000038,2529,nominal,full,0,0,1952044839137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692378405689,3878,2529,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,35.7999722780107,1
development-model-integration,16032024,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.103133037988652,0.502450651092345,0,0,NaN,NaN,NaN,NaN,0.0915422885572141,0.199999999999999,0.26,0.380000000000001,NaN,NaN,1000,1000,976,0,0,2100,1905,195,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999968,0,0,0,0.256172502848586,0.304895479109936,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,81.3333333333333,158.75,0,0.0183533156609781,0.0347965698649587,NaN,NaN,0.999366331647748,2100,0,0.0871428571428571,0,0.0979353441093151,0.102247958673554,2.2586268,0,715816,84918097853,410907084,0,260667968,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.13333333333333,7.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1952044839137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692378405689,3302,1000,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,35.7999722780107,1
development-model-integration,16032025,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0816841648656994,0.496563779988192,0,0,9.72916024182561,12.452700880589,0,1.03660579714951,0.130945273631841,0.360000000000001,0.600000000000001,0.84,NaN,NaN,500,500,424,0,0,900,648,252,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.3333333333333,54,0,0.00800000000000013,0.016,NaN,NaN,0.986641786949125,900,0,0.301111111111111,0,0.303882686218964,0.298010331611398,1.755578,0,1541484,21790309010,110997405,0,251621796,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,7.06666666666667,6.08333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,nominal,full,0,1,503300881946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,188787801500,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032025,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.085308685241585,0.488909143130046,0,0,9.8071698667495,13.1269271563201,0,1.03667007186933,0.126766169154229,0.340000000000002,0.48,0.600000000000001,NaN,NaN,500,500,429,0,0,900,630,270,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999981,0,0,0,0.12672260559751,0.159579767396601,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.75,52.5,0,0.00797183999999964,0.0149119999999998,NaN,NaN,0.989547544156787,900,0,0.3,0,0.303882686218964,0.298010331611398,2.0807789,0,1541484,21790309010,110997405,0,249801687,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.15,6.33333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503300881946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188787801500,3888,500,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032025,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.383624429381629,0.189632443369873,1,0,10.0329424832116,13.972200041265,0,1.03633912853249,0.548723051409619,1.52,2.5184,2.88,NaN,NaN,500,1200,143,0,0,2171,203,1968,0,0,0,0,0,0,1033,0.860833333333333,0,0,700,0,1,32,32,0,0,0,0,0,0,0,0.298450255757837,0,0,0,0.291826475963482,0.360114678756599,0,0,0,0,0,0.307199999999997,3.68639999999996,0,0,0,0,0.737279999999993,11.9166666666667,16.9166666666667,0,0.0214613040590203,0.0437439979758013,NaN,NaN,0.965258437573755,2171,0,0.301704283740212,0,0.303882686218964,0.298010331611398,2.5118897,0,1541484,21790309010,110997405,0,250322271,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,2.38333333333333,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,NaN,NaN,NaN,0,0,1,1033,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.307199999999997,1200,nominal,full,0,0,503300881946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188787801500,3877,1200,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,36.4370338617186,1
development-model-integration,16032025,n5-stressed,N5 Stressed,EXP21C closed-loop timing integration,continuous-clock-safe-guard,4,1,periodic,Continuous local TDMA safe guard,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.086039465229397,0.488614515580351,0,0,9.72916024182561,13.1269271563201,0,1.03659216272271,0.130746268656716,0.359999999999999,0.540000000000001,0.719999999999999,NaN,NaN,500,500,428,0,0,900,644,256,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.127999999999985,0,0,0,0.1266716402596,0.158190375676085,0,0,0,0,0,0.127999999999999,1.53599999999999,0,0,0,0,0.307199999999998,35.6666666666667,53.6666666666667,0,0.00900975721258795,0.0171236779991514,NaN,NaN,0.989541918755402,900,0,0.302222222222222,0,0.303882686218964,0.298010331611398,1.5919832,0,1541484,21790309010,110997405,0,250348053,aloha,integration-safe,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,7.13333333333333,6.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.127999999999999,500,nominal,full,0,0,503300881946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,5,1,0,0,1,188787801500,3301,500,0.000540021600864035,0.00361202160086403,0.5,8.88178419700125e-16,0.00025,40,36.4370338617186,1
development-model-integration,16032025,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,ideal-tdma-p8p333,1,NaN,periodic,Ideal TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.10235810822993,0.505735198412637,0,0,NaN,NaN,NaN,NaN,0.0958351101634686,0.220000000000001,0.299999999999999,0.5,NaN,NaN,1000,1000,972,0,0,2100,1874,226,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81,156.166666666667,0,0.0180000000000001,0.036,NaN,NaN,0.99772319259932,2100,0,0.105714285714286,0,0.0975454090984836,0.0981403099483419,2.0922702,0,370641,84899163514,410907084,0,261941713,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,8.1,7.08333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333333333333334,1000,nominal,full,0,1,1951808800459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1,692250079756,0,0,0,0,Inf,0,0,0,0,0
development-model-integration,16032025,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-zero-clock,2,0,periodic,Continuous local TDMA zero clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.101976425554818,0.502949473952035,0,0,NaN,NaN,NaN,NaN,0.0933049040511729,0.200000000000001,0.26,0.48,NaN,NaN,1000,1000,973,0,0,2100,1891,209,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.255999999999957,0,0,0,0.253935998187155,0.296877789893317,0,0,0,0,0,0.255999999999998,3.07199999999997,0,0,0,0,0.614399999999994,81.0833333333333,157.583333333333,0,0.0158214399999992,0.0300799999999948,NaN,NaN,0.998817323416152,2100,0,0.101428571428571,0,0.0975454090984836,0.0981403099483419,2.3360726,0,370641,84899163514,410907084,0,260121604,aloha,integration-zero,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,8.10833333333333,7.58333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1000,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.255999999999998,1000,nominal,full,0,0,1951808800459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692250079756,3888,1000,0,0.003072,0.5,8.88178419700125e-16,0,0,0,1
development-model-integration,16032025,n10-moderate,N10 Moderate,EXP21C closed-loop timing integration,continuous-clock-unguarded,3,0,periodic,Continuous local TDMA unguarded clock,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.600882670148955,0.220108467551458,1,0,NaN,NaN,NaN,NaN,0.837441364605543,2.48,3.596,4.44,NaN,NaN,1000,2607,232,0,0,5416,474,4942,0,0,0,0,0,0,2371,0.909474491752973,0,0,1607,0,1,32,32,0,0,0,0,0,0,0,0.648592300418393,0,0,0,0.654568665829931,0.733747059999869,0,0,0,0,0,0.667392000000041,8.00870400000049,0,0,0,0,1.6017408000001,19.3333333333333,39.5,0,0.0444744791041444,0.0877545117533327,NaN,NaN,0.905213588967373,5416,0,0.105612998522895,0,0.0975454090984836,0.0981403099483419,3.172069,0,370641,84899163514,410907084,0,260642188,aloha,integration-witness,none,continuous-local-clock,none,continuous-local-static-tdma,NaN,8.33333333333333,NaN,1.93333333333333,0.916666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2607,NaN,NaN,NaN,0,0,1,2371,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.667392000000041,2607,nominal,full,0,0,1951808800459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,10,1,0,0,1,692250079756,3874,2607,0,0.003072,0.5,8.88178419700125e-16,0.00025,40,37.2237592524809,1
