seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16040076,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30336543617,30336543617,1975425,536628,176910068,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9865,0,0,0,0,NaN,NaN,NaN,1117,786,1078,1903,6386,3731,217,2438,1973,11,4736,4736,0,0,24,24,0,0,0,0,0.491364958546813,0.459712422706623,1,0,0
16040076,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30336543617,30336543617,1319109,589901,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,160,160,560,1400,1400,0,0,799,503,1998,1998,0,0,1028,902,0,126,0,126,0.279368033719932,0.257536541608813,1,0,0
16040076,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30336543617,20689009295,1586817,1021097,175546875,1,2,421,0,0,0,1,NaN,0.787,0,0,0,0,NaN,NaN,NaN,1288,919,1276,2207,7570,4770,278,2522,1574,175,3943,3943,0,0,351,349,0,2,0,2,0.466280636665556,0.43350212128955,1,0,0
16040076,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30336543617,30336543617,1319673,536881,176973208,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9875,0,0,0,0,NaN,NaN,2,1086,799,1103,1885,6310,3860,0,2450,1975,13,4745,4745,0,0,27,27,0,0,0,0,0.490989632034874,0.459211987357371,1,0,0
16040076,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30336543617,30336543617,1319676,522933,178793534,NaN,NaN,NaN,NaN,NaN,0,1,10,0.884,0,0,0,0,221,220,NaN,1167,928,1237,2095,7118,4548,0,2570,1768,97,4324,4324,0,0,198,196,0,2,0,2,0.48104347946849,0.447952191999201,1,0,0
16040076,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113070069876,113070069876,2014855,4027917,503184195,NaN,NaN,NaN,NaN,NaN,1,1,17,0.972,0,0,0,0,NaN,NaN,NaN,2330,2048,3351,4378,36512,20169,0,16343,3888,11,10132,10132,0,0,27,27,0,0,0,0,0.551452867985239,0.352415260517099,1,0,0
16040076,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113070069876,113070069876,3002229,4027917,503184195,NaN,NaN,NaN,NaN,NaN,1,1,17,0.972,0,0,0,0,NaN,NaN,NaN,2330,2048,3351,4378,36512,20169,0,16343,3888,11,10132,9605,527,0,27,25,2,0,0,0,0.551452867985239,0.352415260517099,1,0,0
16040076,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113070069876,113070069876,2670725,4038383,502987394,NaN,NaN,NaN,NaN,NaN,0,1,29,0.961,0,0,0,0,NaN,NaN,NaN,2385,2051,3296,4436,37054,19528,1190,16336,3844,17,10034,10034,0,0,40,40,0,0,0,0,0.549531788009676,0.352586785514917,1,0,0
16040076,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113070069876,113070069876,2004003,732555,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,184,184,584,2288,2288,0,0,799,609,2798,2798,0,0,1351,1192,0,159,0,122,0.164938437901899,0.14761441312227,1,0,0
16040076,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113070069876,74320343086,2282117,4392684,500715762,1,2,421,0,0,0,1,NaN,0.8705,0,0,0,0,NaN,NaN,NaN,2516,2037,3419,4553,38067,21229,236,16602,3482,110,9318,9318,0,0,225,217,0,8,0,8,0.525861338310776,0.366480310338184,1,0,0
16040076,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113070069876,113070069876,2015273,4027876,503147982,NaN,NaN,NaN,NaN,NaN,1,1,17,0.971,0,0,0,0,NaN,NaN,4,2331,2048,3353,4379,36527,20187,0,16340,3884,11,10124,10124,0,0,27,27,0,0,0,0,0.551075512990039,0.352483870516226,1,0,0
16040076,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113070069876,113070069876,2015276,4028981,515448864,NaN,NaN,NaN,NaN,NaN,1,1,17,0.957,0,0,0,0,221,220,NaN,2351,2065,3390,4416,36846,20421,0,16425,3828,21,9982,9982,0,0,53,45,0,8,0,4,0.547610708034113,0.369499150299783,1,0,0
16040077,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30415852144,30415852144,1319555,538695,177326847,NaN,NaN,NaN,NaN,NaN,1,1,9,0.992,0,0,0,0,NaN,NaN,NaN,1095,772,1076,1867,6256,3816,0,2440,1984,8,4765,4765,0,0,17,17,0,0,0,0,0.490614305522935,0.459274541776028,1,0,0
16040077,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30415852144,30415852144,2306929,538695,177326847,NaN,NaN,NaN,NaN,NaN,1,1,9,0.992,0,0,0,0,NaN,NaN,NaN,1095,772,1076,1867,6256,3816,0,2440,1984,8,4765,4552,213,0,17,17,0,0,0,0,0.490614305522935,0.459274541776028,1,0,0
16040077,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30415852144,30415852144,1975425,538676,177298828,NaN,NaN,NaN,NaN,NaN,1,1,9,0.9915,0,0,0,0,NaN,NaN,NaN,1110,768,1071,1878,6314,3727,189,2398,1983,8,4763,4763,0,0,17,17,0,0,0,0,0.491114740872187,0.460212858055875,1,0,0
16040077,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30415852144,30415852144,1319109,589380,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,159,159,559,1395,1395,0,0,799,479,1998,1998,0,0,988,860,0,128,0,128,0.274801561158007,0.255159473699866,1,0,0
16040077,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30415852144,20686576669,1586817,1021503,175870359,1,2,421,0,0,0,1,NaN,0.79,0,0,0,0,NaN,NaN,NaN,1294,866,1214,2160,7398,4590,270,2538,1580,173,3955,3955,0,0,347,345,0,2,0,2,0.464091232012578,0.431562934311198,1,0,0
16040077,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30415852144,30415852144,1319673,538493,177287019,NaN,NaN,NaN,NaN,NaN,1,1,9,0.99,0,0,0,0,NaN,NaN,4,1093,767,1072,1860,6236,3820,0,2416,1980,13,4757,4757,0,0,27,27,0,0,0,0,0.490364087848309,0.459274541776028,1,0,0
16040077,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30415852144,30415852144,1319676,522253,178844725,NaN,NaN,NaN,NaN,NaN,0,1,9,0.888,0,0,0,0,220,219,NaN,1180,899,1204,2079,7068,4436,0,2632,1776,88,4340,4340,0,0,172,164,0,8,0,8,0.479854945514017,0.445575124090254,1,0,0
16040077,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113085536992,113085536992,2014855,4058189,503776310,NaN,NaN,NaN,NaN,NaN,1,1,16,0.98,0,0,0,0,NaN,NaN,NaN,2281,2041,3371,4322,35948,19989,0,15959,3920,19,10215,10215,0,0,48,46,0,2,0,2,0.553648387957311,0.353169970507498,1,0,0
16040077,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113085536992,113085536992,3002229,4058189,503776310,NaN,NaN,NaN,NaN,NaN,1,1,16,0.98,0,0,0,0,NaN,NaN,NaN,2281,2041,3371,4322,35948,19989,0,15959,3920,19,10215,9709,506,0,48,45,1,2,0,2,0.553648387957311,0.353169970507498,1,0,0
16040077,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113085536992,113085536992,2670725,4052436,503606842,NaN,NaN,NaN,NaN,NaN,1,1,16,0.976,0,0,0,0,NaN,NaN,NaN,2319,2042,3282,4361,36363,19597,995,15771,3904,21,10173,10173,0,0,51,49,0,2,0,2,0.55354547295862,0.353924680497898,1,0,0
16040077,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113085536992,113085536992,2004003,734033,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,180,180,580,2260,2260,0,0,799,664,2798,2798,0,0,1464,1311,0,153,0,115,0.170461542831642,0.150221593089105,1,0,0
16040077,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113085536992,74378758014,2282117,4407606,500859341,1,2,421,0,0,0,1,NaN,0.8745,0,0,0,0,NaN,NaN,NaN,2493,2095,3517,4588,38262,21456,261,16545,3498,113,9357,9357,0,0,234,230,0,4,0,4,0.52901739827063,0.36871013530982,1,0,0
16040077,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113085536992,113085536992,2015273,4059000,503738491,NaN,NaN,NaN,NaN,NaN,1,1,16,0.979,0,0,0,0,NaN,NaN,3,2285,2050,3385,4335,36057,20061,0,15996,3916,19,10206,10206,0,0,48,46,0,2,0,2,0.553682692956874,0.353513020503135,1,0,0
16040077,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113085536992,113085536992,2015276,4058954,516005668,NaN,NaN,NaN,NaN,NaN,1,1,16,0.964,0,0,0,0,221,220,NaN,2309,2054,3403,4363,36323,20250,0,16073,3856,31,10055,10055,0,0,77,73,0,4,0,4,0.549703313007494,0.370493995287128,1,0,0
16040078,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30366488482,30366488482,1319555,541326,177171924,NaN,NaN,NaN,NaN,NaN,1,1,6,0.987,0,0,0,0,NaN,NaN,NaN,1098,831,1172,1929,6544,4000,0,2544,1974,14,4741,4741,0,0,27,23,0,4,0,4,0.49374202645576,0.461839272940944,1,0,0
16040078,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30366488482,30366488482,2306929,541326,177171924,NaN,NaN,NaN,NaN,NaN,1,1,6,0.987,0,0,0,0,NaN,NaN,NaN,1098,831,1172,1929,6544,4000,0,2544,1974,14,4741,4506,235,0,27,22,1,4,0,4,0.49374202645576,0.461839272940944,1,0,0
16040078,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30366488482,30366488482,1975425,543000,177097096,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9765,0,0,0,0,NaN,NaN,NaN,1137,857,1196,1994,6788,3962,210,2616,1953,26,4699,4699,0,0,51,47,0,4,0,4,0.496119094364707,0.463590796663326,1,0,0
16040078,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30366488482,30366488482,1319109,589465,137671665,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,166,166,566,1430,1430,0,0,799,475,1998,1998,0,0,966,836,0,130,0,130,0.274488789064725,0.254346266257332,1,0,0
16040078,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30366488482,20759361599,1586817,1024014,175652825,1,2,421,0,0,0,1,NaN,0.7795,0,0,0,0,NaN,NaN,NaN,1305,916,1312,2221,7678,4751,269,2658,1559,184,3911,3911,0,0,367,356,0,11,0,9,0.46603041899093,0.432438696172389,1,0,0
16040078,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30366488482,30366488482,1319673,541239,177126885,NaN,NaN,NaN,NaN,NaN,1,1,6,0.984,0,0,0,0,NaN,NaN,6,1098,831,1171,1929,6548,4004,0,2544,1968,17,4729,4729,0,0,33,29,0,4,0,4,0.493179036687851,0.461338837591692,1,0,0
16040078,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30366488482,30366488482,1319676,523853,178520620,NaN,NaN,NaN,NaN,NaN,0,1,6,0.8865,0,0,0,0,219,218,NaN,1180,985,1319,2165,7434,4728,0,2706,1773,85,4335,4335,0,0,169,167,0,2,0,2,0.484108645982659,0.450516923164118,1,0,0
16040078,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113409854009,113409854009,2014855,4051740,503592020,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9745,0,0,0,0,NaN,NaN,NaN,2317,2067,3382,4384,36488,20268,0,16220,3898,14,10178,10178,0,0,27,27,0,0,0,0,0.552996592965602,0.351660550526699,1,0,0
16040078,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113409854009,113409854009,3002229,4051740,503592020,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9745,0,0,0,0,NaN,NaN,NaN,2317,2067,3382,4384,36488,20268,0,16220,3898,14,10178,9646,532,0,27,25,2,0,0,0,0.552996592965602,0.351660550526699,1,0,0
16040078,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113409854009,113409854009,2670725,4044716,503010999,NaN,NaN,NaN,NaN,NaN,1,1,21,0.9625,0,0,0,0,NaN,NaN,NaN,2363,2041,3294,4404,36744,19716,1011,16017,3850,25,10053,10053,0,0,55,55,0,0,0,0,0.549874838005312,0.352346650517971,1,0,0
16040078,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113409854009,113409854009,2004003,732055,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,177,177,577,2239,2239,0,0,799,630,2798,2798,0,0,1400,1275,0,125,0,102,0.166859517877462,0.148780783107433,1,0,0
16040078,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113409854009,74504585014,2282117,4402849,500792205,1,2,421,0,0,0,1,NaN,0.87025,0,0,0,0,NaN,NaN,NaN,2515,2105,3512,4620,38562,21660,255,16647,3481,98,9333,9333,0,0,196,196,0,0,0,0,0.526821878298558,0.365759905347348,1,0,0
16040078,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113409854009,113409854009,2015273,4051486,503551202,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97325,0,0,0,0,NaN,NaN,5,2316,2066,3381,4382,36474,20259,0,16215,3893,15,10168,10168,0,0,29,29,0,0,0,0,0.552516322971711,0.351729160525826,1,0,0
16040078,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113409854009,113409854009,2015276,4051787,515708709,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9525,0,0,0,0,221,220,NaN,2349,2086,3405,4435,36951,20457,0,16494,3810,32,9949,9949,0,0,72,72,0,0,0,0,0.547542098034986,0.369087490305019,1,0,0
16040079,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30351904884,30351904884,1319555,540702,177412733,NaN,NaN,NaN,NaN,NaN,1,1,8,0.992,0,0,0,0,NaN,NaN,NaN,1107,795,1121,1902,6470,3884,0,2586,1984,3,4765,4765,0,0,6,6,0,0,0,0,0.491865393896065,0.460713293405127,1,0,0
16040079,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30351904884,30351904884,2306929,540702,177412733,NaN,NaN,NaN,NaN,NaN,1,1,8,0.992,0,0,0,0,NaN,NaN,NaN,1107,795,1121,1902,6470,3884,0,2586,1984,3,4765,4527,238,0,6,6,0,0,0,0,0.491865393896065,0.460713293405127,1,0,0
16040079,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30351904884,30351904884,1975425,539020,177359230,NaN,NaN,NaN,NaN,NaN,1,1,8,0.993,0,0,0,0,NaN,NaN,NaN,1111,769,1083,1880,6408,3701,199,2508,1986,3,4769,4769,0,0,6,6,0,0,0,0,0.490864523197561,0.460525630149158,1,0,0
16040079,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30351904884,30351904884,1319109,589789,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,172,172,572,1460,1460,0,0,799,469,1998,1998,0,0,949,817,0,132,0,132,0.273738136040847,0.254533929513301,1,0,0
16040079,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30351904884,20663960126,1586817,1023744,175935979,1,2,421,0,0,0,1,NaN,0.7905,0,0,0,0,NaN,NaN,NaN,1298,905,1285,2203,7656,4756,272,2628,1581,153,3959,3959,0,0,306,306,0,0,0,0,0.463215470151387,0.431562934311198,1,0,0
16040079,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30351904884,30351904884,1319673,539982,177348067,NaN,NaN,NaN,NaN,NaN,1,1,8,0.989,0,0,0,0,NaN,NaN,6,1102,780,1111,1882,6406,3868,0,2538,1978,4,4753,4753,0,0,8,8,0,0,0,0,0.489675989243087,0.459024324101402,1,0,0
16040079,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30351904884,30351904884,1319676,520146,178267072,NaN,NaN,NaN,NaN,NaN,0,1,8,0.889,0,0,0,0,221,220,NaN,1194,924,1258,2118,7274,4544,0,2730,1778,86,4350,4350,0,0,171,166,0,5,0,3,0.48229456784162,0.449078171535018,1,0,0
16040079,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113506703061,113506703061,2014855,4042254,503461888,NaN,NaN,NaN,NaN,NaN,1,1,13,0.97475,0,0,0,0,NaN,NaN,NaN,2272,2039,3293,4311,35817,19818,0,15999,3899,21,10172,10172,0,0,48,44,0,4,0,2,0.551315647986984,0.350322655543718,1,0,0
16040079,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113506703061,113506703061,3002229,4042254,503461888,NaN,NaN,NaN,NaN,NaN,1,1,13,0.97475,0,0,0,0,NaN,NaN,NaN,2272,2039,3293,4311,35817,19818,0,15999,3899,21,10172,9669,503,0,48,41,3,4,0,2,0.551315647986984,0.350322655543718,1,0,0
16040079,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113506703061,113506703061,2670725,4041120,503308661,NaN,NaN,NaN,NaN,NaN,1,1,14,0.96825,0,0,0,0,NaN,NaN,NaN,2350,2031,3279,4381,36457,19411,1010,16036,3873,26,10102,10102,0,0,58,54,0,4,0,2,0.55155578298393,0.354061900496152,1,0,0
16040079,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113506703061,113506703061,2004003,732378,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,183,183,583,2281,2281,0,0,799,623,2798,2798,0,0,1354,1228,0,126,0,106,0.166344942884008,0.147339973125761,1,0,0
16040079,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113506703061,74646221584,2282117,4392904,500812544,1,2,421,0,0,0,1,NaN,0.876,0,0,0,0,NaN,NaN,NaN,2470,2049,3429,4519,37659,21274,272,16113,3504,101,9381,9381,0,0,208,204,0,4,0,2,0.526032863308594,0.365725600347784,1,0,0
16040079,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113506703061,113506703061,2015273,4042016,503260332,NaN,NaN,NaN,NaN,NaN,1,1,13,0.97075,0,0,0,0,NaN,NaN,8,2277,2041,3295,4318,35882,19872,0,16010,3883,22,10140,10140,0,0,50,46,0,4,0,2,0.550012058003567,0.350562790540663,1,0,0
16040079,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113506703061,113506703061,2015276,4046926,515551140,NaN,NaN,NaN,NaN,NaN,1,1,13,0.952,0,0,0,0,221,220,NaN,2322,2077,3404,4399,36561,20187,0,16374,3808,39,9942,9942,0,0,92,75,0,17,0,9,0.54682169304415,0.367749595322038,1,0,0
16040080,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30410120813,30410120813,1319555,538127,177140815,NaN,NaN,NaN,NaN,NaN,1,1,6,0.9865,0,0,0,0,NaN,NaN,NaN,1091,766,1090,1857,6142,3688,0,2454,1973,12,4741,4741,0,0,21,17,0,4,0,4,0.488675118544583,0.455458722237981,1,0,0
16040080,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30410120813,30410120813,2306929,538127,177140815,NaN,NaN,NaN,NaN,NaN,1,1,6,0.9865,0,0,0,0,NaN,NaN,NaN,1091,766,1090,1857,6142,3688,0,2454,1973,12,4741,4500,241,0,21,15,2,4,0,4,0.488675118544583,0.455458722237981,1,0,0
16040080,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30410120813,30410120813,1975425,538228,177077990,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9835,0,0,0,0,NaN,NaN,NaN,1111,775,1067,1886,6266,3604,208,2454,1967,17,4728,4728,0,0,30,24,0,6,0,6,0.490301533429652,0.457022582704394,1,0,0
16040080,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30410120813,30410120813,1319109,587675,137647595,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,152,152,552,1360,1360,0,0,799,438,1998,1998,0,0,889,769,0,120,0,120,0.266669486732662,0.247527834623773,1,0,0
16040080,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30410120813,20707512768,1586817,1021546,175564726,1,2,421,0,0,0,1,NaN,0.779,0,0,0,0,NaN,NaN,NaN,1287,880,1229,2167,7352,4557,275,2520,1558,172,3910,3910,0,0,340,315,0,25,0,21,0.460212858055875,0.424494285003013,1,0,0
16040080,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30410120813,30410120813,1319673,537857,176863436,NaN,NaN,NaN,NaN,NaN,1,1,6,0.9655,0,0,0,0,NaN,NaN,16,1099,769,1100,1868,6198,3744,0,2454,1931,20,4650,4650,0,0,37,31,0,6,0,6,0.482982666446842,0.44976627014024,1,0,0
16040080,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30410120813,30410120813,1319676,522172,178563585,NaN,NaN,NaN,NaN,NaN,0,1,6,0.877,0,0,0,0,221,220,NaN,1171,924,1238,2095,7074,4480,0,2594,1754,97,4289,4289,0,0,191,183,0,8,0,8,0.478416193884917,0.443573382693246,1,0,0
16040080,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113401437752,113401437752,2014855,4060989,503392930,NaN,NaN,NaN,NaN,NaN,0,1,16,0.9675,0,0,0,0,NaN,NaN,NaN,2346,2075,3496,4421,36797,20106,0,16691,3870,22,10103,10103,0,0,52,50,0,2,0,2,0.552207577975639,0.352758310512735,1,0,0
16040080,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113401437752,113401437752,3002229,4060989,503392930,NaN,NaN,NaN,NaN,NaN,0,1,16,0.9675,0,0,0,0,NaN,NaN,NaN,2346,2075,3496,4421,36797,20106,0,16691,3870,22,10103,9616,487,0,52,50,0,2,0,2,0.552207577975639,0.352758310512735,1,0,0
16040080,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113401437752,113401437752,2670725,4063529,503442837,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9665,0,0,0,0,NaN,NaN,NaN,2383,2079,3418,4462,37226,19741,1058,16427,3866,28,10094,10094,0,0,64,62,0,2,0,2,0.553819912955129,0.355296880480443,1,0,0
16040080,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113401437752,113401437752,2004003,734191,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,179,179,579,2253,2253,0,0,799,647,2798,2798,0,0,1425,1241,0,184,0,137,0.168677682854334,0.149535493097832,1,0,0
16040080,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113401437752,74633547779,2282117,4412644,500690046,1,2,421,0,0,0,1,NaN,0.86325,0,0,0,0,NaN,NaN,NaN,2544,2095,3573,4639,38723,21475,251,16997,3453,94,9267,9267,0,0,195,193,0,2,0,2,0.524180393332159,0.365759905347348,1,0,0
16040080,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113401437752,113401437752,2015273,4060772,503361321,NaN,NaN,NaN,NaN,NaN,0,1,16,0.96675,0,0,0,0,NaN,NaN,3,2346,2074,3493,4420,36788,20097,0,16691,3867,23,10097,10097,0,0,54,52,0,2,0,2,0.551967442978693,0.352826920511862,1,0,0
16040080,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113401437752,113401437752,2015276,4061264,515761427,NaN,NaN,NaN,NaN,NaN,0,1,16,0.956,0,0,0,0,221,220,NaN,2361,2086,3503,4447,37039,20295,0,16744,3824,36,9997,9997,0,0,89,76,0,13,0,9,0.549806228006185,0.37069982528451,1,0,0
16040081,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30269476942,30269476942,1319555,536179,177178711,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9815,0,0,0,0,NaN,NaN,NaN,1094,732,1030,1826,6160,3712,0,2448,1963,17,4709,4709,0,0,35,27,0,8,0,8,0.485797615286384,0.454520405958134,1,0,0
