stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES
development-only,16026006,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.127283339932193,0.478881779001323,0,0,NaN,NaN,NaN,NaN,0.113773987206823,0.259999999999998,0.34,0.659999999999999,NaN,NaN,750,750,734,0,0,1575,1441,134,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,61.1666666666667,120.083333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998398873281198,1575,0,0.0831746031746032,0,0.0995650724879187,0.0988568571904683,1.1262326,0,2586630183892,84906091561,410907084,0,145479883,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,6.11666666666667,5.41666666666667,-2.21666666666667,-2.91666666666667,750,734,0,11,16,0.64,750,0,0,0,0,0,1,0
development-only,16026006,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102381165290998,0.502402619048232,0,0,NaN,NaN,NaN,NaN,0.0931343283582091,0.200000000000001,0.260000000000001,0.48,NaN,NaN,1000,1000,977,0,0,2100,1891,209,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,81.4166666666667,157.583333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998576196005817,2100,0,0.0947619047619048,0,0.0995650724879187,0.0988568571904683,1.1834415,0,2586630183892,84906091561,410907084,0,146221235,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,8.14166666666667,7.5,-0.191666666666666,-0.833333333333334,1000,977,0,11,23,0.36,1000,0,0,0,0,0,1,0
development-only,16026006,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.09022410235513,0.514612549510359,0,0,NaN,NaN,NaN,NaN,0.0793176972281451,0.18,0.220000000000001,0.32,NaN,NaN,1200,1200,1177,0,0,2520,2295,225,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98.0833333333333,191.25,0,0.0180000000000001,0.036,NaN,NaN,0.999119397064657,2520,0,0.0924603174603175,0,0.0995650724879187,0.0988568571904683,1.2335279,0,2586630183892,84906091561,410907084,0,146062258,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.80833333333333,9.08333333333333,1.475,0.75,1200,1177,0,12,23,0.300000000000001,1200,0,0,0,0,0,1,0
development-only,16026006,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0776397124822447,0.529893019951373,0,0,NaN,NaN,NaN,NaN,0.0663918502724472,0.140000000000001,0.18,0.260000000000002,NaN,NaN,1500,1500,1469,0,0,3150,2881,269,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,122.416666666667,240.083333333333,0,0.0180000000000001,0.036,NaN,NaN,0.999190169050474,3150,0,0.0847619047619048,0,0.0995650724879187,0.0988568571904683,1.3307033,0,2586630183892,84906091561,410907084,0,145911529,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,12.2416666666667,11.3333333333333,3.90833333333333,3,1500,1469,0,15,31,0.24,1500,0,0,0,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.279021043400702,0.330025188692797,1,0,NaN,NaN,NaN,NaN,0.263965884861407,0.699999999999999,0.94,1.2,0.646154939587775,0.38218905472637,2107,1447,567,0,422,3042,965,2076,1362,422,940,1,1,0,808,0.558396682791983,0,1410,758,29,1,32,32,0,0,0,0,0,1362,1578,0.386916666666649,0,0,0,0.387078474866931,0.467556963894764,0,0,0,0,0,0.482333333333317,5.78799999999981,0,0.348672,0,0,1.15759999999996,47.25,80.4166666666667,35.1666666666667,0.0283814789219075,0.0579999999999998,0.12818009478673,0.35795,0.987040618955513,3367,0,0.275616275616276,0,0.303087818696884,0.301460589901683,1.5605129,0,2586630183892,87350917442,419797754,0,147651658,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,4.725,3.5,-3.60833333333333,-4.83333333333333,2107,567,1410,184,1540,1.569,0,0,0,0,0,0,1,808
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.279021043400702,0.330025188692797,1,0,NaN,NaN,NaN,NaN,0.263965884861407,0.699999999999999,0.94,1.2,0.646154939587775,0.38218905472637,2107,1447,567,0,422,3042,965,2076,1362,422,940,1,1,0,808,0.558396682791983,0,1410,758,29,1,32,32,0,0,0,0,0,1362,1578,0.386916666666649,0,151,0,0.387078474866931,0.467556963894764,0,0,0,0,0,0.482333333333317,5.78799999999981,0,0.348672,0,0,1.15759999999996,47.25,80.4166666666667,35.1666666666667,0.0283814789219075,0.0579999999999998,0.12818009478673,0.35795,0.987040618955513,3367,0,0.275616275616276,0,0.303087818696884,0.301460589901683,1.7614861,0,2586630183892,87350917442,419797754,0,290368832,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,4.725,3.5,-3.60833333333333,-4.83333333333333,2107,567,1410,184,1540,1.569,0,0,0,0,0,0,1,808
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.091667037666218,0.509048853205175,0,0,NaN,NaN,NaN,NaN,0.0804738213693437,0.199999999999999,0.26,0.380000000000001,0.169656479507226,0.0891826581378822,1690,1673,1498,0,1449,3681,2630,1051,2011,1449,562,0,0,0,0,0,0,17,0,0,1,32,32,0,0,0,0,0,2011,4,0.557666666666708,0,0,0,0.492933871761023,0.541798018849985,0,0,0,0,0,0.557666666666642,6.69199999999971,0,0.514815999999999,0,0,1.33839999999994,124.833333333333,219.166666666667,120.75,0.0087411835026899,0.02,0.0467273982056592,0.103999999999999,0.95998528367429,4230,0,0.286524822695035,0,0.303087818696884,0.301460589901683,1.7314315,0,2586630183892,87350917442,419797754,0,144371597,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,12.4833333333333,8.08333333333333,4.15,-0.25,1690,1498,17,49,192,0.332,1673,0,0,0,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0890092548609052,0.513022016139958,0,0,NaN,NaN,NaN,NaN,0.0803032456763798,0.200000000000001,0.299999999999999,0.42,0.175522388059702,0.0952191423833217,1665,1663,1493,0,1439,3690,2655,1035,2007,1439,568,0,0,0,0,0,0,2,0,0,1,32,32,0,0,0,0,0,2007,3,0.554333333333377,0,0,0,0.489165836895267,0.566118821134356,0,0,0,0,0,0.554333333333309,6.65199999999971,0,0.513791999999999,0,0,1.33039999999994,124.416666666667,221.25,119.916666666667,0.00560914010823822,0.016,0.0468936761640029,0.103999999999999,0.958009670140754,4263,0,0.290405817499414,0,0.303087818696884,0.301460589901683,1.6125883,0,2586630183892,87350917442,419797754,0,144397964,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,12.4416666666667,8.16666666666667,4.10833333333333,-0.166666666666668,1665,1493,2,47,172,0.36,1663,1133,798,0.70432480141218,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0901008945172542,0.510690392277721,0,0,NaN,NaN,NaN,NaN,0.0804738213693436,0.199999999999999,0.279999999999999,0.459999999999999,0.168343994314143,0.0878701729448001,1688,1683,1481,0,1468,3671,2597,1074,2086,1468,618,0,0,0,0,0,0,5,0,0,1,32,32,0,0,0,0,0,2086,5,0.561000000000045,0,0,0,0.49392147132783,0.578529782155208,0,0,0,0,0,0.560999999999975,6.7319999999997,0,0.534015999999999,0,0,1.34639999999994,123.416666666667,216.416666666667,122.333333333333,0.00566607248960201,0.016,0.0433841961852862,0.0920000000000005,0.969248547250271,4247,0,0.299740993642571,0,0.303087818696884,0.301460589901683,1.7499722,0,2586630183892,87350917442,419797754,0,144398588,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,12.3416666666667,8.66666666666667,4.00833333333333,0.333333333333332,1688,1481,5,58,207,0.392000000000001,1683,1154,618,0.535528596187175,4097,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.159772817181565,0.452831476352348,0,0,NaN,NaN,NaN,NaN,0.159412461502014,0.42,0.68,0.960000000000001,NaN,NaN,750,750,683,0,0,1575,1150,425,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,56.9166666666667,95.8333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.992635386743271,1575,0,0.282539682539683,0,0.303087818696884,0.301460589901683,1.1703371,0,2586630183892,87350917442,419797754,0,143753775,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.69166666666667,4.66666666666667,-2.64166666666667,-3.66666666666667,750,683,0,20,67,0.64,750,0,0,0,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.130453557361813,0.479355538233781,0,0,NaN,NaN,NaN,NaN,0.1236105188344,0.32,0.44,0.6,NaN,NaN,1000,1000,896,0,0,2100,1506,594,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,74.6666666666667,125.5,0,0.0180000000000001,0.036,NaN,NaN,0.992135248028869,2100,0,0.286666666666667,0,0.303087818696884,0.301460589901683,1.1781327,0,2586630183892,87350917442,419797754,0,144495127,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.46666666666667,5.91666666666667,-0.866666666666667,-2.41666666666667,1000,896,0,30,104,0.48,1000,0,0,0,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.115581126617404,0.495254642259222,0,0,NaN,NaN,NaN,NaN,0.105591092158257,0.26,0.360000000000001,0.520000000000001,NaN,NaN,1200,1200,1077,0,0,2520,1819,701,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,89.75,151.583333333333,0,0.0180000000000001,0.036,NaN,NaN,0.99219793849707,2520,0,0.29484126984127,0,0.303087818696884,0.301460589901683,1.2527832,0,2586630183892,87350917442,419797754,0,144336150,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,8.975,7.25,0.641666666666666,-1.08333333333333,1200,1077,0,34,123,0.5,1200,0,0,0,0,0,1,0
development-only,16026006,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0987916835790808,0.50855332789774,0,0,NaN,NaN,NaN,NaN,0.0901397773039562,0.220000000000001,0.32,0.640000000000001,NaN,NaN,1500,1500,1350,0,0,3150,2278,872,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,112.5,189.833333333333,0,0.0180000000000001,0.036,NaN,NaN,0.990263092120277,3150,0,0.28984126984127,0,0.303087818696884,0.301460589901683,1.3064152,0,2586630183892,87350917442,419797754,0,144185421,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,11.25,8.83333333333333,2.91666666666667,0.5,1500,1350,0,45,150,0.48,1500,0,0,0,0,0,1,0
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0759527416429697,0.498086062707337,0,0,9.82995115645355,12.9830931560894,0,1.03671995151847,0.116860143725815,0.260000000000002,0.440000000000001,0.699999999999999,0.214317302377004,0.0974571586511886,933,947,571,0,557,1713,971,742,954,557,397,0,0,0,355,0.374868004223865,0,318,335,10,1,32,32,0,0,0,0,0,954,340,0.27641666666664,0,0,0,0.266926552144995,0.340226341646919,0,0,0,0,0,0.315666666666667,3.788,0,0.244224000000002,0,0,0.757600000000001,47.5833333333333,80.9166666666667,46.4166666666667,0.0253949313621965,0.0670000000000002,0.0713806104129266,0.151,0.98882705284707,2054,0,0.100292112950341,0,0.103496083986002,0.103059490084986,1.4391809,0,666742405609,21210473223,105363559,0,141126259,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,9.51666666666667,8,1.18333333333333,-0.333333333333334,933,571,318,84,362,0.471,0,0,0,0,0,0,1,355
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0809321459712541,0.491297804709072,0,0,9.82995115645355,12.9830931560894,0,1.03668227477632,0.124687672747374,0.280000000000001,0.460000000000001,0.699999999999999,0.208126036484245,0.0834383637368713,909,912,543,172,609,1693,929,764,977,609,368,0,0,0,390,0.359778597785978,0,328,333,11,2,32,32,0,0,0,0,172,754,358,0.283833333333305,188,0,0,0.283986468074691,0.359487949976512,0,0,0,0,0,0.322416666666667,3.648,0.221,0.193024000000002,0,0,0.773800000000001,45.25,77.4166666666667,50.75,0.0281448339483396,0.0748500000000001,0.0721477832512317,0.145,0.991172367425834,1962,223,0.0963302752293578,0.0762331838565022,0.103496083986002,0.103059490084986,1.6657284,0,666742405609,21210473223,105363559,0,196776907,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,9.05,8.08333333333333,0.716666666666667,-0.25,909,543,328,96,366,0.591,0,0,0,0,0,0,1,390
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0529226141131126,0.532020605253713,0,0,9.4743421964812,12.2974559905129,0,1.03666409380469,0.0708126036484245,0.159999999999999,0.200000000000001,0.26,0.138032061912659,0.0672194582642344,711,711,671,0,755,1293,1146,147,844,755,89,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,844,0,0.236999999999983,0,0,0,0.203841890647334,0.248919399949875,0,0,0,0,0,0.237,2.844,0,0.216064000000002,0,0,0.5688,55.9166666666667,95.5,62.9166666666667,0.00361462728551345,0.01,0.0421509933774835,0.093,0.991927826307267,1598,0,0.103879849812265,0,0.103496083986002,0.103059490084986,1.2115266,0,666742405609,21210473223,105363559,0,137586239,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,11.1833333333333,9.83333333333333,2.85,1.5,711,671,0,22,40,0.303999999999999,711,0,0,0,0,0,1,0
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0524408160464758,0.53367666544099,0,0,9.5980278796291,12.3439913414479,0,1.03668700865621,0.0693090105030403,0.140000000000001,0.200000000000001,0.32,0.141945826423438,0.0726368159203981,714,714,686,0,751,1327,1184,143,835,751,84,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,835,0,0.237999999999983,0,0,0,0.207484046127643,0.249485218071476,0,0,0,0,0,0.238,2.856,0,0.213760000000002,0,0,0.5712,57.1666666666667,98.6666666666667,62.5833333333333,0.0022969187675071,0.00800000000000001,0.0436165113182424,0.0920000000000005,0.98416044503001,1646,0,0.106318347509113,0,0.103496083986002,0.103059490084986,1.2141841,0,666742405609,21210473223,105363559,0,137612606,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.4333333333333,9.25,3.1,0.916666666666666,714,686,0,13,28,0.280000000000001,714,294,194,0.659863945578231,0,0,1,0
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0528816541599268,0.53368614572158,0,0,9.5980278796291,12.3439913414479,0,1.03666879798047,0.0716307352128247,0.16,0.200000000000001,0.34,0.138175787728026,0.0665450525152018,695,695,662,0,778,1267,1127,140,870,778,92,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,870,0,0.23166666666665,0,0,0,0.206822879962239,0.250531039074094,0,0,0,0,0,0.231666666666667,2.78,0,0.222720000000002,0,0,0.556,55.1666666666667,93.9166666666667,64.8333333333333,0.00228489208633103,0.00800000000000001,0.0419023136246788,0.088000000000001,0.990650571906506,1587,0,0.103339634530561,0,0.103496083986002,0.103059490084986,1.2682996,0,666742405609,21210473223,105363559,0,137613230,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.0333333333333,9.25,2.7,0.916666666666666,695,662,0,21,33,0.24,695,288,138,0.479166666666667,1092,0,1,0
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0781072220837542,0.498469191053477,0,0,9.54369888891859,13.0362127816007,0,1.03657629594789,0.114494195688225,0.279999999999999,0.460000000000001,0.800000000000001,NaN,NaN,375,375,356,0,0,675,600,75,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.124999999999993,0,0,0,0.124840320672559,0.162645274846126,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,29.6666666666667,50,0,0.00800000000000011,0.016,NaN,NaN,0.996430536991902,675,0,0.125925925925926,0,0.103496083986002,0.103059490084986,0.933323999999999,0,666742405609,21210473223,105363559,0,136968417,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.93333333333333,5.5,-2.4,-2.83333333333333,375,356,0,10,19,0.32,375,0,0,0,0,0,1,0
development-only,16026007,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0603723219140843,0.522833454401646,0,0,9.72916024182561,12.452700880589,0,1.03662485248809,0.0839800995024875,0.199999999999999,0.240000000000002,0.360000000000001,NaN,NaN,500,500,474,0,0,900,801,99,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,39.5,66.75,0,0.00800000000000013,0.016,NaN,NaN,0.996125027710042,900,0,0.118888888888889,0,0.103496083986002,0.103059490084986,0.984897300000001,0,666742405609,21210473223,105363559,0,137709769,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.9,7.08333333333333,-0.433333333333334,-1.25,500,474,0,16,26,0.36,500,0,0,0,0,0,1,0
