arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-commit-blackout-emergency,closure,commit-blackout,16094225,992331,11598507,11598507,0,1808721,610566,18611953609,52139016,657586050,139588478,139588478,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,0.910846005915324,1,0.910846005915324,1,13396,0.815260005200912,1,0.189020378823173,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.116247869103361,0.209494581360525,0.0983089268668661,0.0726098333589977,0.18750980119621,0.0500798548074226,1,1,326,1,1,1,92,92,5,29,151,33,0,0,0,0,0,0,0,1010,1010,238,238,127,127,4162,0.133184,0.133184,1,1.11022302462516e-16,0,0,0.139291382388273,0.14058673845918,1.02868440144207,0,0,1.47455999999999,0.133184,0.153118476190475
closure-iid20-emergency,closure,none,16094226,1456481,12837362,12837362,0,1597458,610566,18633120113,52152021,656118690,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,0.957195373774801,1,0.957195373774801,1,13418,0.878188534452657,1,0.15921745847758,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.11724322062483,0.220154935968204,0.100632534016161,0.0742441362791806,0.201983362924111,0.083005694716924,1,1,326,1,1,1,25,25,6,7,41,9,0,0,0,0,0,0,0,995,995,253,253,128,128,4228,0.135296,0.135296,1,4.44089209850063e-16,0,0,0.14938745514971,0.15185001356399,1.01605533601391,0,0,1.47455999999999,0.135296,0.153319619047618
closure-response-blackout-emergency,closure,response-blackout,16094226,1456481,12837362,12837362,0,1597458,610566,18385723621,50633291,655985376,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,0.948547453244714,1,0.948547453244714,1,13418,0.87579566652555,1,0.157604164817057,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.120485598851744,0.218165914246284,0.0988153369467906,0.0742816684458081,0.201433003300876,0.0827421202399341,1,1,326,1,1,1,116,116,29,29,190,42,0,0,0,0,0,0,0,994,994,254,254,305,305,12784,0.409087999999999,0.409088,1,4.44089209850063e-16,0,0,0.148503610393841,0.150918615586017,1.0156737539767,0,0,1.47455999999999,0.409087999999999,0.179395047619047
closure-response-blackout-no-emergency,closure,response-blackout,16094226,1456481,12837362,12837362,0,1597458,610566,18385723621,50633291,429765434,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,7.50470633651138,0,7.50470633651138,0,13418,6.72830873366792,0,-0.140104914498267,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.530811002166185,0.913651671580415,0.825517697016252,0.216876341948488,0.442222195916828,0.740113960703471,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,804,804,212,212,305,305,12784,0.409087999999999,0.409088,1,4.44089209850063e-16,0,0,0.371947707706617,0.38476646452118,0.802949765194949,0,0,1.11820799999999,0.409087999999999,0.145456761904761
closure-prepare-blackout-emergency,closure,prepare-blackout,16094226,1456481,12837362,12837362,0,1597458,610566,18604549259,49840172,656128169,139586578,139586578,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.949434154663459,1,0.949434154663459,1,14018,0.875785462468243,1,0.142229695553612,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.116217645190248,0.218369855572596,0.0992934022399,0.0825838999183683,0.201430656367696,0.0695238186120499,1,1,326,1,1,1,87,87,0,29,145,29,0,0,0,0,0,0,0,996,996,252,252,11,11,432,0.013824,0.013824,1,4.44089209850063e-16,0,0,0.145356710541702,0.160081391379364,1.0577994932683,0,0,1.47455999999999,0.013824,0.141750857142856
closure-commit-blackout-emergency,closure,commit-blackout,16094226,1456481,12837362,12837362,0,1597458,610566,18564097955,52691339,656623973,139586578,139586578,1,1,3,1,4,1,1,48,56,1,1,1,22,1,0,1,3,0,1,4.51491969950798,0.514919699507979,1,0.947951380667483,1,0.947951380667483,1,13418,0.875787490379204,1,0.156250292410876,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.120915834261168,0.218028817553521,0.0996806325847446,0.0744943352654528,0.201431122787217,0.0847874673044267,1,1,326,1,1,1,93,93,6,29,152,34,0,0,0,0,0,0,0,995,995,253,253,132,132,4340,0.13888,0.13888,1,4.44089209850063e-16,0,0,0.148702815955662,0.151129817588507,1.01429561130378,0,0,1.47455999999999,0.13888,0.153660952380951
closure-iid20-emergency,closure,none,16094227,897077,11826275,11826275,0,880725,610566,18735411442,51960266,656534797,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,23,1,1,4,0,0,0,4.72991587567503,0.729915875675026,1,0.904848012931317,1,0.904848012931317,1,13440,0.850266518427693,1,0.175955845482178,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.137114828755208,0.208115042974203,0.0964870886864687,0.0799975240016719,0.195561299238369,0.0555649808071972,1,1,326,1,1,1,26,26,5,7,40,12,0,0,0,0,0,0,0,996,996,252,252,127,127,4194,0.134208,0.134208,1,1.11022302462516e-16,0,0,0.150380640972222,0.15336391710866,1.03541957890961,0,0,1.47455999999999,0.134208,0.153215999999999
closure-response-blackout-emergency,closure,response-blackout,16094227,897077,11826275,11826275,0,880725,610566,18488014950,49754777,657292735,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,0.896343121709044,1,0.891303233717438,1,13440,0.851805619473995,1,0.175955845482178,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.139186016290634,0.20615891799308,0.0950030413748114,0.0836534023732374,0.195915292479019,0.059406793601819,1,1,326,1,1,1,114,114,27,29,185,43,0,0,0,0,0,0,0,1001,1001,247,247,306,306,12834,0.410687999999999,0.410688,1,1.11022302462516e-16,0,0,0.148607225878124,0.15149333164991,1.0458688238622,0,0,1.47455999999999,0.410687999999999,0.179547428571427
closure-response-blackout-no-emergency,closure,response-blackout,16094227,897077,11826275,11826275,0,880725,610566,18488014950,49754777,432791427,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,7.28227739279687,0,7.28227739279687,0,13440,6.32838665928747,0,-0.11386282010693,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.442888932723457,0.862588413027954,0.801050513207655,0.242305887715147,0.411111390079159,0.696122532521622,0,0,326,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,816,816,204,204,306,306,12834,0.410687999999999,0.410688,1,1.11022302462516e-16,0,0,0.358940505407983,0.371498345978431,0.770002971342623,0,0,1.12435199999999,0.410687999999999,0.146194285714285
closure-prepare-blackout-emergency,closure,prepare-blackout,16094227,897077,11826275,11826275,0,880725,610566,18713408928,49655468,656314323,139607478,139607478,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.894615804986771,1,0.891116089898159,1,14018,0.85175893783545,1,0.164301653317721,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.139057908924757,0.205761635146957,0.0948178504661999,0.0829902508104812,0.195904555702153,0.0587184424096723,1,1,326,1,1,1,85,85,0,29,138,32,0,0,0,0,0,0,0,1002,1002,246,246,9,9,384,0.012288,0.012288,1,1.11022302462516e-16,0,0,0.145687798996386,0.159619978404348,1.05460550042083,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094227,897077,11826275,11826275,0,880725,610566,18664757011,52599285,656531264,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,23,1,0,1,3,0,1,4.72991587567503,0.729915875675026,1,0.89136677416469,1,0.89136677416469,1,13440,0.85187655313751,1,0.175955845482178,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.135977178899651,0.205014358057879,0.0921070281653983,0.0798186099667688,0.195931607221627,0.0570065374952469,1,1,326,1,1,1,92,92,7,29,153,31,0,0,0,0,0,0,0,1000,1000,248,248,132,132,4334,0.138688,0.138688,1,1.11022302462516e-16,0,0,0.148081106968799,0.150935347251693,1.04371004951663,0,0,1.47455999999999,0.138688,0.153642666666666
closure-iid20-emergency,closure,none,16094228,1906509,12175202,12175202,0,1198145,610566,18743210411,51821265,657201918,139630278,139630278,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,0.996989721386751,1,0.996989721386751,1,13396,0.916547267016537,1,0.171390216216858,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.15692179881752,0.229307635918953,0.108250804875044,0.0647304470876879,0.210805871413803,0.067715866585722,1,1,326,1,1,1,25,25,6,7,39,11,0,0,0,0,0,0,0,967,967,281,281,128,128,4404,0.140928,0.140928,1,4.44089209850063e-16,0,0,0.158220961707893,0.16052363731073,1.02810941608408,0,0,1.47455999999999,0.140928,0.153855999999999
closure-response-blackout-emergency,closure,response-blackout,16094228,1906509,12175202,12175202,0,1198145,610566,18495813919,50360117,656501846,139630278,139630278,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,0.991194118567793,1,0.991194118567793,1,13396,0.910877282670261,1,0.173024134380249,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.156551770941382,0.227974647270592,0.107548472443865,0.0592664668431977,0.20950177501416,0.0642008346650795,1,1,326,1,1,1,116,116,29,29,187,45,0,0,0,0,0,0,0,965,965,283,283,302,302,12708,0.406655999999999,0.406656,1,4.44089209850063e-16,0,0,0.157851246329068,0.160131574173628,1.02856928425834,0,0,1.47455999999999,0.406655999999999,0.179163428571427
closure-response-blackout-no-emergency,closure,response-blackout,16094228,1906509,12175202,12175202,0,1198145,610566,18495813919,50360117,429624532,139630278,139630278,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.18034304951305,0,7.18034304951305,0,13396,6.31231074603144,0,-0.118551948370938,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.506366538295235,0.872911858397166,0.789837735446436,0.192551128209589,0.43026758998105,0.694354182063458,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,778,778,238,238,302,302,12708,0.406655999999999,0.406656,1,4.44089209850063e-16,0,0,0.381243352759024,0.394131724979365,0.791802287551734,0,0,1.11820799999999,0.406655999999999,0.145225142857142
closure-prepare-blackout-emergency,closure,prepare-blackout,16094228,1906509,12175202,12175202,0,1198145,610566,18718287188,49664386,656894663,139630278,139630278,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.990572863867831,1,0.990572863867831,1,14018,0.910824699178905,1,0.155460684271041,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.156496721066225,0.227831758689601,0.107425976665057,0.0688521737934997,0.209489680811148,0.0643434038144151,1,1,326,1,1,1,87,87,0,29,139,35,0,0,0,0,0,0,0,967,967,281,281,9,9,384,0.012288,0.012288,1,4.44089209850063e-16,0,0,0.154847547908819,0.168765522853035,1.05408399641188,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094228,1906509,12175202,12175202,0,1198145,610566,18674515493,52360583,656896635,139630278,139630278,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,0.991017759396394,1,0.991017759396394,1,13396,0.910824796442083,1,0.171442475151066,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.156841833026125,0.227934084661171,0.107514605690409,0.0644007281492338,0.209489703181679,0.0642154213715231,1,1,326,1,1,1,93,93,6,29,147,39,0,0,0,0,0,0,0,961,961,287,287,132,132,4516,0.144512,0.144512,1,4.44089209850063e-16,0,0,0.158447193600802,0.160763900555074,1.02904150174542,0,0,1.47455999999999,0.144512,0.154197333333332
closure-iid20-emergency,closure,none,16094229,1049609,16001922,16001922,0,1509681,610566,18782365202,51651418,655818418,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,1.18934418687112,0,1.18934418687112,0,13418,0.850269787558621,1,0.186116421632502,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.132686028212835,0.232461104424576,0.130827860555823,0.0804483520360519,0.195562051138483,0.054390251794411,1,1,326,1,1,1,23,23,5,6,42,4,0,0,0,0,0,0,0,1004,1004,244,244,120,120,3798,0.121536,0.121536,1,8.88178419700125e-16,0,0,0.140110983376878,0.140533756531218,1.01850797696638,0,0,1.47455999999999,0.121536,0.152009142857142
closure-response-blackout-emergency,closure,response-blackout,16094229,1049609,16001922,16001922,0,1509681,610566,18534968710,49666117,655853085,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,1.13469808054411,0,1.13469808054411,0,13418,0.857213228349236,1,0.18290944101188,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.130490947355873,0.226433213402187,0.124816788859852,0.0815929486015894,0.197159042520324,0.0599127551020495,1,1,326,1,1,1,116,116,29,29,192,40,0,0,0,0,0,0,0,1007,1007,241,241,305,305,12806,0.409791999999999,0.409792,1,8.88178419700125e-16,0,0,0.140293248220822,0.140730934342821,1.02867972062856,0,0,1.47455999999999,0.409791999999999,0.179462095238094
closure-response-blackout-no-emergency,closure,response-blackout,16094229,1049609,16001922,16001922,0,1509681,610566,18534968710,49666117,429196751,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,7.21606674766576,0,7.21606674766576,0,13418,6.25171573193953,0,-0.0975101545770652,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.475092240003434,0.865237856434113,0.793767342243234,0.224355712178985,0.427954758362203,0.687688730513348,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,815,815,201,201,305,305,12806,0.409791999999999,0.409792,1,8.88178419700125e-16,0,0,0.35328371207101,0.364794815186806,0.756506442542353,0,0,1.11820799999999,0.409791999999999,0.145523809523809
closure-prepare-blackout-emergency,closure,prepare-blackout,16094229,1049609,16001922,16001922,0,1509681,610566,18756683693,49752231,655929636,139607478,139607478,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.14194890855864,0,1.14194890855864,0,14018,0.857144763874838,1,0.14268238560099,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.128415897333003,0.226177813795318,0.12561437994145,0.0824971735198248,0.197143295691213,0.0600516198922203,1,1,326,1,1,1,87,87,0,29,145,29,0,0,0,0,0,0,0,1009,1009,239,239,10,10,408,0.013056,0.013056,1,1.11022302462516e-16,0,0,0.137536624086012,0.149952528381624,1.07272635337478,0,0,1.47455999999999,0.013056,0.141677714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094229,1049609,16001922,16001922,0,1509681,610566,18709018898,52191216,656744860,139607478,139607478,1,1,3,1,4,1,1,48,56,1,1,1,22,1,0,1,3,0,1,4.51491969950798,0.514919699507979,1,1.13450056731083,0,1.13450056731083,0,13418,0.857209238046749,1,0.182096036350713,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.130309637009978,0.226392205355934,0.124795062404192,0.0814446045633441,0.197158124750752,0.059919280165494,1,1,326,1,1,1,92,92,5,29,154,30,0,0,0,0,0,0,0,1011,1011,237,237,124,124,3910,0.12512,0.12512,1,8.88178419700125e-16,0,0,0.13994708400756,0.140356089363217,1.02842310819657,0,0,1.47455999999999,0.12512,0.152350476190475
closure-iid20-emergency,closure,none,16094230,1820466,15017867,15017867,0,1805767,610566,18729690914,52136413,656582081,139599878,139599878,1,1,3,1,4,1,1,48,56,1,1,1,23,1,1,4,0,0,0,4.72991587567503,0.729915875675026,1,0.951122225159612,1,0.951122225159612,1,13440,0.941415029274343,1,0.183809660514612,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.113955330585479,0.218758111786711,0.0862647020360676,0.101035191479558,0.216525456733099,0.0687163121896117,1,1,326,1,1,1,32,32,8,8,49,15,0,0,0,0,0,0,0,1008,1008,240,240,131,131,4530,0.14496,0.14496,1,1.11022302462516e-16,0,0,0.146012379316473,0.149120280787048,1.01526964160968,0,0,1.47455999999999,0.14496,0.154239999999999
closure-response-blackout-emergency,closure,response-blackout,16094230,1820466,15017867,15017867,0,1805767,610566,18482294422,49729231,656431274,139599878,139599878,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,0.945284743378011,1,0.945284743378011,1,13440,0.934797210663678,1,0.186873271288589,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.114910060104591,0.217415490976943,0.0853424816483227,0.100818337903136,0.215003358452646,0.0688046390445147,1,1,326,1,1,1,116,116,29,29,182,50,0,0,0,0,0,0,0,1003,1003,245,245,305,305,12826,0.410431999999999,0.410432,1,1.11022302462516e-16,0,0,0.146757288001843,0.149907887523409,1.01493376662165,0,0,1.47455999999999,0.410431999999999,0.179523047619047
closure-response-blackout-no-emergency,closure,response-blackout,16094230,1820466,15017867,15017867,0,1805767,610566,18482294422,49729231,430100921,139599878,139599878,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,7.47945794574087,0,7.47945794574087,0,13440,6.68658348858041,0,-0.115102363139579,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.475813694450696,0.869056078825601,0.822740374031495,0.286027880817483,0.439082255834228,0.735524183743845,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,821,821,195,195,305,305,12826,0.410431999999999,0.410432,1,1.11022302462516e-16,0,0,0.370824887327949,0.384028535453609,0.778613270260778,0,0,1.11820799999999,0.410431999999999,0.145584761904761
closure-prepare-blackout-emergency,closure,prepare-blackout,16094230,1820466,15017867,15017867,0,1805767,610566,18704364627,49664386,656661608,139599878,139599878,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.945344592223996,1,0.945344592223996,1,14018,0.93487818742673,1,0.138366244079255,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.11244965108301,0.217429256211519,0.0854760897175888,0.101786322456154,0.215021983108148,0.0689864497134058,1,1,326,1,1,1,87,87,0,29,133,41,0,0,0,0,0,0,0,1003,1003,245,245,9,9,384,0.012288,0.012288,1,1.11022302462516e-16,0,0,0.144285579170133,0.158374251664123,1.06195086118905,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094230,1820466,15017867,15017867,0,1805767,610566,18658209818,51721591,656207099,139599878,139599878,1,1,3,1,4,1,1,48,56,1,1,1,23,1,0,1,3,0,1,4.72991587567503,0.729915875675026,1,0.94526934580352,1,0.94526934580352,1,13440,0.934782227840428,1,0.183442784510442,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.113655674586025,0.21741194953481,0.0855058774309089,0.10095927500561,0.214999912403298,0.0688175335035681,1,1,326,1,1,1,95,95,8,29,149,41,0,0,0,0,0,0,0,1002,1002,246,246,136,136,4670,0.14944,0.14944,1,1.11022302462516e-16,0,0,0.146373757606839,0.149502743984008,1.01102410436708,0,0,1.47455999999999,0.14944,0.154666666666666
closure-iid20-emergency,closure,none,16094231,1257286,14622698,14622698,0,1093436,610566,18745169932,52589516,657292947,139603678,139603678,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,1.0705261236726,0,1.0705261236726,0,13396,0.884814961594749,1,0.167074084528801,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.120983471792474,0.231514858626587,0.117757873603986,0.0909480754276157,0.203507441166792,0.0563319786761067,1,1,326,1,1,1,21,21,5,6,28,14,0,0,0,0,0,0,0,989,989,259,259,122,122,4044,0.129408,0.129408,1,1.11022302462516e-16,0,0,0.156506005037744,0.158270702023241,1.0218904145975,0,0,1.47455999999999,0.129408,0.152758857142856
closure-response-blackout-emergency,closure,response-blackout,16094231,1257286,14622698,14622698,0,1093436,610566,18497773440,50021437,656579753,139603678,139603678,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,1.07169218176101,0,1.07169218176101,0,13396,0.88344960306996,1,0.167074084528801,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.117495121852536,0.231048911262877,0.117886139993711,0.0889490018660317,0.203193408706091,0.0563868051779595,1,1,326,1,1,1,116,116,29,29,179,53,0,0,0,0,0,0,0,982,982,266,266,300,300,12616,0.403711999999999,0.403712,1,1.11022302462516e-16,0,0,0.155666715428572,0.157380869678807,1.03115769534728,0,0,1.47455999999999,0.403711999999999,0.178883047619047
closure-response-blackout-no-emergency,closure,response-blackout,16094231,1257286,14622698,14622698,0,1093436,610566,18497773440,50021437,429968294,139603678,139603678,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.29809861462442,0,7.29809861462442,0,13396,6.45761690400451,0,-0.134100038703121,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.498085416159122,0.889292161666014,0.802790847608686,0.234500783886911,0.443407572712381,0.710337859440497,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,803,803,213,213,300,300,12616,0.403711999999999,0.403712,1,1.11022302462516e-16,0,0,0.380646496328982,0.393344470444038,0.791813313328274,0,0,1.11820799999999,0.403711999999999,0.144944761904761
closure-prepare-blackout-emergency,closure,prepare-blackout,16094231,1257286,14622698,14622698,0,1093436,610566,18718196577,49664386,657209071,139603678,139603678,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.0720805540455,0,1.0720805540455,0,14018,0.883524978029304,1,0.151556320798185,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.120985983925033,0.232032715960006,0.117928860945005,0.0899703028117549,0.20321074494674,0.0561490617125906,1,1,326,1,1,1,87,87,0,29,134,40,0,0,0,0,0,0,0,983,983,265,265,9,9,384,0.012288,0.012288,1,1.11022302462516e-16,0,0,0.153352294343176,0.166737240376727,1.06408766293641,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094231,1257286,14622698,14622698,0,1093436,610566,18675296212,52085523,656668826,139603678,139603678,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,1.07119575832141,0,1.07119575832141,0,13396,0.883403140222638,1,0.167074084528801,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.117665584365921,0.230519460972372,0.117831533415355,0.0897409111580092,0.203182722251207,0.0565202256916626,1,1,326,1,1,1,92,92,5,29,143,41,0,0,0,0,0,0,0,988,988,260,260,126,126,4156,0.132992,0.132992,1,1.11022302462516e-16,0,0,0.155060271451919,0.156734480418724,1.02810985073015,0,0,1.47455999999999,0.132992,0.153100190476189
closure-iid20-emergency,closure,none,16094232,546376,16140918,16140918,0,1649913,610566,18771895938,51925408,656761746,139590378,139590378,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,0.97512507313984,1,0.97512507313984,1,13418,0.825116700735617,1,0.170582438924096,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,0.117411968439021,0.221535280214392,0.107263758045382,0.0857209036933977,0.189776841169192,0.058741302029339,1,1,326,1,1,1,29,29,7,8,45,13,0,0,0,0,0,0,0,987,987,261,261,131,131,4450,0.1424,0.1424,1,4.44089209850063e-16,0,0,0.148526015515807,0.150879729478123,1.02114052193596,0,0,1.47455999999999,0.1424,0.15399619047619
