stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,factorAdaptiveAck,factorLoadGuard,factorAccessScaling,basePAccess
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.482510501173704,0.142074276763408,1,0,NaN,NaN,NaN,NaN,0.518280337443217,1.52,2.93099999999999,3.88,3.09286826735886,2.57458792991563,3721,8653,516,0,183,20293,1116,19177,3158,183,2975,0,0,0,8128,0.939327400901422,0,1093,6036,89,1,32,32,0,0,0,0,0,3158,618,0.97866666666656,0,1,0,0.987932222372944,0.995586473288809,0,0,0,0,0,2.88433333333355,34.6120000000026,0,0.80844800000001,0,0,6.92240000000051,43,93,15.25,0.0255875418929852,0.0570000000000004,0.0911803278688526,0.1913,0.969049352161887,21007,0,0.0973485028799924,0,0.100250166638894,0.0996958840193301,2.6323342,0,10200099077057,339926034903,1676201720,0,169353613,1,0,0,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.467837402068436,0.17736210646964,1,0,NaN,NaN,NaN,NaN,0.451929483019684,1.58,2.33099999999999,2.8,0.928972528661043,0.477043045641359,2114,5830,655,733,653,13793,1419,12374,1987,653,1334,0,0,0,5499,0.837879018741429,0,3,3735,9,2,32,32,0,0,0,0,733,1171,8,0.803333333333323,0,0,0,0.801129220811141,0.842778871314162,4821,4604,1015,4711,110,2.01133333333343,23.3200000000011,0.816000000000001,0.299776,0,0,4.82720000000023,54.5833333333333,118.25,54.4166666666667,0.0276122200213318,0.0720000000000001,0.0897534456355284,0.132000000000001,0.987308418097298,14124,816,0.09416595865194,0.0931372549019608,0.100250166638894,0.0996958840193301,2.241209,0,10200099077057,339926034903,1676201720,0,169351636,0,1,0,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.386479872255434,0.286417873417699,1,0,NaN,NaN,NaN,NaN,0.358503136491456,0.920000000000002,1.36,1.94,1.21032662773091,0.851823491239451,2325,6494,737,1,492,15121,1614,13507,3687,492,3195,0,0,0,5749,0.885142417244034,0,5,4175,6,1,32,32,0,0,0,0,1,3685,12,0.80399999999999,1,22,0,0.801278809314313,0.841994767152427,4631,4461,1029,4616,15,2.1648333333335,25.976000000002,0.002,0.943360000000014,0,0,5.1956000000004,61.4166666666667,134.5,41,0.0310130869899924,0.0760000000000005,0.122715447154472,0.1929,0.98346731848633,16004,2,0.0943514121469633,0,0.100250166638894,0.0996958840193301,2.1928455,0,10200099077057,339926034903,1676201720,0,169353623,1,1,0,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.200977700780438,0.431855980899989,0,0,NaN,NaN,NaN,NaN,0.16095608911962,0.419999999999998,0.58,0.98,0.31817434566299,0.157218256543371,3966,3329,1522,324,1811,7910,3339,4571,4254,1811,2443,0,0,0,1941,0.531344100739119,0,2273,1651,62,2,32,32,0,0,0,0,325,3836,3064,0.817999999999982,0,0,0,0.815189638098823,0.848556415589296,0,0,0,0,0,1.14391666666658,13.315999999999,0.411,0.982015999999995,0,0,2.7453999999998,126.833333333333,278.25,150.916666666667,0.0298655899260883,0.0679999999999998,0.0920795140806185,0.209,0.986947407887113,8855,418,0.0963297571993224,0.0837320574162679,0.100250166638894,0.0996958840193301,1.9921647,0,10200099077057,339926034903,1676201720,0,169243517,0,0,1,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.189987942223921,0.427362053488553,0,0,NaN,NaN,NaN,NaN,0.154975124378111,0.4,0.640000000000001,0.960000000000001,0.300285528877353,0.145310404499243,3982,3398,1629,1,1898,8003,3522,4481,4349,1898,2451,0,0,0,1743,0.512797881729921,0,2199,1627,62,2,32,32,0,0,0,0,1,4346,3190,0.810499999999986,1,16,0,0.80457209952424,0.844099746777433,0,0,0,0,0,1.13283333333325,13.5919999999989,0.002,1.11257600000001,0,0,2.71879999999979,135.75,293.5,158.166666666667,0.027235951750515,0.0590000000000002,0.0949262381454163,0.207,0.991637207494712,9005,3,0.0980566352026652,0,0.100250166638894,0.0996958840193301,1.8820168,0,10200099077057,339926034903,1676201720,0,169353626,1,0,1,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.256222435059445,0.359493033166075,1,0,NaN,NaN,NaN,NaN,0.217462686567165,0.5,0.66,1.14,0.428479342418343,0.211016655851179,1876,3133,1459,465,1627,7391,3161,4230,3653,1627,2026,0,0,0,1867,0.518899388549194,0,104,1376,72,2,32,32,0,0,0,0,467,3005,264,0.79233333333333,0,0,0,0.792884518457788,0.821770109961099,6071,3427,4600,6023,48,1.09633333333326,12.5319999999991,0.624,0.769279999999999,0,0,2.63119999999981,121.583333333333,263.416666666667,135.583333333333,0.0644788771539745,0.18,0.125138291333743,0.258,0.993030947649304,8091,648,0.0988752935360277,0.0817901234567901,0.100250166638894,0.0996958840193301,1.8385474,0,10200099077057,339926034903,1676201720,0,169351649,0,1,1,0.2
development,16017001,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.240426728252065,0.386187384010685,1,0,NaN,NaN,NaN,NaN,0.2009863724854,0.460000000000001,0.699999999999999,1.1,0.394412719013628,0.193426346528229,2005,3347,1589,0,1774,7690,3370,4320,4010,1774,2236,0,0,0,1738,0.519270988945324,0,121,1481,57,1,32,32,0,0,0,0,0,4010,286,0.792333333333329,0,69,0,0.796060948412652,0.819364292490696,5664,3247,4145,5637,27,1.11566666666658,13.387999999999,0,1.02656,0,0,2.67759999999979,132.416666666667,280.833333333333,147.833333333333,0.0673809381535705,0.182,0.133040022547914,0.278,0.99444707012942,8562,0,0.092618547068442,0,0.100250166638894,0.0996958840193301,1.7520013,0,10200099077057,339926034903,1676201720,0,169353636,1,1,1,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0588580835813576,0.525102544497727,0,0,9.62894598158307,12.2951893190969,0,1.03663959180191,0.0792260917634051,0.140000000000001,0.219999999999999,0.319999999999999,0.108811498065229,0.0295854063018242,598,710,567,504,818,1300,988,312,1018,818,200,0,0,0,168,0.13838550247117,0,1,113,0,2,32,32,0,0,0,0,505,349,2,0.27133333333331,0,0,0,0.236937574342191,0.285616633968168,0,0,0,0,0,0.29175,2.84,0.661,0.0893440000000002,0,0,0.700200000000001,47.25,82.3333333333333,68.1666666666667,0.00639538714991767,0.02,0.0328007334963326,0.0549999999999999,0.993461164073485,1411,669,0.0878809355067328,0.103139013452915,0.0981703049491751,0.0966672221296451,2.1131505,0,666977701848,21186633054,105363559,0,134591214,0,0,0,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0544241746630603,0.531185475429723,0,0,9.60859600282674,12.2958934941731,0,1.03667275570119,0.0720950801547815,0.140000000000001,0.200000000000001,0.280000000000001,0.138562741846324,0.0664676616915423,698,795,663,64,726,1455,1152,303,909,726,183,0,0,0,109,0.126891734575087,0,3,100,0,2,32,32,0,0,0,0,64,765,3,0.257166666666646,64,0,0,0.237849680585908,0.320561054056016,0,0,0,0,0,0.2755,3.18,0.126,0.195840000000002,0,0,0.6612,55.25,96,60.5,0.00681606519208392,0.0220000000000002,0.0442809917355372,0.104,0.989897647813897,1739,144,0.0937320299022427,0.125,0.0981703049491751,0.0966672221296451,1.5979186,0,666977701848,21186633054,105363559,0,134593201,1,0,0,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0569594829694845,0.527910087381574,0,0,9.63103093968343,12.2953264384859,0,1.03665181775319,0.0786290768380319,0.16,0.2184,0.280000000000001,0.115080154781647,0.0364510779436153,609,719,580,538,798,1324,1011,308,1016,798,216,2,5,2,181,0.143993635640414,0,0,110,0,2,32,32,0,0,0,0,538,320,0,0.276249999999977,0,0,0,0.245003949939543,0.304500531874947,31,0,31,30,1,0.296916666666667,2.876,0.687,0.0819200000000002,0,0,0.712600000000001,48.3333333333333,84.25,66.5,0.00616070007955457,0.02,0.0323909774436091,0.0540000000000003,0.991102468917565,1434,696,0.0913528591352859,0.125,0.0981703049491751,0.0966672221296451,1.3376103,0,666977701848,21186633054,105363559,0,134591224,0,1,0,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0538924501611765,0.532746305918154,0,0,9.60859600282674,12.2958934941731,0,1.03666696695461,0.0721061359867329,0.159999999999998,0.199999999999999,0.259999999999999,0.139237147595356,0.0671310116086236,702,840,665,59,767,1542,1152,390,1020,767,253,0,0,0,152,0.169076751946607,0,0,138,0,1,32,32,0,0,0,0,59,902,0,0.264333333333312,59,0,0,0.22808325699725,0.283822454441598,23,0,23,20,3,0.289,3.36,0.108,0.230912000000002,0,0,0.693600000000001,55.4166666666667,96,63.9166666666667,0.00689321468298119,0.0209999999999999,0.0469700130378098,0.104,0.990747275150945,1875,118,0.0981333333333333,0.11864406779661,0.0981703049491751,0.0966672221296451,1.0248339,0,666977701848,21186633054,105363559,0,134593211,1,1,0,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0588580835813576,0.525102544497727,0,0,9.62894598158307,12.2951893190969,0,1.03663959180191,0.0792260917634051,0.140000000000001,0.219999999999999,0.319999999999999,0.108811498065229,0.0295854063018242,598,710,567,504,818,1300,988,312,1018,818,200,0,0,0,168,0.13838550247117,0,1,113,0,2,32,32,0,0,0,0,505,349,2,0.27133333333331,0,0,0,0.236937574342191,0.285616633968168,0,0,0,0,0,0.29175,2.84,0.661,0.0893440000000002,0,0,0.700200000000001,47.25,82.3333333333333,68.1666666666667,0.00639538714991767,0.02,0.0328007334963326,0.0549999999999999,0.993461164073485,1411,669,0.0878809355067328,0.103139013452915,0.0981703049491751,0.0966672221296451,1.0166153,0,666977701848,21186633054,105363559,0,134591227,0,0,1,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0544241746630603,0.531185475429723,0,0,9.60859600282674,12.2958934941731,0,1.03667275570119,0.0720950801547815,0.140000000000001,0.200000000000001,0.280000000000001,0.138562741846324,0.0664676616915423,698,795,663,64,726,1455,1152,303,909,726,183,0,0,0,109,0.126891734575087,0,3,100,0,2,32,32,0,0,0,0,64,765,3,0.257166666666646,64,0,0,0.237849680585908,0.320561054056016,0,0,0,0,0,0.2755,3.18,0.126,0.195840000000002,0,0,0.6612,55.25,96,60.5,0.00681606519208392,0.0220000000000002,0.0442809917355372,0.104,0.989897647813897,1739,144,0.0937320299022427,0.125,0.0981703049491751,0.0966672221296451,0.952066799999999,0,666977701848,21186633054,105363559,0,134593214,1,0,1,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0569594829694845,0.527910087381574,0,0,9.63103093968343,12.2953264384859,0,1.03665181775319,0.0786290768380319,0.16,0.2184,0.280000000000001,0.115080154781647,0.0364510779436153,609,719,580,538,798,1324,1011,308,1016,798,216,2,5,2,181,0.143993635640414,0,0,110,0,2,32,32,0,0,0,0,538,320,0,0.276249999999977,0,0,0,0.245003949939543,0.304500531874947,31,0,31,30,1,0.296916666666667,2.876,0.687,0.0819200000000002,0,0,0.712600000000001,48.3333333333333,84.25,66.5,0.00616070007955457,0.02,0.0323909774436091,0.0540000000000003,0.991102468917565,1434,696,0.0913528591352859,0.125,0.0981703049491751,0.0966672221296451,0.9939919,0,666977701848,21186633054,105363559,0,134591237,0,1,1,0.2
development,16017002,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0538924501611765,0.532746305918154,0,0,9.60859600282674,12.2958934941731,0,1.03666696695461,0.0721061359867329,0.159999999999998,0.199999999999999,0.259999999999999,0.139237147595356,0.0671310116086236,702,840,665,59,767,1542,1152,390,1020,767,253,0,0,0,152,0.169076751946607,0,0,138,0,1,32,32,0,0,0,0,59,902,0,0.264333333333312,59,0,0,0.22808325699725,0.283822454441598,23,0,23,20,3,0.289,3.36,0.108,0.230912000000002,0,0,0.693600000000001,55.4166666666667,96,63.9166666666667,0.00689321468298119,0.0209999999999999,0.0469700130378098,0.104,0.990747275150945,1875,118,0.0981333333333333,0.11864406779661,0.0981703049491751,0.0966672221296451,0.926065900000001,0,666977701848,21186633054,105363559,0,134593224,1,1,1,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0903129675491156,0.471642961208507,0,0,9.95836863739159,13.972200041265,0,1.03654699570075,0.118054173576562,0.32,0.720000000000001,0.9,0.227728026533997,0.109673852957435,977,2265,405,296,383,4102,712,3387,1062,383,679,1,3,0,1955,0.763373682155408,0,66,1354,10,2,32,32,0,0,0,0,296,695,17,0.495333333333354,0,0,0,0.420680887822794,0.51885123888539,0,0,0,0,0,0.785416666666621,9.05999999999945,0.365,0.177920000000002,0,0,1.88499999999989,33.75,59.3333333333333,31.9166666666667,0.00918156969933627,0.024,0.0359425587467364,0.0579999999999998,0.975613382899628,4367,367,0.0904511106022441,0.0980926430517711,0.0981703049491751,0.0966672221296451,2.3770973,0,666977701848,21186633054,105363559,0,135031814,0,0,0,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0779509888420601,0.502895627908132,0,0,9.95836863739159,13.972200041265,0,1.03653807221277,0.114173576561636,0.3,0.42,0.52,0.205351022664455,0.0911774461028194,966,2272,402,321,405,4192,703,3489,995,405,590,0,0,0,1972,0.76050906286155,0,67,1373,10,2,32,32,0,0,0,0,321,595,18,0.498083333333355,321,16,0,0.402807891757184,0.538274024497607,0,0,0,0,0,0.790333333333287,9.08799999999944,0.396,0.152320000000002,0,0,1.89679999999989,33.5,58.5833333333333,33.75,0.00893405322020832,0.0230000000000009,0.0349629629629631,0.0587999999999994,0.978173234065735,4382,400,0.0878594249201278,0.0975,0.0981703049491751,0.0966672221296451,2.070157,0,666977701848,21186633054,105363559,0,135033801,1,0,0,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0861072918221355,0.486194843960834,0,0,9.85867296570968,12.8530919775829,0,1.03635891743401,0.114195688225539,0.300000000000001,0.478400000000002,0.680000000000001,0.247451630735213,0.133255942509674,941,2278,394,286,351,4150,714,3436,1095,351,744,0,0,0,1975,0.770280811232449,0,0,1337,4,1,32,32,0,0,0,0,286,730,2,0.492000000000019,0,0,0,0.418068146985853,0.54352661168211,70,14,56,66,4,0.789499999999953,9.11199999999944,0.362,0.186880000000002,0,0,1.89479999999989,32.8333333333333,59.5,29.25,0.00943018720748837,0.0249999999999999,0.0353703703703704,0.0559999999999998,0.963719890737522,4448,365,0.0944244604316547,0.120547945205479,0.0981703049491751,0.0966672221296451,1.3055652,0,666977701848,21186633054,105363559,0,135031824,0,1,0,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0661024370057446,0.517508436052191,0,0,9.85867296570968,12.8530919775829,0,1.03647349105561,0.0925373134328357,0.219999999999999,0.280000000000001,0.380000000000001,0.167330016583748,0.0747927031509121,913,2191,408,320,419,3984,740,3244,1058,419,639,0,0,0,1871,0.745121465551573,0,1,1279,8,1,32,32,0,0,0,0,320,657,1,0.485916666666685,320,17,0,0.374804225760172,0.536059552618279,70,13,57,70,0,0.763416666666623,8.76399999999948,0.397,0.168192000000002,0,0,1.8321999999999,34,61.6666666666667,34.9166666666667,0.00929350856232581,0.0249999999999999,0.0342291169451076,0.0579999999999998,0.973986308583465,4230,401,0.091725768321513,0.0972568578553616,0.0981703049491751,0.0966672221296451,1.2413339,0,666977701848,21186633054,105363559,0,135033811,1,1,0,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0903129675491156,0.471642961208507,0,0,9.95836863739159,13.972200041265,0,1.03654699570075,0.118054173576562,0.32,0.720000000000001,0.9,0.227728026533997,0.109673852957435,977,2265,405,296,383,4102,712,3387,1062,383,679,1,3,0,1955,0.763373682155408,0,66,1354,10,2,32,32,0,0,0,0,296,695,17,0.495333333333354,0,0,0,0.420680887822794,0.51885123888539,0,0,0,0,0,0.785416666666621,9.05999999999945,0.365,0.177920000000002,0,0,1.88499999999989,33.75,59.3333333333333,31.9166666666667,0.00918156969933627,0.024,0.0359425587467364,0.0579999999999998,0.975613382899628,4367,367,0.0904511106022441,0.0980926430517711,0.0981703049491751,0.0966672221296451,1.1501563,0,666977701848,21186633054,105363559,0,135031827,0,0,1,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0779509888420601,0.502895627908132,0,0,9.95836863739159,13.972200041265,0,1.03653807221277,0.114173576561636,0.3,0.42,0.52,0.205351022664455,0.0911774461028194,966,2272,402,321,405,4192,703,3489,995,405,590,0,0,0,1972,0.76050906286155,0,67,1373,10,2,32,32,0,0,0,0,321,595,18,0.498083333333355,321,16,0,0.402807891757184,0.538274024497607,0,0,0,0,0,0.790333333333287,9.08799999999944,0.396,0.152320000000002,0,0,1.89679999999989,33.5,58.5833333333333,33.75,0.00893405322020832,0.0230000000000009,0.0349629629629631,0.0587999999999994,0.978173234065735,4382,400,0.0878594249201278,0.0975,0.0981703049491751,0.0966672221296451,1.1743284,0,666977701848,21186633054,105363559,0,135033814,1,0,1,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0861072918221355,0.486194843960834,0,0,9.85867296570968,12.8530919775829,0,1.03635891743401,0.114195688225539,0.300000000000001,0.478400000000002,0.680000000000001,0.247451630735213,0.133255942509674,941,2278,394,286,351,4150,714,3436,1095,351,744,0,0,0,1975,0.770280811232449,0,0,1337,4,1,32,32,0,0,0,0,286,730,2,0.492000000000019,0,0,0,0.418068146985853,0.54352661168211,70,14,56,66,4,0.789499999999953,9.11199999999944,0.362,0.186880000000002,0,0,1.89479999999989,32.8333333333333,59.5,29.25,0.00943018720748837,0.0249999999999999,0.0353703703703704,0.0559999999999998,0.963719890737522,4448,365,0.0944244604316547,0.120547945205479,0.0981703049491751,0.0966672221296451,1.1339715,0,666977701848,21186633054,105363559,0,135031837,0,1,1,0.2
development,16017002,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0661024370057446,0.517508436052191,0,0,9.85867296570968,12.8530919775829,0,1.03647349105561,0.0925373134328357,0.219999999999999,0.280000000000001,0.380000000000001,0.167330016583748,0.0747927031509121,913,2191,408,320,419,3984,740,3244,1058,419,639,0,0,0,1871,0.745121465551573,0,1,1279,8,1,32,32,0,0,0,0,320,657,1,0.485916666666685,320,17,0,0.374804225760172,0.536059552618279,70,13,57,70,0,0.763416666666623,8.76399999999948,0.397,0.168192000000002,0,0,1.8321999999999,34,61.6666666666667,34.9166666666667,0.00929350856232581,0.0249999999999999,0.0342291169451076,0.0579999999999998,0.973986308583465,4230,401,0.091725768321513,0.0972568578553616,0.0981703049491751,0.0966672221296451,1.1196283,0,666977701848,21186633054,105363559,0,135033824,1,1,1,0.2
development,16017002,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0917001475539954,0.508111963897923,0,0,NaN,NaN,NaN,NaN,0.0837526652452023,0.18,0.26,0.42,0.141890547263681,0.0581378820184791,1613,2575,1176,907,1439,5683,2384,3299,3126,1439,1687,0,0,0,1707,0.490235496840896,0,196,1158,23,2,32,32,0,0,0,0,908,1928,237,0.701333333333384,0,0,0,0.624286822557216,0.750412632370568,0,0,0,0,0,0.956999999999942,10.2999999999993,1.18399999999999,0.493567999999994,0,0,2.29679999999986,98,198.666666666667,119.916666666667,0.0130577254451465,0.0369999999999999,0.0423912439193885,0.0781000000000009,0.987571944757851,6232,1198,0.0879332477535302,0.0901502504173623,0.101208131978004,0.100063322779537,2.8796464,0,2585931275386,84917168751,410907084,0,143539770,0,0,0,0.2
