stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS
development-falsification,16027005,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0755666973534107,0.504336477323763,0,0,9.60581645444333,12.5676512616554,0,1.03650398904864,0.116705362078496,0.299999999999999,0.52,0.84,0.304809286898839,0.188103924820343,1036,1954,584,0,343,3654,884,2770,1515,343,1172,0,0,0,1281,0.655578300921187,0,88,1006,22,1,32,32,0,0,0,0,0,1515,112,0.804833333333327,0,0,0,0.766942964324967,0.833454771356333,0,0,0,0,0,0.651333333333299,7.81599999999958,0,0.387839999999999,3.59699999999965,1281,1.56319999999992,48.6666666666667,73.6666666666667,28.5833333333333,0.0116929375639715,0.0350000000000001,0.0448104956268223,0.0977999999999998,0.974919246491153,4199,0,0.29745177423196,0,0.301846358940177,0.304589235127479,2.502555,0,666973068210,21799003570,110997405,0,172726334,csma,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,9.73333333333333,7.5,1.4,-0.833333333333334,1036,584,88,95,452,0.407999999999999,1954,1290,766,0.593798449612403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.651333333333299,1954
development-falsification,16027005,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0804904297660873,0.493491941299383,0,0,9.93271202555489,13.4178873294449,0,1.0366133615797,0.12171365395246,0.319999999999999,0.438400000000001,0.6,0.349187396351575,0.227473742399116,1038,1969,579,0,380,3612,872,2740,1630,380,1250,0,0,0,1294,0.657186389029964,0,96,1027,24,1,32,32,0,0,0,0,0,1630,93,0.807416666666659,0,0,0,0.772809762783655,0.860720307488291,0,0,0,0,0,0.656333333333298,7.87599999999958,0,0.417279999999999,3.59699999999965,1294,1.57519999999992,48.25,72.6666666666667,31.6666666666667,0.0123722701879128,0.036,0.0499236842105264,0.101150000000001,0.950243059000269,4187,0,0.30379746835443,0,0.301846358940177,0.304589235127479,2.4382333,0,666973068210,21799003570,110997405,0,172727461,csma,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,9.65,6.66666666666667,1.31666666666667,-1.66666666666667,1038,579,96,108,459,0.595,1969,1303,747,0.573292402148887,4309,0,1,0,0,0,0,0,0,0,0,0,0,0,0.656333333333298,1969
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.198831345578916,0.377247620137918,1,0,NaN,NaN,NaN,NaN,0.201847903340441,0.52,0.760000000000001,0.960000000000001,0.383880597014926,0.182032693674485,2091,1339,604,0,653,2876,1203,1673,1439,653,786,0,0,0,715,0.533980582524272,0,1416,674,26,1,32,32,0,0,0,0,0,1439,1737,0.36433333333331,0,0,0,0.345197638596236,0.442771082587927,0,0,0,0,0,0.446333333333321,5.35599999999985,0,0.368384000000001,0,0,1.07119999999997,50.3333333333333,100.25,54.4166666666667,0.0265817774458552,0.0579999999999998,0.111630934150077,0.2572,0.98817920797443,3197,0,0.104472943384423,0,0.0992459590068322,0.098671054824196,1.5610609,0,2585496335961,84902899437,410907084,0,156778397,aloha,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,5.03333333333333,3.75,-3.3,-4.58333333333333,2091,604,1416,184,1487,1.64,0,0,0,0,0,0,1,715,0,0,0,0,0,0,0,0,0,0,0.446333333333321,0
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.080648175413671,0.518928606791328,0,0,NaN,NaN,NaN,NaN,0.0706420279554607,0.159999999999998,0.200000000000001,0.34,0.135517649846008,0.0648756218905475,1413,1410,1368,0,1752,3040,2732,308,1957,1752,205,0,0,0,0,0,0,3,0,0,1,32,32,0,0,0,0,0,1957,2,0.470000000000014,0,0,0,0.428892001697807,0.473683293774324,0,0,0,0,0,0.469999999999985,5.63999999999982,0,0.500992,0,0,1.12799999999996,114,227.666666666667,146,0.00817872340425541,0.0190000000000001,0.0474263698630139,0.0979999999999999,0.99190332326284,3572,0,0.103583426651736,0,0.0992459590068322,0.098671054824196,1.7466515,0,2585496335961,84902899437,410907084,0,181335675,aloha,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,11.4,9.41666666666667,3.06666666666667,1.08333333333333,1413,1368,3,17,45,0.345000000000001,1410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.469999999999985,1410
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.127722248445948,0.470986762913741,0,0,NaN,NaN,NaN,NaN,0.120710732054016,0.280000000000001,0.44,0.640000000000001,NaN,NaN,750,750,733,0,0,1575,1432,143,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,61.0833333333333,119.333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998622753378064,1575,0,0.0920634920634921,0,0.0992459590068322,0.098671054824196,1.130853,0,2585496335961,84902899437,410907084,0,182078367,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,6.10833333333333,5.58333333333333,-2.225,-2.75,750,733,0,9,17,0.48,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102709763100821,0.503068242826697,0,0,NaN,NaN,NaN,NaN,0.0941293532338311,0.219999999999999,0.32,0.5,NaN,NaN,1000,1000,971,0,0,2100,1884,216,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,80.9166666666667,157,0,0.0180000000000001,0.036,NaN,NaN,0.998296362962571,2100,0,0.108571428571429,0,0.0992459590068322,0.098671054824196,1.2558869,0,2585496335961,84902899437,410907084,0,182820950,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,8.09166666666667,7.16666666666667,-0.241666666666669,-1.16666666666667,1000,971,0,15,29,0.360000000000001,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333334,1000
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0897657085603094,0.516678881281911,0,0,NaN,NaN,NaN,NaN,0.0812840559109217,0.18,0.26,0.4,NaN,NaN,1200,1200,1179,0,0,2520,2275,245,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98.25,189.583333333333,0,0.0180000000000001,0.036,NaN,NaN,0.999274648646706,2520,0,0.102777777777778,0,0.0992459590068322,0.098671054824196,1.3841794,0,2585496335961,84902899437,410907084,0,182657222,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.825,9.08333333333333,1.49166666666667,0.75,1200,1179,0,12,21,0.299999999999999,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399999999999993,1200
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0777299098285807,0.528347781630062,0,0,NaN,NaN,NaN,NaN,0.0684198057332385,0.140000000000001,0.200000000000001,0.34,NaN,NaN,1500,1500,1460,0,0,3150,2848,302,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,121.666666666667,237.333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998613297354021,3150,0,0.0984126984126984,0,0.0992459590068322,0.098671054824196,1.7689111,0,2585496335961,84902899437,410907084,0,182509990,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,12.1666666666667,11.0833333333333,3.83333333333333,2.75,1500,1460,0,17,40,0.32,1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.499999999999982,1500
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.09827854071217,0.464425047318464,0,0,NaN,NaN,NaN,NaN,4.29875384979863,11.54,11.92,12,NaN,NaN,6000,3000,2915,0,0,7200,6481,719,0,0,0,0,0,0,0,0,0,2995,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999996,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,242.916666666667,540.083333333333,0,0.00800000000000013,0.016,NaN,NaN,0.499175797223794,7200,0,0.105277777777778,0,0.0992459590068322,0.098671054824196,2.1281021,0,2585496335961,84902899437,410907084,0,180691599,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,24.2916666666667,0,15.9583333333333,-8.33333333333333,6000,2915,2995,600,3085,11.999,3000,0,0,0,30000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.70859979507357,0.258640884310114,1,0,NaN,NaN,NaN,NaN,10,11.8,11.96,12,NaN,NaN,6000,17975,5,0,0,37749,11,37738,0,0,0,0,0,0,17970,0.999721835883171,0,5,11980,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.59037563330201,0.590375633302003,0,0,0,0,0,5.99166666666633,71.8999999999959,0,0,0,0,14.3799999999992,0.416666666666667,0.916666666666667,0,0.00400111265646741,0.0080000000000009,NaN,NaN,0.5,37749,0,0.10188349360248,0,0.0992459590068322,0.098671054824196,4.18184,0,2585496335961,84902899437,410907084,0,180699578,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0416666666666667,0,-8.29166666666667,-8.33333333333333,6000,5,5,600,5995,11.999,1802,0,0,0,0,0,1,17970,1,1802,1797,0.997225305216426,0,0,0,0,0,0,5.99166666666633,1802
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0872722077450994,0.512754659282514,0,0,NaN,NaN,NaN,NaN,0.0763231461738923,0.199999999999999,0.279999999999999,0.460000000000001,0.158450604122246,0.0821274579483535,6000,3109,1706,0,1479,6892,3455,3435,2865,1479,1384,1,2,2,1363,0.438404631714378,0,4119,1235,120,1,32,32,0,0,0,0,0,2865,5525,0.784416666666669,0,0,0,0.791235586618514,0.840528924047279,0,0,0,0,0,1.03633333333326,12.4359999999991,0,0.733439999999998,0,0,2.48719999999981,142.166666666667,287.916666666667,123.25,0.00871920231585732,0.0180000000000007,0.0460480054090603,0.113,0.980704249081781,7704,0,0.09865005192108,0,0.0992459590068322,0.098671054824196,2.7879645,0,2585496335961,84902899437,410907084,0,181500758,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,14.2166666666667,10.25,5.88333333333333,1.91666666666667,6000,1706,4119,477,4294,0.371,2354,0,0,0,0,0,1,1363,1,0,0,0,31584,0,0,0,0,0,1.03633333333326,2354
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.168762383207146,0.440149264086462,0,0,NaN,NaN,NaN,NaN,0.174446813551291,0.44,0.619999999999999,0.9,NaN,NaN,563,626,543,0,0,1315,1047,268,0,0,0,0,0,0,67,0.10702875399361,0,0,63,0,1,32,32,0,0,0,0,0,0,0,0.19733333333332,0,0,0,0.15965449489677,0.211092107451231,0,0,0,0,0,0.208666666666667,2.504,0,0,0,0,0.5008,45.25,87.25,0,0.00599041533546337,0.0179999999999998,NaN,NaN,0.997290715372907,1315,0,0.118631178707224,0,0.0992459590068322,0.098671054824196,1.2837747,0,2585496335961,84902899437,410907084,0,182077281,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.525,4.25,-3.80833333333333,-4.08333333333333,563,543,0,7,20,0.91,592,0,0,0,0,0,1,67,1,0,0,0,0,394,232,0,0,0,0.208666666666667,592
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.205962907339731,0.357998221389964,1,0,NaN,NaN,NaN,NaN,0.251210613598673,0.700000000000001,0.940000000000001,1.24,NaN,NaN,543,707,473,0,0,1496,918,578,0,0,0,0,0,0,219,0.30975954738331,0,35,199,4,1,32,32,0,0,0,0,0,0,0,0.19633333333332,0,0,0,0.155268144977872,0.242150663496149,0,0,0,0,0,0.235666666666667,2.828,0,0,0,0,0.5656,39.4166666666667,76.5,0,0.0291343705799153,0.1324,NaN,NaN,0.997498773908779,1496,0,0.106283422459893,0,0.0992459590068322,0.098671054824196,1.6108124,0,2585496335961,84902899437,410907084,0,182102152,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,3.94166666666667,3.58333333333333,-4.39166666666667,-4.75,543,473,35,14,70,1.136,589,0,0,0,16321,0,1,219,1,0,0,0,0,0,0,0,588,0.588,0.284666666666667,589
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0904532395186336,0.507189317646429,0,0,NaN,NaN,NaN,NaN,0.0819331911869224,0.219999999999999,0.32,0.440000000000001,0.19773987206823,0.115806680881308,6000,4261,1545,0,1195,9583,3203,6376,3751,1195,2554,2,4,2,2672,0.627082844402722,0,3909,2176,234,1,32,32,0,0,0,0,0,3751,5595,0.898833333333272,0,0,0,0.906041771677893,0.950858428744795,0,0,0,0,0,1.42033333333325,17.043999999999,0,0.960255999999996,0,0,3.40879999999981,128.75,266.916666666667,99.5833333333333,0.00896315418915761,0.0180000000000007,0.0445430962343097,0.109,0.961149743709508,10671,0,0.103176834411021,0,0.0992459590068322,0.098671054824196,3.1193579,0,2585496335961,84902899437,410907084,0,181496222,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,12.875,8.91666666666667,4.54166666666667,0.583333333333332,6000,1545,3909,493,4455,0.483,2697,0,0,0,0,0,1,2672,1,0,0,0,0,0,0,0,0,0,1.42033333333325,2697
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.078178086127646,0.522052011218393,0,0,NaN,NaN,NaN,NaN,0.0685998578535891,0.140000000000001,0.200000000000001,0.34,0.137616678512201,0.069016820658612,1407,1407,1364,0,1764,3063,2737,326,1961,1764,197,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,1961,0,0.469000000000016,0,0,0,0.423255118340729,0.487987257070528,0,0,0,0,0,0.468999999999985,5.62799999999982,0,0.502016000000001,0,0,1.12559999999996,113.666666666667,228.083333333333,147,0.00511727078891267,0.016,0.0449455782312926,0.0920000000000005,0.986791131855309,3610,0,0.110526315789474,0,0.0992459590068322,0.098671054824196,1.9799395,0,2585496335961,84902899437,410907084,0,182747374,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.3666666666667,9.08333333333333,3.03333333333333,0.75,1407,1364,0,16,43,0.319999999999999,1407,902,456,0.505543237250554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.468999999999985,1407
development-falsification,16027005,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0794386865331407,0.519336024646892,0,0,NaN,NaN,NaN,NaN,0.0699644633972991,0.140000000000001,0.200000000000001,0.260000000000002,0.1354513148543,0.0654868514570009,1386,1386,1340,0,1822,2974,2662,312,2052,1822,230,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,2052,0,0.462000000000014,0,0,0,0.420848297946179,0.466384653537325,0,0,0,0,0,0.461999999999986,5.54399999999983,0,0.525312,0,0,1.10879999999997,111.666666666667,221.833333333333,151.833333333333,0.00481673881673891,0.016,0.0453765093304062,0.0958000000000002,0.99112426035503,3529,0,0.109379427599887,0,0.0992459590068322,0.098671054824196,3.0031025,0,2585496335961,84902899437,410907084,0,182748501,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.1666666666667,9.08333333333333,2.83333333333333,0.75,1386,1340,0,23,46,0.256,1386,871,458,0.525832376578645,3055,0,1,0,0,0,0,0,0,0,0,0,0,0,0.461999999999986,1386
development-falsification,16027005,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.247142641083968,0.333704888077496,1,0,NaN,NaN,NaN,NaN,0.247420042643923,0.66,0.960000000000001,1.3,0.572542051646529,0.325122009002607,2138,1349,563,0,440,2888,982,1906,1252,440,812,0,0,0,712,0.527798369162342,0,1455,674,25,1,32,32,0,0,0,0,0,1252,1563,0.368666666666644,0,0,0,0.351192566333509,0.446227460706067,0,0,0,0,0,0.449666666666654,5.39599999999985,0,0.320512000000001,0,0,1.07919999999997,46.9166666666667,81.8333333333333,36.6666666666667,0.025308376575241,0.0559999999999992,0.124022727272727,0.298,0.971433387477397,3191,0,0.299592604199311,0,0.29926762206299,0.294661723046159,1.6060339,0,2585496335961,87271141813,419797754,0,155052487,aloha,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,4.69166666666667,3.16666666666667,-3.64166666666667,-5.16666666666667,2138,563,1455,188,1575,1.665,0,0,0,0,0,0,1,712,0,0,0,0,0,0,0,0,0,0,0.449666666666654,0
development-falsification,16027005,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0921995717360866,0.507768087410729,0,0,NaN,NaN,NaN,NaN,0.0828002842928215,0.200000000000001,0.279999999999999,0.48,0.17259891021085,0.0897986259180291,1684,1671,1504,0,1438,3671,2592,1079,2049,1438,611,0,0,0,0,0,0,13,0,0,1,32,32,0,0,0,0,0,2049,8,0.557000000000041,0,0,0,0.503313664734485,0.546755426279936,0,0,0,0,0,0.556999999999976,6.68399999999971,0,0.524544,0,0,1.33679999999994,125.333333333333,216,119.833333333333,0.00879174147217248,0.0200000000000005,0.0468268428372741,0.101,0.968851349614946,4220,0,0.302843601895735,0,0.29926762206299,0.294661723046159,1.7939545,0,2585496335961,87271141813,419797754,0,179609765,aloha,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,12.5333333333333,8.66666666666667,4.2,0.333333333333332,1684,1504,13,37,180,0.349999999999999,1671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.556999999999976,1671
development-falsification,16027005,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.182069657294631,0.426337626099837,0,0,NaN,NaN,NaN,NaN,0.161800521203506,0.42,0.639999999999999,0.959999999999999,NaN,NaN,750,750,671,0,0,1575,1114,461,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,55.9166666666667,92.8333333333333,0,0.0180000000000001,0.036,NaN,NaN,0.988259180403433,1575,0,0.301587301587302,0,0.29926762206299,0.294661723046159,1.1884859,0,2585496335961,87271141813,419797754,0,180352457,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.59166666666667,4.25,-2.74166666666667,-4.08333333333333,750,671,0,25,79,0.640000000000001,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
