communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId,costModel
10.1659090909091,0.138381058537539,0.118562120110707,0.0198189384268321,-0.167160796452748,0,S4,C0
10.3597727272727,0.1380973677482,0.117653529924321,0.0204438378238793,-0.173763063777428,0,S4,C0
10.5536363636364,0.137813676958862,0.116744939737936,0.0210687372209266,-0.180468097959714,0,S4,C0
10.7475,0.137529986169524,0.11583634955155,0.0216936366179739,-0.187278317229081,0,S4,C0
10.9413636363636,0.137246295380186,0.114927759365164,0.0223185360150211,-0.194196216286681,0,S4,C0
11.1352272727273,0.136962604590847,0.114019169178779,0.0229434354120684,-0.20122436935226,0,S4,C0
11.3290909090909,0.136678913801509,0.113110578992393,0.0235683348091157,-0.208365433357923,0,S4,C0
11.5229545454545,0.136395223012171,0.112201988806008,0.0241932342061629,-0.215622151297086,0,S4,C0
11.7168181818182,0.136111532222832,0.111293398619622,0.0248181336032102,-0.222997355737454,0,S4,C0
11.9106818181818,0.135827841433494,0.110384808433237,0.0254430330002575,-0.230493972507512,0,S4,C0
12.1045454545455,0.135544150644156,0.109476218246851,0.0260679323973047,-0.238115024566575,0,S4,C0
12.2984090909091,0.135260459854818,0.108567628060466,0.026692831794352,-0.245863636069176,0,S4,C0
12.4922727272727,0.134976769065479,0.10765903787408,0.0273177311913992,-0.253743036635257,0,S4,C0
12.6861363636364,0.134693078276141,0.107166642311178,0.0275264359649628,-0.256856381531808,0,S4,C0
12.88,0.134409387486803,0.106691524669154,0.0277178628176491,-0.259794420443434,0,S4,C0
13.0738636363636,0.134125696697464,0.106216407027129,0.0279092896703354,-0.26275874369585,0,S4,C0
13.2677272727273,0.133842005908126,0.105741289385104,0.0281007165230217,-0.265749705592112,0,S4,C0
13.4615909090909,0.133558315118788,0.10526617174308,0.0282921433757081,-0.268767666831847,0,S4,C0
13.6554545454545,0.133274624329449,0.104791054101055,0.0284835702283944,-0.271812994656265,0,S4,C0
13.8493181818182,0.132990933540111,0.10431593645903,0.0286749970810807,-0.274886062997121,0,S4,C0
14.0431818181818,0.132707242750773,0.103840818817006,0.028866423933767,-0.277987252629788,0,S4,C0
14.2370454545455,0.132423551961435,0.103365701174981,0.0290578507864534,-0.281116951330531,0,S4,C0
