seed,N,conditionIndex,BASE_TRACE_HASH_EXACT,DYNAMIC_BASE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,MAX_WITNESS_LOAD,REVOKE_FRAME,REACQUIRE_ELIGIBLE_FRAME,CAPTURED_FENCE_FRAME,FIRST_REACQUIRED_FRAME,PRE_EVENT_ACTIVE,EVENT_FRAME_SUPPRESSED,UNSAFE_WINDOW_SUPPRESSED,SUPPRESSION_HASH_EXACT,REACQUIRED_HASH_EXACT,OUTSIDE_SENDER_EDGE_CERTIFIED,OUTSIDE_PAIR_SAME_COLOR,SELF_REVOCATIONS,REACQUISITIONS,FINAL_SUPPRESSED,FINAL_REVOKE_VERSION,SCHEDULED_COLLISION_FRAMES,FALSE_VALID_EDGE_FRAMES,FALLBACK_COLLISION_FRAMES,WITHIN_SUPERGRAPH_EDGE_FRAMES,OUTSIDE_SUPERGRAPH_EDGE_FRAMES,EDGE_REMOVAL_STIMULATED,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,REVOKE_ATTEMPTS,CONTROL_ATTEMPTS,CLAIM_BYTES,CERTIFICATE_BYTES,REVOKE_BYTES,CONTROL_BYTES,REVOKE_RECIPIENT_ATTEMPTS,REVOKE_RECIPIENT_SUCCESS,REVOKE_RECIPIENT_ERASURE,REVOKE_RECIPIENT_COLLISION,REVOKE_WITNESS_CLEARS,REVOKE_ACCEPTED_CLEARS,RETRY_CLAIM_ATTEMPTS,CONTROL_ATTEMPT_BOUND_RATIO,CONTROL_BYTE_BOUND_RATIO,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS,CLAIM_PACKET_BYTES,CERTIFICATE_HEADER_BYTES,CERTIFICATE_ENTRY_BYTES,REVOKE_PACKET_BYTES,MAX_RESPONSE_PACKET_BYTES,PACKET_MTU_VIOLATIONS,condition
16080075,5,1,5358033430,968328106,968328106,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,1,0,0,2,1,0,0.0630952380952381,0.0699655765920826,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080075,5,2,5358033430,968328106,965024303,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,0,1,0,0,1,0,0.0630952380952381,0.0699655765920826,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080075,5,3,5358033430,968328106,924852206,24145360,4462033,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,37,20,1,58,1036,710,24,1770,1,0,1,0,0,1,2,0.0690476190476191,0.0761617900172117,135,129,6,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080075,5,4,5358033430,968328106,968424930,23374230,4481556,39554,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,38,0.146428571428571,0.166351118760757,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080075,10,1,19839547349,3946881287,3946881287,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,1,0,0,2,1,0,0.0538961038961039,0.059507722007722,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080075,10,2,19839547349,3946881287,3942522527,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,0,1,0,0,1,0,0.0538961038961039,0.059507722007722,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080075,10,3,19839547349,3946881287,3763833529,24557468,17299372,576479,4,3,24,32,36,37,1,1,1,18288,17923,0,1,1,1,0,2,0,0,0,18,7,1,69,21,1,91,1932,746,24,2702,1,0,1,0,0,1,4,0.0590909090909091,0.0652027027027027,140,129,11,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080075,10,4,19839547349,3946881287,3947017916,23786338,17339351,576479,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,38,0.0993506493506494,0.113561776061776,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080076,5,1,5285052046,978807376,978807376,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,1,0,0,2,1,0,0.0654761904761905,0.0727194492254733,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080076,5,2,5285052046,978807376,976092598,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,0,1,0,0,1,0,0.0654761904761905,0.0727194492254733,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080076,5,3,5285052046,978807376,924974508,24145360,4462298,39554,4,3,25,33,36,37,1,1,1,18263,17923,0,1,1,1,0,2,0,0,0,19,7,1,39,21,1,61,1092,766,24,1882,1,1,0,0,2,1,3,0.0726190476190476,0.0809810671256454,141,135,6,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080076,5,4,5285052046,978807376,978797345,23374230,4480929,39554,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,37,0.146428571428571,0.166351118760757,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080076,10,1,19858733159,3955559246,3955559246,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,1,0,0,2,1,0,0.0551948051948052,0.0610521235521236,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080076,10,2,19858733159,3955559246,3950524231,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,0,1,0,0,1,0,0.0551948051948052,0.0610521235521236,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080076,10,3,19858733159,3955559246,3783549767,24557468,17296185,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,67,18,1,86,1876,648,24,2548,1,1,0,0,2,1,3,0.0558441558441558,0.0614864864864865,127,123,4,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080076,10,4,19858733159,3955559246,3955200225,23786338,17338074,576479,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,37,0.0993506493506494,0.113561776061776,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080077,5,1,5359965253,954467051,954467051,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,1,0,0,2,1,0,0.0678571428571429,0.075473321858864,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080077,5,2,5359965253,954467051,952100415,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,0,1,0,0,1,0,0.0678571428571429,0.075473321858864,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080077,5,3,5359965253,954467051,905742108,24145360,4460247,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,42,23,1,66,1176,818,24,2018,1,1,0,0,2,1,4,0.0785714285714286,0.0868330464716007,152,147,5,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080077,5,4,5359965253,954467051,954603940,23374230,4479995,39554,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,36,0.146428571428571,0.166351118760757,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080077,10,1,19889663711,3996058492,3996058492,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,1,0,0,2,1,0,0.0564935064935065,0.0625965250965251,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080077,10,2,19889663711,3996058492,3990983123,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,0,1,0,0,1,0,0.0564935064935065,0.0625965250965251,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080077,10,3,19889663711,3996058492,3809274912,24557468,17294596,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,71,23,1,95,1988,808,24,2820,1,1,0,0,2,1,5,0.0616883116883117,0.0680501930501931,151,140,11,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080077,10,4,19889663711,3996058492,3995669591,23786338,17336455,576479,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,36,0.0993506493506494,0.113561776061776,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080078,5,1,5336822983,987193145,987193145,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,1,0,0,2,1,0,0.0630952380952381,0.0699655765920826,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080078,5,2,5336822983,987193145,983806491,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,0,1,0,0,1,0,0.0630952380952381,0.0699655765920826,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080078,5,3,5336822983,987193145,939119506,24145360,4462096,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,16,1,52,980,586,24,1590,1,1,0,0,2,1,1,0.0619047619047619,0.0684165232358003,118,115,3,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080078,5,4,5336822983,987193145,987217308,23374230,4481556,39554,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,38,0.146428571428571,0.166351118760757,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080078,10,1,19872574551,3953989047,3953989047,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,1,0,0,2,1,0,0.0538961038961039,0.059507722007722,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080078,10,2,19872574551,3953989047,3951675435,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,0,1,0,0,1,0,0.0538961038961039,0.059507722007722,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080078,10,3,19872574551,3953989047,3788466392,24557468,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,68,19,1,88,1904,704,24,2632,1,1,0,0,2,1,3,0.0571428571428571,0.0635135135135135,132,126,6,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080078,10,4,19872574551,3953989047,3954525543,23786338,17339351,576479,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,38,0.0993506493506494,0.113561776061776,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080079,5,1,5310085214,964920078,964920078,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,1,0,0,2,1,0,0.0654761904761905,0.0727194492254733,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080079,5,2,5310085214,964920078,960736048,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,0,1,0,0,1,0,0.0654761904761905,0.0727194492254733,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080079,5,3,5310085214,964920078,913380175,24145360,4461407,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,1,0,0,2,1,1,0.0654761904761905,0.0727194492254733,127,124,3,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080079,5,4,5310085214,964920078,964867085,23374230,4480929,39554,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,37,0.146428571428571,0.166351118760757,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080079,10,1,19903291048,3976846830,3976846830,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,1,0,0,2,1,0,0.0551948051948052,0.0610521235521236,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080079,10,2,19903291048,3976846830,3971027789,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,0,1,0,0,1,0,0.0551948051948052,0.0610521235521236,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080079,10,3,19903291048,3976846830,3800028073,24557468,17298499,576479,4,3,25,33,36,37,1,1,1,18263,17923,0,1,1,1,0,2,0,0,0,19,7,1,77,28,1,106,2156,978,24,3158,1,1,0,0,2,1,8,0.0688311688311688,0.0762065637065637,175,161,14,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080079,10,4,19903291048,3976846830,3976492050,23786338,17338074,576479,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,37,0.0993506493506494,0.113561776061776,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080080,5,1,5316707738,959369042,959369042,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,1,0,0,2,1,0,0.0678571428571429,0.075473321858864,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080080,5,2,5316707738,959369042,958009660,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,0,1,0,0,1,0,0.0678571428571429,0.075473321858864,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080080,5,3,5316707738,959369042,921239744,24145360,4460555,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,42,25,1,68,1176,880,24,2080,1,1,0,0,2,1,4,0.080952380952381,0.0895008605851979,158,153,5,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080080,5,4,5316707738,959369042,958728166,23374230,4479995,39554,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,36,0.146428571428571,0.166351118760757,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080080,10,1,19832906507,3927941666,3927941666,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,1,0,0,2,1,0,0.0564935064935065,0.0625965250965251,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080080,10,2,19832906507,3927941666,3923412956,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,0,1,0,0,1,0,0.0564935064935065,0.0625965250965251,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080080,10,3,19832906507,3927941666,3751278087,24557468,17294594,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,73,24,1,98,2044,874,24,2942,1,1,0,0,2,1,5,0.0636363636363636,0.0709942084942085,158,148,10,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080080,10,4,19832906507,3927941666,3928346253,23786338,17336455,576479,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,36,0.0993506493506494,0.113561776061776,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080081,5,1,5382596642,968967600,968967600,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,1,0,0,2,1,0,0.0630952380952381,0.0699655765920826,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080081,5,2,5382596642,968967600,965290952,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,0,1,0,0,1,0,0.0630952380952381,0.0699655765920826,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080081,5,3,5382596642,968967600,924929723,24145360,4464691,39554,4,3,24,32,38,39,1,1,1,18365,17925,0,1,1,1,0,2,0,0,0,18,7,1,41,23,1,65,1148,798,24,1970,1,1,0,0,2,1,5,0.0773809523809524,0.0847676419965577,150,141,9,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080081,5,4,5382596642,968967600,968490164,23374230,4481556,39554,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,38,0.146428571428571,0.166351118760757,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080081,10,1,19780275445,3965254010,3965254010,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,1,0,0,2,1,0,0.0538961038961039,0.059507722007722,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080081,10,2,19780275445,3965254010,3961480571,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,0,1,0,0,1,0,0.0538961038961039,0.059507722007722,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080081,10,3,19780275445,3965254010,3776770232,24557468,17299370,576479,4,3,24,32,36,37,1,1,1,18288,17923,0,1,1,1,0,2,0,0,0,18,7,1,77,30,1,108,2156,990,24,3170,1,1,0,0,2,1,10,0.0701298701298701,0.076496138996139,181,170,11,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080081,10,4,19780275445,3965254010,3965127337,23786338,17339351,576479,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,38,0.0993506493506494,0.113561776061776,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080082,5,1,5319228354,987857782,987857782,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,1,0,0,2,1,0,0.0654761904761905,0.0727194492254733,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080082,5,2,5319228354,987857782,984177648,23374230,4461479,39554,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,36,18,1,55,1008,658,24,1690,1,0,1,0,0,1,0,0.0654761904761905,0.0727194492254733,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080082,5,3,5319228354,987857782,937731551,24145360,4462298,39554,4,3,25,33,36,37,1,1,1,18263,17923,0,1,1,1,0,2,0,0,0,19,7,1,39,21,1,61,1092,746,24,1862,1,1,0,0,2,1,3,0.0726190476190476,0.0801204819277108,140,133,7,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080082,5,4,5319228354,987857782,987220609,23374230,4480929,39554,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,37,0.146428571428571,0.166351118760757,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080082,10,1,19797552036,3975838313,3975838313,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,1,0,0,2,1,0,0.0551948051948052,0.0610521235521236,127,127,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080082,10,2,19797552036,3975838313,3970109234,23786338,17296429,576479,4,3,25,33,35,36,1,1,1,18226,17922,0,1,1,1,0,2,0,0,0,19,7,1,66,18,1,85,1848,658,24,2530,1,0,1,0,0,1,0,0.0551948051948052,0.0610521235521236,127,126,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080082,10,3,19797552036,3975838313,3809518323,24557468,17298003,576479,4,3,25,33,36,37,1,1,1,18263,17923,0,1,1,1,0,2,0,0,0,19,7,1,68,21,1,90,1904,746,24,2674,1,1,0,0,2,1,2,0.0584415584415584,0.064527027027027,140,135,5,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080082,10,4,19797552036,3975838313,3975643798,23786338,17338074,576479,4,3,25,33,35,NaN,1,1,1,20116,17885,0,1,1,0,1,2,0,0,0,19,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,37,0.0993506493506494,0.113561776061776,297,259,38,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080083,5,1,5357870446,968322201,968322201,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,1,0,0,2,1,0,0.0678571428571429,0.075473321858864,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080083,5,2,5357870446,968322201,965545749,23374230,4460483,39554,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,37,19,1,57,1036,694,24,1754,1,0,1,0,0,1,0,0.0678571428571429,0.075473321858864,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080083,5,3,5357870446,968322201,912954493,24145360,4460850,39554,4,3,26,34,36,37,1,1,1,18237,17923,0,1,1,1,0,2,0,0,0,20,7,1,39,19,1,59,1092,694,24,1810,1,1,0,0,2,1,4,0.0702380952380952,0.0778829604130809,134,129,5,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080083,5,4,5357870446,968322201,968592035,23374230,4479995,39554,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,36,0.146428571428571,0.166351118760757,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080083,10,1,19824629619,3905850850,3905850850,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,1,0,0,2,1,0,0.0564935064935065,0.0625965250965251,132,132,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080083,10,2,19824629619,3905850850,3898763341,23786338,17294718,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,67,19,1,87,1876,694,24,2594,1,0,1,0,0,1,0,0.0564935064935065,0.0625965250965251,132,131,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080083,10,3,19824629619,3905850850,3740943533,24557468,17294596,576479,4,3,26,34,35,36,1,1,1,18200,17922,0,1,1,1,0,2,0,0,0,20,7,1,73,25,1,99,2044,870,24,2938,1,1,0,0,2,1,7,0.0642857142857143,0.0708976833976834,159,150,9,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080083,10,4,19824629619,3905850850,3905516605,23786338,17336455,576479,4,3,26,34,35,NaN,1,1,1,20090,17885,0,1,1,0,1,2,0,0,0,20,7,1,100,52,1,153,2800,1882,24,4706,1,1,0,0,2,1,36,0.0993506493506494,0.113561776061776,297,260,37,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080084,5,1,5308714719,973945851,973945851,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,1,0,0,2,1,0,0.0630952380952381,0.0699655765920826,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080084,5,2,5308714719,973945851,971240309,23374230,4462168,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,35,17,1,53,980,622,24,1626,1,0,1,0,0,1,0,0.0630952380952381,0.0699655765920826,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
16080084,5,3,5308714719,973945851,919325423,24145360,4462096,39554,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,41,24,1,66,1148,824,24,1996,1,1,0,0,2,1,7,0.0785714285714286,0.0858864027538726,153,143,10,0,0,0,28,16,10,24,46,0,joint-control-revoke-iid5
16080084,5,4,5308714719,973945851,973525536,23374230,4481556,39554,4,3,24,32,35,NaN,1,1,1,20141,17885,0,1,1,0,1,2,0,0,0,18,7,1,70,52,1,123,1960,1882,24,3866,1,1,0,0,2,1,38,0.146428571428571,0.166351118760757,297,258,39,0,0,0,28,16,10,24,46,0,reacquire-response-blackout
16080084,10,1,19807819580,3984823865,3984823865,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,1,0,0,2,1,0,0.0538961038961039,0.059507722007722,122,122,0,0,0,0,28,16,10,24,46,0,zero-delivered
16080084,10,2,19807819580,3984823865,3980642994,23786338,17297798,576479,4,3,24,32,35,36,1,1,1,18251,17922,0,1,1,1,0,2,0,0,0,18,7,1,65,17,1,83,1820,622,24,2466,1,0,1,0,0,1,0,0.0538961038961039,0.059507722007722,122,121,1,0,0,0,28,16,10,24,46,0,revoke-blackout
