seed,scenario,residualLoss,pAccess,method,thetaTagged,RMSE,MINSEP,SAFEFAIL,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,MAX_QUEUE,MAX_HISTORY,CHANNEL_UTIL,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_ONEWAY_DELAY,P95_ONEWAY_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT
12012001,Moderate,0.1,0.4,Causal-Broadcast,0.05184,0.0538445205689858,0.530819195092568,0,0.074328358208955,0.140000000000001,0.219999999999999,0.11441881501583,0.0400904568068748,645,922,613,634,936,2040,1236,804,443,0.284704370179949,0,0,277,1,32,0.11033333333333,0.129666666666667,0.922000000000001,0.634,0.3112,51.0833333333333,103,78,0.00197493573264786,0.00600000000000023,0.00348300970873786,0.0080000000000009,0.0212136752136753,0.032,0.997621228412515,0.4043407,0,188682226496
12012001,Moderate,0.1,1,Periodic-P10,0,1.73723982506985,0.544841883628634,0,10,11.8,11.96,10,0,600,1800,0,0,0,3960,0,3960,1800,1,0,0,1200,1,32,0.03,0.149999999999993,1.79999999999991,0,0.359999999999983,0,0,0,0.00100000000000013,0.00200000000000067,NaN,NaN,NaN,NaN,0,0.3053249,0,188682226496
12012001,Moderate,0.1,1,State-event,0,0.152253892512627,0.409389587732083,0,0.207435549525102,0.540000000000001,0.960000000000001,10,9.79256445047491,296,496,192,0,0,1079,405,674,300,0.604838709677419,0,0,200,1,32,0.0283333333333334,0.0413333333333334,0.496,0,0.0992000000000001,16,33.75,0,0.000604838709677492,0.00200000000000022,0.00100000000000002,0.00100000000000122,NaN,NaN,0.987516742566301,0.2368584,0,188682226496
12012001,Moderate,0.1,1,Causal-Broadcast,0,0.374796371955224,0.0611676925690938,1,0.636725463591136,2,2.978,3.97221166892809,3.33548620533695,1084,2916,165,167,29,6483,331,6152,2900,0.940642231592605,0,0,1832,1,32,0.109333333333331,0.256916666666649,2.91599999999979,0.167,0.616599999999958,13.75,27.5833333333333,2.41666666666667,0.000891339604281632,0.00200000000000067,0.0010000000000001,0.00100000000000122,0.0201724137931035,0.0220000000000002,0.896296296296296,0.4090371,0,188682226496
12012001,Stressed,0.3,0.1,Periodic-P10,0.06561,0.0694469841683062,0.513290291001766,0,0.0990502035278155,0.239999999999999,0.300000000000001,10,9.90094979647219,600,721,544,0,0,1579,924,655,126,0.174757281553398,0,0,121,1,32,0.0547499999999994,0.0600833333333334,0.721000000000001,0,0.1442,45.3333333333333,77,0,0.0110957004160888,0.0320000000000009,0.0131028138528138,0.035000000000001,NaN,NaN,0.998131471550474,0.2634124,0,188682226496
12012001,Stressed,0.3,0.1,State-event,0.06561,0.157555288258033,0.406957090203831,0,0.239493441881502,0.67,0.938000000000001,10,9.76050655811849,298,310,269,0,0,679,451,228,12,0.0387096774193548,0,0,12,1,32,0.025333333333333,0.0258333333333334,0.31,0,0.062,22.4166666666667,37.5833333333333,0,0.0094129032258066,0.0309999999999993,0.010270509977827,0.029,NaN,NaN,0.999116327235071,0.2307737,0,188682226496
12012001,Stressed,0.3,0.1,Causal-Broadcast,0.06561,0.0597436653922258,0.52437856455807,0,0.0884667571234734,0.200000000000001,0.279999999999999,0.157005879692447,0.0685391225689734,821,913,756,520,795,2017,1278,739,149,0.103977669225401,0,8,101,2,32,0.113166666666662,0.119416666666667,0.913000000000001,0.52,0.2866,63,106.5,66.25,0.0102309839497558,0.0304000000000001,0.0116854460093897,0.0311500000000005,0.0342352201257862,0.0630000000000003,0.996957856544795,0.4015817,0,188682226496
12012001,Stressed,0.3,0.2,Periodic-P10,0.08192,0.0729813516990327,0.509437691291577,0,0.10976933514247,0.3,0.42,10,9.89023066485754,600,915,534,0,0,2005,894,1111,330,0.360655737704918,0,0,315,1,32,0.0615833333333331,0.0762500000000001,0.915000000000001,0,0.183,44.5,74.5,0,0.00532349726775966,0.016,0.00801342281879194,0.0183500000000005,NaN,NaN,0.998585236027455,0.2719759,0,188682226496
12012001,Stressed,0.3,0.2,State-event,0.08192,0.19916035651303,0.348318923964054,1,0.312582541836273,1,1.3,10,9.68741745816372,296,312,272,0,0,684,449,235,16,0.0512820512820513,0,0,16,1,32,0.0253333333333333,0.026,0.312,0,0.0624,22.6666666666667,37.4166666666667,0,0.00431410256410265,0.0150000000000006,0.00535857461024495,0.016,NaN,NaN,0.996149185404605,0.2269444,0,188682226496
12012001,Stressed,0.3,0.2,Causal-Broadcast,0.08192,0.0583373140380367,0.525956498022393,0,0.08475802804161,0.200000000000001,0.279999999999999,0.154925373134328,0.0701673450927183,797,954,726,573,800,2116,1236,880,237,0.155206286836935,0,2,159,2,32,0.117083333333329,0.12725,0.954000000000001,0.573,0.3054,60.5,103,66.6666666666667,0.00464112639161763,0.0149999999999994,0.00635760517799354,0.0169999999999995,0.0251187500000001,0.0419999999999998,0.992255125284738,0.4005351,0,188682226496
