seed,method,topology,N,scenario,RMSE,AOI,MINEVAL,NDATA,NACK,MISSION,VIOL,FORMFAIL,SAFEFAIL,numEdges,meanDegree,minDegree,lambda2,nChannels
9,P20,ring2,10,Stressed,0.173077375548717,0.17812857876239,0.377176188205735,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
10,P20,ring2,10,Stressed,0.174231696081539,0.179741341863128,0.384616202229494,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
11,P20,ring2,10,Stressed,0.172909095865903,0.178956284800379,0.382013949619181,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
12,P20,ring2,10,Stressed,0.172510422683758,0.178165699166765,0.379371631381641,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
13,P20,ring2,10,Stressed,0.174675402286973,0.180004343877108,0.373210288969591,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
14,P20,ring2,10,Stressed,0.173662318762051,0.18008885203175,0.374780192495743,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
15,P20,ring2,10,Stressed,0.172750291514629,0.178562966473167,0.383020949599274,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
16,P20,ring2,10,Stressed,0.174294498782677,0.17917979702247,0.376658149571089,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
17,P20,ring2,10,Stressed,0.173504176928649,0.179523358211902,0.380797006110791,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
18,P20,ring2,10,Stressed,0.173765960380816,0.179047111321723,0.381564982890445,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
19,P20,ring2,10,Stressed,0.173238861434009,0.178896260316708,0.374593633366253,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
20,P20,ring2,10,Stressed,0.172169340492884,0.177633376772104,0.380904567782358,13800,0,30,0,1,0,13,2.6,2,0.644325706021918,23
1,State-event,ring2,10,Stressed,0.406825185191581,0.43972633574221,0.0173059780435551,2696,0,30,0,1,1,13,2.6,2,0.644325706021918,23
2,State-event,ring2,10,Stressed,0.395512414593198,0.432769024207242,0.126926557427052,2713,0,30,0,1,1,13,2.6,2,0.644325706021918,23
3,State-event,ring2,10,Stressed,0.400315868394093,0.44815345733128,0.0833285526386465,2718,0,30,0,1,1,13,2.6,2,0.644325706021918,23
4,State-event,ring2,10,Stressed,0.393029837446875,0.432362279350788,0.124847449860149,2721,0,30,0,1,1,13,2.6,2,0.644325706021918,23
5,State-event,ring2,10,Stressed,0.395192433948643,0.442601192591715,0.131889210574802,2712,0,30,0,1,1,13,2.6,2,0.644325706021918,23
6,State-event,ring2,10,Stressed,0.398152944905969,0.447814634916874,0.126065088836548,2707,0,30,0,1,1,13,2.6,2,0.644325706021918,23
7,State-event,ring2,10,Stressed,0.394483274586028,0.438839395016388,0.0469796141113336,2719,0,30,0,1,1,13,2.6,2,0.644325706021918,23
8,State-event,ring2,10,Stressed,0.381410500100694,0.429560873514196,0.0707935984032876,2722,0,30,0,1,1,13,2.6,2,0.644325706021918,23
9,State-event,ring2,10,Stressed,0.396227386059566,0.441422817201753,0.110569788531553,2714,0,30,0,1,1,13,2.6,2,0.644325706021918,23
10,State-event,ring2,10,Stressed,0.391089521336166,0.442085455909647,0.126158512861964,2711,0,30,0,1,1,13,2.6,2,0.644325706021918,23
11,State-event,ring2,10,Stressed,0.414497428144824,0.459497294949255,0.140544019912953,2704,0,30,0,1,1,13,2.6,2,0.644325706021918,23
12,State-event,ring2,10,Stressed,0.422876474012453,0.476822256446708,0.106784121270345,2715,0,30,0,1,1,13,2.6,2,0.644325706021918,23
13,State-event,ring2,10,Stressed,0.400324745993125,0.442136792639103,0.0985676323198701,2711,0,30,0,1,1,13,2.6,2,0.644325706021918,23
14,State-event,ring2,10,Stressed,0.407753308165934,0.449603522489436,0.11394915482727,2711,0,30,0,1,1,13,2.6,2,0.644325706021918,23
15,State-event,ring2,10,Stressed,0.381272525634245,0.426135528965762,0.103306421989318,2717,0,30,0,1,1,13,2.6,2,0.644325706021918,23
16,State-event,ring2,10,Stressed,0.38417664513294,0.425566086166726,0.129471617518375,2714,0,30,0,1,1,13,2.6,2,0.644325706021918,23
17,State-event,ring2,10,Stressed,0.386166512225719,0.423827745527781,0.090830332139543,2720,0,30,0,1,1,13,2.6,2,0.644325706021918,23
18,State-event,ring2,10,Stressed,0.397072816740351,0.446332977925206,0.0819292355719781,2715,0,30,0,1,1,13,2.6,2,0.644325706021918,23
19,State-event,ring2,10,Stressed,0.400996993311165,0.445955455514749,0.0785784283363674,2713,0,30,0,1,1,13,2.6,2,0.644325706021918,23
20,State-event,ring2,10,Stressed,0.383690662450927,0.425038502547091,0.142689672975758,2720,0,30,0,1,1,13,2.6,2,0.644325706021918,23
1,Causal-v3,ring2,10,Stressed,0.184179719327157,0.189876791849307,0.366224640878504,12182,7269,30,0,1,0,13,2.6,2,0.644325706021918,23
2,Causal-v3,ring2,10,Stressed,0.184585220263129,0.190521265252932,0.357394508580692,12191,7305,30,0,1,0,13,2.6,2,0.644325706021918,23
3,Causal-v3,ring2,10,Stressed,0.184436423083692,0.189696718398294,0.363324630628585,12183,7336,30,0,1,0,13,2.6,2,0.644325706021918,23
4,Causal-v3,ring2,10,Stressed,0.183390746788364,0.189215732733088,0.367492039682032,12190,7265,30,0,1,0,13,2.6,2,0.644325706021918,23
5,Causal-v3,ring2,10,Stressed,0.183114077964947,0.191172846819097,0.367317258020155,12172,7293,30,0,1,0,13,2.6,2,0.644325706021918,23
6,Causal-v3,ring2,10,Stressed,0.186086012500114,0.192139556924535,0.356055446810079,12193,7221,30,0,1,0,13,2.6,2,0.644325706021918,23
7,Causal-v3,ring2,10,Stressed,0.184422044726112,0.190594716265845,0.368627074708987,12196,7329,30,0,1,0,13,2.6,2,0.644325706021918,23
8,Causal-v3,ring2,10,Stressed,0.182991095965122,0.189410022509181,0.367241585282007,12178,7301,30,0,1,0,13,2.6,2,0.644325706021918,23
9,Causal-v3,ring2,10,Stressed,0.184858641520611,0.190980926430518,0.366263514566085,12180,7263,30,0,1,0,13,2.6,2,0.644325706021918,23
10,Causal-v3,ring2,10,Stressed,0.183936681665857,0.189959720412273,0.366978060446535,12177,7279,30,0,1,0,13,2.6,2,0.644325706021918,23
11,Causal-v3,ring2,10,Stressed,0.185558441889999,0.190706077478972,0.364129154081169,12188,7257,30,0,1,0,13,2.6,2,0.644325706021918,23
12,Causal-v3,ring2,10,Stressed,0.184865219445388,0.18992181021206,0.365118119250468,12182,7260,30,0,1,0,13,2.6,2,0.644325706021918,23
13,Causal-v3,ring2,10,Stressed,0.18372860803854,0.189485842909608,0.363556566420982,12181,7233,30,0,1,0,13,2.6,2,0.644325706021918,23
14,Causal-v3,ring2,10,Stressed,0.183466117991453,0.190082928562966,0.366883073174309,12182,7312,30,0,1,0,13,2.6,2,0.644325706021918,23
15,Causal-v3,ring2,10,Stressed,0.183770110767481,0.189587726572681,0.36497666664663,12184,7296,30,0,1,0,13,2.6,2,0.644325706021918,23
16,Causal-v3,ring2,10,Stressed,0.183220562902608,0.189616159222841,0.370081835251973,12185,7256,30,0,1,0,13,2.6,2,0.644325706021918,23
17,Causal-v3,ring2,10,Stressed,0.18363996110784,0.191223393752715,0.370451671174837,12192,7305,30,0,1,0,13,2.6,2,0.644325706021918,23
18,Causal-v3,ring2,10,Stressed,0.184177580739093,0.189113849070015,0.368524240884817,12183,7275,30,0,1,0,13,2.6,2,0.644325706021918,23
19,Causal-v3,ring2,10,Stressed,0.185011638504994,0.190554436678119,0.362987059659468,12180,7324,30,0,1,0,13,2.6,2,0.644325706021918,23
20,Causal-v3,ring2,10,Stressed,0.182890881814357,0.188895865418789,0.36942733091113,12181,7260,30,0,1,0,13,2.6,2,0.644325706021918,23
1,P10,sparse4,10,Stressed,0.259564932092581,0.236765025143439,0.28530246816351,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
2,P10,sparse4,10,Stressed,0.260594438540811,0.234986154493697,0.275924613639981,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
3,P10,sparse4,10,Stressed,0.2611090726774,0.235422564852351,0.279284875426583,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
4,P10,sparse4,10,Stressed,0.260682900141189,0.236541281761591,0.271561437958924,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
5,P10,sparse4,10,Stressed,0.260087168504567,0.235021598989832,0.27852388785676,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
6,P10,sparse4,10,Stressed,0.261236360120432,0.238873972663432,0.266667983047663,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
7,P10,sparse4,10,Stressed,0.258791356173231,0.235508960811679,0.276808316156163,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
8,P10,sparse4,10,Stressed,0.261842590512034,0.23748277619016,0.277082245195238,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
9,P10,sparse4,10,Stressed,0.259215244035618,0.235139008883277,0.274762039770885,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
10,P10,sparse4,10,Stressed,0.260989912550953,0.235566558117897,0.273586590773529,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
11,P10,sparse4,10,Stressed,0.256721705986292,0.232449657739084,0.269246298596384,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
12,P10,sparse4,10,Stressed,0.258466099915448,0.23607385746882,0.283830215136328,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
13,P10,sparse4,10,Stressed,0.262392089882345,0.239343612237212,0.274779368386282,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
14,P10,sparse4,10,Stressed,0.26202314351568,0.237571387430495,0.278673238589135,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
15,P10,sparse4,10,Stressed,0.258849284673803,0.23520325203252,0.274973722735956,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
16,P10,sparse4,10,Stressed,0.258612642264594,0.235012737865798,0.286375412226795,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
17,P10,sparse4,10,Stressed,0.261150139417751,0.235808023747812,0.262669489295826,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
18,P10,sparse4,10,Stressed,0.263210120182134,0.237912540705788,0.277485537312566,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
19,P10,sparse4,10,Stressed,0.261644145771024,0.237292262023438,0.275069935872648,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
20,P10,sparse4,10,Stressed,0.259422009051383,0.235639662391174,0.278850407760594,12300,0,30,0,1,0,23,4.6,4,2.06456766802997,41
1,P20,sparse4,10,Stressed,0.196902163759016,0.179660397421413,0.357257447990838,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
2,P20,sparse4,10,Stressed,0.195897819400401,0.17789437540152,0.357681265950899,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
3,P20,sparse4,10,Stressed,0.196005245390346,0.177781396070091,0.355322352009008,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
4,P20,sparse4,10,Stressed,0.196701393456949,0.178684344609114,0.3537494350637,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
5,P20,sparse4,10,Stressed,0.197377804726458,0.17910037438249,0.358817602706045,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
6,P20,sparse4,10,Stressed,0.197623084028627,0.179817239316807,0.35244800599415,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
7,P20,sparse4,10,Stressed,0.197186302813613,0.178995370062692,0.355956131575872,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
8,P20,sparse4,10,Stressed,0.197332098624976,0.179149553620877,0.354457631007953,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
9,P20,sparse4,10,Stressed,0.196161155637644,0.178570922221484,0.355208614011139,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
10,P20,sparse4,10,Stressed,0.197660559431338,0.179049865975499,0.355846315764685,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
11,P20,sparse4,10,Stressed,0.195951145246367,0.177627655568109,0.354037666240786,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
12,P20,sparse4,10,Stressed,0.196449363528837,0.178820362863029,0.359013626036758,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
13,P20,sparse4,10,Stressed,0.197140983905518,0.179379499789548,0.355107775492835,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
14,P20,sparse4,10,Stressed,0.198147932248012,0.179907179725748,0.355544992222825,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
15,P20,sparse4,10,Stressed,0.196891942343872,0.178820362863029,0.351335874171216,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
16,P20,sparse4,10,Stressed,0.195690550858187,0.177331250969185,0.359238070085012,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
17,P20,sparse4,10,Stressed,0.196584875619121,0.178383952504375,0.352623941731844,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
18,P20,sparse4,10,Stressed,0.19837731964225,0.179752553111362,0.347846713742352,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
19,P20,sparse4,10,Stressed,0.197507255812099,0.179017522872776,0.354517712899211,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
20,P20,sparse4,10,Stressed,0.196521918391897,0.178307746837686,0.356297543795342,24600,0,30,0,1,0,23,4.6,4,2.06456766802997,41
1,State-event,sparse4,10,Stressed,0.463433302061971,0.45854345273698,0.0443770469262494,4632,0,30,0,1,1,23,4.6,4,2.06456766802997,41
2,State-event,sparse4,10,Stressed,0.455857684497273,0.452972907113268,0.0261885376902663,4667,0,30,0,1,1,23,4.6,4,2.06456766802997,41
3,State-event,sparse4,10,Stressed,0.46117449377024,0.447293369663942,0.00216119725818872,4634,0,30,0,1,1,23,4.6,4,2.06456766802997,41
4,State-event,sparse4,10,Stressed,0.456328542472954,0.448085111096343,0.037279280178575,4623,0,30,0,1,1,23,4.6,4,2.06456766802997,41
5,State-event,sparse4,10,Stressed,0.454243120389826,0.451197580913139,0.0302448841674694,4658,0,30,0,1,1,23,4.6,4,2.06456766802997,41
6,State-event,sparse4,10,Stressed,0.448350115448766,0.433584767727786,0.0434404972381893,4672,0,30,0,1,1,23,4.6,4,2.06456766802997,41
7,State-event,sparse4,10,Stressed,0.453833500608144,0.44013446755721,0.0159074635887478,4657,0,30,0,1,1,23,4.6,4,2.06456766802997,41
8,State-event,sparse4,10,Stressed,0.449614449702377,0.433095633681132,0.0617979957442341,4660,0,30,0,1,1,23,4.6,4,2.06456766802997,41
9,State-event,sparse4,10,Stressed,0.460985959383991,0.445012516337697,0.018915630450363,4660,0,30,0,1,1,23,4.6,4,2.06456766802997,41
10,State-event,sparse4,10,Stressed,0.457195810070215,0.4419789105248,0.051922784679735,4660,0,30,0,1,1,23,4.6,4,2.06456766802997,41
11,State-event,sparse4,10,Stressed,0.44791077119901,0.431061119603022,0.0651046833265742,4654,0,30,0,1,1,23,4.6,4,2.06456766802997,41
12,State-event,sparse4,10,Stressed,0.447029712218354,0.426363837752819,0.0755018809084297,4660,0,30,0,1,1,23,4.6,4,2.06456766802997,41
13,State-event,sparse4,10,Stressed,0.452072188701706,0.450148866883764,0.0385707093180824,4657,0,30,0,1,1,23,4.6,4,2.06456766802997,41
14,State-event,sparse4,10,Stressed,0.457964500673359,0.441708646241776,0.0558120968669686,4637,0,30,0,1,1,23,4.6,4,2.06456766802997,41
15,State-event,sparse4,10,Stressed,0.453145197238653,0.448813938548105,0.0382796909636043,4643,0,30,0,1,1,23,4.6,4,2.06456766802997,41
16,State-event,sparse4,10,Stressed,0.4665366493985,0.453073480871049,0.0216083894645551,4636,0,30,0,1,1,23,4.6,4,2.06456766802997,41
17,State-event,sparse4,10,Stressed,0.467013748035977,0.45897366030881,0.0269998635823978,4611,0,30,0,1,1,23,4.6,4,2.06456766802997,41
18,State-event,sparse4,10,Stressed,0.469336929031267,0.461092798121442,0.00935648647700533,4646,0,30,0,1,1,23,4.6,4,2.06456766802997,41
19,State-event,sparse4,10,Stressed,0.467300923390581,0.450314569903192,0.0535972340076766,4657,0,30,0,1,1,23,4.6,4,2.06456766802997,41
20,State-event,sparse4,10,Stressed,0.462992663271902,0.455640991559779,0.0214634168059463,4640,0,30,0,1,1,23,4.6,4,2.06456766802997,41
1,Causal-v3,sparse4,10,Stressed,0.211618779459856,0.190998205622383,0.33692707735426,21553,12824,30,0,1,0,23,4.6,4,2.06456766802997,41
2,Causal-v3,sparse4,10,Stressed,0.209475699026827,0.189423140825414,0.341511808356268,21560,12930,30,0,1,0,23,4.6,4,2.06456766802997,41
3,Causal-v3,sparse4,10,Stressed,0.210302720573762,0.190983584767728,0.337779148285629,21569,12826,30,0,1,0,23,4.6,4,2.06456766802997,41
4,Causal-v3,sparse4,10,Stressed,0.210131959542995,0.189540107662657,0.340156367679058,21562,12941,30,0,1,0,23,4.6,4,2.06456766802997,41
5,Causal-v3,sparse4,10,Stressed,0.209675117473973,0.189853791453446,0.341656300046869,21549,12837,30,0,1,0,23,4.6,4,2.06456766802997,41
6,Causal-v3,sparse4,10,Stressed,0.208506365802224,0.189740812122018,0.338498284754541,21558,12904,30,0,1,0,23,4.6,4,2.06456766802997,41
7,Causal-v3,sparse4,10,Stressed,0.210825206678813,0.190829401209543,0.3380633008233,21547,12866,30,0,1,0,23,4.6,4,2.06456766802997,41
8,Causal-v3,sparse4,10,Stressed,0.210590963800871,0.189819233069715,0.339758574512401,21546,12861,30,0,1,0,23,4.6,4,2.06456766802997,41
9,Causal-v3,sparse4,10,Stressed,0.209756470237368,0.189677012028976,0.337089542193536,21534,12907,30,0,1,0,23,4.6,4,2.06456766802997,41
10,Causal-v3,sparse4,10,Stressed,0.210284904902777,0.18929819897654,0.340643859572368,21549,12918,30,0,1,0,23,4.6,4,2.06456766802997,41
11,Causal-v3,sparse4,10,Stressed,0.209815240148367,0.189699607895261,0.340952833122003,21557,12912,30,0,1,0,23,4.6,4,2.06456766802997,41
12,Causal-v3,sparse4,10,Stressed,0.210387623234756,0.190037216720941,0.339740174099591,21552,12880,30,0,1,0,23,4.6,4,2.06456766802997,41
13,Causal-v3,sparse4,10,Stressed,0.210271868290539,0.190409383930351,0.334967132650083,21549,12776,30,0,1,0,23,4.6,4,2.06456766802997,41
14,Causal-v3,sparse4,10,Stressed,0.208869633235827,0.189233069714893,0.342250405065594,21541,12925,30,0,1,0,23,4.6,4,2.06456766802997,41
15,Causal-v3,sparse4,10,Stressed,0.21072098130622,0.19088123878514,0.336313293640607,21553,12798,30,0,1,0,23,4.6,4,2.06456766802997,41
16,Causal-v3,sparse4,10,Stressed,0.209211893994859,0.189189207150927,0.338525291268067,21563,13005,30,0,1,0,23,4.6,4,2.06456766802997,41
17,Causal-v3,sparse4,10,Stressed,0.209397345154245,0.188902106732239,0.338517832733503,21527,12894,30,0,1,0,23,4.6,4,2.06456766802997,41
18,Causal-v3,sparse4,10,Stressed,0.211534380265405,0.190919784674686,0.334828957258871,21570,12813,30,0,1,0,23,4.6,4,2.06456766802997,41
19,Causal-v3,sparse4,10,Stressed,0.210917516063487,0.190158171063999,0.334061168791327,21556,12800,30,0,1,0,23,4.6,4,2.06456766802997,41
20,Causal-v3,sparse4,10,Stressed,0.210190285150941,0.18910546952881,0.34074808773526,21554,12888,30,0,1,0,23,4.6,4,2.06456766802997,41
1,P10,sparse6,10,Stressed,0.278341585168437,0.23724795640327,0.279728318463112,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
2,P10,sparse6,10,Stressed,0.275163077333579,0.234355362613341,0.283036903186876,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
3,P10,sparse6,10,Stressed,0.277576859934291,0.237381887036438,0.28106276400486,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
4,P10,sparse6,10,Stressed,0.277754673945241,0.236524423097646,0.285129580010696,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
5,P10,sparse6,10,Stressed,0.277269916518191,0.236408965655259,0.282026236287251,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
6,P10,sparse6,10,Stressed,0.275537195193603,0.233681091149802,0.283883096185174,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
7,P10,sparse6,10,Stressed,0.277369064973283,0.237083237118798,0.289218584710914,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
8,P10,sparse6,10,Stressed,0.276747078978954,0.236973937406672,0.26613289462616,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
9,P10,sparse6,10,Stressed,0.276405435694155,0.236689142382118,0.274776507947644,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
10,P10,sparse6,10,Stressed,0.27691295514833,0.235717760433504,0.275982052699052,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
11,P10,sparse6,10,Stressed,0.275392578410653,0.234884927415754,0.288481985050803,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
12,P10,sparse6,10,Stressed,0.278377994817275,0.237132498960883,0.28481837553438,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
13,P10,sparse6,10,Stressed,0.277836585159877,0.238113117504888,0.279278905788069,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
14,P10,sparse6,10,Stressed,0.276994525511191,0.23656136947921,0.280142281207341,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
15,P10,sparse6,10,Stressed,0.276808824482768,0.235822441847935,0.273514549417066,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
16,P10,sparse6,10,Stressed,0.277591421755366,0.236893886913284,0.280478981485114,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
17,P10,sparse6,10,Stressed,0.274988540426316,0.234961899044012,0.287352793100764,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
18,P10,sparse6,10,Stressed,0.276082234305894,0.234971135639403,0.27497490002135,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
19,P10,sparse6,10,Stressed,0.278710022657606,0.238439477208701,0.273580379900913,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
20,P10,sparse6,10,Stressed,0.276718122195786,0.236799981526809,0.281437741799114,17700,0,30,0,1,0,31,6.2,6,4.38196601125011,59
1,P20,sparse6,10,Stressed,0.207682848172341,0.178483504980064,0.360019719026286,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
2,P20,sparse6,10,Stressed,0.208307381922806,0.179099278006127,0.359481957299515,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
3,P20,sparse6,10,Stressed,0.208392339667322,0.179185486229776,0.35933756575449,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
4,P20,sparse6,10,Stressed,0.208116935851628,0.179166089379455,0.360324191479329,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
5,P20,sparse6,10,Stressed,0.207919203184251,0.178641758647762,0.359935821959352,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
6,P20,sparse6,10,Stressed,0.207048534811061,0.177714096583999,0.361843722724234,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
7,P20,sparse6,10,Stressed,0.207768214125143,0.178735356147724,0.363717693501383,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
8,P20,sparse6,10,Stressed,0.207347180592365,0.178337258886374,0.355771680604499,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
9,P20,sparse6,10,Stressed,0.208606024870003,0.179460736772426,0.355803754188294,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
10,P20,sparse6,10,Stressed,0.207501507962911,0.178377592019582,0.36126444857486,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
11,P20,sparse6,10,Stressed,0.207606314710469,0.178586954848443,0.361227421970159,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
12,P20,sparse6,10,Stressed,0.207483395917227,0.178288920703829,0.360867831026064,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
13,P20,sparse6,10,Stressed,0.208462612575665,0.17955156329377,0.356400170626567,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
14,P20,sparse6,10,Stressed,0.207819352779813,0.178855124001293,0.360719564173194,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
15,P20,sparse6,10,Stressed,0.207553881421728,0.17849120214289,0.359812994643933,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
16,P20,sparse6,10,Stressed,0.208602505068592,0.17954448190397,0.357839951034591,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
17,P20,sparse6,10,Stressed,0.206541478361306,0.177534906633415,0.362793887902635,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
18,P20,sparse6,10,Stressed,0.207881373899388,0.178689788943795,0.360015874190062,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
19,P20,sparse6,10,Stressed,0.208711162324643,0.179440416262566,0.359603833574134,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
20,P20,sparse6,10,Stressed,0.20879286777847,0.179628842808541,0.360029758531693,35400,0,30,0,1,0,31,6.2,6,4.38196601125011,59
1,State-event,sparse6,10,Stressed,0.485076318871248,0.447673609507535,0.0347689272457068,6551,0,30,0,1,1,31,6.2,6,4.38196601125011,59
2,State-event,sparse6,10,Stressed,0.49498632714136,0.459648547545375,0.0585078995352667,6557,0,30,0,1,1,31,6.2,6,4.38196601125011,59
3,State-event,sparse6,10,Stressed,0.488420565802851,0.454990224603211,0.0445471294486829,6530,0,30,0,1,1,31,6.2,6,4.38196601125011,59
4,State-event,sparse6,10,Stressed,0.494370159802769,0.456928985975769,0.0402940991910382,6567,0,30,0,1,1,31,6.2,6,4.38196601125011,59
5,State-event,sparse6,10,Stressed,0.49340435813557,0.460987853877061,0.0497183114705325,6535,0,30,0,1,1,31,6.2,6,4.38196601125011,59
6,State-event,sparse6,10,Stressed,0.482726923240775,0.442910297264428,0.0497278619816404,6561,0,30,0,1,1,31,6.2,6,4.38196601125011,59
7,State-event,sparse6,10,Stressed,0.497731138953031,0.466047660832217,0.00494769123865509,6518,0,30,0,1,1,31,6.2,6,4.38196601125011,59
8,State-event,sparse6,10,Stressed,0.500748643523695,0.463420773103034,0.0454525007767765,6531,0,30,0,1,1,31,6.2,6,4.38196601125011,59
9,State-event,sparse6,10,Stressed,0.488433538077463,0.457469018919626,0.00252900528096268,6545,0,30,0,1,1,31,6.2,6,4.38196601125011,59
10,State-event,sparse6,10,Stressed,0.486981752874183,0.448681937837713,0.0499990794611691,6556,0,30,0,1,1,31,6.2,6,4.38196601125011,59
11,State-event,sparse6,10,Stressed,0.479313536873822,0.445389707353869,0.0448067870857697,6583,0,30,0,1,1,31,6.2,6,4.38196601125011,59
12,State-event,sparse6,10,Stressed,0.493174878014335,0.460158715497467,0.0498377202931063,6551,0,30,0,1,1,31,6.2,6,4.38196601125011,59
13,State-event,sparse6,10,Stressed,0.491828647299875,0.458870210440431,0.039997731357362,6551,0,30,0,1,1,31,6.2,6,4.38196601125011,59
14,State-event,sparse6,10,Stressed,0.479229799228172,0.438595575670808,0.043057985040251,6566,0,30,0,1,1,31,6.2,6,4.38196601125011,59
15,State-event,sparse6,10,Stressed,0.493511374613556,0.462110715990086,0.0539176678787703,6552,0,30,0,1,1,31,6.2,6,4.38196601125011,59
16,State-event,sparse6,10,Stressed,0.490311132894983,0.454923721116396,0.0226025259845516,6551,0,30,0,1,1,31,6.2,6,4.38196601125011,59
17,State-event,sparse6,10,Stressed,0.490537135483757,0.456466848319709,0.0290651930866395,6545,0,30,0,1,1,31,6.2,6,4.38196601125011,59
