scenarioId,seed,lambda,time_s,inEventWindow,dataAttempts,scheduledActions,cumulativeScheduledActions,stepMaxValue,predictedSaturationFraction
S6,27020001,0.003,24.94,0,1,1,1170,0.00452653849860055,0
S6,27020001,0.003,24.96,0,0,0,1170,0.00350971334257043,0
S6,27020001,0.003,24.98,0,0,0,1170,0.00339579145192707,0
S6,27020002,0.003,11,0,1,1,596,0.00449366797276167,0
S6,27020002,0.003,11.02,0,3,3,599,0.00475553256460984,0
S6,27020002,0.003,11.04,0,1,1,600,0.0049848525721984,0
S6,27020002,0.003,11.06,0,1,1,601,0.00513357534734524,0
S6,27020002,0.003,11.08,0,0,0,601,0.00387727017300129,0
S6,27020002,0.003,11.1,0,2,2,603,0.00369809386647928,0
S6,27020002,0.003,11.12,0,0,0,603,0.00406760814203893,0
S6,27020002,0.003,11.14,0,0,0,603,0.00425471756280961,0
S6,27020002,0.003,11.16,0,0,0,603,0.00454550845799659,0
S6,27020002,0.003,11.18,0,2,2,605,0.00386158242519189,0
S6,27020002,0.003,11.2,0,1,1,606,0.00410027229059949,0
S6,27020002,0.003,11.22,0,0,0,606,0.00434273750855579,0
S6,27020002,0.003,11.24,0,1,1,607,0.00470937634440039,0
S6,27020002,0.003,11.26,0,1,1,608,0.00392033523949295,0
S6,27020002,0.003,11.28,0,0,0,608,0.00343241560429567,0
S6,27020002,0.003,11.3,0,1,1,609,0.00377783294007298,0
S6,27020002,0.003,11.32,0,0,0,609,0.00392933727781615,0
S6,27020002,0.003,11.34,0,1,1,610,0.00343420979056038,0
S6,27020002,0.003,11.36,0,2,2,612,0.00365064266324734,0
S6,27020002,0.003,11.38,0,1,1,613,0.00342932789730592,0
S6,27020002,0.003,11.4,0,0,0,613,0.00374613407807812,0
S6,27020002,0.003,11.42,0,1,1,614,0.00402976936311943,0
S6,27020002,0.003,11.44,0,1,1,615,0.00418145487379517,0
S6,27020002,0.003,11.46,0,0,0,615,0.00401838841318586,0
S6,27020002,0.003,11.48,0,2,2,617,0.00442176241132265,0
S6,27020002,0.003,11.5,0,1,1,618,0.003437411434282,0
S6,27020002,0.003,11.52,0,0,0,618,0.00376866819311584,0
S6,27020002,0.003,11.54,0,0,0,618,0.00411972294771435,0
S6,27020002,0.003,11.56,0,1,1,619,0.0043580225935698,0
S6,27020002,0.003,11.58,0,2,2,621,0.00465849123560508,0
S6,27020002,0.003,11.6,0,0,0,621,0.00494022919154067,0
S6,27020002,0.003,11.62,0,1,1,622,0.00520460581529134,0
S6,27020002,0.003,11.64,0,1,1,623,0.00507629211481451,0
S6,27020002,0.003,11.66,0,1,1,624,0.00358088330999064,0
S6,27020002,0.003,11.68,0,2,2,626,0.00418872784023886,0
S6,27020002,0.003,11.7,0,0,0,626,0.00360625229817279,0
S6,27020002,0.003,11.72,0,1,1,627,0.00393594226952512,0
S6,27020002,0.003,11.74,0,0,0,627,0.00409596007483864,0
S6,27020002,0.003,11.76,0,1,1,628,0.00423407012224802,0
S6,27020002,0.003,11.78,0,2,2,630,0.00446460231159763,0
S6,27020002,0.003,11.8,0,1,1,631,0.0042533391472098,0
S6,27020002,0.003,11.82,0,0,0,631,0.00444772816019809,0
S6,27020002,0.003,11.84,0,1,1,632,0.00392177596182791,0
S6,27020002,0.003,11.86,0,1,1,633,0.00364693456722091,0
S6,27020002,0.003,11.88,0,1,1,634,0.00371862749522717,0
S6,27020002,0.003,11.9,0,0,0,634,0.00407596853709495,0
S6,27020002,0.003,11.92,0,0,0,634,0.00445223887506022,0
S6,27020002,0.003,11.94,0,1,1,635,0.00360063000648438,0
S6,27020002,0.003,11.96,0,1,1,636,0.00344324679313756,0
S6,27020002,0.003,11.98,0,1,1,637,0.00374945438758285,0
S6,27020002,0.003,12,1,0,0,637,0.00402716909539293,0
S6,27020002,0.003,12.02,1,1,1,638,0.00407302579730721,0
S6,27020002,0.003,12.04,1,0,0,638,0.00436286471605325,0
S6,27020002,0.003,12.06,1,1,1,639,0.00388473668532005,0
S6,27020002,0.003,12.08,1,3,3,642,0.00417289066244275,0
S6,27020002,0.003,12.1,1,1,1,643,0.00443191332062309,0
S6,27020002,0.003,12.12,1,1,1,644,0.00466509109259356,0
S6,27020002,0.003,12.14,1,0,0,644,0.00482403753630363,0
S6,27020002,0.003,12.16,1,1,1,645,0.0051630304630063,0
S6,27020002,0.003,12.18,1,0,0,645,0.00451071645739827,0
S6,27020002,0.003,12.2,1,0,0,645,0.0047629856571371,0
S6,27020002,0.003,12.22,1,1,1,646,0.00501492583420727,0
S6,27020002,0.003,12.24,1,0,0,646,0.00337605781849028,0
S6,27020002,0.003,12.26,1,2,2,648,0.00390199387196913,0
S6,27020002,0.003,12.28,1,1,1,649,0.00437737347885386,0
S6,27020002,0.003,12.3,1,2,2,651,0.00480755180314032,0
S6,27020002,0.003,12.32,1,0,0,651,0.00519737021563574,0
S6,27020002,0.003,12.34,1,0,0,651,0.00551947686591698,0
S6,27020002,0.003,12.36,1,0,0,651,0.00573516002724956,0
S6,27020002,0.003,12.38,1,1,1,652,0.00302343216276021,0
S6,27020002,0.003,12.4,1,0,0,652,0.0032556213235944,0
S6,27020002,0.003,12.42,1,2,2,654,0.00349190773400603,0
S6,27020002,0.003,12.44,1,0,0,654,0.00373243568110162,0
S6,27020002,0.003,12.46,1,0,0,654,0.00382095575971166,0
S6,27020002,0.003,12.48,1,0,0,654,0.00412104399776367,0
S6,27020002,0.003,12.5,1,2,2,656,0.00438725280923785,0
S6,27020002,0.003,12.52,1,1,1,657,0.00465211654118704,0
S6,27020002,0.003,12.54,1,0,0,657,0.00490111747072081,0
S6,27020002,0.003,12.56,1,2,2,659,0.00513541978530902,0
S6,27020002,0.003,12.58,1,0,0,659,0.00440388825097571,0
S6,27020002,0.003,12.6,1,1,1,660,0.00471966775811343,0
S6,27020002,0.003,12.62,1,1,1,661,0.00500781719608746,0
S6,27020002,0.003,12.64,1,0,0,661,0.00517340128745724,0
S6,27020002,0.003,12.66,1,0,0,661,0.00540753241633478,0
S6,27020002,0.003,12.68,1,1,1,662,0.00387941877621271,0
S6,27020002,0.003,12.7,1,1,1,663,0.00337371700262422,0
S6,27020002,0.003,12.72,1,0,0,663,0.00362030498386369,0
S6,27020002,0.003,12.74,1,1,1,664,0.00387155540405014,0
S6,27020002,0.003,12.76,1,1,1,665,0.00366978377757844,0
S6,27020002,0.003,12.78,1,1,1,666,0.0034677104115658,0
S6,27020002,0.003,12.8,1,0,0,666,0.00370858254808835,0
S6,27020002,0.003,12.82,1,0,0,666,0.00398853375528527,0
S6,27020002,0.003,12.84,1,0,0,666,0.00395328528775755,0
S6,27020002,0.003,12.86,1,1,1,667,0.00320693544711791,0
S6,27020002,0.003,12.88,1,1,1,668,0.00345168582387345,0
S6,27020002,0.003,12.9,1,0,0,668,0.00370092017446632,0
S6,27020002,0.003,12.92,1,0,0,668,0.00401609364241256,0
S6,27020002,0.003,12.94,1,1,1,669,0.00433642769379315,0
S6,27020002,0.003,12.96,1,2,2,671,0.00446674196323318,0
S6,27020002,0.003,12.98,1,0,0,671,0.00473589529594491,0
S6,27020002,0.003,13,1,0,0,671,0.00501058771041906,0
S6,27020002,0.003,13.02,1,2,2,673,0.00529103855831524,0
S6,27020002,0.003,13.04,1,2,2,675,0.00540826809781739,0
S6,27020002,0.003,13.06,1,1,1,676,0.00568357906224613,0
S6,27020002,0.003,13.08,1,2,2,678,0.00596434498133294,0
S6,27020002,0.003,13.1,1,0,0,678,0.00498741346550796,0
S6,27020002,0.003,13.12,1,1,1,679,0.00527061240274721,0
S6,27020002,0.003,13.14,1,1,1,680,0.00557380532649207,0
S6,27020002,0.003,13.16,1,1,1,681,0.00578238769859702,0
S6,27020002,0.003,13.18,1,0,0,681,0.00609126665689505,0
S6,27020002,0.003,13.2,1,0,0,681,0.00444952744401054,0
S6,27020002,0.003,13.22,1,0,0,681,0.00363337861515476,0
S6,27020002,0.003,13.24,1,0,0,681,0.00293067471555556,0
S6,27020002,0.003,13.26,1,1,1,682,0.00322968177075647,0
S6,27020002,0.003,13.28,1,2,2,684,0.00350973456964983,0
S6,27020002,0.003,13.3,1,0,0,684,0.00377204852333696,0
S6,27020002,0.003,13.32,1,2,2,686,0.00401777738669737,0
S6,27020002,0.003,13.34,1,0,0,686,0.00378991923827756,0
S6,27020002,0.003,13.36,1,2,2,688,0.00394106403412541,0
S6,27020002,0.003,13.38,1,1,1,689,0.00434158199599652,0
S6,27020002,0.003,13.4,1,1,1,690,0.00467448738172854,0
S6,27020002,0.003,13.42,1,0,0,690,0.00500115416939425,0
S6,27020002,0.003,13.44,1,2,2,692,0.00527274319251619,0
S6,27020002,0.003,13.46,1,1,1,693,0.00564995926339553,0
S6,27020002,0.003,13.48,1,1,1,694,0.00518743984333136,0
S6,27020002,0.003,13.5,1,0,0,694,0.00572359200254359,0
S6,27020002,0.003,13.52,1,1,1,695,0.00399473401695827,0
S6,27020002,0.003,13.54,1,1,1,696,0.00430875549999463,0
S6,27020002,0.003,13.56,1,1,1,697,0.00470270517137268,0
S6,27020002,0.003,13.58,1,3,3,700,0.00509744811261254,0
S6,27020002,0.003,13.6,1,2,2,702,0.00548333621785494,0
S6,27020002,0.003,13.62,1,0,0,702,0.00587994661969832,0
S6,27020002,0.003,13.64,1,0,0,702,0.00450366900881217,0
S6,27020002,0.003,13.66,1,0,0,702,0.00427068156038039,0
S6,27020002,0.003,13.68,1,1,1,703,0.00435292927692148,0
S6,27020002,0.003,13.7,1,2,2,705,0.00467030153536452,0
S6,27020002,0.003,13.72,1,3,3,708,0.00499294370215777,0
S6,27020002,0.003,13.74,1,0,0,708,0.00532095020010167,0
S6,27020002,0.003,13.76,1,1,1,709,0.00499740730153206,0
S6,27020002,0.003,13.78,1,3,3,712,0.0056316492010569,0
S6,27020002,0.003,13.8,1,0,0,712,0.00626184036183788,0
S6,27020002,0.003,13.82,1,2,2,714,0.00699783838609963,0
S6,27020002,0.003,13.84,1,0,0,714,0.00771696604317673,0
S6,27020002,0.003,13.86,1,1,1,715,0.00452895710920136,0
S6,27020002,0.003,13.88,1,1,1,716,0.00522000992289172,0
S6,27020002,0.003,13.9,1,2,2,718,0.00444440667868575,0
S6,27020002,0.003,13.92,1,2,2,720,0.00508652484255506,0
S6,27020002,0.003,13.94,1,1,1,721,0.00591058520358837,0
S6,27020002,0.003,13.96,1,1,1,722,0.00521947003724553,0
S6,27020002,0.003,13.98,1,1,1,723,0.00570691791187576,0
S6,27020002,0.003,14,1,2,2,725,0.00474440078315142,0
S6,27020002,0.003,14.02,1,1,1,726,0.00567578780469679,0
S6,27020002,0.003,14.04,1,1,1,727,0.00547765057035571,0
S6,27020002,0.003,14.06,1,2,2,729,0.00551658903815269,0
S6,27020002,0.003,14.08,1,2,2,731,0.00515652829574615,0
S6,27020002,0.003,14.1,1,2,2,733,0.00620569919057389,0
S6,27020002,0.003,14.12,1,4,4,737,0.00475902011366239,0
S6,27020002,0.003,14.14,1,2,2,739,0.00549346073345428,0
S6,27020002,0.003,14.16,1,0,0,739,0.00558537877445969,0
S6,27020002,0.003,14.18,1,2,2,741,0.00650973679835673,0
S6,27020002,0.003,14.2,1,2,2,743,0.0055723341578845,0
S6,27020002,0.003,14.22,1,0,0,743,0.00600658547895153,0
S6,27020002,0.003,14.24,1,0,0,743,0.00711149024640579,0
S6,27020002,0.003,14.26,1,2,2,745,0.00797505498617401,0
S6,27020002,0.003,14.28,1,4,4,749,0.00713082931033264,0
S6,27020002,0.003,14.3,1,0,0,749,0.00821136420006535,0
S6,27020002,0.003,14.32,1,0,0,749,0.00925820274792756,0
S6,27020002,0.003,14.34,1,2,2,751,0.0101590039645914,0
S6,27020002,0.003,14.36,1,3,3,754,0.00680508244153473,0
S6,27020002,0.003,14.38,1,2,2,756,0.00765614720639474,0
S6,27020002,0.003,14.4,1,1,1,757,0.00840188564757815,0
S6,27020002,0.003,14.42,1,0,0,757,0.00900229369651885,0
S6,27020002,0.003,14.44,1,1,1,758,0.00532233311968436,0
S6,27020002,0.003,14.46,1,3,3,761,0.00439036582491444,0
S6,27020002,0.003,14.48,1,2,2,763,0.00543374563525665,0
S6,27020002,0.003,14.5,1,0,0,763,0.00643978600083128,0
S6,27020002,0.003,14.52,1,2,2,765,0.00740132001073095,0
S6,27020002,0.003,14.54,1,1,1,766,0.00816296217584564,0
S6,27020002,0.003,14.56,1,1,1,767,0.00918615737687111,0
S6,27020002,0.003,14.58,1,2,2,769,0.0102012186190017,0
S6,27020002,0.003,14.6,1,2,2,771,0.0051963424664364,0
S6,27020002,0.003,14.62,1,1,1,772,0.00586466635408204,0
S6,27020002,0.003,14.64,1,2,2,774,0.00539187781066146,0
S6,27020002,0.003,14.66,1,0,0,774,0.00625166706276306,0
S6,27020002,0.003,14.68,1,1,1,775,0.00468424690753797,0
S6,27020002,0.003,14.7,1,3,3,778,0.00534608089981191,0
S6,27020002,0.003,14.72,1,1,1,779,0.00493386150977077,0
S6,27020002,0.003,14.74,1,0,0,779,0.00585322127631452,0
S6,27020002,0.003,14.76,1,3,3,782,0.00521141521635963,0
S6,27020002,0.003,14.78,1,1,1,783,0.00473678174110096,0
S6,27020002,0.003,14.8,1,0,0,783,0.00466764325205869,0
S6,27020002,0.003,14.82,1,2,2,785,0.00544012048614147,0
S6,27020002,0.003,14.84,1,0,0,785,0.00420727170233666,0
S6,27020002,0.003,14.86,1,4,4,789,0.00440399327096123,0
S6,27020002,0.003,14.88,1,2,2,791,0.00473845210413663,0
S6,27020002,0.003,14.9,1,2,2,793,0.00511694241567957,0
S6,27020002,0.003,14.92,1,1,1,794,0.005560872544323,0
S6,27020002,0.003,14.94,1,0,0,794,0.00555300804080594,0
S6,27020002,0.003,14.96,1,1,1,795,0.00620735904042863,0
S6,27020002,0.003,14.98,1,2,2,797,0.0047049985314682,0
S6,27020002,0.003,15,1,1,1,798,0.00519373658520657,0
S6,27020002,0.003,15.02,1,1,1,799,0.00564558329297855,0
S6,27020002,0.003,15.04,1,1,1,800,0.00579180157057627,0
S6,27020002,0.003,15.06,1,0,0,800,0.0042758555197602,0
S6,27020002,0.003,15.08,1,1,1,801,0.0039915204351423,0
S6,27020002,0.003,15.1,1,0,0,801,0.00409238835627419,0
S6,27020002,0.003,15.12,1,1,1,802,0.00399025465980036,0
S6,27020002,0.003,15.14,1,0,0,802,0.00439007029025422,0
S6,27020002,0.003,15.16,1,0,0,802,0.00433970725466902,0
S6,27020002,0.003,15.18,1,1,1,803,0.00477074658281912,0
S6,27020002,0.003,15.2,1,0,0,803,0.00347909186360855,0
S6,27020002,0.003,15.22,1,2,2,805,0.00387016698930653,0
S6,27020002,0.003,15.24,1,1,1,806,0.00421818395450614,0
S6,27020002,0.003,15.26,1,0,0,806,0.00350237263687682,0
S6,27020002,0.003,15.28,1,3,3,809,0.00367798941521516,0
S6,27020002,0.003,15.3,1,0,0,809,0.00367742591251363,0
S6,27020002,0.003,15.32,1,1,1,810,0.0036138574439424,0
S6,27020002,0.003,15.34,1,1,1,811,0.00385921861736347,0
S6,27020002,0.003,15.36,1,0,0,811,0.00329283056975769,0
S6,27020002,0.003,15.38,1,0,0,811,0.00359897352617537,0
S6,27020002,0.003,15.4,1,0,0,811,0.00332721032785674,0
S6,27020002,0.003,15.42,1,1,1,812,0.00331226660720108,0
S6,27020002,0.003,15.44,1,0,0,812,0.00364463941578997,0
S6,27020002,0.003,15.46,1,0,0,812,0.00393928476168034,0
S6,27020002,0.003,15.48,1,0,0,812,0.00420072774401361,0
S6,27020002,0.003,15.5,1,1,1,813,0.00443300744826487,0
S6,27020002,0.003,15.52,1,0,0,813,0.00463972295783558,0
S6,27020002,0.003,15.54,1,1,1,814,0.00482407634613108,0
S6,27020002,0.003,15.56,1,1,1,815,0.00498891250391629,0
S6,27020002,0.003,15.58,1,0,0,815,0.00321309686104763,0
S6,27020002,0.003,15.6,1,0,0,815,0.00339067947180085,0
S6,27020002,0.003,15.62,1,0,0,815,0.00363090680992334,0
S6,27020002,0.003,15.64,1,1,1,816,0.00306339361925004,0
S6,27020002,0.003,15.66,1,1,1,817,0.00323897628808079,0
S6,27020002,0.003,15.68,1,1,1,818,0.00341589714086899,0
S6,27020002,0.003,15.7,1,0,0,818,0.00359442096289799,0
S6,27020002,0.003,15.72,1,0,0,818,0.00336998142592307,0
S6,27020002,0.003,15.74,1,0,0,818,0.0032983163654973,0
S6,27020002,0.003,15.76,1,0,0,818,0.00261397748171708,0
S6,27020002,0.003,15.78,1,0,0,818,0.00270693115077545,0
S6,27020002,0.003,15.8,1,0,0,818,0.0027955120655551,0
S6,27020002,0.003,15.82,1,0,0,818,0.00288101094612432,0
S6,27020002,0.003,15.84,1,0,0,818,0.00296455422963689,0
S6,27020002,0.003,15.86,1,1,1,819,0.00304711939811916,0
S6,27020002,0.003,15.88,1,1,1,820,0.00312954972408888,0
S6,27020002,0.003,15.9,1,0,0,820,0.00321256820629264,0
S6,27020002,0.003,15.92,1,0,0,820,0.00332728072890295,0
S6,27020002,0.003,15.94,1,2,2,822,0.00345151652875239,0
S6,27020002,0.003,15.96,1,0,0,822,0.00334998594477439,0
S6,27020002,0.003,15.98,1,0,0,822,0.00344620582243112,0
S6,27020002,0.003,16,0,1,1,823,0.00354445823726832,0
S6,27020002,0.003,16.02,0,1,1,824,0.00331284480490545,0
S6,27020002,0.003,16.04,0,0,0,824,0.00346881172238894,0
S6,27020002,0.003,16.06,0,0,0,824,0.00361135810038103,0
S6,27020002,0.003,16.08,0,0,0,824,0.00338128132412471,0
S6,27020002,0.003,16.1,0,0,0,824,0.00235822848991608,0
S6,27020002,0.003,16.12,0,0,0,824,0.00249735265978344,0
S6,27020002,0.003,16.14,0,0,0,824,0.00263985106786855,0
S6,27020002,0.003,16.16,0,0,0,824,0.00278592069671515,0
S6,27020002,0.003,16.18,0,0,0,824,0.0029357605513643,0
S6,27020002,0.003,16.2,0,1,1,825,0.00308957064965901,0
S6,27020002,0.003,16.22,0,0,0,825,0.00324755115269312,0
S6,27020002,0.003,16.24,0,1,1,826,0.00340990161822189,0
S6,27020002,0.003,16.26,0,0,0,826,0.00357682036190819,0
S6,27020002,0.003,16.28,0,0,0,826,0.00325108328137978,0
S6,27020002,0.003,16.3,0,0,0,826,0.00339964423133203,0
S6,27020002,0.003,16.32,0,1,1,827,0.00301140001310298,0
S6,27020002,0.003,16.34,0,1,1,828,0.00315601062391072,0
S6,27020002,0.003,16.36,0,0,0,828,0.00329428159940115,0
S6,27020002,0.003,16.38,0,0,0,828,0.00346571020205864,0
S6,27020002,0.003,16.4,0,0,0,828,0.00353349311842972,0
S6,27020002,0.003,16.42,0,1,1,829,0.00300583564403278,0
S6,27020002,0.003,16.44,0,0,0,829,0.00319241407810171,0
S6,27020002,0.003,16.46,0,0,0,829,0.00338330020165928,0
S6,27020002,0.003,16.48,0,0,0,829,0.00357872477400867,0
S6,27020002,0.003,16.5,0,2,2,831,0.00377892247294601,0
S6,27020002,0.003,16.52,0,0,0,831,0.00398413030202847,0
S6,27020002,0.003,16.54,0,0,0,831,0.00419458623088832,0
S6,27020002,0.003,16.56,0,1,1,832,0.00441052803854385,0
S6,27020002,0.003,16.58,0,1,1,833,0.00381862737573906,0
S6,27020002,0.003,16.6,0,0,0,833,0.00401210003465505,0
S6,27020002,0.003,16.62,0,0,0,833,0.00421174007812434,0
S6,27020002,0.003,16.64,0,0,0,833,0.00429424602197878,0
S6,27020002,0.003,16.66,0,1,1,834,0.00450445024788284,0
S6,27020002,0.003,16.68,0,2,2,836,0.00472101634710191,0
S6,27020002,0.003,16.7,0,0,0,836,0.00494411127060231,0
S6,27020002,0.003,16.72,0,0,0,836,0.005173899089906,0
S6,27020002,0.003,16.74,0,0,0,836,0.00371077375107095,0
S6,27020002,0.003,16.76,0,0,0,836,0.00258800722098149,0
S6,27020002,0.003,16.78,0,0,0,836,0.0027337255182153,0
S6,27020002,0.003,16.8,0,0,0,836,0.00288339300646299,0
S6,27020002,0.003,16.82,0,1,1,837,0.00303716741186755,0
S6,27020002,0.003,16.84,0,0,0,837,0.00319520665266438,0
S6,27020002,0.003,16.86,0,1,1,838,0.00335766805965428,0
S6,27020002,0.003,16.88,0,1,1,839,0.00352470772661865,0
S6,27020002,0.003,16.9,0,1,1,840,0.00359115275709602,0
S6,27020002,0.003,16.92,0,0,0,840,0.0037815576310049,0
S6,27020002,0.003,16.94,0,0,0,840,0.00365035324953292,0
S6,27020002,0.003,16.96,0,0,0,840,0.0035311580338093,0
S6,27020002,0.003,16.98,0,1,1,841,0.00304624627739601,0
S6,27020002,0.003,19,0,3,3,918,0.0049722370914813,0
S6,27020002,0.003,19.02,0,0,0,918,0.00519757516168585,0
S6,27020002,0.003,19.04,0,1,1,919,0.00571380808610375,0
S6,27020002,0.003,19.06,0,0,0,919,0.00618198857166515,0
S6,27020002,0.003,19.08,0,1,1,920,0.00345150985062389,0
S6,27020002,0.003,19.1,0,1,1,921,0.0036919974911719,0
S6,27020002,0.003,19.12,0,0,0,921,0.00395013259390021,0
S6,27020002,0.003,19.14,0,1,1,922,0.00434101967897199,0
S6,27020002,0.003,19.16,0,1,1,923,0.00429244932240723,0
S6,27020002,0.003,19.18,0,0,0,923,0.00354322398343762,0
S6,27020002,0.003,19.2,0,0,0,923,0.00378246521199601,0
S6,27020002,0.003,19.22,0,4,4,927,0.00400867105122653,0
S6,27020002,0.003,19.24,0,0,0,927,0.00407960759271085,0
S6,27020002,0.003,19.26,0,0,0,927,0.00426996732168475,0
S6,27020002,0.003,19.28,0,2,2,929,0.00462451430129191,0
S6,27020002,0.003,19.3,0,1,1,930,0.00317323359128844,0
S6,27020002,0.003,19.32,0,1,1,931,0.00344369332104811,0
S6,27020002,0.003,19.34,0,1,1,932,0.00377720949184831,0
S6,27020002,0.003,19.36,0,1,1,933,0.0040479225801088,0
S6,27020002,0.003,19.38,0,0,0,933,0.00416764145065961,0
S6,27020002,0.003,19.4,0,2,2,935,0.0044839609574832,0
S6,27020002,0.003,19.42,0,0,0,935,0.00468504648336914,0
S6,27020002,0.003,19.44,0,2,2,937,0.00495549635162172,0
S6,27020002,0.003,19.46,0,0,0,937,0.00520903751783356,0
S6,27020002,0.003,19.48,0,1,1,938,0.00540534992003332,0
S6,27020002,0.003,19.5,0,1,1,939,0.00574075672485178,0
S6,27020002,0.003,19.52,0,1,1,940,0.0059807017619335,0
S6,27020002,0.003,19.54,0,1,1,941,0.00639463262448765,0
S6,27020002,0.003,19.56,0,2,2,943,0.00678492511989365,0
S6,27020002,0.003,19.58,0,1,1,944,0.00701167732018801,0
S6,27020002,0.003,19.6,0,0,0,944,0.00727485664124382,0
S6,27020002,0.003,19.62,0,1,1,945,0.0075674147298849,0
S6,27020002,0.003,19.64,0,1,1,946,0.00351726223022556,0
S6,27020002,0.003,19.66,0,1,1,947,0.00385219251711768,0
S6,27020002,0.003,19.68,0,0,0,947,0.00449015085718928,0
S6,27020002,0.003,19.7,0,0,0,947,0.00397785676301194,0
S6,27020002,0.003,19.72,0,1,1,948,0.00439216616935671,0
S6,27020002,0.003,19.74,0,1,1,949,0.00417203030392862,0
S6,27020002,0.003,19.76,0,1,1,950,0.00442051071810155,0
S6,27020002,0.003,19.78,0,1,1,951,0.00467308414946496,0
S6,27020002,0.003,19.8,0,1,1,952,0.0039189106000692,0
S6,27020002,0.003,19.82,0,2,2,954,0.00416303741898691,0
S6,27020002,0.003,19.84,0,2,2,956,0.00432800193113839,0
S6,27020002,0.003,19.86,0,0,0,956,0.00451335896203435,0
S6,27020002,0.003,19.88,0,1,1,957,0.00461093807158778,0
S6,27020002,0.003,19.9,0,0,0,957,0.00414462359092585,0
S6,27020002,0.003,19.92,0,1,1,958,0.00380911941484323,0
S6,27020002,0.003,19.94,0,0,0,958,0.00405649235885646,0
S6,27020002,0.003,19.96,0,0,0,958,0.00430371851161835,0
S6,27020002,0.003,19.98,0,1,1,959,0.00455931637705045,0
S6,27020002,0.003,20,1,2,2,961,0.00361039841456657,0
S6,27020002,0.003,20.02,1,2,2,963,0.00398311784066512,0
S6,27020002,0.003,20.04,1,0,0,963,0.00431784207332408,0
S6,27020002,0.003,20.06,1,1,1,964,0.00404533157426599,0
S6,27020002,0.003,20.08,1,1,1,965,0.00389035396348616,0
S6,27020002,0.003,20.1,1,1,1,966,0.0039562921148512,0
S6,27020002,0.003,20.12,1,1,1,967,0.00420344576814985,0
S6,27020002,0.003,20.14,1,0,0,967,0.00440983935595506,0
S6,27020002,0.003,20.16,1,0,0,967,0.00456892138031532,0
S6,27020002,0.003,20.18,1,2,2,969,0.00363059180345495,0
S6,27020002,0.003,20.2,1,0,0,969,0.00340654404038715,0
S6,27020002,0.003,20.22,1,1,1,970,0.00386227793813668,0
S6,27020002,0.003,20.24,1,2,2,972,0.00427246760419763,0
S6,27020002,0.003,20.26,1,0,0,972,0.00364059788204435,0
S6,27020002,0.003,20.28,1,0,0,972,0.00388617491080697,0
S6,27020002,0.003,20.3,1,0,0,972,0.00386819296722096,0
S6,27020002,0.003,20.32,1,2,2,974,0.00385781902109768,0
S6,27020002,0.003,20.34,1,1,1,975,0.00413654312528215,0
S6,27020002,0.003,20.36,1,0,0,975,0.00436700567836755,0
S6,27020002,0.003,20.38,1,1,1,976,0.00455387011365451,0
S6,27020002,0.003,20.4,1,0,0,976,0.0039533757507733,0
S6,27020002,0.003,20.42,1,1,1,977,0.00339309001795403,0
S6,27020002,0.003,20.44,1,0,0,977,0.00364308909459316,0
S6,27020002,0.003,20.46,1,1,1,978,0.00341219791634362,0
S6,27020002,0.003,20.48,1,2,2,980,0.003596673168352,0
S6,27020002,0.003,20.5,1,2,2,982,0.00378492479476502,0
S6,27020002,0.003,20.52,1,1,1,983,0.00397711259291628,0
S6,27020002,0.003,20.54,1,0,0,983,0.00402743008103912,0
S6,27020002,0.003,20.56,1,0,0,983,0.00419887925422544,0
S6,27020002,0.003,20.58,1,1,1,984,0.00395176724568064,0
S6,27020002,0.003,20.6,1,1,1,985,0.00420599870271489,0
S6,27020002,0.003,20.62,1,1,1,986,0.00446878410268325,0
S6,27020002,0.003,20.64,1,0,0,986,0.00473653946102007,0
S6,27020002,0.003,20.66,1,2,2,988,0.00485204554045798,0
S6,27020002,0.003,20.68,1,0,0,988,0.00534570400171353,0
S6,27020002,0.003,20.7,1,1,1,989,0.0058256190308945,0
S6,27020002,0.003,20.72,1,0,0,989,0.00626054075169344,0
S6,27020002,0.003,20.74,1,1,1,990,0.00660844906449068,0
S6,27020002,0.003,20.76,1,0,0,990,0.00696732075127412,0
S6,27020002,0.003,20.78,1,0,0,990,0.00394713551705306,0
S6,27020002,0.003,20.8,1,1,1,991,0.00412693160412607,0
S6,27020002,0.003,20.82,1,0,0,991,0.00332027698634034,0
S6,27020002,0.003,20.84,1,3,3,994,0.00353932523556851,0
S6,27020002,0.003,20.86,1,0,0,994,0.00376290348232245,0
S6,27020002,0.003,20.88,1,0,0,994,0.00394943755311955,0
S6,27020002,0.003,20.9,1,1,1,995,0.00423902336351936,0
S6,27020002,0.003,20.92,1,1,1,996,0.00317258211098947,0
S6,27020002,0.003,20.94,1,1,1,997,0.00342237019124751,0
S6,27020002,0.003,20.96,1,1,1,998,0.00370948368378007,0
S6,27020002,0.003,20.98,1,0,0,998,0.00399189771450657,0
S6,27020002,0.003,21,1,0,0,998,0.00401837074790519,0
S6,27020002,0.003,21.02,1,0,0,998,0.00328514622631051,0
S6,27020002,0.003,21.04,1,1,1,999,0.00301106414603434,0
S6,27020002,0.003,21.06,1,1,1,1000,0.00321305699925435,0
S6,27020002,0.003,21.08,1,1,1,1001,0.00347156291318362,0
S6,27020002,0.003,21.1,1,1,1,1002,0.00370926110882645,0
S6,27020002,0.003,21.12,1,2,2,1004,0.00392591474234627,0
