seed,packetLoss,delay,RMSE,MAXERR,MINFULL,MINEVAL,PDR,AOI,SAFETYFAIL,FORMATIONFAIL
4,0.6,0.3,0.297100755048792,0.403214979263258,0.190121350654234,0.237573296336068,0.392777777777778,0.497579473206176,1,1
5,0.6,0.3,0.314021502692204,0.421875411265306,0.197645094985766,0.225632475721239,0.383055555555556,0.515419315773539,1,1
6,0.6,0.3,0.298949217150773,0.415366293386241,0.190081035567445,0.205820819560998,0.400833333333333,0.492023917650621,1,1
7,0.6,0.3,0.308453962182976,0.414938381715223,0.175971403989189,0.228305284182497,0.400555555555556,0.507010293672419,1,1
8,0.6,0.3,0.313074687481528,0.488449592837955,0.128457842914041,0.128457842914041,0.407777777777778,0.506699969724493,1,1
9,0.6,0.3,0.298598104894094,0.396216128188734,0.195808747077345,0.241393819826926,0.410833333333333,0.490744777475023,1,1
10,0.6,0.3,0.30320545324163,0.418240496597724,0.188210958069917,0.191782792963956,0.399722222222222,0.501008174386921,1,1
11,0.6,0.3,0.301917715108464,0.394369526525543,0.192250773400402,0.217397547435371,0.4025,0.499676052073872,1,1
12,0.6,0.3,0.295043835392604,0.380104360504552,0.167244105650427,0.220459209460155,0.405555555555556,0.497072358462004,1,1
13,0.6,0.3,0.302356236925449,0.421520736013462,0.192108019948665,0.223259202991617,0.416944444444444,0.496398728428701,1,1
14,0.6,0.3,0.305272260209491,0.419637484781121,0.182762706976505,0.225829008496673,0.400555555555556,0.498124432334241,1,1
15,0.6,0.3,0.301618891629617,0.393506122637111,0.185249358512335,0.245539878123513,0.383611111111111,0.506578867696034,1,1
16,0.6,0.3,0.302523305722234,0.395494686062842,0.183801720939822,0.241815820805601,0.403888888888889,0.499274901604602,1,1
17,0.6,0.3,0.308646893222749,0.427756000607071,0.20099661887121,0.238967076468868,0.396666666666667,0.507055706933091,1,1
18,0.6,0.3,0.298708979771842,0.389972754129555,0.180290441708598,0.222658162580885,0.405,0.499638207689979,1,1
19,0.6,0.3,0.293692129345043,0.38706443003017,0.169760336802532,0.234065386106923,0.411388888888889,0.489692703602785,1,1
20,0.6,0.3,0.302608328495332,0.420399726256823,0.199395162687008,0.23458266261839,0.391388888888889,0.507441719648804,1,1
