seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16042077,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30396771302,30396771302,1061693,591045,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,487,1998,1998,0,0,1000,880,0,120,0,120,0.27886759837068,0.261039589053577,1,0,0
16042077,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30396771302,20688226723,1160088,1042330,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,144,3979,3979,0,0,288,288,0,0,0,0,0.462652480383479,0.462652480383479,1,0,0
16042077,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30396771302,30396771302,1062266,556587,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,6,6,0,0,0,0,0.485922724123697,0.485922724123697,1,0,0
16042077,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30396771302,30396771302,1062269,556233,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,42,36,0,6,0,4,0.482544785516246,0.481981795748338,1,0,0
16042077,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113332989614,113332989614,1756965,4137522,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,15,15,0,0,0,0,0.537216293166335,0.374713510233454,1,0,0
16042077,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113332989614,113332989614,2412835,4137522,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9743,552,0,15,15,0,0,0,0,0.537216293166335,0.374713510233454,1,0,0
16042077,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113332989614,113332989614,2081331,4126118,504175676,NaN,NaN,NaN,NaN,NaN,3,3,1,1,12,0.9865,0,0,0,0,NaN,NaN,NaN,0,1981,1782,5656,3763,33867,32179,1688,0,3946,7,10274,10274,0,0,15,15,0,0,0,0,0.535912703182918,0.37392449524349,1,0,0
16042077,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113332989614,113332989614,1746049,735910,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,650,2798,2798,0,0,1408,1208,0,200,0,140,0.169706832841243,0.148712173108306,1,0,0
16042077,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113332989614,74622860550,1854906,4496895,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,84,9497,9497,0,0,169,167,0,2,0,2,0.517593833415943,0.395639559967264,1,0,0
16042077,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113332989614,113332989614,1757384,4137483,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,15,15,0,0,0,0,0.537044768168517,0.374747815233017,1,0,0
16042077,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113332989614,113332989614,1757387,4135560,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,46,9825,9825,0,0,108,94,0,14,0,8,0.526375913304231,0.377354995199852,1,0,0
16042078,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30530571716,30530571716,1062147,556749,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4777,0,0,12,8,0,4,0,3,0.486798485984888,0.486423159472949,1,0,0
16042078,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30530571716,30530571716,1718017,556749,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4514,263,0,12,8,0,4,0,3,0.486798485984888,0.486423159472949,1,0,0
16042078,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30530571716,30530571716,1386513,553523,177309327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,793,1874,1790,7160,6786,374,0,1989,6,4775,4775,0,0,12,8,0,4,0,3,0.486360605054293,0.485985278542354,1,0,0
16042078,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30530571716,30530571716,1061693,590561,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,477,1998,1998,0,0,981,871,0,110,0,109,0.276990965810985,0.25991360951776,1,0,0
16042078,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30530571716,20838048811,1160088,1042890,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,164,3979,3979,0,0,328,320,0,8,0,5,0.466405745502869,0.46584275573496,1,0,0
16042078,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30530571716,30530571716,1062266,556747,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,7,4773,4773,0,0,14,10,0,4,0,3,0.486673377147575,0.486298050635636,1,0,0
16042078,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30530571716,30530571716,1062269,556169,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,17,4677,4677,0,0,33,27,0,6,0,5,0.481794132492368,0.48104347946849,1,0,0
16042078,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113356204150,113356204150,1756965,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,24,22,0,2,0,2,0.53773086815979,0.375125170228217,1,0,0
16042078,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113356204150,113356204150,2412835,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9813,482,0,24,22,0,2,0,2,0.53773086815979,0.375125170228217,1,0,0
16042078,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113356204150,113356204150,2081331,4125409,504241593,NaN,NaN,NaN,NaN,NaN,3,3,1,1,12,0.988,0,0,0,0,NaN,NaN,NaN,0,1981,1784,5632,3765,33885,32141,1744,0,3952,12,10288,10288,0,0,24,22,0,2,0,2,0.537113378167645,0.374610595234763,1,0,0
16042078,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113356204150,113356204150,1746049,734854,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,632,2798,2798,0,0,1373,1195,0,178,0,130,0.167854362864807,0.149123833103069,1,0,0
16042078,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113356204150,74545120197,1854906,4497228,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,93,9497,9497,0,0,186,184,0,2,0,2,0.518520068404161,0.396565794955481,1,0,0
16042078,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113356204150,113356204150,1757384,4137746,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,12,10291,10291,0,0,24,22,0,2,0,2,0.537559343161972,0.375159475227781,1,0,0
16042078,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113356204150,113356204150,1757387,4135663,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,53,9825,9825,0,0,119,115,0,4,0,4,0.527096318295067,0.378075400190689,1,0,0
16042079,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30365330741,30365330741,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,4,4,0,0,0,0,0.48604783296101,0.48604783296101,1,0,0
16042079,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30365330741,30365330741,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4550,227,0,4,4,0,0,0,0,0.48604783296101,0.48604783296101,1,0,0
16042079,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30365330741,30365330741,1386513,554526,177387698,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9935,0,0,0,0,NaN,NaN,NaN,0,998,792,1897,1790,7160,6803,357,0,1987,3,4770,4770,0,0,7,7,0,0,0,0,0.485422288774445,0.485422288774445,1,0,0
16042079,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30365330741,30365330741,1061693,591023,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,486,1998,1998,0,0,1006,886,0,120,0,120,0.27867993511471,0.261039589053577,1,0,0
16042079,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30365330741,20721259982,1160088,1042594,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,156,3979,3979,0,0,312,312,0,0,0,0,0.464904439455113,0.464904439455113,1,0,0
16042079,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30365330741,30365330741,1062266,556587,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,6,6,0,0,0,0,0.485922724123697,0.485922724123697,1,0,0
16042079,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30365330741,30365330741,1062269,556189,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,19,4677,4677,0,0,40,34,0,6,0,4,0.482169459004307,0.481606469236399,1,0,0
16042079,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113270055359,113270055359,1756965,4137637,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,10295,0,0,19,17,0,2,0,2,0.537319208165026,0.374919340230835,1,0,0
16042079,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113270055359,113270055359,2412835,4137637,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,9769,526,0,19,15,2,2,0,2,0.537319208165026,0.374919340230835,1,0,0
16042079,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113270055359,113270055359,2081331,4125147,504227838,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.9875,0,0,0,0,NaN,NaN,NaN,0,1979,1773,5614,3752,33768,32098,1670,0,3950,9,10282,10282,0,0,21,19,0,2,0,2,0.536152838179863,0.373958800243054,1,0,0
16042079,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113270055359,113270055359,1746049,734695,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,653,2798,2798,0,0,1426,1284,0,142,0,106,0.170015577837315,0.151079218078195,1,0,0
16042079,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113270055359,74461153348,1854906,4496973,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,84,9497,9497,0,0,171,167,0,4,0,4,0.517593833415943,0.395845389964645,1,0,0
16042079,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113270055359,113270055359,1757384,4137598,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,8,10291,10291,0,0,19,17,0,2,0,2,0.537147683167208,0.374953645230399,1,0,0
16042079,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113270055359,113270055359,1757387,4135593,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,122,116,0,6,0,6,0.526684658300303,0.378178315189379,1,0,0
16042080,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30386202565,30386202565,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,7,7,0,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16042080,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30386202565,30386202565,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4551,226,0,7,7,0,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16042080,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30386202565,30386202565,1386513,554588,177405727,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,800,1887,1797,7188,6822,366,0,1989,4,4775,4775,0,0,9,9,0,0,0,0,0.486423159472949,0.486423159472949,1,0,0
16042080,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30386202565,30386202565,1061693,589823,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,462,1998,1998,0,0,964,872,0,92,0,92,0.274176016971442,0.258787629981943,1,0,0
16042080,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30386202565,20698413776,1160088,1042638,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,158,3979,3979,0,0,317,317,0,0,0,0,0.465279765967052,0.465279765967052,1,0,0
16042080,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30386202565,30386202565,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,0.486110387379667,0.486110387379667,1,0,0
16042080,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30386202565,30386202565,1062269,556229,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,23,4677,4677,0,0,52,48,0,4,0,2,0.482920112028185,0.482732448772216,1,0,0
16042080,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113191340714,113191340714,1756965,4137859,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,10295,0,0,27,25,0,2,0,2,0.537936698157172,0.375228085226908,1,0,0
16042080,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113191340714,113191340714,2412835,4137859,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,9794,501,0,27,25,0,2,0,2,0.537936698157172,0.375228085226908,1,0,0
16042080,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113191340714,113191340714,2081331,4125330,504144591,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.986,0,0,0,0,NaN,NaN,NaN,0,1980,1777,5637,3757,33813,32098,1715,0,3944,15,10269,10269,0,0,30,28,0,2,0,2,0.536324363177681,0.374233240239563,1,0,0
16042080,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113191340714,113191340714,1746049,734745,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,628,2798,2798,0,0,1384,1210,0,174,0,131,0.167442702870044,0.148609258109615,1,0,0
16042080,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113191340714,74534698372,1854906,4497413,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,98,9497,9497,0,0,195,193,0,2,0,2,0.519034643397615,0.397080369948936,1,0,0
16042080,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113191340714,113191340714,1757384,4137857,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,15,10291,10291,0,0,29,27,0,2,0,2,0.537868088158044,0.375365305225162,1,0,0
16042080,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113191340714,113191340714,1757387,4135589,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,51,9825,9825,0,0,118,114,0,4,0,4,0.526890488297685,0.377972485191998,1,0,0
16042081,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30512943481,30512943481,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,8,8,0,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16042081,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30512943481,30512943481,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4546,231,0,8,7,1,0,0,0,0.48623549621698,0.48623549621698,1,0,0
16042081,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30512943481,30512943481,1386513,554229,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,786,1885,1782,7128,6756,372,0,1990,3,4777,4777,0,0,8,8,0,0,0,0,0.485484843193102,0.485484843193102,1,0,0
16042081,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30512943481,30512943481,1061693,591581,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,507,1998,1998,0,0,1039,915,0,124,0,124,0.28262086349007,0.265168180684906,1,0,0
16042081,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30512943481,20771460646,1160088,1042638,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,158,3979,3979,0,0,318,318,0,0,0,0,0.465279765967052,0.465279765967052,1,0,0
16042081,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30512943481,30512943481,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,10,10,0,0,0,0,0.486110387379667,0.486110387379667,1,0,0
16042081,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30512943481,30512943481,1062269,556119,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,18,4677,4677,0,0,35,33,0,2,0,2,0.481981795748338,0.481606469236399,1,0,0
16042081,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113048357396,113048357396,1756965,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,19,19,0,0,0,0,0.537422123163717,0.374919340230835,1,0,0
16042081,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113048357396,113048357396,2412835,4137596,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9781,514,0,19,18,1,0,0,0,0.537422123163717,0.374919340230835,1,0,0
16042081,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113048357396,113048357396,2081331,4127107,504269563,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98825,0,0,0,0,NaN,NaN,NaN,0,1980,1786,5647,3766,33894,32209,1685,0,3953,10,10290,10290,0,0,22,22,0,0,0,0,0.537044768168517,0.374541985235635,1,0,0
16042081,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113048357396,113048357396,1746049,734536,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,635,2798,2798,0,0,1401,1237,0,164,0,119,0.16816310786088,0.149329663100451,1,0,0
16042081,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113048357396,74330893522,1854906,4496891,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,86,9497,9497,0,0,173,173,0,0,0,0,0.517799663413325,0.396051219962027,1,0,0
16042081,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113048357396,113048357396,1757384,4137557,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,19,19,0,0,0,0,0.537250598165899,0.374953645230399,1,0,0
16042081,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113048357396,113048357396,1757387,4135289,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,45,9825,9825,0,0,105,103,0,2,0,2,0.52627299830554,0.377869570193307,1,0,0
