seed,method,fault,topology,N,scenario,RMSE,MINEVAL,PEAKERR,MINSEPBO,RECOVERY,PEAKAOI,TRUEAOI,ESTAOI,SAFEFAIL,DATAPRE,DATADUR,DATAPOST,ACKPRE,ACKDUR,ACKPOST,OUTMEAN,OUTMAX,PROBES,MAXGAP,CONNECTED,ISOLATED,LAMBDA2,DISCDUR
3,P10,2node 5s,ring2,N20,Stressed,0.319148837555544,0.260289339312882,1.07618348380344,0.260289339312882,4.18,1.12666666666667,0.339037995761429,NaN,0,477.666666666667,410,480,0,0,0,NaN,NaN,NaN,NaN,1,0,0.428302435480014,0
1,P20,2node 5s,ring2,N20,Stressed,0.259075215614875,0.295365435838058,1.00628701856762,0.310968059245518,3.96,1.02208333333334,0.277535195277021,NaN,0,957.666666666667,820,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.389353310078985,0
2,P20,2node 5s,ring2,N20,Stressed,0.280459602484575,0.136741610688402,1.03904206149264,0.171662775285988,4.42,1.24958333333334,0.304672646079322,NaN,1,957.333333333333,800,960,0,0,0,NaN,NaN,NaN,NaN,0,1,3.16803874807722e-16,5
3,P20,2node 5s,ring2,N20,Stressed,0.260384081294745,0.30745064605687,1.01422555696944,0.30745064605687,3.92,1.0425,0.278469951559189,NaN,0,957.666666666667,820,960,0,0,0,NaN,NaN,NaN,NaN,1,0,0.428302435480014,0
1,State-event,2node 5s,ring2,N20,Stressed,0.494248885505051,0.0743898354392873,1.18208589891682,0.202914150061612,3.94,1.31791666666666,0.545717907962458,NaN,1,176,136.4,178.307692307692,0,0,0,NaN,NaN,58,NaN,1,0,0.389353310078985,0
2,State-event,2node 5s,ring2,N20,Stressed,0.505865187007465,0.0445002989688213,1.25771187672452,0.137630413183261,3.76,1.53583333333333,0.563340523766273,NaN,1,176,128.2,181.846153846154,0,0,0,NaN,NaN,51,NaN,0,1,3.16803874807722e-16,5
3,State-event,2node 5s,ring2,N20,Stressed,0.507071918610064,0.0602166628531154,1.26576210789032,0.114098711709831,4.78,1.37708333333333,0.563343551316985,NaN,1,171,135.8,177.153846153846,0,0,0,NaN,NaN,50,NaN,1,0,0.428302435480014,0
1,Causal-v3,2node 5s,ring2,N20,Stressed,0.272609226371967,0.296095918153849,1.01644861046789,0.305000162101911,3.56,1.05541666666666,0.294067892824705,0.427800564080486,0,798.333333333333,637.6,820.923076923077,459.666666666667,373.2,493.846153846154,4.49727959138352,18,0,5.08,1,0,0.389353310078985,0
2,Causal-v3,2node 5s,ring2,N20,Stressed,0.290443697701942,0.124689982498118,1.06227079185185,0.161217183823053,4.04,1.24916666666667,0.314110278534666,0.443057507529044,1,798.666666666667,603.8,824.846153846154,491.666666666667,362.6,491.692307692308,4.51307461692205,16,0,5.08,0,1,3.16803874807722e-16,5
3,Causal-v3,2node 5s,ring2,N20,Stressed,0.272015133323316,0.300530570938858,1.0303005502649,0.300530570938858,3.76,1.0375,0.291784362700575,0.426477843109111,0,799,632.4,823.615384615385,485,377.6,491.153846153846,4.46911781034866,16,0,5.08,1,0,0.428302435480014,0
1,P10,none,sparse4,N20,Stressed,0.382270010628615,0.217305178841295,0.509457543416169,0.217305178841295,NaN,0.312325581395347,0.237446507403418,NaN,1,860,860,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
2,P10,none,sparse4,N20,Stressed,0.38259683133419,0.214167084342768,0.506612394348191,0.214167084342768,NaN,0.308837209302324,0.238913461335361,NaN,1,860,860,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
3,P10,none,sparse4,N20,Stressed,0.380497720173286,0.217705270320606,0.502385634874846,0.217705270320606,NaN,0.316976744186045,0.235813742263904,NaN,1,860,860,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
1,P20,none,sparse4,N20,Stressed,0.295378032175896,0.300256246086784,0.398276267445402,0.300256246086784,NaN,0.218604651162788,0.179315421498426,NaN,0,1720,1720,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
2,P20,none,sparse4,N20,Stressed,0.294833225902145,0.299337362316203,0.399641639829514,0.299337362316203,NaN,0.217674418604651,0.179042308260989,NaN,0,1720,1720,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
3,P20,none,sparse4,N20,Stressed,0.294719810981933,0.299944174389972,0.399277937008213,0.299944174389972,NaN,0.219069767441861,0.178470946074393,NaN,0,1720,1720,NaN,0,0,0,NaN,NaN,NaN,NaN,1,0,0.89697385380051,0
1,State-event,none,sparse4,N20,Stressed,0.649404456097367,0.0158450591297624,0.914796394665846,0.0158450591297624,NaN,0.701162790697675,0.483544980250512,NaN,1,250.666666666667,277.045454545455,NaN,0,0,0,NaN,NaN,124,NaN,1,0,0.89697385380051,0
2,State-event,none,sparse4,N20,Stressed,0.649711172965626,0.0266079931157894,0.952874018488281,0.0266079931157894,NaN,0.646046511627907,0.492921656844729,NaN,1,259.666666666667,274.545454545455,NaN,0,0,0,NaN,NaN,139,NaN,1,0,0.89697385380051,0
3,State-event,none,sparse4,N20,Stressed,0.657873061812756,0.0272144777435011,0.91597501531193,0.0272144777435011,NaN,0.627906976744187,0.491145892740215,NaN,1,250,275.136363636364,NaN,0,0,0,NaN,NaN,135,NaN,1,0,0.89697385380051,0
1,Causal-v3,none,sparse4,N20,Stressed,0.312248962042244,0.283305010237018,0.415344242542931,0.283305010237018,NaN,0.226046511627909,0.189788353082821,0.309994263588159,0,1432,1433.22727272727,NaN,858.333333333333,859.090909090909,NaN,4.43173543219249,19,0,0.18,1,0,0.89697385380051,0
2,Causal-v3,none,sparse4,N20,Stressed,0.313426790400046,0.278790386639896,0.414378360086555,0.278790386639896,NaN,0.216046511627907,0.190555731575946,0.310610210813169,0,1433.33333333333,1433.90909090909,NaN,876.333333333333,859.090909090909,NaN,4.43475667384534,22,0,0.18,1,0,0.89697385380051,0
3,Causal-v3,none,sparse4,N20,Stressed,0.314739509475783,0.2788830543159,0.419523781075251,0.2788830543159,NaN,0.213953488372092,0.191219187630695,0.311232611501539,0,1433.33333333333,1433.40909090909,NaN,860.333333333333,854,NaN,4.45153618517887,17,0,0.18,1,0,0.89697385380051,0
1,P10,1node 2s,sparse4,N20,Stressed,0.391902669086516,0.217067471501306,0.621479045450419,0.336296908040839,2.92,0.494883720930233,0.249454618422998,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.827456117493261,0
2,P10,1node 2s,sparse4,N20,Stressed,0.389987973102766,0.214013293416678,0.620831377132429,0.311879497845048,1.74,0.475116279069766,0.249258179667533,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.910573653556176,0
3,P10,1node 2s,sparse4,N20,Stressed,0.388023111631751,0.217536168211582,0.542723166439971,0.299691389819572,0,0.496046511627906,0.248481929746742,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.829850929537972,0
1,P20,1node 2s,sparse4,N20,Stressed,0.305443003910003,0.299978937970129,0.532797797453922,0.39531680576422,3.3,0.401860465116279,0.190206366305473,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.827456117493261,0
2,P20,1node 2s,sparse4,N20,Stressed,0.302280189849508,0.299210827020703,0.533586362105204,0.376493559784184,2.56,0.391162790697674,0.188844813383182,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.910573653556176,0
3,P20,1node 2s,sparse4,N20,Stressed,0.301800659167455,0.299818858632097,0.463763505489765,0.362452787426148,1.48,0.412325581395349,0.189700272479564,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.829850929537972,0
1,State-event,1node 2s,sparse4,N20,Stressed,0.674422073276394,0.0228088324108817,0.960936240353146,0.126056150420275,0,0.739767441860465,0.52233022833365,NaN,1,268,267,271.125,0,0,0,NaN,NaN,152,NaN,1,0,0.827456117493261,0
2,State-event,1node 2s,sparse4,N20,Stressed,0.667715351337482,0.00670647654536979,0.952881416698175,0.118026994679212,0.0199999999999996,0.737674418604651,0.518693999112857,NaN,1,264.333333333333,244,272.8125,0,0,0,NaN,NaN,147,NaN,1,0,0.910573653556176,0
3,State-event,1node 2s,sparse4,N20,Stressed,0.670253263884575,0.0370459025336205,0.948595902309846,0.0642108397473297,0,0.76767441860465,0.521041125403967,NaN,1,275.666666666667,238.5,273.4375,0,0,0,NaN,NaN,142,NaN,1,0,0.829850929537972,0
1,Causal-v3,1node 2s,sparse4,N20,Stressed,0.323293793209021,0.279927201044612,0.5538639940631,0.382695226201604,3.36,0.407906976744187,0.201711551866168,0.323330943161752,0,1432.66666666667,1252.5,1429.5625,867.333333333333,741.5,853.375,4.42196675084827,19,0,2.08,1,0,0.827456117493261,0
2,Causal-v3,1node 2s,sparse4,N20,Stressed,0.321425610890338,0.275977388254518,0.54662837180928,0.36508138330553,3.02,0.391627906976745,0.20047947954291,0.322926048090293,0,1432.66666666667,1267.5,1432.625,874.666666666667,728.5,855.9375,4.42426754256852,22,0,2.08,1,0,0.910573653556176,0
3,Causal-v3,1node 2s,sparse4,N20,Stressed,0.321588178219461,0.28367392051158,0.483832706415571,0.34477622481762,1.62,0.422325581395349,0.202609255856198,0.324093646923889,0,1432.66666666667,1249,1432.75,856,753,855,4.43665463334521,17,0,2.08,1,0,0.829850929537972,0
1,P10,1node 5s,sparse4,N20,Stressed,0.427301902849013,0.216478319394267,1.10873497094815,0.280612755237132,4.28,0.815813953488374,0.303517521069641,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.827456117493261,0
2,P10,1node 5s,sparse4,N20,Stressed,0.417467773776618,0.21291912880129,1.12511254086764,0.24408715156384,3.74,0.763488372093023,0.297137486006379,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.910573653556176,0
3,P10,1node 5s,sparse4,N20,Stressed,0.415290461195919,0.216565638364452,1.05226860256417,0.280264336339439,3.54,0.820465116279073,0.302270240584669,NaN,1,857.333333333333,780,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.829850929537972,0
1,P20,1node 5s,sparse4,N20,Stressed,0.345217997210453,0.297710056572525,1.04219580973229,0.336680574912221,4.16,0.718372093023255,0.243241028240711,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.827456117493261,0
2,P20,1node 5s,sparse4,N20,Stressed,0.332643236798424,0.287220744296889,1.05338205771979,0.287220744296889,3.76,0.675116279069768,0.234828591344021,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.910573653556176,0
3,P20,1node 5s,sparse4,N20,Stressed,0.331569241406498,0.28987885782471,0.987787489073204,0.305254342158454,3.64,0.732790697674423,0.242267917115519,NaN,0,1717.33333333333,1560,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.829850929537972,0
1,State-event,1node 5s,sparse4,N20,Stressed,0.680805082864749,0.0405613389066769,1.31188273474901,0.126056150420275,2.62,1.08093023255814,0.552756056861627,NaN,1,268,241.2,279.153846153846,0,0,0,NaN,NaN,198,NaN,1,0,0.827456117493261,0
2,State-event,1node 5s,sparse4,N20,Stressed,0.685634153745458,0.0126573450710359,1.3119595506664,0.100088462178136,2.4,1.00720930232558,0.569168620492998,NaN,1,264.333333333333,238.4,273.461538461538,0,0,0,NaN,NaN,195,NaN,1,0,0.910573653556176,0
3,State-event,1node 5s,sparse4,N20,Stressed,0.691276068446582,0.00648032106624156,1.18375024121129,0.0642108397473297,2.82,1.15976744186047,0.578491012398876,NaN,1,275.666666666667,230.2,274.076923076923,0,0,0,NaN,NaN,168,NaN,1,0,0.829850929537972,0
1,Causal-v3,1node 5s,sparse4,N20,Stressed,0.360120519407676,0.282092872482775,1.05925079147153,0.338574163438952,3.96,0.735813953488372,0.253775214920896,0.377331134375485,0,1432.66666666667,1159.2,1463.92307692308,867.333333333333,687.8,880.307692307692,4.39425654215019,19,0,5.08,1,0,0.827456117493261,0
2,Causal-v3,1node 5s,sparse4,N20,Stressed,0.350659395786768,0.278376116976932,1.0609051973817,0.280676633860413,3.94,0.666046511627907,0.247253025790507,0.377362684640828,0,1432.66666666667,1207.6,1455.69230769231,874.666666666667,715.2,869.692307692308,4.40118990440482,22,0,5.08,1,0,0.910573653556176,0
3,Causal-v3,1node 5s,sparse4,N20,Stressed,0.350632788645866,0.27721403486116,1.00035080867231,0.305225315934777,3.5,0.741627906976742,0.255906258580994,0.3797110282519,0,1432.66666666667,1200.2,1461.30769230769,856,719.4,867.076923076923,4.43437708194537,17,0,5.08,1,0,0.829850929537972,0
1,P10,2node 2s,sparse4,N20,Stressed,0.401833400470476,0.185535157417887,0.742534296194326,0.216831367222162,4.34,0.70186046511628,0.260770969309085,NaN,1,854.666666666667,700,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.722676949558421,0
2,P10,2node 2s,sparse4,N20,Stressed,0.396943538487992,0.213887974173057,0.620904937570465,0.31016309515229,3.3,0.682093023255813,0.261604249836301,NaN,1,854.666666666667,700,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.892419775915873,0
3,P10,2node 2s,sparse4,N20,Stressed,0.391536879230946,0.217473957760783,0.57998669294535,0.228701294811599,2.68,0.612325581395348,0.255953995310817,NaN,1,855.666666666667,730,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.651822534080225,0
1,P20,2node 2s,sparse4,N20,Stressed,0.315537671010524,0.265684290946452,0.617610577330691,0.286309771734168,4.32,0.59906976744186,0.200298460173626,NaN,0,1714.66666666667,1400,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.722676949558421,0
2,P20,2node 2s,sparse4,N20,Stressed,0.308890497579659,0.299081812034108,0.533736529411035,0.374630091592303,3.56,0.59,0.199902836744608,NaN,0,1714.66666666667,1400,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.892419775915873,0
3,P20,2node 2s,sparse4,N20,Stressed,0.304505177707185,0.281549595512548,0.472045905760556,0.285415769036534,2.42,0.530232558139535,0.195866548380964,NaN,0,1715.66666666667,1460,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.651822534080225,0
1,State-event,2node 2s,sparse4,N20,Stressed,0.678504676951928,0.0189153664153597,1.05019240260962,0.125993760648736,2.6,0.89906976744186,0.529224383752614,NaN,1,268,239,271.4375,0,0,0,NaN,NaN,170,NaN,1,0,0.722676949558421,0
2,State-event,2node 2s,sparse4,N20,Stressed,0.672400875239715,0.0312490163669013,0.952881416698175,0.121707998562231,0.0400000000000009,0.890465116279071,0.531034366220983,NaN,1,264.333333333333,207.5,273.5,0,0,0,NaN,NaN,159,NaN,1,0,0.892419775915873,0
3,State-event,2node 2s,sparse4,N20,Stressed,0.677983787938227,0.0119907455853708,0.941559738761584,0.0516313906030679,0,0.871627906976745,0.529971273472319,NaN,1,275.333333333333,223.5,272.5625,0,0,0,NaN,NaN,155,NaN,1,0,0.651822534080225,0
1,Causal-v3,2node 2s,sparse4,N20,Stressed,0.335223852327796,0.256813881783966,0.647592962955162,0.27934548258073,4.6,0.617906976744186,0.213110702743806,0.336811511066535,0,1432,1073,1418.0625,867.333333333333,652,843.5,4.39259098585439,19,0,2.08,1,0,0.722676949558421,0
2,Causal-v3,2node 2s,sparse4,N20,Stressed,0.327359753787405,0.281205667103802,0.546767918420413,0.363295249204055,4.08,0.617674418604652,0.211464841687261,0.33512548400979,0,1432,1087,1425.5625,874.333333333333,630,851.8125,4.39706862091939,22,0,2.08,1,0,0.892419775915873,0
3,Causal-v3,2node 2s,sparse4,N20,Stressed,0.323887341387697,0.270198667921027,0.496382330967437,0.27279451764556,2.58,0.542093023255814,0.208709418499039,0.331879869974708,0,1431.66666666667,1169,1436.6875,855.666666666667,703.5,860.4375,4.43972235563888,17,0,2.08,1,0,0.651822534080225,0
1,P10,2node 5s,sparse4,N20,Stressed,0.466305245102619,0.0647911258746495,1.22188904603987,0.149359361446629,4.88,1.27627906976744,0.36349470882707,NaN,1,854.666666666667,700,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.722676949558421,0
2,P10,2node 5s,sparse4,N20,Stressed,0.450282039231504,0.199106026231507,1.12511573886657,0.231377319808812,4.76,1.29720930232558,0.363034239486302,NaN,1,854.666666666667,700,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.892419775915873,0
3,P10,2node 5s,sparse4,N20,Stressed,0.429682123037552,0.216273497871058,1.05226862643412,0.228359366136074,3.94,1.10883720930233,0.338452991994593,NaN,1,855.666666666667,730,860,0,0,0,NaN,NaN,NaN,NaN,1,0,0.651822534080225,0
1,P20,2node 5s,sparse4,N20,Stressed,0.387432131261121,0.0600552586247129,1.12570021597957,0.213051741258864,4.7,1.17302325581396,0.300087869378789,NaN,1,1714.66666666667,1400,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.722676949558421,0
2,P20,2node 5s,sparse4,N20,Stressed,0.366910536716883,0.291976816681191,1.05338426015021,0.296074697650295,4.54,1.19,0.298628308303234,NaN,0,1714.66666666667,1400,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.892419775915873,0
3,P20,2node 5s,sparse4,N20,Stressed,0.346693526238138,0.279733884942446,0.987787214453432,0.28122450054812,3.96,1.0246511627907,0.277850791035634,NaN,0,1715.66666666667,1460,1720,0,0,0,NaN,NaN,NaN,NaN,1,0,0.651822534080225,0
1,State-event,2node 5s,sparse4,N20,Stressed,0.70045619275898,0.0650319398321352,1.41195493522101,0.0650319398321352,3.16,1.55930232558139,0.615475783114716,NaN,1,268,207.8,279,0,0,0,NaN,NaN,271,NaN,1,0,0.722676949558421,0
2,State-event,2node 5s,sparse4,N20,Stressed,0.706405394587461,0.0607131684340203,1.31195681220018,0.0938352574188987,5.26,1.57558139534884,0.630449063219483,NaN,1,264.333333333333,198.4,279.461538461538,0,0,0,NaN,NaN,230,NaN,1,0,0.892419775915873,0
3,State-event,2node 5s,sparse4,N20,Stressed,0.69218130754829,0.00632479275912398,1.18452176956575,0.0516313906030679,2.66,1.41186046511628,0.601271571298819,NaN,1,275.333333333333,216,281.230769230769,0,0,0,NaN,NaN,192,NaN,1,0,0.651822534080225,0
1,Causal-v3,2node 5s,sparse4,N20,Stressed,0.401044059335346,0.0654662576933773,1.13542694721624,0.21885357068042,4.28,1.21395348837209,0.312348182413451,0.444940484726882,1,1432,940.6,1496.07692307692,867.333333333333,564.4,892.384615384615,4.37715166633097,19,0,5.08,1,0,0.722676949558421,0
2,Causal-v3,2node 5s,sparse4,N20,Stressed,0.384929574472391,0.254518313844353,1.06092005341124,0.28234320554828,4.68,1.21558139534883,0.311579536573516,0.444934031263522,0,1432,955.6,1475.38461538462,874.333333333333,565,877.538461538462,4.35584029251817,22,0,5.08,1,0,0.892419775915873,0
3,Causal-v3,2node 5s,sparse4,N20,Stressed,0.364435639539288,0.269966375811202,1.00035475198684,0.269966375811202,3.82,1.03488372093023,0.291929113068458,0.422521631053217,0,1431.66666666667,1118.8,1464.69230769231,855.666666666667,669.6,876.230769230769,4.43147978866802,17,0,5.08,1,0,0.651822534080225,0
