seed,family,point,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,PDR,ACKUPDATE,ACKMISS,FORMFAIL,SAFEFAIL,periodicRateHz,epsP
1,State-event,p1,Stressed,0.116948423949073,0.151397618183605,0.455634759302396,0.189909173478656,18.5388888888889,6674,0.592448306862451,0,0,1,0,2,0.01
2,State-event,p1,Stressed,0.117405277108449,0.151771332044471,0.448418366025632,0.190172570390554,18.5166666666667,6666,0.596309630963096,0,0,1,0,2,0.01
3,State-event,p1,Stressed,0.117740169602496,0.153901117581777,0.452955273219758,0.190458673932788,18.5611111111111,6682,0.606854235258905,0,0,1,0,2,0.01
4,State-event,p1,Stressed,0.116248351437136,0.150369759193685,0.454006702724011,0.188823796548592,18.5444444444444,6676,0.608448172558418,0,0,1,0,2,0.01
5,State-event,p1,Stressed,0.119679179170711,0.155554984501535,0.448694804055731,0.193769300635786,18.5555555555556,6680,0.585778443113772,0,0,1,0,2,0.01
6,State-event,p1,Stressed,0.115917850532212,0.151335484274701,0.456228880173489,0.187992733878292,18.5277777777778,6670,0.607346326836582,0,0,1,0,2,0.01
7,State-event,p1,Stressed,0.117895796738358,0.153513906466666,0.450542548382529,0.190576748410536,18.5555555555556,6680,0.595508982035928,0,0,1,0,2,0.01
8,State-event,p1,Stressed,0.116055120044448,0.153823723731507,0.459418315308102,0.189604904632153,18.55,6678,0.604073075771189,0,0,1,0,2,0.01
9,State-event,p1,Stressed,0.117822602164666,0.156364707028203,0.444548652772105,0.189009990917348,18.55,6678,0.604222821203953,0,0,1,0,2,0.01
10,State-event,p1,Stressed,0.117238761878704,0.154018538395734,0.455922528426458,0.191076294277929,18.5555555555556,6680,0.596407185628743,0,0,1,0,2,0.01
11,State-event,p1,Stressed,0.116926034834848,0.153547958902631,0.455500314551637,0.189995458673933,18.5333333333333,6672,0.601918465227818,0,0,1,0,2,0.01
12,State-event,p1,Stressed,0.116858523949653,0.149286035414719,0.455743922127117,0.189591280653951,18.5666666666667,6684,0.59575104727708,0,0,1,0,2,0.01
13,State-event,p1,Stressed,0.118151325612663,0.155032933928612,0.452692829861687,0.190258855585831,18.55,6678,0.594788858939802,0,0,1,0,2,0.01
14,State-event,p1,Stressed,0.118110451727164,0.154406880505217,0.457395272391579,0.191866485013624,18.5611111111111,6682,0.596827297216402,0,0,1,0,2,0.01
15,State-event,p1,Stressed,0.117055077035851,0.154770434543206,0.456971336837297,0.189791099000908,18.55,6678,0.598682240191674,0,0,1,0,2,0.01
16,State-event,p1,Stressed,0.116961552884034,0.157836949275054,0.445937821904557,0.190890099909174,18.5222222222222,6668,0.604379124175165,0,0,1,0,2,0.01
17,State-event,p1,Stressed,0.116073651777821,0.156130574333801,0.45468562981939,0.188169845594914,18.5388888888889,6674,0.607431824992508,0,0,1,0,2,0.01
18,State-event,p1,Stressed,0.117737020207964,0.153272305530312,0.453851462305037,0.191607629427793,18.55,6678,0.59853249475891,0,0,1,0,2,0.01
19,State-event,p1,Stressed,0.117647447992025,0.152299015447354,0.455292019852847,0.18996821071753,18.5444444444444,6676,0.596315158777711,0,0,1,0,2,0.01
20,State-event,p1,Stressed,0.116711280870352,0.150254576025948,0.451838573279262,0.188923705722071,18.5333333333333,6672,0.597571942446043,0,0,1,0,2,0.01
1,Full-AoI,p1,Stressed,0.10138014076135,0.1315340862676,0.472469810568367,0.164069028156221,29.3555555555556,10568,0.596612414837244,6283,0,1,0,2,0.01
2,Full-AoI,p1,Stressed,0.100154059019243,0.129747190813912,0.472672224447952,0.162747502270663,29.3555555555556,10568,0.600681302043906,6327,0,1,0,2,0.01
3,Full-AoI,p1,Stressed,0.101516402393863,0.130871257122293,0.469411001074441,0.164399031183772,29.3555555555556,10568,0.60058667676003,6321,0,1,0,2,0.01
4,Full-AoI,p1,Stressed,0.1003587210943,0.128848036527503,0.475219446165507,0.162502270663033,29.3555555555556,10568,0.610900832702498,6431,0,1,0,2,0.01
5,Full-AoI,p1,Stressed,0.1019046367855,0.131936215051972,0.468634729946813,0.164700272479564,29.3555555555556,10568,0.594152157456472,6258,0,1,0,2,0.01
6,Full-AoI,p1,Stressed,0.100989843287742,0.129109319769937,0.474479167913452,0.163549803209203,29.3555555555556,10568,0.60333080999243,6354,0,1,0,2,0.01
7,Full-AoI,p1,Stressed,0.101490888246355,0.132865141544696,0.467378992568518,0.164211323039661,29.3555555555556,10568,0.596139288417865,6275,0,1,0,2,0.01
8,Full-AoI,p1,Stressed,0.100696380151689,0.128986115664411,0.471634408463392,0.163383287920072,29.3555555555556,10568,0.605128690386071,6371,0,1,0,2,0.01
9,Full-AoI,p1,Stressed,0.100076693546029,0.129821266452873,0.474897465703339,0.162986678776869,29.3555555555556,10568,0.601249053747161,6334,0,1,0,2,0.01
10,Full-AoI,p1,Stressed,0.101606837604331,0.13251572823722,0.472162327622741,0.164000908265213,29.3555555555556,10568,0.599735049205148,6321,0,1,0,2,0.01
11,Full-AoI,p1,Stressed,0.100516488689641,0.13044062866454,0.473698301766658,0.163396911898274,29.3555555555556,10568,0.601343679031037,6334,0,1,0,2,0.01
12,Full-AoI,p1,Stressed,0.10039571216363,0.130324914562508,0.470766603095994,0.162652134423251,29.3555555555556,10568,0.600775927327782,6325,0,1,0,2,0.01
13,Full-AoI,p1,Stressed,0.101742382026941,0.132194521897239,0.470197824673864,0.164114441416893,29.3555555555556,10568,0.596423164269493,6282,0,1,0,2,0.01
14,Full-AoI,p1,Stressed,0.101549396197458,0.130082002146743,0.470098887807149,0.16401604601877,29.3555555555556,10568,0.600208175624527,6322,0,1,0,2,0.01
15,Full-AoI,p1,Stressed,0.101097533666444,0.128736897559493,0.472568112252905,0.163851044504995,29.3555555555556,10568,0.598788796366389,6301,0,1,0,2,0.01
16,Full-AoI,p1,Stressed,0.100514904518472,0.132666108694965,0.472355911344057,0.162621858916137,29.3555555555556,10568,0.607494322482967,6399,0,1,0,2,0.01
17,Full-AoI,p1,Stressed,0.100479750926458,0.130937839327289,0.475941081936148,0.163147138964577,29.3555555555556,10568,0.603520060560182,6356,0,1,0,2,0.01
18,Full-AoI,p1,Stressed,0.101265497972612,0.130085737522505,0.469959769087736,0.164178019981834,29.3555555555556,10568,0.596990915972748,6285,0,1,0,2,0.01
19,Full-AoI,p1,Stressed,0.100521928574918,0.128664530527448,0.472315698344793,0.16294732061762,29.3555555555556,10568,0.600965177895534,6332,0,1,0,2,0.01
20,Full-AoI,p1,Stressed,0.10112397838421,0.132513097195333,0.474891711038434,0.164022101120193,29.3555555555556,10568,0.593773656320969,6253,0,1,0,2,0.01
1,Periodic,p2,Stressed,0.222168850309099,0.324913923135874,0.335996302296659,0.368689070541932,5,1800,0.585,0,0,1,0,5,0.02
2,Periodic,p2,Stressed,0.21536478974735,0.302284924334626,0.33169767778231,0.361105056009688,5,1800,0.595,0,0,1,0,5,0.02
3,Periodic,p2,Stressed,0.205002630169382,0.269472482145937,0.356413215956587,0.343878292461399,5,1800,0.618333333333333,0,0,1,0,5,0.02
4,Periodic,p2,Stressed,0.215151184811601,0.323270555231671,0.329444098450037,0.351114138661823,5,1800,0.617777777777778,0,0,1,0,5,0.02
5,Periodic,p2,Stressed,0.210759420474881,0.321096724693893,0.33132404939289,0.354444444444445,5,1800,0.590555555555556,0,0,1,0,5,0.02
6,Periodic,p2,Stressed,0.206884817512188,0.291004831390519,0.315566279163411,0.348525582803512,5,1800,0.607777777777778,0,0,1,0,5,0.02
7,Periodic,p2,Stressed,0.218532649697294,0.319592800425972,0.328474367874179,0.357729336966394,5,1800,0.586111111111111,0,0,1,0,5,0.02
8,Periodic,p2,Stressed,0.205594031088567,0.28677568671431,0.375946057354236,0.347889797154102,5,1800,0.614444444444444,0,0,1,0,5,0.02
9,Periodic,p2,Stressed,0.222389362218794,0.331461121095533,0.339307583091152,0.360484408113836,5,1800,0.593333333333333,0,0,1,0,5,0.02
10,Periodic,p2,Stressed,0.215697290558617,0.338089935523429,0.293446275855797,0.354626097487133,5,1800,0.601111111111111,0,0,1,0,5,0.02
11,Periodic,p2,Stressed,0.21323870526082,0.29452577749511,0.319313840202473,0.356881622767181,5,1800,0.598888888888889,0,0,1,0,5,0.02
12,Periodic,p2,Stressed,0.205365213203213,0.289077342296948,0.353864756717413,0.356669694217378,5,1800,0.592222222222222,0,0,1,0,5,0.02
13,Periodic,p2,Stressed,0.215300708262579,0.319090997237335,0.341507492245266,0.358259158340902,5,1800,0.592222222222222,0,0,1,0,5,0.02
14,Periodic,p2,Stressed,0.21164923064406,0.303531810678203,0.332528405682945,0.348919164396004,5,1800,0.61,0,0,1,0,5,0.02
15,Periodic,p2,Stressed,0.20993694575942,0.324283002507017,0.31879325423045,0.340411746896761,5,1800,0.602777777777778,0,0,1,0,5,0.02
16,Periodic,p2,Stressed,0.204840644865436,0.278735301333819,0.348633754042123,0.350871934604905,5,1800,0.599444444444444,0,0,1,0,5,0.02
17,Periodic,p2,Stressed,0.213556688400853,0.342537125750238,0.258086392214232,0.364541326067212,5,1800,0.595,0,0,1,0,5,0.02
18,Periodic,p2,Stressed,0.211228971555529,0.303994397158441,0.340635785857272,0.346966394187103,5,1800,0.605,0,0,1,0,5,0.02
19,Periodic,p2,Stressed,0.209742820766037,0.323982565306168,0.343231533711721,0.349085679685135,5,1800,0.590555555555556,0,0,1,0,5,0.02
20,Periodic,p2,Stressed,0.218494515427774,0.358457265087054,0.344746833765515,0.357275204359673,5,1800,0.586666666666667,0,0,1,0,5,0.02
1,State-event,p2,Stressed,0.154418355626655,0.21023659709795,0.404106117702963,0.249421737814108,10.0888888888889,3632,0.594162995594714,0,0,1,0,5,0.02
2,State-event,p2,Stressed,0.153851035470159,0.210156548343222,0.419061641349703,0.249968210717529,10.0833333333333,3630,0.600550964187328,0,0,1,0,5,0.02
3,State-event,p2,Stressed,0.156285123703412,0.229435267477068,0.40554507858842,0.251914925825007,10.1055555555556,3638,0.607476635514019,0,0,1,0,5,0.02
4,State-event,p2,Stressed,0.155781154346822,0.215240980864448,0.404316039323043,0.252299424765365,10.0277777777778,3610,0.607202216066482,0,0,1,0,5,0.02
5,State-event,p2,Stressed,0.156872448418595,0.222463482764304,0.399984550266403,0.255549500454133,10.0222222222222,3608,0.593126385809313,0,0,1,0,5,0.02
6,State-event,p2,Stressed,0.150294337689705,0.206516253081769,0.412141842082125,0.243928247048138,10.0777777777778,3628,0.611080485115766,0,0,1,0,5,0.02
7,State-event,p2,Stressed,0.158087977963141,0.214835612502422,0.394973364572081,0.255022706630336,10.0055555555556,3602,0.591615769017213,0,0,1,0,5,0.02
8,State-event,p2,Stressed,0.147867045723041,0.199535054682168,0.41970459018185,0.244810778080533,10.0666666666667,3624,0.611203090507726,0,0,1,0,5,0.02
9,State-event,p2,Stressed,0.155930103398089,0.207204319389565,0.40447746677948,0.254072055706933,10.0444444444444,3616,0.59983407079646,0,0,1,0,5,0.02
10,State-event,p2,Stressed,0.153811129071898,0.208838647363945,0.40824617870477,0.252243415077202,10.0888888888889,3632,0.599394273127753,0,0,1,0,5,0.02
11,State-event,p2,Stressed,0.155603281101789,0.218296689023046,0.403627792890161,0.252076899788072,10.0055555555556,3602,0.60188784008884,0,0,1,0,5,0.02
12,State-event,p2,Stressed,0.155982248192188,0.219499562393903,0.406888981908351,0.25205267938238,10.0222222222222,3608,0.591740576496674,0,0,1,0,5,0.02
13,State-event,p2,Stressed,0.155748134888089,0.214643153315731,0.396065403918139,0.250464729034211,10.0611111111111,3622,0.596631695196024,0,0,1,0,5,0.02
14,State-event,p2,Stressed,0.156185096066943,0.212151682490991,0.393868122553933,0.251507720254314,10.0555555555556,3620,0.604696132596685,0,0,1,0,5,0.02
15,State-event,p2,Stressed,0.150801393426037,0.20100762577445,0.409019237054962,0.248113835906751,10.0444444444444,3616,0.603982300884956,0,0,1,0,5,0.02
16,State-event,p2,Stressed,0.155711951756669,0.228991201973272,0.407979241575544,0.252994247653648,10.0777777777778,3628,0.600055126791621,0,0,1,0,5,0.02
17,State-event,p2,Stressed,0.154165754517808,0.210319888272854,0.409651559726089,0.249397517408416,10.0666666666667,3624,0.606236203090508,0,0,1,0,5,0.02
18,State-event,p2,Stressed,0.153714895262876,0.211146975595553,0.413195747681374,0.248925219497426,10.0611111111111,3622,0.6038100496963,0,0,1,0,5,0.02
19,State-event,p2,Stressed,0.151945746154197,0.20334408897468,0.404160744966692,0.25037995761429,10.0555555555556,3620,0.595027624309392,0,0,1,0,5,0.02
20,State-event,p2,Stressed,0.154020254502286,0.218968016007311,0.403811195585185,0.245199818346957,10.0666666666667,3624,0.595474613686534,0,0,1,0,5,0.02
1,Full-AoI,p2,Stressed,0.101201872327891,0.129294880023048,0.472170082821852,0.163848016954284,29.2833333333333,10542,0.596660975147031,6266,0,1,0,5,0.02
2,Full-AoI,p2,Stressed,0.10066915846275,0.131215417033642,0.472092600363837,0.162935210414774,29.3,10548,0.600492984452029,6314,0,1,0,5,0.02
3,Full-AoI,p2,Stressed,0.101393091835446,0.129896172435683,0.470931474975384,0.164379352104147,29.2861111111111,10543,0.600303518922508,6307,0,1,0,5,0.02
4,Full-AoI,p2,Stressed,0.10027823673365,0.129222077248218,0.472001419360293,0.162473508931274,29.275,10539,0.610684125628618,6412,0,1,0,5,0.02
5,Full-AoI,p2,Stressed,0.101481141076174,0.132908724663384,0.46721112126512,0.164698758704208,29.2777777777778,10540,0.594307400379507,6238,0,1,0,5,0.02
6,Full-AoI,p2,Stressed,0.100946750424038,0.129309972657103,0.474833260671548,0.163465031789282,29.2777777777778,10540,0.603225806451613,6336,0,1,0,5,0.02
7,Full-AoI,p2,Stressed,0.101247810382012,0.132424479270888,0.471971603058313,0.164194671510747,29.275,10539,0.595881962235506,6256,0,1,0,5,0.02
8,Full-AoI,p2,Stressed,0.100659050215493,0.130956473899178,0.469738633323996,0.163310626702997,29.2722222222222,10538,0.605143290947049,6357,0,1,0,5,0.02
9,Full-AoI,p2,Stressed,0.100613786942669,0.131570567864397,0.472037185496994,0.162901907356948,29.2777777777778,10540,0.601138519924099,6319,0,1,0,5,0.02
10,Full-AoI,p2,Stressed,0.101463863720509,0.131724281867322,0.472809339531676,0.164075083257644,29.2583333333333,10533,0.600208867369221,6301,0,1,0,5,0.02
11,Full-AoI,p2,Stressed,0.101021743344373,0.129351848621921,0.474382522116814,0.163466545564638,29.2722222222222,10538,0.60144239893718,6315,0,1,0,5,0.02
12,Full-AoI,p2,Stressed,0.100484355052267,0.128623539977974,0.473036820158978,0.162838328792007,29.2638888888889,10535,0.600569530137636,6307,0,1,0,5,0.02
13,Full-AoI,p2,Stressed,0.10091005992083,0.129476786071317,0.472561526207363,0.164078110808356,29.2777777777778,10540,0.596679316888046,6265,0,1,0,5,0.02
14,Full-AoI,p2,Stressed,0.101170288798223,0.132154981635026,0.470189974552848,0.164137148047229,29.2666666666667,10536,0.600322703113136,6302,0,1,0,5,0.02
15,Full-AoI,p2,Stressed,0.101418232468014,0.131226438741956,0.470699559985903,0.1639842567363,29.2833333333333,10542,0.598368431037754,6289,0,1,0,5,0.02
16,Full-AoI,p2,Stressed,0.100632350039176,0.132145848848667,0.471404725786615,0.162570390554041,29.2777777777778,10540,0.607685009487666,6381,0,1,0,5,0.02
17,Full-AoI,p2,Stressed,0.100825388152982,0.129741777632566,0.473552767164314,0.163116863457463,29.275,10539,0.603567700920391,6338,0,1,0,5,0.02
18,Full-AoI,p2,Stressed,0.101371958301065,0.130841846638745,0.469674292672928,0.164227974568574,29.2888888888889,10544,0.596927162367223,6274,0,1,0,5,0.02
19,Full-AoI,p2,Stressed,0.100942215817348,0.130415814801786,0.472813946999978,0.163091129276415,29.2833333333333,10542,0.600929614873838,6313,0,1,0,5,0.02
20,Full-AoI,p2,Stressed,0.10146781615742,0.130618923493854,0.474434667071623,0.164117468967605,29.2777777777778,10540,0.593738140417457,6239,0,1,0,5,0.02
1,Periodic,p3,Stressed,0.168787216666361,0.231356442171357,0.371776467723272,0.269821374508023,8,2880,0.591319444444445,0,0,1,0,8,0.03
2,Periodic,p3,Stressed,0.168127911216976,0.243450836741497,0.387445834664346,0.270022706630336,8,2880,0.594791666666667,0,0,1,0,8,0.03
3,Periodic,p3,Stressed,0.165874622604075,0.234436049270598,0.395778469968623,0.264523160762943,8,2880,0.611805555555555,0,0,1,0,8,0.03
4,Periodic,p3,Stressed,0.167551814984379,0.232339727927772,0.368189095341468,0.266892219194672,8,2880,0.604513888888889,0,0,1,0,8,0.03
5,Periodic,p3,Stressed,0.167505515394003,0.231038931532049,0.392851108611806,0.268340902210112,8,2880,0.590277777777778,0,0,1,0,8,0.03
6,Periodic,p3,Stressed,0.162217080921473,0.215522096647413,0.390460289105374,0.26075991522858,8,2880,0.610763888888889,0,0,1,0,8,0.03
7,Periodic,p3,Stressed,0.169318789938353,0.232994861564334,0.388621617029291,0.273128973660309,8,2880,0.585763888888889,0,0,1,0,8,0.03
8,Periodic,p3,Stressed,0.161774462567637,0.216651289249712,0.398419828900163,0.261136845292159,8,2880,0.614930555555556,0,0,1,0,8,0.03
9,Periodic,p3,Stressed,0.171706329673217,0.234340398445138,0.375231278363137,0.271041477444747,8,2880,0.598958333333333,0,0,1,0,8,0.03
10,Periodic,p3,Stressed,0.168326292591091,0.244006495792505,0.363703624279199,0.264217378141084,8,2880,0.598611111111111,0,0,1,0,8,0.03
11,Periodic,p3,Stressed,0.165686196841622,0.224589487473816,0.389332956371618,0.266132303966092,8,2880,0.603819444444444,0,0,1,0,8,0.03
12,Periodic,p3,Stressed,0.162769293130113,0.22067535286407,0.401648565055734,0.266035422343324,8,2880,0.594097222222222,0,0,1,0,8,0.03
13,Periodic,p3,Stressed,0.164939781315609,0.230479570945469,0.388799575934414,0.267089009990918,8,2880,0.596180555555555,0,0,1,0,8,0.03
14,Periodic,p3,Stressed,0.165165801298551,0.225799323680053,0.404959472865751,0.265046927036028,8,2880,0.608333333333333,0,0,1,0,8,0.03
15,Periodic,p3,Stressed,0.160865140553499,0.234623637937462,0.381492793732388,0.255544959128066,8,2880,0.612152777777778,0,0,1,0,8,0.03
16,Periodic,p3,Stressed,0.166898125742068,0.26528574298712,0.40024084872732,0.271053587647593,8,2880,0.594791666666667,0,0,1,0,8,0.03
17,Periodic,p3,Stressed,0.165542277413938,0.236405945859413,0.400115715270591,0.267175295186195,8,2880,0.604166666666667,0,0,1,0,8,0.03
18,Periodic,p3,Stressed,0.165713837499412,0.220873757703311,0.3969334811785,0.26235089312746,8,2880,0.609027777777778,0,0,1,0,8,0.03
19,Periodic,p3,Stressed,0.16237647808028,0.225523187826709,0.403895506603727,0.262736905843173,8,2880,0.595486111111111,0,0,1,0,8,0.03
20,Periodic,p3,Stressed,0.169634719566278,0.257248080382815,0.374214314776886,0.272078413563427,8,2880,0.587847222222222,0,0,1,0,8,0.03
1,State-event,p3,Stressed,0.192339534594699,0.264967539302926,0.359198492004454,0.313713290947623,6.95,2502,0.592725819344524,0,0,1,0,8,0.03
2,State-event,p3,Stressed,0.189960206709266,0.264062457363083,0.340941442741717,0.311792310021193,6.93888888888889,2498,0.597277822257806,0,0,1,0,8,0.03
3,State-event,p3,Stressed,0.185873679329314,0.256707006848047,0.348159296022654,0.3035225552528,6.93333333333333,2496,0.616185897435897,0,0,1,0,8,0.03
4,State-event,p3,Stressed,0.187176492500711,0.264888313676556,0.372285247090567,0.311556161065698,6.90555555555556,2486,0.606999195494771,0,0,1,0,8,0.03
5,State-event,p3,Stressed,0.18823631289494,0.269677509087644,0.372376944838763,0.312633969118983,6.88888888888889,2480,0.593548387096774,0,0,1,0,8,0.03
6,State-event,p3,Stressed,0.186994105114185,0.279368894488206,0.320896730320563,0.301338177414472,6.93333333333333,2496,0.612980769230769,0,0,1,0,8,0.03
7,State-event,p3,Stressed,0.198738084461583,0.284250468539701,0.332333647092637,0.315267938237965,6.92222222222222,2492,0.583868378812199,0,0,1,0,8,0.03
8,State-event,p3,Stressed,0.186008229533849,0.293046060635141,0.369380152253016,0.297441719648804,6.93333333333333,2496,0.616586538461538,0,0,1,0,8,0.03
9,State-event,p3,Stressed,0.190924073659857,0.26965574639011,0.377255328927714,0.311571298819255,6.92777777777778,2494,0.598636728147554,0,0,1,0,8,0.03
10,State-event,p3,Stressed,0.186020445078748,0.274090789500675,0.367831804739014,0.30159097789888,6.92777777777778,2494,0.599839615076183,0,0,1,0,8,0.03
11,State-event,p3,Stressed,0.183600473409385,0.25014388515819,0.362216865545899,0.301280653950954,6.93333333333333,2496,0.606169871794872,0,0,1,0,8,0.03
12,State-event,p3,Stressed,0.190131055314145,0.292766973123483,0.330816859474984,0.31805025734181,6.92777777777778,2494,0.587810745789896,0,0,1,0,8,0.03
13,State-event,p3,Stressed,0.191134711234896,0.27708382548452,0.35823942256367,0.312132909476234,6.93333333333333,2496,0.596153846153846,0,0,1,0,8,0.03
14,State-event,p3,Stressed,0.188346943983332,0.263005761881633,0.366015838332822,0.304986376021798,6.92777777777778,2494,0.604250200481155,0,0,1,0,8,0.03
15,State-event,p3,Stressed,0.184255792239846,0.295704755758359,0.366091012526098,0.292205570693309,6.92222222222222,2492,0.61115569823435,0,0,1,0,8,0.03
16,State-event,p3,Stressed,0.185138809079886,0.254813874332903,0.356370960567875,0.305808356039964,6.90555555555556,2486,0.602976669348351,0,0,1,0,8,0.03
17,State-event,p3,Stressed,0.188812948884846,0.288692663945011,0.374784043430875,0.306621253405994,6.92777777777778,2494,0.604250200481155,0,0,1,0,8,0.03
18,State-event,p3,Stressed,0.186882357235079,0.254221431468519,0.355644173970279,0.302635482894338,6.93888888888889,2498,0.60648518815052,0,0,1,0,8,0.03
19,State-event,p3,Stressed,0.183063913957931,0.24182311762739,0.370138719115096,0.304936421435059,6.90555555555556,2486,0.591713596138375,0,0,1,0,8,0.03
20,State-event,p3,Stressed,0.197689265930087,0.31660290766981,0.331431597976047,0.321824099303663,6.91666666666667,2490,0.583534136546185,0,0,1,0,8,0.03
1,Full-AoI,p3,Stressed,0.113598942357894,0.14517593124845,0.458112317441934,0.184105358764759,21.75,7830,0.593742017879949,4635,0,1,0,8,0.03
2,Full-AoI,p3,Stressed,0.113734617403131,0.145538643164121,0.458421389329896,0.184485316379049,21.6805555555556,7805,0.598078155028828,4650,0,1,0,8,0.03
3,Full-AoI,p3,Stressed,0.113454312671017,0.146895168272089,0.456996579048206,0.184894035725098,21.6638888888889,7799,0.604180023079882,4699,0,1,0,8,0.03
4,Full-AoI,p3,Stressed,0.112944971244331,0.147205987964609,0.460158200906128,0.183240993036633,21.6194444444444,7783,0.609405113709367,4723,0,1,0,8,0.03
5,Full-AoI,p3,Stressed,0.114926371771222,0.152299951595873,0.458635648775377,0.186627308507417,21.8111111111111,7852,0.586602139582272,4591,0,1,0,8,0.03
6,Full-AoI,p3,Stressed,0.114049626633552,0.148843017169872,0.453865531335245,0.184769906145928,21.6805555555556,7805,0.605124919923126,4703,0,1,0,8,0.03
7,Full-AoI,p3,Stressed,0.114278707471814,0.14651121426711,0.456271352801482,0.185376930063578,21.6722222222222,7802,0.594847475006409,4627,0,1,0,8,0.03
8,Full-AoI,p3,Stressed,0.114176318830094,0.148767496064447,0.455337322325099,0.185104450499546,21.7,7812,0.603046594982079,4692,0,1,0,8,0.03
9,Full-AoI,p3,Stressed,0.113342211739411,0.146940999277987,0.457161217187763,0.184038752649107,21.6861111111111,7807,0.601127193544255,4681,0,1,0,8,0.03
10,Full-AoI,p3,Stressed,0.114842161962657,0.147396680618518,0.453912993930096,0.186534968210717,21.7111111111111,7816,0.597748208802456,4660,0,1,0,8,0.03
11,Full-AoI,p3,Stressed,0.113672465453387,0.146647079165853,0.454439651358419,0.184433848016954,21.7055555555556,7814,0.60455592526235,4707,0,1,0,8,0.03
12,Full-AoI,p3,Stressed,0.114338859856725,0.148329219541061,0.456982504351449,0.185286103542234,21.7027777777778,7813,0.598233713042365,4664,0,1,0,8,0.03
13,Full-AoI,p3,Stressed,0.113808952534553,0.145723874438422,0.456815516660576,0.185320920375416,21.7916666666667,7845,0.596175908221797,4663,0,1,0,8,0.03
14,Full-AoI,p3,Stressed,0.114021004630675,0.146829834506372,0.456116318888001,0.185351195882531,21.7472222222222,7829,0.59547834972538,4643,0,1,0,8,0.03
15,Full-AoI,p3,Stressed,0.114244434421134,0.14869942213172,0.454770841383354,0.185864365728126,21.725,7821,0.596598900396369,4652,0,1,0,8,0.03
16,Full-AoI,p3,Stressed,0.113677927842069,0.148325779528844,0.456924249652509,0.183819255222525,21.6777777777778,7804,0.605330599692465,4706,0,1,0,8,0.03
17,Full-AoI,p3,Stressed,0.113924000097804,0.148053319614207,0.454467666002265,0.184636693914623,21.5555555555556,7760,0.606443298969072,4690,0,1,0,8,0.03
18,Full-AoI,p3,Stressed,0.113876768273484,0.145063664529307,0.458257132129441,0.185004541326067,21.8027777777778,7849,0.598420180914766,4686,0,1,0,8,0.03
19,Full-AoI,p3,Stressed,0.11415982321219,0.148273695499445,0.458741432892407,0.184951559188616,21.675,7803,0.598615916955017,4658,0,1,0,8,0.03
20,Full-AoI,p3,Stressed,0.114263985495428,0.15049188821222,0.455272957200804,0.18593399939449,21.7388888888889,7826,0.594045489394327,4636,0,1,0,8,0.03
1,Periodic,p4,Stressed,0.147066786011038,0.19670476533873,0.405649353478809,0.238670905237663,10,3600,0.594166666666667,0,0,1,0,10,0.05
2,Periodic,p4,Stressed,0.147201168749433,0.207799711094877,0.418382979049206,0.237179836512262,10,3600,0.599722222222222,0,0,1,0,10,0.05
3,Periodic,p4,Stressed,0.147345955950036,0.197719457053376,0.418949590844677,0.237580986981532,10,3600,0.607222222222222,0,0,1,0,10,0.05
4,Periodic,p4,Stressed,0.145437958637215,0.198617479753827,0.41187555766896,0.235196790796246,10,3600,0.606944444444445,0,0,1,0,10,0.05
5,Periodic,p4,Stressed,0.146522052281848,0.198524766745921,0.422023090859587,0.23857250983954,10,3600,0.592777777777778,0,0,1,0,10,0.05
6,Periodic,p4,Stressed,0.143116158816334,0.185694784522518,0.414803939192614,0.232805025734181,10,3600,0.610833333333333,0,0,1,0,10,0.05
7,Periodic,p4,Stressed,0.147604049444797,0.199585848722597,0.401165698420144,0.239193157735392,10,3600,0.591666666666667,0,0,1,0,10,0.05
8,Periodic,p4,Stressed,0.142742593823051,0.186387289421081,0.417742488217552,0.232048138056312,10,3600,0.6125,0,0,1,0,10,0.05
9,Periodic,p4,Stressed,0.150400218062327,0.201172928623281,0.399396391569601,0.239995458673933,10,3600,0.6,0,0,1,0,10,0.05
10,Periodic,p4,Stressed,0.146554573917504,0.210675257634322,0.414321545909486,0.23471238268241,10,3600,0.599166666666667,0,0,1,0,10,0.05
11,Periodic,p4,Stressed,0.145500645034063,0.192051245337886,0.413910468833121,0.236619739630639,10,3600,0.601944444444444,0,0,1,0,10,0.05
12,Periodic,p4,Stressed,0.14405636064023,0.192038140476369,0.408575193274828,0.238436270057524,10,3600,0.591111111111111,0,0,1,0,10,0.05
13,Periodic,p4,Stressed,0.146579535868034,0.197061246804456,0.404507108126987,0.238928247048138,10,3600,0.596944444444444,0,0,1,0,10,0.05
14,Periodic,p4,Stressed,0.146855717038563,0.19616613656844,0.419575655796947,0.239200726612171,10,3600,0.604166666666667,0,0,1,0,10,0.05
15,Periodic,p4,Stressed,0.142646950855316,0.200426436729852,0.416459909796975,0.231616712079927,10,3600,0.604444444444444,0,0,1,0,10,0.05
16,Periodic,p4,Stressed,0.149614929349563,0.220874994443187,0.418950805443689,0.242001211020285,10,3600,0.600277777777778,0,0,1,0,10,0.05
17,Periodic,p4,Stressed,0.144351403493537,0.200322890609741,0.431019722572031,0.235976385104451,10,3600,0.605833333333333,0,0,1,0,10,0.05
