arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-iid20-emergency,closure,none,16094245,1073026,15878057,15878057,0,1944995,628428,18794312868,54476315,656650558,139586578,139586578,1,1,4,2,5,4,1,52,56,1,1,1,23,1,1,5,0,0,0,4.72991587567503,0.729915875675026,1,1.00754786944298,0,1.00754786944298,0,13766,0.959988473468425,1,0.0834716657860595,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.114816845823024,0.211585052583027,0.084082640359171,0.0821826723354309,0.201597579428369,0.0729025062135968,1,1,326,1,1,1,33,33,5,7,56,15,0,0,0,0,0,0,0,1019,1019,229,229,114,114,4036,0.129152,0.129152,1,8.88178419700125e-16,0,0,0.146526101298948,0.149497706316434,1.03877736146835,0,0,1.47455999999999,0.129152,0.152734476190475
closure-response-blackout-emergency,closure,response-blackout,16094245,1073026,15878057,15878057,0,1944995,628428,18553257166,53042874,656032543,139586578,139586578,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,1.01540025655703,0,1.01540025655703,0,13766,0.95731445793597,1,0.0911629550371078,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.112884460307127,0.213234053876976,0.0879255939300344,0.0828197299977336,0.201036036166554,0.0729025062135968,1,1,326,1,1,1,143,143,27,29,246,67,0,0,0,0,0,0,0,1011,1011,237,237,306,306,13816,0.442111999999998,0.442112,1,8.88178419700125e-16,0,0,0.145764530754026,0.148691024958723,1.03232903365429,0,0,1.47455999999999,0.442111999999998,0.182540190476189
closure-response-blackout-no-emergency,closure,response-blackout,16094245,1073026,15878057,15878057,0,1944995,628428,18553257166,53042874,397829343,139586578,139586578,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,7.66530948619801,0,7.66530948619801,0,13766,6.86021068757817,0,-0.176980308298138,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.516586191446603,0.900052567622123,0.843184043481781,0.245296314922244,0.625263562997762,0.754623175633599,0,0,326,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,765,765,170,170,306,306,13816,0.442111999999998,0.442112,1,8.88178419700125e-16,0,0,0.393274441020882,0.407258157080017,0.793019691701862,0,0,1.035264,0.442111999999998,0.140702476190476
closure-prepare-blackout-emergency,closure,prepare-blackout,16094245,1073026,15878057,15878057,0,1944995,628428,18765165749,52470552,656386129,139586578,139586578,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.01258316033979,0,1.01258316033979,0,14344,0.957375431289545,1,0.0900555323537007,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.113085838885871,0.212642463671356,0.0871079264636875,0.0839114929520055,0.201048840570804,0.0701940316001655,1,1,326,1,1,1,114,114,0,29,196,59,0,0,0,0,0,0,0,1012,1012,236,236,10,10,436,0.013952,0.013952,1,4.44089209850063e-16,0,0,0.142632219530322,0.157122136718049,1.0600555323537,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094245,1073026,15878057,15878057,0,1944995,628428,18700204299,55147206,656147966,139586578,139586578,1,1,4,2,5,4,1,52,56,1,1,1,23,1,0,1,4,0,1,4.72991587567503,0.729915875675026,1,1.01872448482878,0,1.01872448482878,0,13766,0.957327000615111,1,0.0839548892605237,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.113801673325405,0.213932141814043,0.088957897916427,0.0825246146975829,0.201038670129173,0.0729025062135968,1,1,326,1,1,1,121,121,7,29,209,60,0,0,0,0,0,0,0,1007,1007,241,241,119,119,4176,0.133632,0.133632,1,8.88178419700125e-16,0,0,0.145870847255545,0.148803459530332,1.03477026642323,0,0,1.47455999999999,0.133632,0.153161142857142
closure-iid20-emergency,closure,none,16094246,822307,14133027,14133027,0,969484,628428,18743480560,54509291,656252887,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,1,5,0,0,0,4.51491969950798,0.514919699507979,1,0.991653738108691,1,0.991653738108691,1,13744,0.921545245412316,1,0.0973471746864318,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.11959814383006,0.208247285002825,0.0978054462486412,0.0793880342742237,0.193524501536586,0.05864576563568,1,1,326,1,1,1,31,31,6,7,50,19,0,0,0,0,0,0,0,1000,1000,248,248,115,115,4018,0.128576,0.128576,1,8.88178419700125e-16,0,0,0.149385384647101,0.152030501239602,1.04231588085102,0,0,1.47455999999999,0.128576,0.152679619047618
closure-response-blackout-emergency,closure,response-blackout,16094246,822307,14133027,14133027,0,969484,628428,18502424858,52948729,656480413,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,1.00030986163662,0,1.00030986163662,0,13744,0.924522953530779,1,0.0993381039702668,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.121724553123791,0.21006507094369,0.0985608413033319,0.0791911357191011,0.194149820241464,0.0578961693501232,1,1,326,1,1,1,144,144,28,29,245,71,0,0,0,0,0,0,0,995,995,253,253,306,306,13788,0.441215999999998,0.441216,1,8.88178419700125e-16,0,0,0.149000563902989,0.151623023266658,1.04316743973088,0,0,1.47455999999999,0.441215999999998,0.182454857142856
closure-response-blackout-no-emergency,closure,response-blackout,16094246,822307,14133027,14133027,0,969484,628428,18502424858,52948729,398009240,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,0,0,0,5,0,0,4.51491969950798,0.514919699507979,1,7.0695448065347,0,7.0695448065347,0,13744,6.18085614522434,0,-0.196939768850206,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.444622417475079,0.85996265741364,0.777649928718817,0.255095312624543,0.656714431691192,0.679894175974678,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,750,750,182,182,306,306,13788,0.441215999999998,0.441216,1,8.88178419700125e-16,0,0,0.397206752723285,0.411154356516657,0.773060231149794,0,0,1.032192,0.441215999999998,0.140324571428571
closure-prepare-blackout-emergency,closure,prepare-blackout,16094246,822307,14133027,14133027,0,969484,628428,18716760002,52565161,656712720,139601778,139601778,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.00039001919629,0,1.00039001919629,0,14344,0.924568201695794,1,0.098795512026663,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.120023125273248,0.210081904031222,0.0976566192201957,0.0778875251129985,0.194159322356117,0.0577169132957027,1,1,326,1,1,1,115,115,0,29,200,58,0,0,0,0,0,0,0,994,994,254,254,11,11,460,0.01472,0.01472,1,4.44089209850063e-16,0,0,0.146194813614551,0.160770657555914,1.06879551202666,0,0,1.47455999999999,0.01472,0.14183619047619
closure-commit-blackout-emergency,closure,commit-blackout,16094246,822307,14133027,14133027,0,969484,628428,18649187586,54963398,656236627,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,22,1,0,1,4,0,1,4.51491969950798,0.514919699507979,1,1.00021987327744,0,1.00021987327744,0,13744,0.924550963999831,1,0.101640270012611,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.121283872027743,0.210046173388263,0.0980667977417328,0.0776758992438993,0.194155702439964,0.0579087997062524,1,1,326,1,1,1,121,121,6,29,208,62,0,0,0,0,0,0,0,994,994,254,254,118,118,4102,0.131264,0.131264,1,8.88178419700125e-16,0,0,0.148557288707028,0.15115206793982,1.04221359311957,0,0,1.47455999999999,0.131264,0.152935619047618
closure-iid20-emergency,closure,none,16094247,1144058,13219754,13219754,0,1748824,628428,18673174053,54445308,656223400,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,21,1,1,5,0,0,0,4.29992352334093,0.299923523340933,1,1.09597175605084,0,1.09597175605084,0,13722,0.932675032246523,1,0.0760579875381855,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.132587456731743,0.230154068770677,0.102468698369576,0.072309319047934,0.19586175677177,0.056883747137827,1,1,326,1,1,1,25,25,5,5,44,11,0,0,0,0,0,0,0,994,994,254,254,115,115,3990,0.12768,0.12768,1,4.44089209850063e-16,0,0,0.144807099706989,0.145421822155874,1.04153124051431,0,0,1.47455999999999,0.12768,0.152594285714285
closure-response-blackout-emergency,closure,response-blackout,16094247,1144058,13219754,13219754,0,1748824,628428,18432118351,52315288,656659692,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,1.07459838355626,0,1.07459838355626,0,13722,0.924055778601248,1,0.0773517761271829,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.132712046721235,0.225665660546814,0.0972290089413386,0.0709950441224867,0.194051713506262,0.0544563697441296,1,1,326,1,1,1,145,145,29,29,257,62,0,0,0,0,0,0,0,994,994,254,254,303,303,13616,0.435711999999998,0.435712,1,4.44089209850063e-16,0,0,0.144523846959029,0.145122670330511,1.04735177612718,0,0,1.47455999999999,0.435711999999998,0.181930666666666
closure-response-blackout-no-emergency,closure,response-blackout,16094247,1144058,13219754,13219754,0,1748824,628428,18432118351,52315288,396596248,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,21,0,0,0,5,0,0,4.29992352334093,0.299923523340933,1,7.40375250695786,0,7.40375250695786,0,13722,6.51098825353292,0,-0.200900123765106,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.480685225292997,0.877036811112892,0.814412775765364,0.25572385766986,0.663787777217616,0.716208707888621,0,0,326,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,737,737,192,192,303,303,13616,0.435711999999998,0.435712,1,4.44089209850063e-16,0,0,0.40297315295607,0.416489515515712,0.769099876234894,0,0,1.02912,0.435711999999998,0.139507809523809
closure-prepare-blackout-emergency,closure,prepare-blackout,16094247,1144058,13219754,13219754,0,1748824,628428,18650069459,52479278,656523745,139601778,139601778,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.07234768298165,0,1.07234768298165,0,14344,0.92409345291288,1,0.0758355442331391,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.132334748965614,0.225193013426147,0.0969115792196799,0.0711571715574708,0.194059625111705,0.0538943381819301,1,1,326,1,1,1,116,116,0,29,209,52,0,0,0,0,0,0,0,1000,1000,248,248,10,10,436,0.013952,0.013952,1,4.44089209850063e-16,0,0,0.141235526875438,0.154471994901516,1.04583554423314,0,0,1.47455999999999,0.013952,0.141763047619047
closure-commit-blackout-emergency,closure,commit-blackout,16094247,1144058,13219754,13219754,0,1748824,628428,18577012099,55128358,656460434,139601778,139601778,1,1,4,2,5,4,1,52,56,1,1,1,21,1,0,1,4,0,1,4.29992352334093,0.299923523340933,1,1.07561355504712,0,1.07561355504712,0,13722,0.924088654469357,1,0.0760298558964867,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.132779079251445,0.225878846559895,0.0976103373596132,0.0713298291877698,0.194058617438565,0.0546439957330871,1,1,326,1,1,1,121,121,5,29,221,50,0,0,0,0,0,0,0,999,999,249,249,120,120,4130,0.13216,0.13216,1,4.44089209850063e-16,0,0,0.144271917630342,0.144850772764066,1.04602985589649,0,0,1.47455999999999,0.13216,0.153020952380951
closure-iid20-emergency,closure,none,16094248,1288474,13885148,13885148,0,1678680,628428,18819007683,55107022,657275923,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,23,1,1,5,0,0,0,4.72991587567503,0.729915875675026,1,0.997957127073761,1,0.997957127073761,1,13766,0.888733576651578,1,0.0912001170133689,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117868476429547,0.20957099668549,0.0990108157637619,0.0700539199662056,0.186634051096831,0.0555748974156653,1,1,326,1,1,1,40,40,7,9,67,21,0,0,0,0,0,0,0,994,994,254,254,123,123,4480,0.14336,0.14336,1,4.44089209850063e-16,0,0,0.146385961669282,0.149933182148229,1.03104537382773,0,0,1.47455999999999,0.14336,0.154087619047618
closure-response-blackout-emergency,closure,response-blackout,16094248,1288474,13885148,13885148,0,1678680,628428,18577951981,53063694,657178055,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,0.969355349900852,1,0.969355349900852,1,13766,0.888366167674646,1,0.0920051713001826,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.122082605128522,0.203564623479179,0.0923944223634789,0.0699596528085253,0.186556895211676,0.0675840864791621,1,1,326,1,1,1,144,144,28,29,259,58,0,0,0,0,0,0,0,999,999,249,249,307,307,13820,0.442239999999998,0.44224,1,4.44089209850063e-16,0,0,0.145141863580069,0.148627467261897,1.03657680936648,0,0,1.47455999999999,0.442239999999998,0.18255238095238
closure-response-blackout-no-emergency,closure,response-blackout,16094248,1288474,13885148,13885148,0,1678680,628428,18577951981,53063694,397601281,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,7.17805996518831,0,7.17805996518831,0,13766,6.22558317778872,0,-0.212819904352629,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.460104439156842,0.86226013366239,0.789586596170714,0.241566249759538,0.664724313844108,0.684814149556759,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,740,740,191,191,307,307,13820,0.442239999999998,0.44224,1,4.44089209850063e-16,0,0,0.391653930960996,0.405849164172197,0.757180095647371,0,0,1.032192,0.442239999999998,0.140422095238095
closure-prepare-blackout-emergency,closure,prepare-blackout,16094248,1288474,13885148,13885148,0,1678680,628428,18796732574,52565352,656571511,139605578,139605578,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,0.965398141380147,1,0.965398141380147,1,14344,0.888295342839434,1,0.0903420862337561,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117618531027819,0.202733609689831,0.0915053155213304,0.0706182635342538,0.186542021996281,0.064979366466793,1,1,326,1,1,1,115,115,0,29,209,50,0,0,0,0,0,0,0,999,999,249,249,11,11,460,0.01472,0.01472,1,4.44089209850063e-16,0,0,0.143098566246945,0.158222572810526,1.06034208623376,0,0,1.47455999999999,0.01472,0.14183619047619
closure-commit-blackout-emergency,closure,commit-blackout,16094248,1288474,13885148,13885148,0,1678680,628428,18721440282,54617676,657282652,139605578,139605578,1,1,4,2,5,4,1,52,56,1,1,1,23,1,0,1,4,0,1,4.72991587567503,0.729915875675026,1,0.967514511446808,1,0.967514511446808,1,13766,0.888412576790032,1,0.0950113297088404,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.120870568158486,0.20317804740383,0.0919256751246624,0.0690501265630938,0.186566641125907,0.0555683665595956,1,1,326,1,1,1,123,123,8,29,224,51,0,0,0,0,0,0,0,999,999,249,249,127,127,4592,0.146944,0.146944,1,4.44089209850063e-16,0,0,0.143827976432236,0.147243715786589,1.03456124792374,0,0,1.47455999999999,0.146944,0.154428952380951
closure-iid20-emergency,closure,none,16094249,1823428,14663981,14663981,0,1373550,628428,18668820870,55009185,656395740,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,23,1,1,5,0,0,0,4.72991587567503,0.729915875675026,1,1.03359320192069,0,1.03359320192069,0,13766,0.96210573217966,1,0.0691293922959189,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.138186241469734,0.217054572403346,0.0963329027710733,0.0781137560762937,0.202042203757729,0.0790500531342677,1,1,326,1,1,1,40,40,7,9,68,20,0,0,0,0,0,0,0,979,979,269,269,122,122,4454,0.142528,0.142528,1,0,0,0,0.148895005706906,0.151682206785305,1.02308842320755,0,0,1.47455999999999,0.142528,0.15400838095238
closure-response-blackout-emergency,closure,response-blackout,16094249,1823428,14663981,14663981,0,1373550,628428,18427765168,53052596,656183459,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,1.0016155682752,0,1.0016155682752,0,13766,0.958840306933672,1,0.0950767634234606,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.134869505398768,0.210339269337791,0.0963329027710733,0.0698682754893805,0.201356464456071,0.0790500531342677,1,1,326,1,1,1,144,144,28,29,249,68,0,0,0,0,0,0,0,985,985,263,263,308,308,13816,0.442111999999998,0.442112,1,0,0,0,0.146848674159939,0.149518466846601,1.03362765074993,0,0,1.47455999999999,0.442111999999998,0.182540190476189
closure-response-blackout-no-emergency,closure,response-blackout,16094249,1823428,14663981,14663981,0,1373550,628428,18427765168,53052596,397513553,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,23,0,0,0,5,0,0,4.72991587567503,0.729915875675026,1,7.19416709756745,0,7.19416709756745,0,13766,6.3233924354566,0,-0.20622226433748,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.472413811056286,0.859659977148975,0.791358380732419,0.24100195705776,0.724251269901906,0.695573167900226,0,0,326,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,736,736,195,195,308,308,13816,0.442111999999998,0.442112,1,0,0,0,0.397552528866618,0.411638315511668,0.76377773566252,0,0,1.032192,0.442111999999998,0.140409904761904
closure-prepare-blackout-emergency,closure,prepare-blackout,16094249,1823428,14663981,14663981,0,1373550,628428,18644235030,52565352,656260748,139611278,139611278,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,1.00194239237856,0,1.00194239237856,0,14344,0.958868821525233,1,0.0941714152867976,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.134465092961802,0.210407902399497,0.0962215984919953,0.0702967619214532,0.201362452520299,0.0789334895454767,1,1,326,1,1,1,115,115,0,29,197,62,0,0,0,0,0,0,0,983,983,265,265,11,11,460,0.01472,0.01472,1,0,0,0,0.143967405418492,0.15785938471739,1.0641714152868,0,0,1.47455999999999,0.01472,0.14183619047619
closure-commit-blackout-emergency,closure,commit-blackout,16094249,1823428,14663981,14663981,0,1373550,628428,18579173023,54513838,656477795,139611278,139611278,1,1,4,2,5,4,1,52,56,1,1,1,23,1,0,1,4,0,1,4.72991587567503,0.729915875675026,1,1.02369447978192,0,1.02369447978192,0,13766,0.958814770600825,1,0.0759841657424929,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.13876577535562,0.214975840754204,0.0963329027710733,0.0757296059996466,0.201351101826173,0.0790500531342677,1,1,326,1,1,1,123,123,8,29,220,55,0,0,0,0,0,0,0,986,986,262,262,126,126,4566,0.146112,0.146112,1,0,0,0,0.146205842499809,0.148838370743213,1.03337872253353,0,0,1.47455999999999,0.146112,0.154349714285713
closure-iid20-emergency,closure,none,16094250,1146199,14761019,14761019,0,1705786,628428,18637567014,54608328,656957989,139565678,139565678,1,1,4,2,5,4,1,52,56,1,1,1,24,1,1,5,0,0,0,4.94491205184207,0.944912051842072,1,0.982911754081853,1,0.982911754081853,1,13788,0.901135148930396,1,0.0812735151226716,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.125306699907906,0.206411468357189,0.0941513694383461,0.0719730920704724,0.189238381275383,0.0601325708863301,1,1,326,1,1,1,38,38,7,8,66,18,0,0,0,0,0,0,0,1018,1018,230,230,116,116,4088,0.130816,0.130816,1,8.88178419700125e-16,0,0,0.140745448179791,0.144564693323483,1.02917076256174,0,0,1.47455999999999,0.130816,0.152892952380951
closure-response-blackout-emergency,closure,response-blackout,16094250,1146199,14761019,14761019,0,1705786,628428,18396511312,52454267,656425186,139565678,139565678,1,1,4,2,5,4,1,52,56,1,1,1,24,0,0,0,5,0,0,4.94491205184207,0.944912051842072,1,0.963716849834728,1,0.963716849834728,1,13788,0.887272909692589,1,0.0795913269857043,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.116926226017223,0.202380538465293,0.0883115649608243,0.0791723143099816,0.186327311035444,0.054005196307519,1,1,326,1,1,1,143,143,28,29,247,68,0,0,0,0,0,0,0,1021,1021,227,227,310,310,13940,0.446079999999998,0.44608,1,8.88178419700125e-16,0,0,0.14115621347845,0.144991344511278,1.03254610775408,0,0,1.47455999999999,0.446079999999998,0.182918095238094
closure-response-blackout-no-emergency,closure,response-blackout,16094250,1146199,14761019,14761019,0,1705786,628428,18396511312,52454267,398484142,139565678,139565678,1,1,4,2,5,4,1,52,56,1,1,1,24,0,0,0,5,0,0,4.94491205184207,0.944912051842072,1,7.09401881819424,0,7.09401881819424,0,13788,6.16265039226653,0,-0.217950711533412,1,0,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.484818056530422,0.855790909778138,0.780342070001367,0.203488941268073,0.657748446674493,0.677891543149319,0,0,326,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,774,774,159,159,310,310,13940,0.446079999999998,0.44608,1,8.88178419700125e-16,0,0,0.377277071668976,0.391083191392984,0.752049288466588,0,0,1.035264,0.446079999999998,0.14108038095238
closure-prepare-blackout-emergency,closure,prepare-blackout,16094250,1146199,14761019,14761019,0,1705786,628428,18609636340,52745840,657085837,139565678,139565678,1,1,4,2,5,4,1,52,56,1,0,0,NaN,0,0,0,4,1,0,NaN,NaN,1,0.969158316802127,1,0.969158316802127,1,14344,0.887256866637766,1,0.0765437942593854,1,1,4697041,1,0.000957440425984,0.999042559574016,0.00033792,8.1920425984e-05,0.0002816,0.000256,0.117587176850886,0.203523246528447,0.0898767045066425,0.0804253541719868,0.186323941993931,0.0539170900205637,1,1,326,1,1,1,115,115,0,29,200,59,0,0,0,0,0,0,0,1022,1022,226,226,13,13,508,0.016256,0.016256,1,1.11022302462516e-16,0,0,0.137904368065194,0.153486770908916,1.04654379425939,0,0,1.47455999999999,0.016256,0.141982476190475
