stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,factorMacAloha,factorAdaptive,primaryFactorialFlag,basePAccess
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0538828026469876,0.532111574849628,0,0,9.57776564242845,12.5699140900192,0,1.03668258543401,0.072548369264787,0.140000000000001,0.200000000000001,0.299999999999999,0.134250967385295,0.0617025981205086,693,802,665,67,747,1473,1154,319,933,747,186,0,0,0,120,0.138089758342923,0,2,111,0,2,32,32,0,0,0,0,67,794,4,0.258083333333312,67,0,0,0.225194588665128,0.263017743000237,0,0,0,0,0,0.27775,3.208,0.125,0.203264000000002,0,0,0.666600000000001,55.4166666666667,96.1666666666667,62.25,0.00698504027617958,0.0209999999999999,0.0448179384203481,0.103999999999999,0.990769472045167,1770,139,0.0909604519774011,0.129496402877698,0.098000333277787,0.0989701716380603,1.1573479,0,667137288654,21199390460,105363559,0,137377061,adaptive,0,1,1,0.2
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0534574185197123,0.531337535386795,0,0,9.57776564242845,12.5699140900192,0,1.03669015655571,0.0709121061359866,0.16,0.200000000000001,0.26,0.143946932006633,0.0730348258706468,711,825,677,0,737,1504,1179,325,940,737,203,0,0,0,120,0.145454545454545,0,1,116,0,1,32,32,0,0,0,0,0,940,0,0.254333333333313,0,0,0,0.227411298928392,0.29414765786171,0,0,0,0,0,0.275,3.3,0,0.240640000000002,0,0,0.660000000000001,56.4166666666667,98.25,61.4166666666667,0.00670666666666674,0.0199999999999996,0.0439470827679784,0.0944000000000011,0.98902495603293,1859,0,0.0871436256051641,0,0.098000333277787,0.0989701716380603,1.1366003,0,667137288654,21199390460,105363559,0,107729676,piggyback,0,0,1,0.2
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0567298546264147,0.527511195227271,0,0,9.57776564242845,12.5779684501051,0,1.03664574435728,0.0764842454394692,0.16,0.200000000000001,0.220000000000001,0.115610834715312,0.0391265892758431,608,742,569,512,803,1373,997,376,1038,803,235,0,0,0,205,0.16347687400319,0,0,134,0,2,32,32,0,0,0,0,512,358,0,0.27808333333331,0,0,0,0.249216727004026,0.321420279705252,0,0,0,0,0,0.303333333333334,2.968,0.672,0.0916480000000003,0,0,0.728000000000001,47.4166666666667,83.0833333333333,66.9166666666667,0.00605502392344502,0.0190000000000001,0.0315479452054796,0.0508999999999998,0.987874349703266,1513,680,0.0971579643093192,0.122058823529412,0.098000333277787,0.0989701716380603,1.349275,0,667137288654,21199390460,105363559,0,137393632,fixed-hybrid,0,0,0,0.2
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0796066843921644,0.501033324529527,0,0,9.72252205310683,12.4731314539959,0,1.03609983971501,0.110823659480376,0.280000000000001,0.418400000000001,0.52,0.175279159756772,0.0644555002763958,903,2050,436,345,445,3781,758,3023,1078,445,633,0,0,0,1698,0.708977035490605,0,42,1189,2,2,32,32,0,0,0,0,345,646,9,0.473083333333347,345,1,0,0.385532921116191,0.507068441149308,0,0,0,0,0,0.719166666666628,8.19999999999954,0.43,0.165376000000002,0,0,1.72599999999991,36.3333333333333,63.1666666666667,37.0833333333333,0.00909853862212949,0.0240000000000003,0.0351146067415732,0.0570000000000004,0.98694771818701,4025,432,0.109068322981366,0.0902777777777778,0.098000333277787,0.0989701716380603,1.4430702,0,667137288654,21199390460,105363559,0,137379941,adaptive,1,1,1,0.2
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0847250118534089,0.480468323304417,0,0,9.72252205310683,12.4091168904453,0,1.03615799305449,0.102487562189055,0.279999999999999,0.420000000000001,0.52,0.244179104477612,0.141691542288557,1027,2451,446,0,328,4441,821,3620,1635,328,1307,0,0,0,1990,0.811913504691962,0,39,1463,3,1,32,32,0,0,0,0,0,1635,15,0.508583333333358,0,0,0,0.404788238415506,0.507651250085006,0,0,0,0,0,0.816999999999947,9.80399999999936,0,0.41856,0,0,1.96079999999987,37.1666666666667,68.4166666666667,27.3333333333333,0.0102554059567524,0.0250000000000004,0.0504847560975611,0.100299999999999,0.949615696758486,5206,0,0.0943142527852478,0,0.098000333277787,0.0989701716380603,1.3592524,0,667137288654,21199390460,105363559,0,107732662,piggyback,1,0,1,0.2
holdout,16022073,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0796066843921644,0.501033324529527,0,0,9.72252205310683,12.4731314539959,0,1.03609983971501,0.110823659480376,0.280000000000001,0.418400000000001,0.52,0.175279159756772,0.0644555002763958,903,2050,436,346,445,3781,758,3023,1074,445,629,0,0,0,1699,0.709098497495826,0,42,1189,2,2,32,32,0,0,0,0,346,640,9,0.47316666666668,0,0,0,0.385532921116192,0.507068441149308,0,0,0,0,0,0.719333333333295,8.19999999999954,0.432,0.163840000000002,0,0,1.72639999999991,36.3333333333333,63.1666666666667,37.0833333333333,0.00909599332220373,0.0240000000000002,0.0351146067415732,0.0570000000000004,0.98694771818701,4022,434,0.109149676777723,0.0898617511520737,0.098000333277787,0.0989701716380603,1.4393552,0,667137288654,21199390460,105363559,0,137396909,fixed-hybrid,1,0,0,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0554520162621938,0.529364493279396,0,0,9.59233133810476,12.3711601348966,0,1.03667175483466,0.0748590381426202,0.16,0.2184,0.300000000000001,0.141437258153676,0.0665782200110559,718,851,670,58,719,1536,1147,389,939,719,220,0,0,0,147,0.161716171617162,0,2,135,0,2,32,32,0,0,0,0,58,821,1,0.267416666666645,58,0,0,0.239899696835091,0.29792263326473,0,0,0,0,0,0.29275,3.404,0.109,0.210176000000002,0,0,0.702600000000001,55.8333333333333,95.5833333333333,59.9166666666667,0.00696479647964807,0.02,0.0435271210013909,0.1031,0.991058615741252,1843,118,0.120455778621812,0.0847457627118644,0.103326112314614,0.102422929511748,1.1558556,0,667028604604,21201860719,105363559,0,137377063,adaptive,0,1,1,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0540071760249805,0.53068716239879,0,0,9.59233133810476,12.3711601348966,0,1.0366697829662,0.0727584300718628,0.16,0.200000000000001,0.32,0.138164731896075,0.0654063018242124,719,849,683,0,726,1568,1180,388,923,726,197,0,0,0,137,0.161366313309776,0,1,131,0,1,32,32,0,0,0,0,0,923,2,0.259999999999979,0,0,0,0.2206906064479,0.287800679061899,0,0,0,0,0,0.283,3.396,0,0.236288000000002,0,0,0.679200000000001,56.9166666666667,98.3333333333333,60.5,0.0071978798586573,0.022,0.0459449035812673,0.105,0.983500416389952,1908,0,0.115303983228512,0,0.103326112314614,0.102422929511748,1.1557743,0,667028604604,21201860719,105363559,0,107729678,piggyback,0,0,1,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0578041734178079,0.52475566167921,0,0,9.61095835123648,12.2629412753035,0,1.0366527771447,0.0775898286346045,0.16,0.219999999999999,0.279999999999999,0.120906578220011,0.0433167495854063,610,700,579,514,809,1296,1006,290,1027,809,218,0,0,0,164,0.135090609555189,0,0,90,0,2,32,32,0,0,0,0,514,352,0,0.271833333333311,0,0,0,0.250676100716378,0.318899324502297,0,0,0,0,0,0.289333333333334,2.8,0.672,0.0901120000000003,0,0,0.694400000000001,48.25,83.8333333333333,67.4166666666667,0.00654695222405276,0.02,0.0325203955500619,0.0540000000000003,0.986249503552359,1416,675,0.108757062146893,0.0903703703703704,0.103326112314614,0.102422929511748,1.233515,0,667028604604,21201860719,105363559,0,137393634,fixed-hybrid,0,0,0,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0846705698933998,0.485871285018725,0,0,9.61073395840429,12.5501011044593,0,1.03622123254509,0.127418463239359,0.34,0.5584,0.780000000000001,0.237622996130459,0.1102045328911,964,2284,422,278,361,4252,722,3530,1120,361,759,0,0,0,1940,0.757220921155347,0,37,1357,4,2,32,32,0,0,0,0,278,761,9,0.50441666666669,278,16,0,0.394589363543578,0.527982280228478,0,0,0,0,0,0.791249999999953,9.13599999999944,0.359,0.194816000000002,0,0,1.89899999999989,35.1666666666667,60.1666666666667,30.0833333333333,0.00968345042935215,0.0249999999999999,0.0364210526315791,0.0590000000000002,0.975054752518616,4572,359,0.12007874015748,0.103064066852368,0.103326112314614,0.102422929511748,1.5168153,0,667028604604,21201860719,105363559,0,137379943,adaptive,1,1,1,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0768428999968723,0.494135569803451,0,0,9.61073395840429,12.5501011044593,0,1.03626208217389,0.0955776672194581,0.239999999999998,0.38,0.54,0.196285240464345,0.100707573244887,1006,2315,453,0,335,4285,789,3496,1369,335,1034,0,0,0,1842,0.795680345572354,0,37,1346,4,1,32,32,0,0,0,0,0,1369,9,0.484416666666684,0,0,0,0.359951393404264,0.494435436947617,0,0,0,0,0,0.771666666666619,9.25999999999942,0,0.350464000000001,0,0,1.85199999999988,37.75,65.75,27.9166666666667,0.00989416846652275,0.0249999999999999,0.0479044776119404,0.0972999999999999,0.982307747540748,4838,0,0.115543613063249,0,0.103326112314614,0.102422929511748,1.3490012,0,667028604604,21201860719,105363559,0,107732664,piggyback,1,0,1,0.2
holdout,16022074,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0846705698933998,0.485871285018725,0,0,9.61073395840429,12.5501011044593,0,1.03622123254509,0.127418463239359,0.34,0.5584,0.780000000000001,0.237622996130459,0.1102045328911,964,2284,422,289,360,4252,722,3530,1110,360,750,0,0,0,1951,0.758258841818888,0,37,1357,4,2,32,32,0,0,0,0,289,738,9,0.504500000000023,0,0,0,0.394589363543578,0.527982280228478,0,0,0,0,0,0.792333333333286,9.13599999999944,0.372,0.188928000000002,0,0,1.90159999999989,35.1666666666667,60.1666666666667,30,0.00966381655654885,0.0249999999999999,0.0363694444444446,0.0590500000000002,0.975054752518616,4558,372,0.120447564721369,0.104838709677419,0.103326112314614,0.102422929511748,1.4672861,0,667028604604,21201860719,105363559,0,137396911,fixed-hybrid,1,0,0,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0557395757666918,0.528562962827583,0,0,9.63175954621966,12.3398032441421,0,1.03667060275765,0.0751243781094526,0.16,0.220000000000001,0.34,0.140254284134881,0.0651299060254285,717,832,673,57,737,1530,1160,370,940,737,203,0,0,0,127,0.142857142857143,0,3,118,0,2,32,32,0,0,0,0,57,821,3,0.265833333333311,57,0,0,0.231216479441315,0.293487736228186,0,0,0,0,0,0.286416666666667,3.328,0.109,0.210176000000002,0,0,0.687400000000001,56.0833333333333,96.6666666666667,61.4166666666667,0.00742069741282349,0.0216,0.0458778833107192,0.105,0.983399012104435,1827,119,0.114395183360701,0.0588235294117647,0.100509915014164,0.103139476753874,1.1570914,0,666689961718,21196820166,105363559,0,137377065,adaptive,0,1,1,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0529170175519219,0.53210780148303,0,0,9.63175954621966,12.3398032441421,0,1.03665369792177,0.0704035378662244,0.140000000000001,0.200000000000001,0.359999999999999,0.141194029850746,0.0707904919845219,742,869,696,0,729,1574,1195,379,971,729,242,0,0,0,140,0.161104718066743,0,8,135,0,1,32,32,0,0,0,0,0,971,8,0.265333333333312,0,0,0,0.22529226952373,0.291616118745451,0,0,0,0,0,0.289666666666667,3.476,0,0.248576000000002,0,0,0.695200000000001,58,99.5833333333333,60.75,0.00728423475258927,0.022,0.0451344307270234,0.1026,0.989735207584178,1932,0,0.101449275362319,0,0.100509915014164,0.103139476753874,1.1622998,0,666689961718,21196820166,105363559,0,107729680,piggyback,0,0,1,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0584053765932957,0.525257415660432,0,0,9.65446966353395,12.3410042864217,0,1.03664916562592,0.0793587617468213,0.16,0.220000000000001,0.34,0.114958540630182,0.035599778883361,599,678,569,521,809,1250,983,267,995,809,186,0,0,0,123,0.102585487906589,0,3,82,0,2,32,32,0,0,0,0,521,331,3,0.266749999999978,0,0,0,0.245442511043434,0.295083120953241,0,0,0,0,0,0.28075,2.712,0.657,0.0847360000000002,0,0,0.673800000000001,47.4166666666667,81.9166666666667,67.4166666666667,0.00574145120934116,0.018,0.0314462299134735,0.0500000000000007,0.99123153463452,1364,664,0.0982404692082111,0.121987951807229,0.100509915014164,0.103139476753874,1.2684479,0,666689961718,21196820166,105363559,0,137393636,fixed-hybrid,0,0,0,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0802333040952292,0.485214606522579,0,0,9.58436832815024,12.4285062583469,0,1.03637767875454,0.118242122719735,0.300000000000001,0.440000000000001,0.739999999999999,0.198828081813156,0.0805859590934219,980,2270,411,301,372,4133,729,3402,1099,372,727,1,2,0,1959,0.76196032672112,0,45,1337,3,2,32,32,0,0,0,0,301,717,16,0.500833333333356,301,12,0,0.381258404561551,0.513822733052691,0,0,0,0,0,0.788249999999954,9.07999999999944,0.379,0.183552000000002,0,0,1.89179999999989,34.25,60.75,31,0.009411901983664,0.025,0.0335537634408604,0.0564499999999998,0.9706708806206,4419,382,0.0979859696763974,0.115183246073298,0.100509915014164,0.103139476753874,1.4646908,0,666689961718,21196820166,105363559,0,137379945,adaptive,1,1,1,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0778439581718944,0.502617476308108,0,0,9.60073829743244,12.3101405104982,0,1.03622607356709,0.116683250414594,0.300000000000001,0.518400000000001,0.779999999999999,0.240331674958541,0.123648424543947,1018,2344,467,0,338,4298,796,3502,1422,338,1084,0,0,0,1859,0.793088737201365,0,34,1360,2,1,32,32,0,0,0,0,0,1422,10,0.498500000000021,0,0,0,0.398478687561597,0.493681281069574,0,0,0,0,0,0.781333333333284,9.37599999999941,0,0.364032000000001,0,0,1.87519999999988,38.9166666666667,66.3333333333333,28.1666666666667,0.0100115187713311,0.0250000000000004,0.0472307692307694,0.107150000000001,0.992961049013135,4781,0,0.089311859443631,0,0.100509915014164,0.103139476753874,1.3561315,0,666689961718,21196820166,105363559,0,107732666,piggyback,1,0,1,0.2
holdout,16022075,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0871212933860205,0.472512567465091,0,0,9.58436832815024,12.4285062583469,0,1.03642126966788,0.104422332780542,0.24,0.358400000000001,0.539999999999999,0.208844665561083,0.104422332780542,991,2337,419,313,353,4312,731,3581,1119,353,766,0,0,0,2033,0.767169811320755,0,52,1398,4,2,32,32,0,0,0,0,313,735,18,0.516916666666694,0,0,0,0.41398389699664,0.528005454662896,0,0,0,0,0,0.810833333333285,9.34799999999941,0.382,0.188160000000003,0,0,1.94599999999988,34.9166666666667,60.9166666666667,29.4166666666667,0.00936452830188688,0.0249999999999999,0.0369178470254959,0.0590000000000005,0.984389806274356,4558,384,0.0982887231241773,0.122395833333333,0.100509915014164,0.103139476753874,1.4550133,0,666689961718,21196820166,105363559,0,137396913,fixed-hybrid,1,0,0,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-adaptive,1,NaN,mac-aware-broadcast,CSMA adaptive,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0529978097312218,0.533738532767445,0,0,9.57336767925178,12.4656492801881,0,1.03669446897123,0.0722388059701492,0.159999999999999,0.219999999999999,0.279999999999999,0.137645107794361,0.0654063018242123,711,807,680,57,753,1480,1173,307,940,753,187,0,0,0,103,0.119212962962963,0,1,97,0,2,32,32,0,0,0,0,57,821,0,0.260166666666645,57,0,0,0.224337090434084,0.293007200826175,0,0,0,0,0,0.278,3.228,0.108,0.210176000000002,0,0,0.667200000000001,56.6666666666667,97.75,62.75,0.00644791666666675,0.0190000000000001,0.0440942895086322,0.0979999999999999,0.990361961876205,1786,119,0.103583426651736,0.0840336134453782,0.0961606398933511,0.103336110648225,1.1544688,0,667070074082,21201274969,105363559,0,137377067,adaptive,0,1,1,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-piggyback,2,NaN,causal-broadcast,CSMA piggyback-only,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0535590290851727,0.532756427634034,0,0,9.57336767925178,12.4656492801881,0,1.03670457605519,0.0717634051962409,0.16,0.200000000000001,0.26,0.139767827529021,0.0680044223327806,709,810,674,0,746,1493,1174,319,943,746,197,0,0,0,108,0.133333333333333,0,3,104,0,1,32,32,0,0,0,0,0,943,3,0.251666666666647,0,0,0,0.221705920960957,0.277347115148692,0,0,0,0,0,0.27,3.24,0,0.241408000000002,0,0,0.648000000000001,56.1666666666667,97.8333333333333,62.1666666666667,0.00692592592592602,0.0210000000000004,0.0467721179624666,0.104,0.987535053585792,1846,0,0.0931744312026002,0,0.0961606398933511,0.103336110648225,1.1660774,0,667070074082,21201274969,105363559,0,107729682,piggyback,0,0,1,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,csma-fixed-hybrid,3,NaN,causal-broadcast,CSMA fixed-deadline hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0571699370759968,0.527627694436065,0,0,9.57336767925178,12.5379612927083,0,1.03666801161101,0.0777667219458262,0.159999999999998,0.2184,0.279999999999999,0.114438916528469,0.0366721945826423,602,708,576,536,806,1308,1008,300,1025,806,219,0,0,0,189,0.151929260450161,0,1,107,0,2,32,32,0,0,0,0,536,343,3,0.272166666666644,0,0,0,0.239059607049986,0.287591291254798,0,0,0,0,0,0.292083333333334,2.832,0.673,0.0878080000000002,0,0,0.701000000000001,48,84,67.1666666666667,0.00597990353697752,0.0180000000000006,0.032332506203474,0.0510000000000002,0.986049276309924,1435,682,0.101045296167247,0.101173020527859,0.0961606398933511,0.103336110648225,1.270962,0,667070074082,21201274969,105363559,0,137393638,fixed-hybrid,0,0,0,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-adaptive,4,NaN,mac-aware-broadcast,ALOHA adaptive,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0724796353018302,0.498651386127754,0,0,9.61073395840429,13.4462264023671,0,1.0365354128962,0.0922719734660031,0.22,0.299999999999999,0.44,0.169596462133775,0.0773244886677723,919,2107,418,305,432,3893,734,3157,1044,432,610,1,2,2,1767,0.732587064676617,0,48,1236,7,2,32,32,0,0,0,0,305,630,10,0.469333333333347,305,17,0,0.373046739050125,0.476953803384907,0,0,0,0,0,0.736083333333293,8.42799999999952,0.405,0.161280000000002,0,0,1.7665999999999,34.8333333333333,61.1666666666667,36,0.00940215588723057,0.0249999999999999,0.0346111111111113,0.056,0.988649352119052,4131,414,0.093923989348826,0.106280193236715,0.0961606398933511,0.103336110648225,1.5357671,0,667070074082,21201274969,105363559,0,137379947,adaptive,1,1,1,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-piggyback,5,NaN,causal-broadcast,ALOHA piggyback-only,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0970696041358216,0.448437423193845,0,0,9.61073395840429,13.4462264023671,0,1.03653914377944,0.163869541182974,0.539999999999999,0.88,1.1,0.430967385295743,0.267097844112769,1047,2512,404,0,313,4566,706,3858,1244,313,930,1,2,1,2093,0.833200636942675,0,51,1516,8,1,32,32,0,0,0,0,0,1244,9,0.501666666666689,0,0,0,0.392533484882031,0.52040801648213,0,0,0,0,0,0.837333333333278,10.0479999999993,0,0.318464000000002,0,0,2.00959999999987,33.6666666666667,58.8333333333333,26.0833333333333,0.0102890127388536,0.0259999999999999,0.0496325878594251,0.0992000000000006,0.98175037593985,4998,0,0.100040016006403,0,0.0961606398933511,0.103336110648225,1.3612067,0,667070074082,21201274969,105363559,0,107732668,piggyback,1,0,1,0.2
holdout,16022076,n5-moderate,N5 Moderate matched,EXP16 matched route-by-MAC factorial,aloha-fixed-hybrid,6,NaN,causal-broadcast,ALOHA fixed-deadline hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0968874519751611,0.459555332487461,0,0,9.61073395840429,13.4462264023671,0,1.03658627284396,0.146633499170812,0.48,0.72,0.84,0.213344389165285,0.0667108899944721,934,2163,401,318,393,3967,692,3275,945,393,552,0,0,0,1848,0.744860943168077,0,48,1277,7,2,32,32,0,0,0,0,318,544,7,0.48433333333335,0,0,0,0.389906021408227,0.489034285987055,0,0,0,0,0,0.753916666666624,8.65199999999949,0.395,0.139264000000001,0,0,1.8093999999999,33.4166666666667,57.6666666666667,32.75,0.00937404272470783,0.0250000000000001,0.0337735368956744,0.0540000000000003,0.973518995005297,4168,401,0.0981285988483685,0.139650872817955,0.0961606398933511,0.103336110648225,1.4480032,0,667070074082,21201274969,105363559,0,137396915,fixed-hybrid,1,0,0,0.2
