sourceR2Run,configurationId,N,graph,pinning,H,D,sender,p,rValue,rRelative,strictReduction,relativeRankRatio,pairwiseHiddenDirections,fullRelativeIdentifiable,individualNonidentifiableCount,allIndividualValuesIdentifiable,orderingIdentifiableDespiteHiddenValues,nontrivialActionSet,relativeProjectionResidualMax,relativeProjectionResidualFro,relativeBasisResiduals,pairwiseProjectionResiduals,valueHiddenSingularValues,relativeHiddenSingularValues,storedRValueMatch
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_even,5,sparse4,even,25,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.904073604186092,1;0.75080873819513216;0;0.75080873819513161;1,ordinary_1_to_2-ordinary_1_to_3=0.75080873819513205;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.75080873819513128;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=1;ordinary_1_to_3-ordinary_1_to_4=0.75080873819513216;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_2=0.75080873819513205;ordinary_1_to_3-pinned_leader_1_to_4=0.75080873819513216;ordinary_1_to_4-ordinary_1_to_5=0.75080873819513161;ordinary_1_to_4-pinned_leader_1_to_2=1;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_5-pinned_leader_1_to_2=0.75080873819513128;ordinary_1_to_5-pinned_leader_1_to_4=0.75080873819513161;pinned_leader_1_to_2-pinned_leader_1_to_4=1,25.280840089535953;8.3746691345851865;1.2650671880361977;0.93048888814371056;1.4175133314165266e-15;4.1450337335381647e-16,13.415377205699627;4.0465357488462672;0.93048888814371078;2.6841129451737916e-15;1.2029108516561106e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_even,5,sparse4,even,25,4,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.991983672713071,1;0.99170768353848437,ordinary_2_to_3-ordinary_2_to_4=0.9917076835384846;ordinary_2_to_3-ordinary_2_to_5=1;ordinary_2_to_4-ordinary_2_to_5=0.99170768353848437,54.321892960857163;5.0387904414744655;0.93048888814371067,7.0489709936534641;1.3099571450193834,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_even,5,sparse4,even,25,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.997141053084573,0.9971410530845729;0.99714105308457301,ordinary_3_to_2-ordinary_3_to_4=1;ordinary_3_to_2-ordinary_3_to_5=0.9971410530845729;ordinary_3_to_4-ordinary_3_to_5=0.99714105308457301,53.087544446008479;5.9217853352588614;3.7596199119665741,8.0850938037247886;5.9217853352588596,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_even,5,sparse4,even,25,4,4,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.991983672713071,0.99170768353848426;1,ordinary_4_to_2-ordinary_4_to_3=0.9917076835384846;ordinary_4_to_2-ordinary_4_to_5=0.99170768353848426;ordinary_4_to_3-ordinary_4_to_5=1,54.321892960857163;5.0387904414744602;0.93048888814371122,7.0489709936534641;1.3099571450193832,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_even,5,sparse4,even,25,4,5,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99880409978442,1;0.99714105308457301,ordinary_5_to_2-ordinary_5_to_3=0.99714105308457301;ordinary_5_to_2-ordinary_5_to_4=1;ordinary_5_to_3-ordinary_5_to_4=0.99714105308457301,53.087544446008465;5.9217853352588632;3.7596199119665736,9.8300937236553114;4.8705730857758516,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.972088757168638,0.91966709147548253;1;0.91966709147548253;0;1,ordinary_1_to_2-ordinary_1_to_3=0.91966709147548209;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.91966709147548253;ordinary_1_to_2-pinned_leader_1_to_3=0.91966709147548209;ordinary_1_to_2-pinned_leader_1_to_5=0.91966709147548253;ordinary_1_to_3-ordinary_1_to_4=0.91966709147548209;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.91966709147548253;ordinary_1_to_4-pinned_leader_1_to_3=0.91966709147548209;ordinary_1_to_4-pinned_leader_1_to_5=0.91966709147548253;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,3.509242025082532;1.7251683543122811;0.25888506610940981;0.22715361042123028;1.0595203599501405e-16;7.8551476569356281e-17,2.7800899989471688;0.9829969575637072;0.22715361042122997;3.2015082622809154e-16;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,2,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99982401805554,1;0.99950688210002592,ordinary_2_to_3-ordinary_2_to_4=0.99950688210002592;ordinary_2_to_3-ordinary_2_to_5=1;ordinary_2_to_4-ordinary_2_to_5=0.99950688210002592,6.8970695901603074;1.2198782420226508;0.75815657514725021,1.9855355529344294;0.82713943329099449,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.998294632755291,0.9982946327552914;0.9982946327552914,ordinary_3_to_2-ordinary_3_to_4=1;ordinary_3_to_2-ordinary_3_to_5=0.9982946327552914;ordinary_3_to_4-ordinary_3_to_5=0.9982946327552914,6.9755932300279024;1.0253931249262973;0.22715361042123031,1.8002806074136124;0.2271536104212302,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,2,4,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99982401805554,0.99950688210002592;1,ordinary_4_to_2-ordinary_4_to_3=0.99950688210002592;ordinary_4_to_2-ordinary_4_to_5=0.99950688210002592;ordinary_4_to_3-ordinary_4_to_5=1,6.8970695901603074;1.2198782420226506;0.75815657514725021,1.9855355529344294;0.82713943329099426,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,2,5,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.998394984861374,1;0.9982946327552914,ordinary_5_to_2-ordinary_5_to_3=0.9982946327552914;ordinary_5_to_2-ordinary_5_to_4=1;ordinary_5_to_3-ordinary_5_to_4=0.9982946327552914,6.9755932300279033;1.0253931249262971;0.22715361042123011,1.2837554129934459;0.31854996333901719,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.976873632470804,0.93293017240575415;1;0.93293017240575427;0;1,ordinary_1_to_2-ordinary_1_to_3=0.93293017240575371;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.93293017240575415;ordinary_1_to_2-pinned_leader_1_to_3=0.93293017240575371;ordinary_1_to_2-pinned_leader_1_to_5=0.93293017240575415;ordinary_1_to_3-ordinary_1_to_4=0.93293017240575404;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.93293017240575427;ordinary_1_to_4-pinned_leader_1_to_3=0.93293017240575404;ordinary_1_to_4-pinned_leader_1_to_5=0.93293017240575427;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,2.4598658015827684;1.2692401106635844;0.18393160075872578;0.16187156176643616;3.253390792245689e-16;1.9628538890481582e-17,2.0464497594861868;0.73172085729283054;0.16187156176643622;1.6803243856621397e-16;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,4,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.999873762578976,1;0.9996419897411386,ordinary_2_to_3-ordinary_2_to_4=0.9996419897411386;ordinary_2_to_3-ordinary_2_to_5=1;ordinary_2_to_4-ordinary_2_to_5=0.9996419897411386,4.7747650159319441;0.89748828920418433;0.55401793583331482,1.4591505209284668;0.59900786176221643,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.998702293400449,0.99870229340044891;0.9987022934004488,ordinary_3_to_2-ordinary_3_to_4=1;ordinary_3_to_2-ordinary_3_to_5=0.99870229340044891;ordinary_3_to_4-ordinary_3_to_5=0.9987022934004488,4.8196335511227808;0.75215717591503295;0.16187156176643608,1.3131725198843809;0.16187156176643611,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,4,4,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.999873762578975,0.99964198974113871;1,ordinary_4_to_2-ordinary_4_to_3=0.99964198974113849;ordinary_4_to_2-ordinary_4_to_5=0.99964198974113871;ordinary_4_to_3-ordinary_4_to_5=1,4.7747650159319432;0.89748828920418455;0.55401793583331516,1.4591505209284665;0.59900786176221699,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,15,4,5,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.998775463555862,1;0.9987022934004488,ordinary_5_to_2-ordinary_5_to_3=0.99870229340044891;ordinary_5_to_2-ordinary_5_to_4=1;ordinary_5_to_3-ordinary_5_to_4=0.9987022934004488,4.8196335511227808;0.75215717591503284;0.16187156176643608,0.93602655296753845;0.22709322293106238,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.894509677661828,0.73046324631831661;1;0.73046324631831738;0;1,ordinary_1_to_2-ordinary_1_to_3=0.73046324631831627;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.73046324631831661;ordinary_1_to_2-pinned_leader_1_to_3=0.73046324631831627;ordinary_1_to_2-pinned_leader_1_to_5=0.73046324631831661;ordinary_1_to_3-ordinary_1_to_4=0.73046324631831727;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.73046324631831738;ordinary_1_to_4-pinned_leader_1_to_3=0.73046324631831727;ordinary_1_to_4-pinned_leader_1_to_5=0.73046324631831738;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,30.452133181209391;9.7265951070193477;1.4842381785678094;1.0970455051951371;9.0340824045099074e-16;4.0626497058271569e-16,15.572062367347357;4.6056260260381618;1.0970455051951375;1.0194318471038834e-17;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,2,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99865867387307,1;0.99686675138456982,ordinary_2_to_3-ordinary_2_to_4=0.99686675138457004;ordinary_2_to_3-ordinary_2_to_5=1;ordinary_2_to_4-ordinary_2_to_5=0.99686675138456982,64.257338107092806;6.8777413580292741;4.3788121910794029,11.461336941145031;5.8076427291345087,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.990880409187139,0.9908804091871396;0.9908804091871396,ordinary_3_to_2-ordinary_3_to_4=1;ordinary_3_to_2-ordinary_3_to_5=0.9908804091871396;ordinary_3_to_4-ordinary_3_to_5=0.9908804091871396,65.805174788618487;5.8593515949673103;1.0970455051951373,11.750621667133409;1.0970455051951373,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,2,4,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99865867387307,0.99686675138456982;1,ordinary_4_to_2-ordinary_4_to_3=0.99686675138456982;ordinary_4_to_2-ordinary_4_to_5=0.99686675138456982;ordinary_4_to_3-ordinary_4_to_5=1,64.257338107092835;6.8777413580292768;4.3788121910794029,11.461336941145031;5.8076427291345194,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,2,5,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.991181065832879,1;0.99088040918713938,ordinary_5_to_2-ordinary_5_to_3=0.99088040918713938;ordinary_5_to_2-ordinary_5_to_4=1;ordinary_5_to_3-ordinary_5_to_4=0.99088040918713938,65.805174788618501;5.8593515949673103;1.0970455051951369,8.3463672158118012;1.544500301730789,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.904073604186092,0.75080873819513183;1;0.75080873819513216;0;1,ordinary_1_to_2-ordinary_1_to_3=0.75080873819513105;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.75080873819513183;ordinary_1_to_2-pinned_leader_1_to_3=0.75080873819513105;ordinary_1_to_2-pinned_leader_1_to_5=0.75080873819513183;ordinary_1_to_3-ordinary_1_to_4=0.75080873819513128;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.75080873819513216;ordinary_1_to_4-pinned_leader_1_to_3=0.75080873819513128;ordinary_1_to_4-pinned_leader_1_to_5=0.75080873819513216;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,25.280840089535957;8.3746691345851811;1.2650671880361974;0.93048888814371045;1.331493585742241e-15;7.2216381837456116e-16,13.415377205699627;4.0465357488462663;0.93048888814371078;6.6313242280788319e-16;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,4,2,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.99880409978442,1;0.9971410530845729,ordinary_2_to_3-ordinary_2_to_4=0.99714105308457301;ordinary_2_to_3-ordinary_2_to_5=1;ordinary_2_to_4-ordinary_2_to_5=0.9971410530845729,53.087544446008465;5.9217853352588605;3.7596199119665759,9.8300937236553096;4.8705730857758542,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.991707683538484,0.99170768353848437;0.99170768353848437,ordinary_3_to_2-ordinary_3_to_4=1;ordinary_3_to_2-ordinary_3_to_5=0.99170768353848437;ordinary_3_to_4-ordinary_3_to_5=0.99170768353848437,54.32189296085717;5.0387904414744629;0.93048888814370923,9.9236541519500676;0.93048888814371045,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,4,4,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.998804099784419,0.9971410530845729;1,ordinary_4_to_2-ordinary_4_to_3=0.99714105308457279;ordinary_4_to_2-ordinary_4_to_5=0.9971410530845729;ordinary_4_to_3-ordinary_4_to_5=1,53.087544446008486;5.9217853352588605;3.7596199119665745,9.8300937236553114;4.870573085775856,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_sparse4_pin_odd,5,sparse4,odd,25,4,5,3,3,2,1,0.666666666666667,2,0,3,0,0,1,1,0.991983672713071,1;0.99170768353848437,ordinary_5_to_2-ordinary_5_to_3=0.99170768353848426;ordinary_5_to_2-ordinary_5_to_4=1;ordinary_5_to_3-ordinary_5_to_4=0.99170768353848437,54.321892960857163;5.0387904414744602;0.93048888814371045,7.0489709936534624;1.3099571450193837,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_even,5,geometric,even,15,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.986921422336886,1;0.96294752855080523;0;0.96294752855080523;1,ordinary_1_to_2-ordinary_1_to_3=0.96294752855080523;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.96294752855080523;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=1;ordinary_1_to_3-ordinary_1_to_4=0.96294752855080523;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_2=0.96294752855080523;ordinary_1_to_3-pinned_leader_1_to_4=0.96294752855080523;ordinary_1_to_4-ordinary_1_to_5=0.96294752855080523;ordinary_1_to_4-pinned_leader_1_to_2=1;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_5-pinned_leader_1_to_2=0.96294752855080523;ordinary_1_to_5-pinned_leader_1_to_4=0.96294752855080523;pinned_leader_1_to_2-pinned_leader_1_to_4=1,4.7409722618491097;4.7409722618491088;0.58965349944612944;0.58965349944612933;6.3482362034042609e-16;6.3482362034042599e-16,7.6773469046858045;2.9726233729465901;0.58965349944612977;8.959695247468732e-16;5.7021006761749628e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_even,5,geometric,even,15,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.988697272521562,1;0.96777118761624048;0;0.96777118761624048;1,ordinary_1_to_2-ordinary_1_to_3=0.96777118761624048;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.96777118761624048;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=1;ordinary_1_to_3-ordinary_1_to_4=0.96777118761624048;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_2=0.96777118761624048;ordinary_1_to_3-pinned_leader_1_to_4=0.96777118761624048;ordinary_1_to_4-ordinary_1_to_5=0.96777118761624048;ordinary_1_to_4-pinned_leader_1_to_2=1;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_5-pinned_leader_1_to_2=0.96777118761624048;ordinary_1_to_5-pinned_leader_1_to_4=0.96777118761624048;pinned_leader_1_to_2-pinned_leader_1_to_4=1,3.3035116747164666;3.3035116747164661;0.39373112527666621;0.39373112527666609;3.1722236313559171e-16;1.5332934166833742e-19,5.3492191856757696;2.0689239854508585;0.39373112527666632;4.48622827773756e-16;3.4514248561463634e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_even,5,geometric,even,25,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.959591559752778,1;0.89266947270085706;0;0.89266947270085706;1,ordinary_1_to_2-ordinary_1_to_3=0.89266947270085706;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.89266947270085706;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=1;ordinary_1_to_3-ordinary_1_to_4=0.89266947270085706;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_2=0.89266947270085706;ordinary_1_to_3-pinned_leader_1_to_4=0.89266947270085706;ordinary_1_to_4-ordinary_1_to_5=0.89266947270085706;ordinary_1_to_4-pinned_leader_1_to_2=1;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_5-pinned_leader_1_to_2=0.89266947270085706;ordinary_1_to_5-pinned_leader_1_to_4=0.89266947270085706;pinned_leader_1_to_2-pinned_leader_1_to_4=1,40.876169449363807;40.876169449363786;3.8853118962394388;3.8853118962394384;2.5365643684462307e-15;1.5700924586837747e-16,66.170658473751246;25.477898112688521;3.8853118962394397;7.1157813207409798e-15;2.5320912792862777e-17,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_even,5,geometric,even,25,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.962769052729461,1;0.90025373812593912;0;0.90025373812593912;1,ordinary_1_to_2-ordinary_1_to_3=0.90025373812593912;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.90025373812593912;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=1;ordinary_1_to_3-ordinary_1_to_4=0.90025373812593912;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_2=0.90025373812593912;ordinary_1_to_3-pinned_leader_1_to_4=0.90025373812593912;ordinary_1_to_4-ordinary_1_to_5=0.90025373812593912;ordinary_1_to_4-pinned_leader_1_to_2=1;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_5-pinned_leader_1_to_2=0.90025373812593912;ordinary_1_to_5-pinned_leader_1_to_4=0.90025373812593912;pinned_leader_1_to_2-pinned_leader_1_to_4=1,33.999742063870023;33.999742063870016;3.1362635721121364;3.1362635721121359;2.5268270595145052e-15;2.5268270595145048e-15,55.037510074158291;21.181501723432131;3.1362635721121372;2.2609579639264221e-16;1.4989813152686007e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_odd,5,geometric,odd,15,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.986921422336886,0.96294752855080523;1;0.96294752855080523;0;1,ordinary_1_to_2-ordinary_1_to_3=0.96294752855080523;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.96294752855080523;ordinary_1_to_2-pinned_leader_1_to_3=0.96294752855080523;ordinary_1_to_2-pinned_leader_1_to_5=0.96294752855080523;ordinary_1_to_3-ordinary_1_to_4=0.96294752855080523;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.96294752855080523;ordinary_1_to_4-pinned_leader_1_to_3=0.96294752855080523;ordinary_1_to_4-pinned_leader_1_to_5=0.96294752855080523;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,4.7409722618491088;4.7409722618491088;0.58965349944612944;0.58965349944612944;6.3482362034042609e-16;6.3482362034042589e-16,7.6773469046858045;2.9726233729465892;0.58965349944612933;1.9141643601524434e-15;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_odd,5,geometric,odd,15,4,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.988697272521562,0.96777118761624048;1;0.96777118761624048;0;1,ordinary_1_to_2-ordinary_1_to_3=0.96777118761624048;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.96777118761624048;ordinary_1_to_2-pinned_leader_1_to_3=0.96777118761624048;ordinary_1_to_2-pinned_leader_1_to_5=0.96777118761624048;ordinary_1_to_3-ordinary_1_to_4=0.96777118761624048;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.96777118761624048;ordinary_1_to_4-pinned_leader_1_to_3=0.96777118761624048;ordinary_1_to_4-pinned_leader_1_to_5=0.96777118761624048;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,3.3035116747164666;3.3035116747164666;0.39373112527666615;0.39373112527666604;3.1722236313559162e-16;1.5332934166832485e-19,5.3492191856757696;2.0689239854508585;0.39373112527666626;6.3563238564053297e-16;0,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N5_geometric_pin_odd,5,geometric,odd,25,2,1,6,4,3,1,0.75,3,0,6,0,0,1,1,0.959591559752778,0.89266947270085706;1;0.89266947270085706;0;1,ordinary_1_to_2-ordinary_1_to_3=0.89266947270085706;ordinary_1_to_2-ordinary_1_to_4=1;ordinary_1_to_2-ordinary_1_to_5=0.89266947270085706;ordinary_1_to_2-pinned_leader_1_to_3=0.89266947270085706;ordinary_1_to_2-pinned_leader_1_to_5=0.89266947270085706;ordinary_1_to_3-ordinary_1_to_4=0.89266947270085706;ordinary_1_to_3-ordinary_1_to_5=1;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=1;ordinary_1_to_4-ordinary_1_to_5=0.89266947270085706;ordinary_1_to_4-pinned_leader_1_to_3=0.89266947270085706;ordinary_1_to_4-pinned_leader_1_to_5=0.89266947270085706;ordinary_1_to_5-pinned_leader_1_to_3=1;ordinary_1_to_5-pinned_leader_1_to_5=0;pinned_leader_1_to_3-pinned_leader_1_to_5=1,40.876169449363786;40.876169449363772;3.8853118962394388;3.8853118962394384;2.5365643684462311e-15;1.5700924586837759e-16,66.170658473751246;25.477898112688514;3.8853118962394406;7.6071698056608345e-15;0,1
