time_s,seed,receiver,sender,physicalAge_s,loggedAoI_s,positionError_m,localPositionBound_m,globalPositionBound_m,velocityError_mps,velocityBound_mps,acceptedPayloadSpeed_mps
22.8,27020001,3,2,0.140000000000001,0.150000000000001,0.0278161169335803,0.0504673841921183,8.4224,0.00564332227561857,0.28,0.200481315657988
22.82,27020001,3,2,0.16,0.17,0.0318039674494322,0.060877010505278,9.6288,0.00646613562340917,0.32,0.200481315657988
22.84,27020001,3,2,0.120000000000001,0.130000000000001,0.0238261926291903,0.0406483481431301,7.2168,0.00543216344323474,0.24,0.198736234526084
22.86,27020001,3,2,0.140000000000001,0.150000000000001,0.0278308023345399,0.0502230728336518,8.4224,0.00641381618261118,0.28,0.198736234526084
22.88,27020001,3,2,0.16,0.17,0.0318514105333009,0.0605977975241734,9.6288,0.00761885475864848,0.32,0.198736234526084
22.9,27020001,3,2,0.119999999999997,0.129999999999997,0.0240079577187993,0.0405669455185689,7.2168,0.00656740176024719,0.24,0.198057879321408
22.92,27020001,3,2,0.140000000000001,0.150000000000001,0.0280425132522063,0.0501281031049971,8.4224,0.0074947233441745,0.28,0.198057879321408
22.94,27020001,3,2,0.159999999999997,0.169999999999997,0.0320840105290396,0.0604892606914252,9.6288,0.00842808713719776,0.32,0.198057879321408
22.96,27020001,3,2,0.18,0.19,0.0361234091003881,0.0716504182778534,10.836,0.00905415561372626,0.36,0.198057879321408
22.98,27020001,3,2,0.199999999999999,0.209999999999999,0.0401635781075423,0.0836115758642815,12.044,0.00974885596193627,0.4,0.198057879321408
23,27020001,3,2,0.219999999999999,0.229999999999999,0.0442046922888805,0.0963727334507097,13.2528,0.0104885847468093,0.44,0.198057879321408
23.02,27020001,3,2,0.239999999999998,0.249999999999998,0.0482384499897815,0.109933891037138,14.4624,0.010988863080506,0.48,0.198057879321408
23.04,27020001,3,2,0.259999999999998,0.269999999999998,0.052267128389922,0.124295048623566,15.6728,0.0115447692976973,0.52,0.198057879321408
23.06,27020001,3,2,0.279999999999998,0.289999999999998,0.0563122485797095,0.139456206209994,16.884,0.0128041476694538,0.56,0.198057879321408
23.08,27020001,3,2,0.299999999999997,0.309999999999997,0.0603636133099967,0.155417363796422,18.096,0.0137643677037855,0.6,0.198057879321408
23.1,27020001,3,2,0.32,0.33,0.0644207427446216,0.17217852138285,19.3088,0.0146743861664045,0.64,0.198057879321408
23.12,27020001,3,2,0.34,0.35,0.0684747240417574,0.189739678969279,20.5224,0.0153255177077485,0.68,0.198057879321408
23.14,27020001,3,2,0.120000000000001,0.130000000000001,0.0242901325318864,0.0410089980505106,7.2168,0.00491058896050658,0.24,0.201741650420922
23.16,27020001,3,2,0.140000000000001,0.150000000000001,0.0283176830406675,0.0506438310589291,8.4224,0.0054616398023163,0.28,0.201741650420922
23.18,27020001,3,2,0.16,0.17,0.0323215220131811,0.0610786640673475,9.6288,0.00614045237654018,0.32,0.201741650420922
23.2,27020001,3,2,0.120000000000001,0.130000000000001,0.024167944601899,0.0411191177702516,7.2168,0.0054350657187993,0.24,0.202659314752097
23.22,27020001,3,2,0.140000000000001,0.150000000000001,0.0281240782944033,0.0507723040652935,8.4224,0.00647508898198478,0.28,0.202659314752097
23.24,27020001,3,2,0.160000000000004,0.170000000000004,0.0321016868051941,0.0612254903603355,9.6288,0.00663312567875432,0.32,0.202659314752097
23.26,27020001,3,2,0.119999999999997,0.129999999999997,0.0239298915256508,0.04107297762301,7.2168,0.00508067561431236,0.24,0.202274813525084
23.28,27020001,3,2,0.140000000000001,0.150000000000001,0.0279259529625831,0.0507184738935117,8.4224,0.00570212542826439,0.28,0.202274813525084
23.3,27020001,3,2,0.16,0.17,0.0319288976147597,0.0611639701640134,9.6288,0.0064438946770129,0.32,0.202274813525084
23.32,27020001,3,2,0.18,0.19,0.0359297776539268,0.0724094664345151,10.836,0.00725300978426602,0.36,0.202274813525084
23.34,27020001,3,2,0.199999999999999,0.209999999999999,0.0399330432266382,0.0844549627050167,12.044,0.00799987540535019,0.4,0.202274813525084
23.36,27020001,3,2,0.219999999999999,0.229999999999999,0.0439524804221131,0.0973004589755184,13.2528,0.00888394188330468,0.44,0.202274813525084
23.38,27020001,3,2,0.120000000000001,0.130000000000001,0.0240522146111942,0.0407334196503712,7.2168,0.00576336472823756,0.24,0.199445163753094
23.4,27020001,3,2,0.140000000000001,0.150000000000001,0.0280866187864527,0.0503223229254331,8.4224,0.00672728606117357,0.28,0.199445163753094
23.42,27020001,3,2,0.160000000000004,0.170000000000004,0.032128252716322,0.060711226200495,9.6288,0.00769867267977049,0.32,0.199445163753094
23.44,27020001,3,2,0.18,0.19,0.03616804304117,0.0719001294755569,10.836,0.0084080212587074,0.36,0.199445163753094
23.46,27020001,3,2,0.200000000000003,0.210000000000003,0.0401980330732641,0.0838890327506187,12.044,0.0089279415273328,0.4,0.199445163753094
23.48,27020001,3,2,0.220000000000002,0.230000000000002,0.0442334666447928,0.0966779360256806,13.2528,0.00991329098037291,0.44,0.199445163753094
23.5,27020001,3,2,0.240000000000002,0.250000000000002,0.0482655146185574,0.110266839300742,14.4624,0.0106747810567578,0.48,0.199445163753094
23.52,27020001,3,2,0.260000000000002,0.270000000000002,0.0522864374291517,0.124655742575804,15.6728,0.0112733008803276,0.52,0.199445163753094
23.54,27020001,3,2,0.280000000000001,0.290000000000001,0.0563047564013712,0.139844645850866,16.884,0.0121149990474322,0.56,0.199445163753094
23.56,27020001,3,2,0.300000000000001,0.310000000000001,0.0603126717283899,0.155833549125928,18.096,0.0128054883959268,0.6,0.199445163753094
23.58,27020001,3,2,0.32,0.33,0.0643354034620139,0.17262245240099,19.3088,0.0137850546981234,0.64,0.199445163753094
23.6,27020001,3,2,0.340000000000003,0.350000000000003,0.0683629905944228,0.190211355676052,20.5224,0.0145888193149192,0.68,0.199445163753094
23.62,27020001,3,2,0.120000000000001,0.130000000000001,0.024132225282982,0.040999432037944,7.2168,0.00471781819438109,0.24,0.201661933649534
23.64,27020001,3,2,0.140000000000001,0.150000000000001,0.0281467256149299,0.0506326707109347,8.4224,0.00537162854651699,0.28,0.201661933649534
23.66,27020001,3,2,0.16,0.17,0.0321599985931679,0.0610659093839254,9.6288,0.0061482067847275,0.32,0.201661933649534
23.68,27020001,3,2,0.120000000000001,0.130000000000001,0.02411343976104,0.0408581998403194,7.2168,0.00437683203013991,0.24,0.200484998669328
23.7,27020001,3,2,0.140000000000001,0.150000000000001,0.0281173126378232,0.0504678998137059,8.4224,0.00508671508903428,0.28,0.200484998669328
23.72,27020001,3,2,0.16,0.17,0.0321418146599691,0.0608775997870925,9.6288,0.00619959246276516,0.32,0.200484998669328
23.74,27020001,3,2,0.120000000000001,0.130000000000001,0.0240964585196191,0.0409571753354768,7.2168,0.0047837486353501,0.24,0.201309794462307
23.76,27020001,3,2,0.139999999999997,0.149999999999997,0.0281367883891228,0.050583371224723,8.4224,0.00565945572337356,0.28,0.201309794462307
23.78,27020001,3,2,0.16,0.17,0.0321891596007969,0.0610095671139691,9.6288,0.0067303720172687,0.32,0.201309794462307
23.8,27020001,3,2,0.120000000000001,0.130000000000001,0.0242124541001905,0.040827148794898,7.2168,0.00594280741859618,0.24,0.200226239957483
23.82,27020001,3,2,0.140000000000001,0.150000000000001,0.028273228088574,0.0504316735940476,8.4224,0.0068216745657098,0.28,0.200226239957483
23.84,27020001,3,2,0.16,0.17,0.0323460766870937,0.0608361983931973,9.6288,0.00795945310911728,0.32,0.200226239957483
23.86,27020001,3,2,0.119999999999997,0.129999999999997,0.024358898447145,0.0410102902752302,7.2168,0.00570543763784236,0.24,0.201752418960252
23.88,27020001,3,2,0.139999999999997,0.149999999999997,0.0284382953691515,0.0506453386544352,8.4224,0.00653744993341024,0.28,0.201752418960252
23.9,27020001,3,2,0.159999999999997,0.169999999999997,0.0325196176742267,0.0610803870336403,9.6288,0.00734344154585281,0.32,0.201752418960252
23.92,27020001,3,2,0.120000000000001,0.130000000000001,0.0244468562124726,0.0411325804796683,7.2168,0.00509779091880763,0.24,0.202771503997236
23.94,27020001,3,2,0.139999999999997,0.149999999999997,0.0285166729778802,0.050788010559613,8.4224,0.00574085369559194,0.28,0.202771503997236
23.96,27020001,3,2,0.16,0.17,0.0325974660917321,0.0612434406395577,9.6288,0.00679583999405155,0.32,0.202771503997236
23.98,27020001,3,2,0.18,0.19,0.0366796216957319,0.0724988707195024,10.836,0.00764411581120486,0.36,0.202771503997236
24,27020001,3,2,0.199999999999999,0.209999999999999,0.0407655384340293,0.0845543007994471,12.044,0.00849085137340373,0.4,0.202771503997236
24.02,27020001,3,2,0.219999999999999,0.229999999999999,0.0448549401872148,0.0974097308793919,13.2528,0.00936123785998066,0.44,0.202771503997236
24.04,27020001,3,2,0.119999999999997,0.129999999999997,0.0244957874654298,0.0412520375745733,7.2168,0.0049654598124493,0.24,0.203766979788111
24.06,27020001,3,2,0.139999999999997,0.149999999999997,0.0285680012366989,0.0509273771703355,8.4224,0.0055883757164606,0.28,0.203766979788111
24.08,27020001,3,2,0.159999999999997,0.169999999999997,0.0326429950382796,0.0614027167660978,9.6288,0.00650097930108788,0.32,0.203766979788111
24.1,27020001,3,2,0.120000000000001,0.130000000000001,0.0244794453335266,0.04129656420229,7.2168,0.004825086285286,0.24,0.204138035019083
24.12,27020001,3,2,0.140000000000001,0.150000000000001,0.0285553686566554,0.0509793249026717,8.4224,0.00563607743042376,0.28,0.204138035019083
24.14,27020001,3,2,0.16,0.17,0.0326355217808183,0.0614620856030533,9.6288,0.00647247833314926,0.32,0.204138035019083
24.16,27020001,3,2,0.120000000000001,0.130000000000001,0.0244501541449001,0.0413115369861725,7.2168,0.00481217145289468,0.24,0.204262808218104
24.18,27020001,3,2,0.140000000000001,0.150000000000001,0.0285138402147382,0.0509967931505346,8.4224,0.00553423176139396,0.28,0.204262808218104
24.2,27020001,3,2,0.16,0.17,0.0325824226170893,0.0614820493148967,9.6288,0.0064170050366576,0.32,0.204262808218104
24.22,27020001,3,2,0.18,0.19,0.0366470605744653,0.0727673054792587,10.836,0.00724708696090392,0.36,0.204262808218104
24.24,27020001,3,2,0.200000000000003,0.210000000000003,0.0407000072588511,0.0848525616436208,12.044,0.00803982253566744,0.4,0.204262808218104
24.26,27020001,3,2,0.219999999999999,0.229999999999999,0.0447498175566219,0.0977378178079829,13.2528,0.0089155056429485,0.44,0.204262808218104
24.28,27020001,3,2,0.120000000000001,0.130000000000001,0.0243418453090583,0.0412569451313653,7.2168,0.00505751890319,0.24,0.203807876094711
24.3,27020001,3,2,0.140000000000001,0.150000000000001,0.0283891577474405,0.0509331026532595,8.4224,0.0057515988500162,0.28,0.203807876094711
24.32,27020001,3,2,0.16,0.17,0.0324349811205458,0.0614092601751537,9.6288,0.00648613778494924,0.32,0.203807876094711
24.34,27020001,3,2,0.18,0.19,0.0364712929574072,0.072685417697048,10.836,0.00722630037921761,0.36,0.203807876094711
24.36,27020001,3,2,0.199999999999999,0.209999999999999,0.0404981365884039,0.0847615752189422,12.044,0.00795723337543021,0.4,0.203807876094711
24.38,27020001,3,2,0.219999999999999,0.229999999999999,0.0445254621323908,0.0976377327408364,13.2528,0.00872475673847625,0.44,0.203807876094711
24.4,27020001,3,2,0.239999999999998,0.249999999999998,0.0485450511888006,0.111313890262731,14.4624,0.00950707712884561,0.48,0.203807876094711
24.42,27020001,3,2,0.260000000000002,0.270000000000002,0.0525549393248177,0.125790047784625,15.6728,0.0102816527290687,0.52,0.203807876094711
24.44,27020001,3,2,0.279999999999998,0.289999999999998,0.0565688145029272,0.141066205306519,16.884,0.0110841873371906,0.56,0.203807876094711
24.46,27020001,3,2,0.120000000000001,0.130000000000001,0.0241123018506632,0.0410209462954462,7.2168,0.00467285801855954,0.24,0.201841219128718
24.48,27020001,3,2,0.140000000000001,0.150000000000001,0.0281107508185559,0.0506577706780205,8.4224,0.00550933735231292,0.28,0.201841219128718
24.5,27020001,3,2,0.16,0.17,0.0321074866870035,0.0610945950605949,9.6288,0.0063515781773222,0.32,0.201841219128718
24.52,27020001,3,2,0.18,0.19,0.0360946276358231,0.0723314194431692,10.836,0.00721712615548968,0.36,0.201841219128718
24.54,27020001,3,2,0.199999999999999,0.209999999999999,0.0400652792214218,0.0843682438257436,12.044,0.00812953270004348,0.4,0.201841219128718
24.56,27020001,3,2,0.219999999999999,0.229999999999999,0.0440356191399636,0.097205068208318,13.2528,0.00899321727208151,0.44,0.201841219128718
24.58,27020001,3,2,0.119999999999997,0.129999999999997,0.023888573818667,0.0408644492682937,7.2168,0.00527673859003262,0.24,0.200537077235781
24.6,27020001,3,2,0.140000000000001,0.150000000000001,0.0278642713457703,0.0504751908130093,8.4224,0.00588398475329383,0.28,0.200537077235781
24.62,27020001,3,2,0.16,0.17,0.0318585424024633,0.060885932357725,9.6288,0.00671270927743263,0.32,0.200537077235781
24.64,27020001,3,2,0.120000000000001,0.130000000000001,0.0238788872198036,0.0407260823831466,7.2168,0.00530208317072251,0.24,0.199384019859555
24.66,27020001,3,2,0.140000000000001,0.150000000000001,0.0278914276461137,0.0503137627803377,8.4224,0.00624269938855216,0.28,0.199384019859555
24.68,27020001,3,2,0.16,0.17,0.0319111882043317,0.0607014431775288,9.6288,0.00716568440936667,0.32,0.199384019859555
24.7,27020001,3,2,0.18,0.19,0.0359291369892456,0.0718891235747199,10.836,0.00787999064270116,0.36,0.199384019859555
24.72,27020001,3,2,0.199999999999999,0.209999999999999,0.0399468913633058,0.083876803971911,12.044,0.00859581586640285,0.4,0.199384019859555
24.74,27020001,3,2,0.220000000000002,0.230000000000002,0.0439631893465507,0.0966644843691021,13.2528,0.00931808240872586,0.44,0.199384019859555
24.76,27020001,3,2,0.119999999999997,0.129999999999997,0.0240950973516872,0.0408191374968312,7.2168,0.00461116525524625,0.24,0.20015947914026
24.78,27020001,3,2,0.140000000000001,0.150000000000001,0.0280864777045998,0.0504223270796364,8.4224,0.00520460020588422,0.28,0.20015947914026
24.8,27020001,3,2,0.16,0.17,0.0320623021758966,0.0608255166624416,9.6288,0.00593449375651137,0.32,0.20015947914026
24.82,27020001,3,2,0.18,0.19,0.0360164211415183,0.0720287062452468,10.836,0.00675953837925843,0.36,0.20015947914026
24.84,27020001,3,2,0.199999999999999,0.209999999999999,0.0399434861196933,0.084031895828052,12.044,0.00775136806111434,0.4,0.20015947914026
24.86,27020001,3,2,0.219999999999999,0.229999999999999,0.0438388623340403,0.0968350854108572,13.2528,0.00895041577721062,0.44,0.20015947914026
24.88,27020001,3,2,0.120000000000001,0.130000000000001,0.0236054895316426,0.0408474869330967,7.2168,0.00796918079587655,0.24,0.200395724442472
24.9,27020001,3,2,0.140000000000001,0.150000000000001,0.0274264625142072,0.0504554014219461,8.4224,0.00991118851623404,0.28,0.200395724442472
24.92,27020001,3,2,0.160000000000004,0.170000000000004,0.0312053845053237,0.0608633159107956,9.6288,0.0119939839547555,0.32,0.200395724442472
24.94,27020001,3,2,0.119999999999997,0.129999999999997,0.0230179503856213,0.0405268940967628,7.2168,0.0112045711507853,0.24,0.197724117473023
24.96,27020001,3,2,0.140000000000001,0.150000000000001,0.0267057878786407,0.0500813764462232,8.4224,0.0135369653349303,0.28,0.197724117473023
24.98,27020001,3,2,0.16,0.17,0.0304169771200463,0.0604358587956837,9.6288,0.0127030338580443,0.32,0.197724117473023
25,27020001,3,2,0.18,0.19,0.0341411309030521,0.0715903411451442,10.836,0.0124785238805674,0.36,0.197724117473023
25.02,27020001,3,2,0.199999999999999,0.209999999999999,0.0378691273191081,0.0835448234946046,12.044,0.0127248343649095,0.4,0.197724117473023
25.04,27020001,3,2,0.219999999999999,0.229999999999999,0.0416013830099236,0.0962993058440651,13.2528,0.0130366361666566,0.44,0.197724117473023
25.06,27020001,3,2,0.120000000000001,0.130000000000001,0.0223142265530297,0.0392069995492221,7.2168,0.00549407117839049,0.24,0.186724996243518
25.08,27020001,3,2,0.140000000000001,0.150000000000001,0.0260326537988471,0.0485414994740925,8.4224,0.00629218467618,0.28,0.186724996243518
25.1,27020001,3,2,0.160000000000004,0.170000000000004,0.0297478314376377,0.0586759993989628,9.6288,0.0071903901857987,0.32,0.186724996243518
25.12,27020001,3,2,0.180000000000003,0.190000000000003,0.0334526548894354,0.0696104993238332,10.836,0.0080306714124482,0.36,0.186724996243518
25.14,27020001,3,2,0.200000000000003,0.210000000000003,0.0372076439660078,0.0813449992487035,12.044,0.00912839196587122,0.4,0.186724996243518
25.16,27020001,3,2,0.220000000000002,0.230000000000002,0.0410227452192553,0.0938794991735739,13.2528,0.0112361623600413,0.44,0.186724996243518
25.18,27020001,3,2,0.120000000000001,0.130000000000001,0.0225738637183051,0.0391774665980874,7.2168,0.00898063385657066,0.24,0.186478888317395
25.2,27020001,3,2,0.140000000000001,0.150000000000001,0.0264756841274228,0.0485070443644353,8.4224,0.0112127405433495,0.28,0.186478888317395
25.22,27020001,3,2,0.16,0.17,0.0304049568899417,0.0586366221307832,9.6288,0.012866498794788,0.32,0.186478888317395
25.24,27020001,3,2,0.120000000000001,0.130000000000001,0.0232125463937893,0.0390334350688209,7.2168,0.0136033378131505,0.24,0.185278625573508
25.26,27020001,3,2,0.139999999999997,0.149999999999997,0.0271731122611854,0.0483390075802911,8.4224,0.0146085135828955,0.28,0.185278625573508
25.28,27020001,3,2,0.16,0.17,0.0311691705701077,0.0584445800917612,9.6288,0.0167176240722338,0.32,0.185278625573508
25.3,27020001,3,2,0.120000000000001,0.130000000000001,0.0237558456713763,0.0399720666852483,7.2168,0.00971539313736709,0.24,0.193100555710402
25.32,27020001,3,2,0.140000000000001,0.150000000000001,0.027787584109055,0.0494340777994563,8.4224,0.0107135106286081,0.28,0.193100555710402
25.34,27020001,3,2,0.16,0.17,0.0318286544029597,0.0596960889136644,9.6288,0.0116096670115794,0.32,0.193100555710402
25.36,27020001,3,2,0.18,0.19,0.0358697191209649,0.0707581000278724,10.836,0.0120910991645505,0.36,0.193100555710402
25.38,27020001,3,2,0.199999999999999,0.209999999999999,0.0399025868431788,0.0826201111420805,12.044,0.0122366853532158,0.4,0.193100555710402
25.4,27020001,3,2,0.219999999999999,0.229999999999999,0.0439439003184848,0.0952821222562885,13.2528,0.0132054656246053,0.44,0.193100555710402
25.42,27020001,3,2,0.240000000000002,0.250000000000002,0.0479844452540197,0.108744133370497,14.4624,0.0137826588548762,0.48,0.193100555710402
25.44,27020001,3,2,0.259999999999998,0.269999999999998,0.0520382696618211,0.123006144484705,15.6728,0.0148997155799243,0.52,0.193100555710402
25.46,27020001,3,2,0.280000000000001,0.290000000000001,0.0560955348485196,0.138068155598913,16.884,0.015606424059355,0.56,0.193100555710402
25.48,27020001,3,2,0.120000000000001,0.130000000000001,0.02428493054753,0.0410504728745207,7.2168,0.00481795622696144,0.24,0.20208727395434
25.5,27020001,3,2,0.140000000000001,0.150000000000001,0.0283258089177457,0.0506922183536075,8.4224,0.0053733787224625,0.28,0.20208727395434
25.52,27020001,3,2,0.16,0.17,0.0323781098258953,0.0611339638326943,9.6288,0.00639672679785978,0.32,0.20208727395434
25.54,27020001,3,2,0.18,0.19,0.0364322235105802,0.0723757093117811,10.836,0.00726983611868989,0.36,0.20208727395434
25.56,27020001,3,2,0.199999999999999,0.209999999999999,0.0404964795553851,0.0844174547908679,12.044,0.00822216424019925,0.4,0.20208727395434
25.58,27020001,3,2,0.219999999999999,0.229999999999999,0.0445698598028497,0.0972592002699547,13.2528,0.00919985842862885,0.44,0.20208727395434
25.6,27020001,3,2,0.120000000000001,0.130000000000001,0.0243615617499462,0.0411228611317283,7.2168,0.00516417327836493,0.24,0.202690509431069
25.62,27020001,3,2,0.140000000000001,0.150000000000001,0.0284354987072225,0.0507766713203496,8.4224,0.0059088774209754,0.28,0.202690509431069
25.64,27020001,3,2,0.16,0.17,0.0325095987706547,0.061230481508971,9.6288,0.00669380373078546,0.32,0.202690509431069
25.66,27020001,3,2,0.120000000000001,0.130000000000001,0.0244285207172602,0.0411282169267471,7.2168,0.00487088315905369,0.24,0.202735141056226
25.68,27020001,3,2,0.140000000000001,0.150000000000001,0.028479514608662,0.0507829197478717,8.4224,0.00544010509725017,0.28,0.202735141056226
25.7,27020001,3,2,0.16,0.17,0.0325295432299684,0.0612376225689962,9.6288,0.00628631488167955,0.32,0.202735141056226
25.72,27020001,3,2,0.119999999999997,0.129999999999997,0.0243581021980127,0.0412456410171341,7.2168,0.00473982488085844,0.24,0.203713675142784
25.74,27020001,3,2,0.140000000000001,0.150000000000001,0.02840470978361,0.0509199145199898,8.4224,0.00542714467832306,0.28,0.203713675142784
25.76,27020001,3,2,0.159999999999997,0.169999999999997,0.0324716470118923,0.0613941880228455,9.6288,0.00633749766778798,0.32,0.203713675142784
25.78,27020001,3,2,0.120000000000001,0.130000000000001,0.0243340006357757,0.0411992716221301,7.2168,0.00503127411236115,0.24,0.203327263517751
25.8,27020001,3,2,0.140000000000001,0.150000000000001,0.028420888167754,0.0508658168924851,8.4224,0.00597858949720185,0.28,0.203327263517751
25.82,27020001,3,2,0.16,0.17,0.0325151440931256,0.0613323621628401,9.6288,0.00691180899555941,0.32,0.203327263517751
25.84,27020001,3,2,0.120000000000001,0.130000000000001,0.0244660059397249,0.0410488391520616,7.2168,0.00589139488814081,0.24,0.202073659600513
25.86,27020001,3,2,0.140000000000001,0.150000000000001,0.0285489442077121,0.0506903123440718,8.4224,0.00631338506781075,0.28,0.202073659600513
25.88,27020001,3,2,0.16,0.17,0.0326388061284021,0.0611317855360821,9.6288,0.00732720115980113,0.32,0.202073659600513
25.9,27020001,3,2,0.18,0.19,0.0367264600488552,0.0723732587280924,10.836,0.00807890380819583,0.36,0.202073659600513
25.92,27020001,3,2,0.200000000000003,0.210000000000003,0.0408038998412283,0.0844147319201026,12.044,0.00864539924612585,0.4,0.202073659600513
25.94,27020001,3,2,0.219999999999999,0.229999999999999,0.0448641228305572,0.0972562051121129,13.2528,0.00912165161153632,0.44,0.202073659600513
25.96,27020001,3,2,0.240000000000002,0.250000000000002,0.0489010212108355,0.110897678304123,14.4624,0.00960787774093648,0.48,0.202073659600513
25.98,27020001,3,2,0.260000000000002,0.270000000000002,0.0529396479063372,0.125339151496133,15.6728,0.0103169277439476,0.52,0.202073659600513
26,27020001,3,2,0.280000000000001,0.290000000000001,0.0569853235281021,0.140580624688144,16.884,0.0111585444268006,0.56,0.202073659600513
26.02,27020001,3,2,0.120000000000001,0.130000000000001,0.024308327636109,0.0413296354418356,7.2168,0.00473230035971291,0.24,0.204413628681963
26.04,27020001,3,2,0.140000000000001,0.150000000000001,0.0283519440385392,0.0510179080154748,8.4224,0.00539688513174086,0.28,0.204413628681963
26.06,27020001,3,2,0.16,0.17,0.0323930802055743,0.0615061805891141,9.6288,0.00611206909888154,0.32,0.204413628681963
26.08,27020001,3,2,0.18,0.19,0.0364238431189416,0.0727944531627533,10.836,0.00689735894497115,0.36,0.204413628681963
26.1,27020001,3,2,0.200000000000003,0.210000000000003,0.0404373321324208,0.0848827257363926,12.044,0.00777359213475573,0.4,0.204413628681963
26.12,27020001,3,2,0.220000000000002,0.230000000000002,0.0444343869249181,0.0977709983100319,13.2528,0.00869491231036296,0.44,0.204413628681963
26.14,27020001,3,2,0.240000000000002,0.250000000000002,0.0484089254084394,0.111459270883671,14.4624,0.00974245850089627,0.48,0.204413628681963
26.16,27020001,3,2,0.260000000000002,0.270000000000002,0.0523556598825619,0.12594754345731,15.6728,0.0109444351242496,0.52,0.204413628681963
26.18,27020001,3,2,0.280000000000001,0.290000000000001,0.0563124967055874,0.14123581603095,16.884,0.0114699482453624,0.56,0.204413628681963
26.2,27020001,3,2,0.300000000000001,0.310000000000001,0.0602701887426584,0.157324088604589,18.096,0.0122039682013796,0.6,0.204413628681963
26.22,27020001,3,2,0.32,0.33,0.0642446233207624,0.174212361178228,19.3088,0.0126642830436407,0.64,0.204413628681963
26.24,27020001,3,2,0.34,0.35,0.0682393747348131,0.191900633751867,20.5224,0.0132650111356564,0.68,0.204413628681963
26.26,27020001,3,2,0.119999999999997,0.129999999999997,0.0238432303594413,0.0406512011728168,7.2168,0.00558707505276983,0.24,0.198760009773473
26.28,27020001,3,2,0.140000000000001,0.150000000000001,0.0278604146420711,0.0502264013682863,8.4224,0.00659312216448995,0.28,0.198760009773473
26.3,27020001,3,2,0.16,0.17,0.0318957359729119,0.0606016015637557,9.6288,0.00788722530697364,0.32,0.198760009773473
26.32,27020001,3,2,0.18,0.19,0.0359388007771037,0.0717768017592252,10.836,0.00886765140913731,0.36,0.198760009773473
26.34,27020001,3,2,0.199999999999999,0.209999999999999,0.0399804732505454,0.0837520019546946,12.044,0.00956656040075069,0.4,0.198760009773473
26.36,27020001,3,2,0.219999999999999,0.229999999999999,0.0440211869830393,0.0965272021501641,13.2528,0.0103173278401913,0.44,0.198760009773473
26.38,27020001,3,2,0.239999999999998,0.249999999999998,0.0480528829420893,0.110102402345634,14.4624,0.0108576252359742,0.48,0.198760009773473
26.4,27020001,3,2,0.259999999999998,0.269999999999998,0.0520685084225674,0.124477602541103,15.6728,0.0112683059899823,0.52,0.198760009773473
26.42,27020001,3,2,0.280000000000001,0.290000000000001,0.0560619085579925,0.139652802736572,16.884,0.0116369258754319,0.56,0.198760009773473
26.44,27020001,3,2,0.120000000000001,0.130000000000001,0.0240960246906541,0.0410632493816394,7.2168,0.00552460652584372,0.24,0.202193744846995
26.46,27020001,3,2,0.140000000000001,0.150000000000001,0.028055481983796,0.0507071242785793,8.4224,0.00623439913642897,0.28,0.202193744846995
26.48,27020001,3,2,0.16,0.17,0.0320171168063111,0.0611509991755192,9.6288,0.00678348434789817,0.32,0.202193744846995
26.5,27020001,3,2,0.18,0.19,0.0359726255901351,0.0723948740724591,10.836,0.00752881645859655,0.36,0.202193744846995
26.52,27020001,3,2,0.199999999999999,0.209999999999999,0.039923655169781,0.084438748969399,12.044,0.00821934485863451,0.4,0.202193744846995
26.54,27020001,3,2,0.219999999999999,0.229999999999999,0.0439056851577959,0.0972826238663389,13.2528,0.00863394389832,0.44,0.202193744846995
26.56,27020001,3,2,0.239999999999998,0.249999999999998,0.047906852960843,0.110926498763279,14.4624,0.00941280775384723,0.48,0.202193744846995
26.58,27020001,3,2,0.259999999999998,0.269999999999998,0.051916717740526,0.125370373660219,15.6728,0.0102646709040205,0.52,0.202193744846995
26.6,27020001,3,2,0.280000000000001,0.290000000000001,0.0559329383439755,0.140614248557159,16.884,0.0111509597981475,0.56,0.202193744846995
26.62,27020001,3,2,0.120000000000001,0.130000000000001,0.0239805409082142,0.0405354152468894,7.2168,0.00640698907837399,0.24,0.197795127057412
26.64,27020001,3,2,0.140000000000001,0.150000000000001,0.0279855589097725,0.0500913177880377,8.4224,0.00683484678133402,0.28,0.197795127057412
26.66,27020001,3,2,0.16,0.17,0.0319973069793857,0.0604472203291859,9.6288,0.0078838559923875,0.32,0.197795127057412
26.68,27020001,3,2,0.18,0.19,0.0360068456912943,0.0716031228703342,10.836,0.00865984399619866,0.36,0.197795127057412
26.7,27020001,3,2,0.199999999999999,0.209999999999999,0.0400340481677332,0.0835590254114824,12.044,0.0098770722639552,0.4,0.197795127057412
26.72,27020001,3,2,0.219999999999999,0.229999999999999,0.0440838922895018,0.0963149279526306,13.2528,0.0113304776495177,0.44,0.197795127057412
26.74,27020001,3,2,0.239999999999998,0.249999999999998,0.0481454096867916,0.109870830493779,14.4624,0.0124349109856796,0.48,0.197795127057412
26.76,27020001,3,2,0.259999999999998,0.269999999999998,0.0522089526804842,0.124226733034927,15.6728,0.0132169771938175,0.52,0.197795127057412
26.78,27020001,3,2,0.280000000000001,0.290000000000001,0.0562813279459189,0.139382635576075,16.884,0.0142736514989889,0.56,0.197795127057412
