scenarioId,scenario,seed,anchor_s,decisionTime_s,selectionShift_s,linkClass,receiver,sender,eventWindow,expectedIsolatedEnergy,expectedCrossContribution,expectedTotalBenefit,conditionalIsolatedEnergy,conditionalTotalBenefit,baselineFormationEnergy,branchFormationEnergy,realizedBenefit,forcedAttempted,forcedDropped,forcedAccepted,txDelta,broadcastDelta,rxDelta,dropDelta,tracePaired,phasePaired,schedulePaired,preDecisionIdentity,dropStateIdentity,baselineSaturationFraction,branchSaturationFraction,runtime_s
S2,Formation-switching,27020004,22.5,22.52,0.0199999999999996,ordinary,4,3,1,2.02914908226863e-06,0.00145952738552591,0.00145749823644364,2.53643635283579e-06,0.00182187279555455,1.8278367139587,1.82664118741086,0.00119552654783361,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.205548
S2,Formation-switching,27020004,23.5,23.5,0,ordinary,4,5,1,2.50160901426433e-05,0.00258329938131614,0.00255828329117349,3.12701126783042e-05,0.00319785411396687,1.85906133337995,1.85818484485682,0.000876488523123164,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2039436
S2,Formation-switching,27020004,24.5,24.52,0.0199999999999996,ordinary,5,1,0,2.34058429641696e-05,0.00331368651881623,0.00329028067585206,2.92573037052119e-05,0.00411285084481508,0.718432536915662,0.71558773215855,0.00284480475711257,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2029872
S2,Formation-switching,27020004,25.5,25.5,0,ordinary,5,4,0,1.23904573756915e-05,0.00191422091362822,0.00190183045625252,1.54880717196144e-05,0.00237728807031566,0.472028282142955,0.471585736015236,0.000442546127718935,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2195857
S2,Formation-switching,27020004,26.5,26.52,0.0199999999999996,pinned-leader,2,1,0,8.99808813563129e-05,0.00497692547217506,0.00488694459081875,0.000112476101695391,0.00610868073852344,0.499404331051813,0.499294230216523,0.000110100835290006,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.203759
S2,Formation-switching,27020004,27.5,27.52,0.0199999999999996,pinned-leader,4,1,0,1.26022421101227e-05,0.00234994011723952,0.0023373378751294,1.57528026376533e-05,0.00292167234391174,0.536984319277078,0.53679299238185,0.000191326895227828,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2069416
S2,Formation-switching,27020005,8.5,8.52,0.0199999999999996,ordinary,2,1,0,1.72230248772014e-05,0.00212571365124816,0.00210849062637096,2.15287810965018e-05,0.0026356132829637,0.541739017261826,0.540200405355052,0.00153861190677396,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2273619
S2,Formation-switching,27020005,9.5,9.5,0,ordinary,2,3,0,3.89909764175785e-06,0.00102097936473287,0.00101708026709111,4.87387205219731e-06,0.00127135033386389,0.541466444253698,0.540499622542154,0.000966821711543719,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2080172
S2,Formation-switching,27020005,10.5,10.5,0,ordinary,3,2,1,3.9095353373923e-05,0.00307492937917121,0.00303583402579729,4.88691917174038e-05,0.00379479253224661,0.896969683072941,0.894491546487138,0.00247813658580376,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2180708
S2,Formation-switching,27020005,11.5,11.52,0.0199999999999996,ordinary,3,4,1,6.95454474384029e-06,-0.00169517489924945,-0.00170212944399329,8.69318092980037e-06,-0.00212766180499161,1.52847363127206,1.53044018493233,-0.00196655366026954,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2102734
S2,Formation-switching,27020005,12.5,12.5,0,ordinary,4,3,1,4.74093381829009e-05,-0.00211951130382625,-0.00216692064200915,5.92616727286261e-05,-0.00270865080251144,1.76583781986883,1.76583781986883,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0.2042556
S2,Formation-switching,27020005,13.5,13.52,0.0199999999999996,ordinary,4,5,1,5.37785033498689e-05,-1.67662990213849e-05,-7.05448023712538e-05,6.72231291873361e-05,-8.81810029640672e-05,1.86725283458279,1.86735368570263,-0.000100851119843703,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2182974
S2,Formation-switching,27020005,14.5,14.52,0.0199999999999996,ordinary,5,1,0,2.34058429641696e-05,0.00158204139361653,0.00155863555065236,2.9257303705212e-05,0.00194829443831545,0.738423034847916,0.738270039904984,0.000152994942932305,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0.2037307
