armId,methodFamily,method,parameterName,parameterValue,period_s,epsilonPosition_m,retryInterval_s,seed,scenarioId,scenario,formationRMSE_m,primaryFormationRMSE_m,maxFormationError_m,primaryMaxFormationError_m,txCount,ackCount,dataRatePerChannel_Hz,cost025PerChannel_Hz,evaluationCost025PerChannel_Hz,eventCost025PerChannel_Hz,quietCost025PerChannel_Hz,eventTrafficConcentration,eventDurationFraction,eventAllocationRatio,broadcastRate_Hz,maxEvaluationAcceleration_mps2,saturationFraction,diverged,invariantViolations,traceHashExact,controlViolationRatio,controlMaxNormalizedRisk,runtime_s,failed,errorIdentifier,errorMessage
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020004,S5,Topology-perturbation,0.214742797640741,0.301505572789464,0.684712762534489,0.684712762534489,3934,3024,13.1133333333333,15.6333333333333,13.1806818181818,11.2291666666667,13.9125,0.232347616173808,0.272727272727273,0.851941259303963,87.6333333333333,1.35890517217789,0,0,0,47136378024,0.993937375083278,38.8998557057007,3.8316092,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020005,S5,Topology-perturbation,0.240707446251121,0.341872634081102,1.03804052255272,1.03804052255272,3891,3058,12.97,15.5183333333333,13.0113636363636,11.0583333333333,13.74375,0.2317903930131,0.272727272727273,0.849898107714702,87.2333333333333,2,0.000681198910081744,0,0,47246216507,0.983544303797468,52.3804355545044,3.6801635,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020001,S5,Topology-perturbation,0.207544899317204,0.287666073607822,0.77189706076674,0.77189706076674,3176,2460,10.5866666666667,12.6366666666667,11.0034090909091,9.81666666666667,11.4484375,0.243313022823505,0.272727272727273,0.892147750352852,66.3,1.65061079181556,0,0,0,47187688286,0.948834110592938,29.0649609951568,3.4775269,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020002,S5,Topology-perturbation,0.206960559494039,0.28491071833075,0.759729667406983,0.759729667406983,3186,2446,10.62,12.6583333333333,11.0011363636364,9.87083333333333,11.425,0.244706125400269,0.272727272727273,0.897255793134318,69.7333333333333,1.5668375001064,0,0,0,47256918831,0.947834776815456,30.3919098256348,3.5853141,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020003,S5,Topology-perturbation,0.206813943554332,0.2872528258181,0.754152058413726,0.754152058413726,3169,2469,10.5633333333333,12.6208333333333,10.9784090909091,9.72083333333333,11.45,0.241486388572612,0.272727272727273,0.885450091432909,69.0666666666667,2,0.000227066303360581,0,0,47240498210,0.954830113257828,34.9202903696696,4.6115252,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020004,S5,Topology-perturbation,0.218927653113199,0.306045611734177,0.68703066211483,0.68703066211483,3186,2436,10.62,12.65,11.0534090909091,9.8125,11.51875,0.242109591857716,0.272727272727273,0.887735170144957,65.1666666666667,1.35336508900643,0,0,0,47136378024,0.947035309793471,26.1060097251543,3.2594178,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020005,S5,Topology-perturbation,0.239835098498836,0.338432235352853,1.02503165040315,1.02503165040315,3168,2441,10.56,12.5941666666667,10.9329545454545,9.39166666666667,11.5109375,0.23427918095832,0.272727272727273,0.859023663513841,65.5,2,0.00181653042688465,0,0,47246216507,0.950233177881412,34.9202903696696,3.5173874,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020001,S5,Topology-perturbation,0.205835097262489,0.284632575222424,0.755982436258163,0.755982436258163,2930,2265,9.76666666666667,11.6541666666667,10.4693181818182,9.18333333333333,10.9515625,0.239227178986215,0.272727272727273,0.877166322949456,69.7333333333333,1.5324765330697,0,0,0,47187688286,0.817255163224517,20.9775341743385,3.7029938,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020002,S5,Topology-perturbation,0.211434290244617,0.293187717967549,0.771569196515394,0.771569196515394,2931,2252,9.77,11.6466666666667,10.4681818181818,9.125,10.971875,0.237733391228832,0.272727272727273,0.871689101172384,69.6333333333333,1.54121197520777,0,0,0,47256918831,0.823117921385743,21.3811620928806,3.5507348,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020003,S5,Topology-perturbation,0.213703396756556,0.298373318686087,0.769622541480748,0.769622541480748,2927,2288,9.75666666666667,11.6633333333333,10.4965909090909,9.26666666666667,10.9578125,0.240770813034535,0.272727272727273,0.882826314459962,68.2666666666667,2,0.000227066303360581,0,0,47240498210,0.816322451698867,26.2629194902369,3.4443783,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020004,S5,Topology-perturbation,0.224011139520781,0.31287158328398,0.696483618112962,0.696483618112962,2927,2265,9.75666666666667,11.6441666666667,10.425,9.07916666666667,10.9296875,0.237519075648572,0.272727272727273,0.870903277378098,72,1.38778364419272,0,0,0,47136378024,0.814923384410393,19.9131312894421,3.6220722,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020005,S5,Topology-perturbation,0.244105109367072,0.344806661233006,1.03234915649527,1.03234915649527,2921,2243,9.73666666666667,11.6058333333333,10.4159090909091,9.0125,10.9421875,0.235980798603535,0.272727272727273,0.865262928212961,66.0666666666667,2,0.00181653042688465,0,0,47246216507,0.821052631578947,26.1902177772522,3.3969604,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020001,S5,Topology-perturbation,0.225903039336809,0.305528511477369,0.791103799806768,0.791103799806768,2203,1692,7.34333333333333,8.75333333333333,7.89431818181818,7.07083333333333,8.203125,0.244278105657118,0.272727272727273,0.895686387409433,61.0333333333333,1.56178726172487,0,0,0,47187688286,0.574950033311126,14.3716822394611,3.3770829,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020002,S5,Topology-perturbation,0.226863168545196,0.305222124794685,0.786261603880827,0.786261603880827,2228,1699,7.42666666666667,8.8425,8.01136363636364,7.15833333333333,8.33125,0.243687943262411,0.272727272727273,0.893522458628842,61.9333333333333,1.52851814298448,0,0,0,47256918831,0.585076615589607,14.294050168473,3.8734128,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020003,S5,Topology-perturbation,0.23266902110088,0.316253817828718,0.791010526694971,0.791010526694971,2205,1684,7.35,8.75333333333333,7.94545454545455,7.15416666666667,8.2421875,0.245566361556064,0.272727272727273,0.900409992372235,59.3,2,0.000227066303360581,0,0,47240498210,0.580346435709527,17.749897652742,4.8049408,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020004,S5,Topology-perturbation,0.245998282644907,0.336526742020743,0.739501475838415,0.739501475838415,2218,1659,7.39333333333333,8.77583333333333,7.93068181818182,6.92083333333333,8.309375,0.237999713425992,0.272727272727273,0.872665615895305,61.1666666666667,1.3967935172345,0,0,0,47136378024,0.58454363757495,13.3719611638077,3.2007634,0,,
CA06,Control-aware,Control-aware,epsilonPosition_m,0.3,NaN,0.3,0.1,27020005,S5,Topology-perturbation,0.262801643065079,0.365160629900068,1.06347730018235,1.06347730018235,2193,1712,7.31,8.73666666666667,7.88181818181818,7.04166666666667,8.196875,0.243656286043829,0.272727272727273,0.893406382160708,62.0666666666667,2,0.00181653042688465,0,0,47246216507,0.571685542971352,17.4601451848348,3.282123,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020001,S5,Topology-perturbation,0.250830941011708,0.331091562814311,0.817286172754176,0.817286172754176,1732,1280,5.77333333333333,6.84,6.08522727272727,5.75833333333333,6.2078125,0.258076563958917,0.272727272727273,0.946280734516029,49.9,1.56941142486957,0,0,0,47187688286,0.496668887408394,10.8622461020473,3.0932193,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020002,S5,Topology-perturbation,0.249287093619293,0.329598841451979,0.822242870881217,0.822242870881217,1744,1291,5.81333333333333,6.88916666666667,6.15340909090909,5.7625,6.3,0.255401662049861,0.272727272727273,0.936472760849492,50.3,1.67367760326211,0,0,0,47256918831,0.499933377748168,11.074919624593,3.282849,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020003,S5,Topology-perturbation,0.250621300340682,0.332827911610642,0.793505819485208,0.793505819485208,1724,1300,5.74666666666667,6.83,6.09318181818182,5.79583333333333,6.2046875,0.259418127564342,0.272727272727273,0.951199801069253,49.7333333333333,2,0.000227066303360581,0,0,47240498210,0.488474350433045,13.0951088886261,3.3563197,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020004,S5,Topology-perturbation,0.262851496100223,0.351733817132237,0.726552666575281,0.726552666575281,1737,1315,5.79,6.88583333333333,6.16363636363636,5.68333333333333,6.34375,0.251474926253687,0.272727272727273,0.922074729596854,51.7,1.46171423700585,0,0,0,47136378024,0.498267821452365,10.4059461015985,3.1053113,0,,
CA07,Control-aware,Control-aware,epsilonPosition_m,0.4,NaN,0.4,0.1,27020005,S5,Topology-perturbation,0.284602201968863,0.387769599760515,1.08903099655402,1.08903099655402,1743,1320,5.81,6.91,6.18295454545455,5.6375,6.3875,0.248667524352141,0.272727272727273,0.911780922624518,49.3333333333333,2,0.000681198910081744,0,0,47246216507,0.491405729513658,13.0951088886261,2.9293073,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020001,S5,Topology-perturbation,0.288081679548467,0.365721113376383,0.863594777083849,0.863594777083849,1342,972,4.47333333333333,5.28333333333333,4.64090909090909,4.71666666666667,4.6125,0.277179236043095,0.272727272727273,1.01632386549135,39.5333333333333,1.56985593194438,0,0,0,47187688286,0.390006662225183,7.33827481919725,2.8196065,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020002,S5,Topology-perturbation,0.291514029593362,0.371468780135316,0.862908474047039,0.862908474047039,1325,976,4.41666666666667,5.23,4.60909090909091,4.59166666666667,4.615625,0.271696252465483,0.272727272727273,0.996219592373439,39.3333333333333,1.47268529575092,0,0,0,47256918831,0.385276482345103,7.54447451851943,3.0709007,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020003,S5,Topology-perturbation,0.293317954811535,0.370404238175686,0.82220231897069,0.82220231897069,1325,969,4.41666666666667,5.22416666666667,4.56931818181818,4.77916666666667,4.490625,0.285252424769958,0.272727272727273,1.04592555748984,38.4,2,0.000227066303360581,0,0,47240498210,0.387808127914724,8.73007259241739,2.9660297,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020004,S5,Topology-perturbation,0.304171443966366,0.391384177524074,0.802253056655622,0.802253056655622,1330,956,4.43333333333333,5.23,4.65,4.52916666666667,4.6953125,0.26564027370479,0.272727272727273,0.974014336917563,38.1666666666667,1.32278644105756,0,0,0,47136378024,0.385009993337775,6.58804099198758,2.8784627,0,,
CA08,Control-aware,Control-aware,epsilonPosition_m,0.6,NaN,0.6,0.1,27020005,S5,Topology-perturbation,0.321747525945204,0.421604107106316,1.11339508808043,1.11339508808043,1325,966,4.41666666666667,5.22166666666667,4.56022727272727,4.65833333333333,4.5234375,0.278594567655121,0.272727272727273,1.02151341473544,38.1666666666667,2,0.00204359673024523,0,0,47246216507,0.386009327115256,8.73007259241739,2.8003355,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020001,S5,Topology-perturbation,0.344074350182594,0.42590908155177,0.965954161451904,0.965954161451904,1062,777,3.54,4.1875,3.63409090909091,3.99583333333333,3.4984375,0.299874921826141,0.272727272727273,1.09954138002918,31.1666666666667,1.9516081384628,0,0,0,47187688286,0.305196535642905,5.86915428411585,3.0597604,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020002,S5,Topology-perturbation,0.337244393868818,0.415809964723792,0.931764858437695,0.931764858437695,1109,785,3.69666666666667,4.35083333333333,3.81022727272727,4.12083333333333,3.69375,0.294959737548464,0.272727272727273,1.0815190376777,31.8,1.62611196483357,0,0,0,47256918831,0.318254497001999,5.67411889855787,2.9786409,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020003,S5,Topology-perturbation,0.337338575142462,0.418620579954743,0.868920163537494,0.868920163537494,1091,793,3.63666666666667,4.2975,3.72727272727273,3.85833333333333,3.678125,0.282317073170732,0.272727272727273,1.03516260162602,33.4333333333333,2,0.000227066303360581,0,0,47240498210,0.313324450366422,6.62009828955216,2.9878298,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020004,S5,Topology-perturbation,0.344911158768378,0.428597274782362,0.838164555723314,0.838164555723314,1068,774,3.56,4.205,3.63522727272727,3.82916666666667,3.5625,0.287277274148171,0.272727272727273,1.05335000520996,32.7333333333333,1.55266664711447,0,0,0,47136378024,0.307461692205197,5.19044424120331,2.7999762,0,,
CA09,Control-aware,Control-aware,epsilonPosition_m,0.8,NaN,0.8,0.1,27020005,S5,Topology-perturbation,0.360865061752978,0.45704042184366,1.15059614145142,1.15059614145142,1093,789,3.64333333333333,4.30083333333333,3.75113636363636,4.04166666666667,3.6421875,0.293850348379279,0.272727272727273,1.07745127739069,33.5,2,0.00204359673024523,0,0,47246216507,0.312658227848101,7.21915338637373,2.7254518,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020001,S5,Topology-perturbation,0.426603476624738,0.501619127252611,1.01104701342943,1.01104701342943,782,550,2.60666666666667,3.065,2.65795454545455,3.24166666666667,2.4390625,0.332620778110304,0.272727272727273,1.21960951973778,24.1666666666667,1.75017685151403,0,0,0,47187688286,0.221185876082612,3.95907414647832,2.8228647,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020002,S5,Topology-perturbation,0.419284951406657,0.481852017614319,0.975836896894621,0.975836896894621,782,571,2.60666666666667,3.0825,2.70795454545455,3.22916666666667,2.5125,0.325220310532942,0.272727272727273,1.19247447195412,23.8666666666667,1.51117379106803,0,0,0,47256918831,0.218854097268488,4.15428993002205,2.8086248,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020003,S5,Topology-perturbation,0.438460608421499,0.519058848825798,1.02234658899593,1.02234658899593,785,551,2.61666666666667,3.07583333333333,2.75568181818182,3.34583333333333,2.534375,0.331134020618557,0.272727272727273,1.21415807560137,24.5666666666667,2,0.000681198910081744,0,0,47240498210,0.224516988674217,5.01530729964924,2.8747913,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020004,S5,Topology-perturbation,0.427233112902364,0.505895430770846,0.931350854008981,0.931350854008981,787,543,2.62333333333333,3.07583333333333,2.73181818181818,3.09583333333333,2.5953125,0.309068219633943,0.272727272727273,1.13325013865779,24.5333333333333,1.50118281333884,0,0,0,47136378024,0.22398401065956,3.58380363919047,3.0374123,0,,
CA10,Control-aware,Control-aware,epsilonPosition_m,1.2,NaN,1.2,0.1,27020005,S5,Topology-perturbation,0.464940376695212,0.578406177915415,1.30829084775685,1.30829084775685,806,568,2.68666666666667,3.16,2.82159090909091,3.30833333333333,2.6390625,0.319774466371325,0.272727272727273,1.17250637669486,24.1333333333333,2,0.00136239782016349,0,0,47246216507,0.227981345769487,5.09233122094276,2.7515768,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020001,S5,Topology-perturbation,0.513838720888341,0.563249963966566,1.05314421607101,1.05314421607101,604,416,2.01333333333333,2.36,2.17045454545455,2.7875,1.9390625,0.350261780104712,0.272727272727273,1.28429319371728,18.6666666666667,1.47751890014561,0,0,0,47187688286,0.175816122584943,3.39626963636126,2.6968351,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020002,S5,Topology-perturbation,0.517132935422823,0.587420062620203,1.11726502447322,1.11726502447322,615,399,2.05,2.3825,2.18409090909091,2.80416666666667,1.9515625,0.350156087408949,0.272727272727273,1.28390565383281,19.2666666666667,1.72702376984562,0,0,0,47256918831,0.180079946702199,3.4663393765888,2.798268,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020003,S5,Topology-perturbation,0.534306879588461,0.598431032276735,1.03883773844616,1.03883773844616,608,404,2.02666666666667,2.36333333333333,2.175,2.84583333333333,1.9234375,0.356844305120167,0.272727272727273,1.30842911877395,18.8666666666667,2,0.000454132606721163,0,0,47240498210,0.178347768154564,3.56654252562849,2.6918299,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020004,S5,Topology-perturbation,0.527682014205766,0.594544543718128,1.00670784580108,1.00670784580108,576,405,1.92,2.2575,2.04090909090909,2.65,1.8125,0.354120267260579,0.272727272727273,1.29844097995546,17.7,1.34695179561472,0,0,0,47136378024,0.167688207861426,2.82943909626948,2.7185505,0,,
CA11,Control-aware,Control-aware,epsilonPosition_m,1.6,NaN,1.6,0.1,27020005,S5,Topology-perturbation,0.53229727371326,0.618942336284513,1.26718288111286,1.26718288111286,604,422,2.01333333333333,2.365,2.16136363636364,2.65416666666667,1.9765625,0.334910620399579,0.272727272727273,1.22800560813179,18.1333333333333,2,0.00136239782016349,0,0,47246216507,0.176415722851432,3.80281918102148,2.767791,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020001,S5,Topology-perturbation,0.197523424783208,0.276953049044989,0.749637595233591,0.749637595233591,3988,3073,13.2933333333333,15.8541666666667,14.6318181818182,12.6166666666667,15.3875,0.235166200683442,0.272727272727273,0.862276069172621,117.933333333333,1.58193331075576,0,0,0,47187688286,NaN,NaN,2.3550423,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020002,S5,Topology-perturbation,0.195038086595819,0.272991213310346,0.743080113571674,0.743080113571674,4012,3097,13.3733333333333,15.9541666666667,14.7,12.6625,15.4640625,0.234925788497217,0.272727272727273,0.861394557823129,119.233333333333,1.51920731167482,0,0,0,47256918831,NaN,NaN,2.1248908,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020003,S5,Topology-perturbation,0.198920811800291,0.27914110389812,0.743961970048092,0.743961970048092,4038,3067,13.46,16.0158333333333,14.7795454545455,13.0708333333333,15.4203125,0.241196370905736,0.272727272727273,0.884386693321031,117.233333333333,2,0.000227066303360581,0,0,47240498210,NaN,NaN,2.23193,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020004,S5,Topology-perturbation,0.206396372124359,0.2908097739518,0.672313292860181,0.672313292860181,4022,3071,13.4066666666667,15.9658333333333,14.7590909090909,12.6375,15.5546875,0.23352325223283,0.272727272727273,0.856251924853711,117.966666666667,1.35313530703126,0,0,0,47136378024,NaN,NaN,2.3621991,0,,
CAUSALV3,Historical reference,Causal-v3 frozen,frozen,NaN,NaN,NaN,NaN,27020005,S5,Topology-perturbation,0.233536585398502,0.332981269920084,1.02401639303294,1.02401639303294,4023,3061,13.41,15.9608333333333,14.6965909090909,12.8708333333333,15.38125,0.23884636201964,0.272727272727273,0.875769994072012,117.3,2,0.00181653042688465,0,0,47246216507,NaN,NaN,2.4739132,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020001,S6,Dynamic-excitation,0.0726907865512582,0.0845466332991381,0.25652436666137,0.25652436666137,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.833630119432405,0,0,0,47187688286,NaN,NaN,1.1258824,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020002,S6,Dynamic-excitation,0.0727542292094882,0.0844964488360358,0.256458854782092,0.256458854782092,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.833377554203005,0,0,0,47256918831,NaN,NaN,1.0931008,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020003,S6,Dynamic-excitation,0.0727309046528904,0.0845225566668745,0.256523597752568,0.256523597752568,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.832979597262434,0,0,0,47240498210,NaN,NaN,1.1934129,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020004,S6,Dynamic-excitation,0.0727145287229112,0.084515900693659,0.256323526897259,0.256323526897259,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.833353116838092,0,0,0,47136378024,NaN,NaN,1.0874895,0,,
PS001,Periodic,Periodic-1step,periodSamples,1,0.02,NaN,NaN,27020005,S6,Dynamic-excitation,0.0727182537325479,0.0845565173793331,0.256307399773672,0.256307399773672,14990,0,49.9666666666667,49.9666666666667,50,50,50,0.363636363636364,0.363636363636364,1,299.8,0.833880146415309,0,0,0,47246216507,NaN,NaN,1.1478635,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020001,S6,Dynamic-excitation,0.0789183361142625,0.0898587255744545,0.261889586313372,0.261889586313372,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.840796925096136,0,0,0,47187688286,NaN,NaN,0.8090845,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020002,S6,Dynamic-excitation,0.0790803260608759,0.089699227482087,0.261411869312491,0.261411869312491,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.837306114590676,0,0,0,47256918831,NaN,NaN,0.8606912,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020003,S6,Dynamic-excitation,0.0793354568679166,0.0901156085396017,0.261553321868364,0.261553321868364,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.842493101883428,0,0,0,47240498210,NaN,NaN,0.9347018,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020004,S6,Dynamic-excitation,0.0792079434316076,0.0901124496675258,0.261262051509056,0.261262051509056,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.83663353160753,0,0,0,47136378024,NaN,NaN,0.781622,0,,
PS002,Periodic,Periodic-2step,periodSamples,2,0.04,NaN,NaN,27020005,S6,Dynamic-excitation,0.0790957569912567,0.0898672237351522,0.261025099698756,0.261025099698756,7490,0,24.9666666666667,24.9666666666667,25,25,25,0.363636363636364,0.363636363636364,1,149.8,0.839816330805054,0,0,0,47246216507,NaN,NaN,0.7756285,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020001,S6,Dynamic-excitation,0.0870382887455715,0.0968832342915543,0.268302174077166,0.268302174077166,4990,0,16.6333333333333,16.6333333333333,16.6636363636364,16.6875,16.65,0.364157119476268,0.363636363636364,1.00143207855974,99.8,0.844507334111346,0,0,0,47187688286,NaN,NaN,0.7651041,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020002,S6,Dynamic-excitation,0.0863312637777437,0.0960122719030314,0.266589622304682,0.266589622304682,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.65,16.6857142857143,0.363140676117775,0.363636363636364,0.998636859323882,99.8,0.837113949179361,0,0,0,47256918831,NaN,NaN,0.7224953,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020003,S6,Dynamic-excitation,0.086543166805937,0.096375789467263,0.266446187254653,0.266446187254653,4990,0,16.6333333333333,16.6333333333333,16.65,16.65,16.65,0.363636363636364,0.363636363636364,1,99.8,0.834996294979696,0,0,0,47240498210,NaN,NaN,0.7810813,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020004,S6,Dynamic-excitation,0.0861367346550443,0.0961523862864296,0.267690065187769,0.267690065187769,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.625,16.7,0.362595419847328,0.363636363636364,0.997137404580153,99.8,0.8561021670257,0,0,0,47136378024,NaN,NaN,0.7008355,0,,
PS003,Periodic,Periodic-3step,periodSamples,3,0.06,NaN,NaN,27020005,S6,Dynamic-excitation,0.0863352573866223,0.0963374167700481,0.26605042721173,0.26605042721173,4990,0,16.6333333333333,16.6333333333333,16.6727272727273,16.65,16.6857142857143,0.363140676117775,0.363636363636364,0.998636859323882,99.8,0.840844640502506,0,0,0,47246216507,NaN,NaN,0.6750688,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020001,S6,Dynamic-excitation,0.0929999072700507,0.10239951090476,0.271748373008991,0.271748373008991,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.85754398538388,0,0,0,47187688286,NaN,NaN,0.5626762,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020002,S6,Dynamic-excitation,0.0934315078176311,0.102151183447728,0.272568356041709,0.272568356041709,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.840132652172906,0,0,0,47256918831,NaN,NaN,0.5363251,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020003,S6,Dynamic-excitation,0.0948482002552025,0.104025014793207,0.273245419997965,0.273245419997965,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.854489221305305,0,0,0,47240498210,NaN,NaN,0.6140836,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020004,S6,Dynamic-excitation,0.0937515619160331,0.102583429126797,0.271857939914908,0.271857939914908,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.852148302485761,0,0,0,47136378024,NaN,NaN,0.6208151,0,,
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020005,S6,Dynamic-excitation,0.0941835309010569,0.103471239293106,0.272960915157494,0.272960915157494,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,12.5,0.363636363636364,0.363636363636364,1,74.8,0.86016985947557,0,0,0,47246216507,NaN,NaN,0.6216958,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020001,S6,Dynamic-excitation,0.101919141404402,0.111607261075812,0.281075280350458,0.281075280350458,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.864329808137972,0,0,0,47187688286,NaN,NaN,0.5657481,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020002,S6,Dynamic-excitation,0.101633580252546,0.109565950146713,0.275019448638165,0.275019448638165,2990,0,9.96666666666667,9.96666666666667,10,10,10,0.363636363636364,0.363636363636364,1,59.8,0.847024072652789,0,0,0,47256918831,NaN,NaN,0.5713236,0,,
