communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
12.6772727272727,0.16801757056071,0.163162635584678,0.00485493497603143,S3
12.8831090909091,0.166897251772131,0.162281774871483,0.00461547690064756,S3
13.0889454545455,0.166273766501514,0.161400914158288,0.00487285234322604,S3
13.2947818181818,0.165650281230897,0.160520053445092,0.00513022778580458,S3
13.5006181818182,0.16502679596028,0.159639192731897,0.00538760322838303,S3
13.7064545454545,0.164403310689663,0.158758332018702,0.00564497867096156,S3
13.9122909090909,0.163779825419046,0.157877471305506,0.00590235411354004,S3
14.1181272727273,0.163156340148429,0.156996610592311,0.00615972955611854,S3
14.3239636363636,0.162532854877813,0.156115749879116,0.00641710499869705,S3
14.5298,0.161909369607196,0.15523488916592,0.00667448044127553,S3
14.7356363636364,0.161285884336579,0.154354028452725,0.00693185588385403,S3
14.9414727272727,0.160662399065962,0.15347316773953,0.00718923132643251,S3
15.1473090909091,0.160038913795345,0.152592307026334,0.00744660676901102,S3
15.3531454545455,0.159415428524728,0.151711446313139,0.00770398221158952,S3
15.5589818181818,0.158791943254112,0.150830585599944,0.00796135765416806,S3
15.7648181818182,0.158168457983495,0.149949724886748,0.00821873309674653,S3
15.9706545454545,0.157544972712878,0.149068864173553,0.00847610853932501,S3
16.1764909090909,0.15692983911319,0.148188003460357,0.00874183565283285,S3
16.3823272727273,0.15636807007403,0.147307142747162,0.00906092732686772,S3
16.5881636363636,0.155806301034869,0.146426282033967,0.00938001900090263,S3
16.794,0.155244531995709,0.145798793294891,0.00944573870081741,S3
16.9998363636364,0.154682762956548,0.145326540006057,0.00935622295049143,S3
17.2056727272727,0.154120993917388,0.144854286717223,0.00926670720016545,S3
17.4115090909091,0.153559224878227,0.144382033428388,0.00917719144983947,S3
17.6173454545455,0.152997455839067,0.143909780139553,0.00908767569951355,S3
17.8231818181818,0.152435686799907,0.143437526850719,0.00899815994918754,S3
18.0290181818182,0.151873917760746,0.142965273561884,0.00890864419886156,S3
18.2348545454545,0.151312148721586,0.14249302027305,0.00881912844853555,S3
18.4406909090909,0.150750379682425,0.142020766984215,0.00872961269820957,S3
18.6465272727273,0.150188610643265,0.141548513695381,0.00864009694788362,S3
18.8523636363636,0.149626841604104,0.141076260406546,0.00855058119755764,S3
19.0582,0.149065072564944,0.140604007117712,0.00846106544723169,S3
19.2640363636364,0.148503303525783,0.140131753828877,0.00837154969690571,S3
19.4698727272727,0.147941534486623,0.139659500540043,0.0082820339465797,S3
19.6757090909091,0.147379765447462,0.139187247251208,0.00819251819625377,S3
19.8815454545455,0.146817996408302,0.138714993962374,0.00810300244592776,S3
20.0873818181818,0.146256227369141,0.138242740673539,0.00801348669560178,S3
20.2932181818182,0.145694458329981,0.137770487384705,0.00792397094527583,S3
20.4990545454545,0.14513268929082,0.13729823409587,0.00783445519494982,S3
20.7048909090909,0.14457092025166,0.136825980807036,0.00774493944462387,S3
20.9107272727273,0.144009151212499,0.136353727518201,0.00765542369429789,S3
21.1165636363636,0.143447382173339,0.135881474229367,0.00756590794397194,S3
21.3224,0.142885613134178,0.135409220940532,0.00747639219364596,S3
21.5282363636364,0.142323844095018,0.134936967651698,0.00738687644331998,S3
21.7340727272727,0.141762075055857,0.134464714362863,0.007297360692994,S3
21.9399090909091,0.141200306016697,0.133992461074029,0.00720784494266802,S3
22.1457454545455,0.140638536977536,0.133520207785194,0.00711832919234204,S3
22.3515818181818,0.140076767938376,0.13304795449636,0.00702881344201606,S3
22.5574181818182,0.139514998899216,0.132575701207525,0.00693929769169011,S3
22.7632545454545,0.138953229860055,0.132103447918691,0.0068497819413641,S3
22.9690909090909,0.138391460820895,0.131631194629856,0.00676026619103812,S3
1.87704545454545,0.487921121960495,0.324639565055079,0.163281556905416,S4
2.09087727272727,0.446788340756034,0.295622536079146,0.151165804676889,S4
2.30470909090909,0.405655559551574,0.276863769083859,0.128791790467715,S4
2.51854090909091,0.366675759690308,0.258777418630973,0.107898341059335,S4
2.73237272727273,0.345682708318405,0.247773613980432,0.0979090943379729,S4
2.94620454545455,0.324689656946501,0.23676980932989,0.087919847616611,S4
3.16003636363636,0.303696605574598,0.225766004679349,0.0779306008952491,S4
3.37386818181818,0.282703554202694,0.215673590205043,0.0670299639976513,S4
3.5877,0.265716049144308,0.209743093809224,0.0559729553350846,S4
3.80153181818182,0.254008151769981,0.203812597413404,0.0501955543565762,S4
4.01536363636364,0.242300254395653,0.197882101017585,0.044418153378068,S4
4.22919545454545,0.230592357021326,0.191951604621766,0.0386407523995597,S4
4.44302727272727,0.218937159999749,0.186021108225947,0.0329160517738019,S4
4.65685909090909,0.212549397162847,0.180090611830128,0.0324587853327187,S4
4.87069090909091,0.206161634325944,0.174160115434309,0.0320015188916354,S4
5.08452272727273,0.199773871489042,0.168987933860998,0.030785937628044,S4
5.29835454545455,0.19338610865214,0.16497587813177,0.02841023052037,S4
