scenarioId,seed,lambda,linkClass,receiver,sender,scheduledCount,evaluationCount,eventCount,acceptedCount,failedCount
S5,27020003,0.1,pinned-leader,2,1,13,10,3,9,4
S5,27020003,0.1,pinned-leader,4,1,14,10,4,12,2
S5,27020004,0.1,ordinary,2,1,14,9,4,12,2
S5,27020004,0.1,ordinary,5,1,19,14,5,13,6
S5,27020004,0.1,ordinary,3,2,25,20,10,16,9
S5,27020004,0.1,ordinary,2,3,10,7,1,8,2
S5,27020004,0.1,ordinary,4,3,15,11,2,13,2
S5,27020004,0.1,ordinary,3,4,86,82,70,12,74
S5,27020004,0.1,ordinary,5,4,85,81,71,9,76
S5,27020004,0.1,ordinary,4,5,14,10,2,13,1
S5,27020004,0.1,pinned-leader,2,1,9,7,2,9,0
S5,27020004,0.1,pinned-leader,4,1,16,10,5,11,5
S5,27020005,0.1,ordinary,2,1,14,11,2,12,2
S5,27020005,0.1,ordinary,5,1,70,64,54,12,58
S5,27020005,0.1,ordinary,3,2,18,14,3,17,1
S5,27020005,0.1,ordinary,2,3,10,8,2,9,1
S5,27020005,0.1,ordinary,4,3,17,12,2,13,4
S5,27020005,0.1,ordinary,3,4,25,20,3,15,10
S5,27020005,0.1,ordinary,5,4,66,62,54,11,55
S5,27020005,0.1,ordinary,4,5,17,13,0,14,3
S5,27020005,0.1,pinned-leader,2,1,10,7,3,9,1
S5,27020005,0.1,pinned-leader,4,1,13,10,3,12,1
S5,27020001,0.3,ordinary,2,1,5,3,2,5,0
S5,27020001,0.3,ordinary,5,1,7,5,2,6,1
S5,27020001,0.3,ordinary,3,2,7,6,3,5,2
S5,27020001,0.3,ordinary,2,3,1,1,0,1,0
S5,27020001,0.3,ordinary,4,3,3,3,0,2,1
S5,27020001,0.3,ordinary,3,4,69,69,64,3,66
S5,27020001,0.3,ordinary,5,4,3,3,2,2,1
S5,27020001,0.3,ordinary,4,5,5,5,1,4,1
S5,27020001,0.3,pinned-leader,2,1,4,3,2,4,0
S5,27020001,0.3,pinned-leader,4,1,5,4,1,5,0
S5,27020002,0.3,ordinary,2,1,7,5,2,6,1
S5,27020002,0.3,ordinary,5,1,6,4,1,6,0
S5,27020002,0.3,ordinary,3,2,7,5,2,6,1
S5,27020002,0.3,ordinary,2,3,2,2,0,2,0
S5,27020002,0.3,ordinary,4,3,2,2,0,2,0
S5,27020002,0.3,ordinary,3,4,68,68,64,3,65
S5,27020002,0.3,ordinary,5,4,3,3,1,2,1
S5,27020002,0.3,ordinary,4,5,4,4,1,4,0
S5,27020002,0.3,pinned-leader,2,1,7,5,3,4,3
S5,27020002,0.3,pinned-leader,4,1,6,5,1,5,1
S5,27020003,0.3,ordinary,2,1,7,5,3,6,1
S5,27020003,0.3,ordinary,5,1,81,76,73,5,76
S5,27020003,0.3,ordinary,3,2,10,9,5,6,4
S5,27020003,0.3,ordinary,2,3,2,2,0,2,0
S5,27020003,0.3,ordinary,4,3,3,3,1,3,0
S5,27020003,0.3,ordinary,3,4,6,6,1,5,1
S5,27020003,0.3,ordinary,5,4,2,2,1,2,0
S5,27020003,0.3,ordinary,4,5,6,6,0,4,2
S5,27020003,0.3,pinned-leader,2,1,5,4,1,4,1
S5,27020003,0.3,pinned-leader,4,1,7,6,2,5,2
S5,27020004,0.3,ordinary,2,1,10,7,2,6,4
S5,27020004,0.3,ordinary,5,1,11,8,2,6,5
S5,27020004,0.3,ordinary,3,2,7,6,2,6,1
S5,27020004,0.3,ordinary,2,3,2,2,0,2,0
S5,27020004,0.3,ordinary,4,3,2,2,0,2,0
S5,27020004,0.3,ordinary,3,4,34,34,29,2,32
S5,27020004,0.3,ordinary,5,4,66,66,64,1,65
S5,27020004,0.3,ordinary,4,5,3,3,1,3,0
S5,27020004,0.3,pinned-leader,2,1,6,3,2,4,2
S5,27020004,0.3,pinned-leader,4,1,6,4,1,5,1
S5,27020005,0.3,ordinary,2,1,6,4,2,5,1
S5,27020005,0.3,ordinary,5,1,25,22,16,6,19
S5,27020005,0.3,ordinary,3,2,6,5,2,6,0
S5,27020005,0.3,ordinary,2,3,1,1,0,1,0
S5,27020005,0.3,ordinary,4,3,4,4,2,2,2
S5,27020005,0.3,ordinary,3,4,6,6,1,4,2
S5,27020005,0.3,ordinary,5,4,68,68,67,1,67
S5,27020005,0.3,ordinary,4,5,5,5,0,3,2
S5,27020005,0.3,pinned-leader,2,1,5,4,2,4,1
S5,27020005,0.3,pinned-leader,4,1,6,5,1,5,1
S5,27020001,1,ordinary,2,1,3,3,0,2,1
S5,27020001,1,ordinary,5,1,2,2,1,2,0
S5,27020001,1,ordinary,3,2,1,1,0,1,0
S5,27020001,1,ordinary,2,3,0,0,0,0,0
S5,27020001,1,ordinary,4,3,0,0,0,0,0
S5,27020001,1,ordinary,3,4,0,0,0,0,0
S5,27020001,1,ordinary,5,4,0,0,0,0,0
S5,27020001,1,ordinary,4,5,1,1,0,1,0
S5,27020001,1,pinned-leader,2,1,1,1,1,1,0
S5,27020001,1,pinned-leader,4,1,1,1,0,1,0
S5,27020002,1,ordinary,2,1,2,2,0,2,0
S5,27020002,1,ordinary,5,1,2,2,1,2,0
S5,27020002,1,ordinary,3,2,1,1,0,1,0
S5,27020002,1,ordinary,2,3,0,0,0,0,0
S5,27020002,1,ordinary,4,3,0,0,0,0,0
S5,27020002,1,ordinary,3,4,0,0,0,0,0
S5,27020002,1,ordinary,5,4,0,0,0,0,0
S5,27020002,1,ordinary,4,5,1,1,0,1,0
S5,27020002,1,pinned-leader,2,1,2,2,2,1,1
S5,27020002,1,pinned-leader,4,1,1,1,0,1,0
S5,27020003,1,ordinary,2,1,2,2,0,2,0
S5,27020003,1,ordinary,5,1,3,3,1,2,1
S5,27020003,1,ordinary,3,2,1,1,0,1,0
S5,27020003,1,ordinary,2,3,0,0,0,0,0
S5,27020003,1,ordinary,4,3,0,0,0,0,0
S5,27020003,1,ordinary,3,4,0,0,0,0,0
S5,27020003,1,ordinary,5,4,0,0,0,0,0
S5,27020003,1,ordinary,4,5,1,1,0,1,0
S5,27020003,1,pinned-leader,2,1,1,1,1,1,0
S5,27020003,1,pinned-leader,4,1,1,1,0,1,0
S5,27020004,1,ordinary,2,1,2,2,0,2,0
S5,27020004,1,ordinary,5,1,2,2,1,2,0
S5,27020004,1,ordinary,3,2,1,1,0,1,0
S5,27020004,1,ordinary,2,3,0,0,0,0,0
S5,27020004,1,ordinary,4,3,0,0,0,0,0
S5,27020004,1,ordinary,3,4,0,0,0,0,0
S5,27020004,1,ordinary,5,4,0,0,0,0,0
S5,27020004,1,ordinary,4,5,1,1,0,1,0
S5,27020004,1,pinned-leader,2,1,1,1,1,1,0
S5,27020004,1,pinned-leader,4,1,1,1,0,1,0
S5,27020005,1,ordinary,2,1,2,2,0,2,0
S5,27020005,1,ordinary,5,1,3,3,1,2,1
S5,27020005,1,ordinary,3,2,1,1,0,1,0
S5,27020005,1,ordinary,2,3,0,0,0,0,0
S5,27020005,1,ordinary,4,3,0,0,0,0,0
S5,27020005,1,ordinary,3,4,0,0,0,0,0
S5,27020005,1,ordinary,5,4,0,0,0,0,0
S5,27020005,1,ordinary,4,5,2,2,0,1,1
S5,27020005,1,pinned-leader,2,1,1,1,1,1,0
S5,27020005,1,pinned-leader,4,1,1,1,0,1,0
