stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate
development-amendment,16024011,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.336419931515223,0.234579622118644,1,0,NaN,NaN,NaN,NaN,0.337654584221749,1.02,1.376,1.74,0.87893864013267,0.541284055910922,2083,3085,443,0,267,6503,749,5754,2038,267,1771,0,0,0,2582,0.836952998379254,0,1175,2187,62,1,32,32,0,0,0,0,0,2038,954,0.857166666666626,0,2,0,0.861089915013203,0.911391866762744,0,0,0,0,0,1.02833333333326,12.3399999999991,0,0.521727999999996,3.55999999999964,2042,2.46799999999982,36.9166666666667,62.4166666666667,22.25,0.0263974068071314,0.0570000000000004,0.112464419475656,0.2631,0.97904215515091,6938,0,0.294032862496397,0,0.294852524579237,0.298865189135144,3.0116481,0,2585938000900,87259337665,419797754,0,278802931,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71
development-amendment,16024011,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.676776250970417,0.250958585809798,1,0,NaN,NaN,NaN,NaN,0.741966358682776,1.96,2.74,3.16,1.90091447524283,1.15894811656006,1829,1492,143,0,86,3127,261,2866,1032,87,945,0,0,0,1330,0.89142091152815,0,1515,1188,46,1,32,32,0,0,1,0,0,1032,1204,0.576666666666705,0,21,0,0.597868433598112,0.679783645257822,0,0,0,0,0,0.497333333333315,5.96799999999979,0,0.264192000000002,3.55999999999964,1139,1.19359999999996,11.9166666666667,21.75,7.16666666666667,0.0351863270777481,0.09145,0.26246511627907,0.737500000000001,0.948029670839128,3361,0,0.288902112466528,0,0.294852524579237,0.298865189135144,2.4295977,0,2585938000900,87259337665,419797754,0,278292400,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,21,0,21,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71
development-amendment,16024011,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0548473855834377,0.528660204385846,0,0,9.47795677046896,12.2687946370239,0,1.03667662998927,0.0725815367606411,0.16,0.220000000000001,0.279999999999999,0.146357103372029,0.0737755666113876,717,860,674,64,705,1594,1175,419,976,705,271,0,0,0,155,0.167748917748918,0,3,146,0,2,32,32,0,0,0,0,64,838,2,0.271083333333311,64,2,0,0.246951091595766,0.303083637054222,0,0,0,0,0,0.296916666666667,3.44,0.123,0.214528000000002,0,0,0.712600000000001,56.1666666666667,97.9166666666667,58.75,0.00716125541125548,0.024,0.0453106382978724,0.104,0.978747791614599,1902,138,0.108832807570978,0.217391304347826,0.100779870021663,0.257317113814364,2.2303111,0,666806184754,21441424274,109459431,0,185140112,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,66,64,0,2,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024011,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0800539674949257,0.495551411859982,0,0,9.98519672191632,12.5928532685128,0,1.03658401979276,0.110668877833057,0.240000000000001,0.380000000000001,0.539999999999999,0.202354892205638,0.0916860143725817,973,925,538,158,516,1703,933,768,958,516,440,1,2,2,400,0.369344413665743,0,377,331,14,2,32,32,0,0,0,0,158,746,417,0.286999999999972,178,3,0,0.270892538692095,0.340817843526696,0,0,0,0,0,0.325666666666667,3.7,0.208,0.190976000000002,0,0,0.781600000000001,44.8333333333333,77.75,43,0.0275955678670361,0.0718999999999993,0.0713682170542637,0.14275,0.990025995348201,1977,212,0.106727364693981,0.235849056603774,0.100779870021663,0.257317113814364,2.3066114,0,666806184754,21441424274,109459431,0,185166983,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,181,178,0,3,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024011,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0597042252665318,0.525704998392345,0,0,9.47795677046896,12.2977017303538,0,1.03654786339679,0.0842343836373687,0.199999999999999,0.280000000000001,0.420000000000002,0.183913764510779,0.0996793808734108,855,1445,595,43,592,2659,1044,1615,1299,592,707,0,0,0,830,0.557795698924731,0,66,656,12,2,32,32,0,0,0,0,43,1209,33,0.383416666666653,43,7,0,0.231381245799262,0.39465925494541,0,0,0,0,0,0.488749999999984,5.77999999999981,0.0850000000000001,0.309504000000002,0,0,1.17299999999996,49.5833333333333,87,49.3333333333333,0.00995900537634417,0.0289999999999999,0.0498902027027028,0.108450000000001,0.979281634233711,3105,90,0.0950080515297907,0.0888888888888889,0.100779870021663,0.0950408265289119,2.4195824,0,666806184754,21196441867,105363559,0,184464794,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,50,43,0,7,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024011,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0828276690028233,0.496211045354836,0,0,9.98519672191632,12.5928532685128,0,1.03656331353053,0.115721393034826,0.26,0.359999999999999,0.539999999999999,0.203814262023217,0.0880928689883915,945,901,521,163,553,1648,889,759,916,553,363,0,0,0,383,0.359962406015038,0,368,325,16,2,32,32,0,0,0,0,164,703,404,0.279499999999974,183,5,0,0.164340925282565,0.263948090907368,0,0,0,0,0,0.31775,3.604,0.209,0.179968000000001,0,0,0.762600000000001,43.4166666666667,74.0833333333333,46.0833333333333,0.0280093984962407,0.0750000000000002,0.073605786618445,0.146000000000001,0.992961791012017,1901,213,0.109942135718043,0.0657276995305164,0.100779870021663,0.0950408265289119,2.4022021,0,666806184754,21196441867,105363559,0,184491665,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,188,183,0,5,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024012,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0554284125354536,0.530298514263324,0,0,9.51179733700122,12.4839798614831,0,1.0366723840121,0.0743504698728578,0.16,0.200000000000001,0.260000000000002,0.13608623548922,0.0617357656163627,708,835,670,61,748,1529,1144,385,969,748,221,0,0,0,138,0.154017857142857,0,3,130,0,2,32,32,0,0,0,0,61,839,2,0.265083333333312,61,3,0,0.237178934498512,0.295431211227767,0,0,0,0,0,0.288083333333334,3.34,0.117,0.214784000000002,0,0,0.691400000000001,55.8333333333333,95.3333333333333,62.3333333333333,0.00685491071428578,0.021,0.0446631016042781,0.0986500000000001,0.987352908830969,1831,130,0.101037684325505,0.115384615384615,0.101529745042493,0.10694550908182,2.2359444,0,667185410586,21206332555,105363559,0,184458004,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,64,61,0,3,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024012,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0913305504086245,0.474256227149594,0,0,9.73384089701193,12.5348516400027,0,1.0364636839393,0.122719734660033,0.280000000000001,0.418400000000001,0.7,0.215489220563847,0.0927694859038144,916,900,528,158,573,1679,921,758,983,573,410,0,0,0,398,0.376181474480151,0,343,328,16,2,32,32,0,0,0,0,159,770,419,0.275249999999975,171,26,0,0.265395503616523,0.355235688962797,0,0,0,0,0,0.317583333333334,3.6,0.211,0.197120000000002,0,0,0.762200000000001,44,76.75,47.75,0.0262504725897921,0.0679999999999999,0.0698638743455498,0.145999999999999,0.988595744680851,1950,213,0.0912820512820513,0.0845070422535211,0.101529745042493,0.10694550908182,2.3691968,0,667185410586,21206332555,105363559,0,184484875,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,197,171,0,26,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024012,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0900109390900655,0.484175447398183,0,0,9.62076935761914,12.8510400325107,0,1.03648266432865,0.13126589275843,0.34,0.460000000000001,0.58,0.342830292979547,0.211564400221117,1055,2177,463,0,325,4029,809,3220,1563,325,1238,0,0,0,1697,0.779513091410198,0,196,1318,29,1,32,32,0,0,0,0,0,1563,187,0.746833333333355,0,20,0,0.729237437932282,0.816033927006965,0,0,0,0,0,0.725666666666624,8.70799999999949,0,0.400127999999999,3.52699999999965,1433,1.7415999999999,38.5833333333333,67.4166666666667,27.0833333333333,0.0185709692237025,0.045000000000001,0.0622800000000001,0.1424,0.983863047020217,4613,0,0.0960329503576848,0,0.101529745042493,0.10694550908182,2.6394519,0,667185410586,21206332555,105363559,0,184675231,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,20,0,20,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903
development-amendment,16024012,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.255135783836339,0.208340976322155,1,0,9.81300515427162,13.357607914804,0,1.03608719449441,0.498606965174129,1.14,1.4,1.76,1.93478164731896,1.43617468214483,1128,1394,155,0,79,2527,258,2269,830,79,751,0,0,0,1235,0.885939741750359,0,792,1062,42,1,32,32,0,0,0,0,0,830,614,0.562750000000035,0,17,0,0.557440910002111,0.658724862701074,0,0,0,0,0,0.464666666666652,5.57599999999983,0,0.212480000000002,3.52699999999965,1049,1.11519999999997,12.9166666666667,21.5,6.58333333333333,0.0260674318507892,0.0570000000000004,0.167924050632911,0.4463,0.992153623786909,2777,0,0.100468131076701,0,0.101529745042493,0.10694550908182,2.2767993,0,667185410586,21206332555,105363559,0,184702102,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,17,0,17,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903
development-amendment,16024012,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0629424585905439,0.51878614254283,0,0,9.61113877124729,12.4186976530022,0,1.03665527527428,0.0839248203427307,0.200000000000001,0.280000000000001,0.459999999999999,0.191608623548922,0.107683803206192,862,994,726,37,585,1846,1111,735,959,585,374,0,0,0,146,0.141610087293889,0,10,142,0,2,32,32,0,0,0,0,37,879,9,0.312583333333307,37,7,0,0.273315735510872,0.346568595158903,0,0,0,0,0,0.33725,3.976,0.071,0.225024000000002,0,0,0.809400000000001,60.5,92.5833333333333,48.75,0.00717555771096031,0.0209999999999999,0.0434444444444445,0.0950000000000006,0.963593484341578,2162,80,0.293709528214616,0.375,0.297893684385936,0.311718046992168,2.303733,0,667185410586,21814402346,110997405,0,187168428,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,44,37,0,7,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71
development-amendment,16024012,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.111385635793386,0.442956958911047,0,0,9.90759188222899,13.2912876519623,0,1.03645942383568,0.156119402985075,0.451999999999998,0.760000000000001,1.04,0.289607517965727,0.133488114980652,1048,980,523,0,384,1797,800,997,817,384,433,0,0,0,360,0.36734693877551,0,397,330,19,1,32,32,0,0,0,0,0,817,391,0.285249999999974,0,308,0,0.25640744094912,0.305557784338672,0,0,0,0,0,0.326666666666667,3.92,0,0.209152000000002,0,0,0.784000000000001,43.5833333333333,66.6666666666667,32,0.0232602040816328,0.057,0.0737786458333334,0.152,0.981639720791688,2069,0,0.30159497341711,0,0.297893684385936,0.311718046992168,2.3737697,0,667185410586,21814402346,110997405,0,187195299,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,308,0,308,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71
development-amendment,16024012,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.101529478765861,0.469974653920463,0,0,9.8036864253683,12.85108356087,0,1.03637234881591,0.131652846876727,0.32,0.440000000000001,0.6,0.425616362631288,0.293963515754561,1084,2224,443,0,252,4091,677,3414,1373,252,1121,0,0,0,1713,0.77023381294964,0,197,1338,26,1,32,32,0,0,0,0,0,1373,160,0.761333333333348,0,10,0,0.739654168056153,0.796539216137146,0,0,0,0,0,0.741333333333289,8.89599999999946,0,0.351488000000001,3.52699999999965,1426,1.77919999999989,36.9166666666667,56.4166666666667,21,0.0184496402877699,0.0448499999999999,0.0619761904761906,0.1327,0.973095326639395,4567,0,0.290124808408145,0,0.297893684385936,0.311718046992168,2.6688306,0,667185410586,21814402346,110997405,0,187385655,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,10,0,10,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71
development-amendment,16024012,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.297725594952502,0.166753331047287,1,0,9.90759188222899,13.357607914804,0,1.0360888175899,0.550934217799889,1.42,1.74,1.9,2.93442786069652,2.38349364289662,1103,1394,128,0,46,2513,196,2317,670,46,624,0,0,0,1241,0.890243902439024,0,771,1066,39,1,32,32,0,0,0,0,0,670,472,0.562000000000034,0,13,0,0.560934882927696,0.675903121879204,0,0,0,0,0,0.464666666666652,5.57599999999983,0,0.171520000000002,3.52699999999965,1055,1.11519999999997,10.6666666666667,16.3333333333333,3.83333333333333,0.0260652797704449,0.0570000000000004,0.160260869565217,0.3445,0.984024024024024,2744,0,0.303935860058309,0,0.297893684385936,0.311718046992168,2.2725084,0,667185410586,21814402346,110997405,0,187412526,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,13,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71
development-amendment,16024012,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0894183011557159,0.512424586252354,0,0,NaN,NaN,NaN,NaN,0.0825302061122956,0.18,0.239999999999999,0.42,0.155839848377162,0.0733096422648663,1536,1874,1350,46,1675,4052,2719,1333,2425,1675,750,0,0,0,497,0.258854166666667,0,120,460,7,2,32,32,0,0,0,0,46,2309,161,0.546833333333367,46,60,0,0.524933504840389,0.625113339786547,0,0,0,0,0,0.632333333333301,7.49599999999962,0.0920000000000001,0.591103999999999,0,0,1.51759999999992,112.5,226.583333333333,139.583333333333,0.0186359375000001,0.0519999999999996,0.0575617910447763,0.1143,0.989274043837461,4654,116,0.088740868070477,0.103448275862069,0.0956898850191635,0.0961731378103649,3.1470053,0,2585947656914,84862252430,410907084,0,272549948,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,106,46,0,60,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903
development-amendment,16024012,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.209478797349736,0.389727396858729,1,0,NaN,NaN,NaN,NaN,0.204145936981758,0.52,0.700000000000001,0.92,0.400985548448235,0.196839611466477,2110,1369,622,0,644,2912,1247,1665,1536,644,892,0,0,0,730,0.533235938641344,0,1411,678,39,1,32,32,0,0,0,0,0,1536,1813,0.373166666666645,0,146,0,0.381816762337234,0.46016408606798,0,0,0,0,0,0.45633333333332,5.47599999999984,0,0.393216,0,0,1.09519999999997,51.8333333333333,103.916666666667,53.6666666666667,0.0275493060628197,0.0589999999999993,0.118518633540373,0.28365,0.988967280163599,3327,0,0.0856627592425609,0,0.0956898850191635,0.0961731378103649,2.6786252,0,2585947656914,84862252430,410907084,0,272039417,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,146,0,146,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903
development-amendment,16024012,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.253875202894346,0.347127894307638,1,0,NaN,NaN,NaN,NaN,0.240488036010424,0.66,0.9,1.3,0.624183842691306,0.383695806680882,2143,3092,494,0,368,6521,960,5561,2461,368,2093,0,0,0,2583,0.835381630012937,0,1213,2169,80,1,32,32,0,0,0,0,0,2461,1192,0.85999999999996,0,3,0,0.858418739325252,0.894482878626771,0,0,0,0,0,1.03066666666659,12.3679999999991,0,0.630016,3.54799999999966,1989,2.47359999999982,41.1666666666667,80,30.6666666666667,0.0261203104786547,0.0560000000000009,0.101290760869565,0.24865,0.985765067054451,7126,0,0.0964075217513331,0,0.0956898850191635,0.0961731378103649,3.0834209,0,2585947656914,84862252430,410907084,0,272767233,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,3,0,3,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903
development-amendment,16024012,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.519676378462105,0.146037576167631,1,0,NaN,NaN,NaN,NaN,0.611679696754323,1.58,2.02,2.24,1.56431651267472,0.952636815920398,1898,1535,182,0,143,3259,373,2886,1409,143,1266,0,0,0,1348,0.878175895765472,0,1575,1221,53,1,32,32,0,0,0,0,0,1409,1540,0.583666666666708,0,25,0,0.582607361566921,0.637348525304633,0,0,0,0,0,0.511666666666647,6.13999999999977,0,0.360704,3.54799999999966,1129,1.22799999999995,15.1666666666667,31.0833333333333,11.9166666666667,0.0340351791530946,0.0790000000000006,0.266993006993007,0.698700000000001,0.956235565819861,3685,0,0.0881953867028494,0,0.0956898850191635,0.0961731378103649,2.513512,0,2585947656914,84862252430,410907084,0,272256702,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,25,0,25,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903
development-amendment,16024012,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.107484765703335,0.496240891882197,0,0,NaN,NaN,NaN,NaN,0.0947500592276711,0.220000000000001,0.32,0.540000000000001,0.201748400852878,0.106998341625207,1876,2202,1377,5,1209,4755,2410,2345,2436,1209,1227,0,0,0,635,0.287720888083371,0,265,592,17,2,32,32,0,0,0,0,5,2423,339,0.622833333333391,5,51,0,0.573606761189302,0.631300152219658,0,0,0,0,0,0.734749999999956,8.80799999999947,0.009,0.620287999999998,0,0,1.7633999999999,114.75,200.833333333333,100.75,0.0180543724512915,0.0499999999999999,0.0575070306038049,0.116,0.967141363392925,5422,13,0.298045001844338,0.384615384615385,0.303209465089152,0.293699383436094,3.1355675,0,2585947656914,87279330259,419797754,0,278585648,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,56,5,0,51,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71
