stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate,freshnessHeadroomEnabled
development-amendment-3,16024013,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.773004136709613,0.243454935368669,1,0,NaN,NaN,NaN,NaN,1.11105899076048,3.06,5.216,6.76,3.2597109689647,2.14865197820422,1764,1473,144,0,81,3125,237,2886,844,81,761,1,2,2,1310,0.889341479972845,0,1447,1164,42,1,32,32,0,0,0,0,0,844,1055,0.579500000000039,0,24,0,0.575586027043223,0.630710689786701,0,0,0,0,0,0.490999999999983,5.89199999999979,0,0.216064000000003,3.58999999999965,1098,1.17839999999996,12,19.75,6.75,0.0394616429056349,0.1134,0.331641975308642,1.012,0.919964507542147,3298,0,0.320497271073378,0,0.313449425095817,0.305082486252291,2.4883991,0,2585928096316,87433476080,419797754,0,283771430,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,24,0,24,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71,1
development-amendment-3,16024013,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0536697956301992,0.529694782423221,0,0,9.60838831457318,12.3463655537845,0,1.03668558261563,0.0706909894969596,0.140000000000001,0.200000000000001,0.260000000000002,0.143725815367606,0.0730348258706468,727,800,695,55,717,1465,1209,256,924,717,207,0,0,0,80,0.0935672514619883,0,2,75,0,2,32,32,0,0,0,0,55,798,2,0.262749999999979,55,13,0,0.237585174236053,0.297522122816972,0,0,0,0,0,0.275583333333334,3.2,0.107,0.204288000000002,0,0,0.661400000000001,57.9166666666667,100.75,59.75,0.00649005847953224,0.0192999999999999,0.0412175732217574,0.0882000000000009,0.988074173323378,1764,126,0.090702947845805,0.341269841269841,0.0950308281953008,0.266442259623396,2.197763,0,667291000579,21434083031,109459431,0,190619142,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,68,55,0,13,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024013,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.081943858721378,0.494838470807189,0,0,9.64600633729401,12.3483593751745,0,1.03657926464016,0.116904367053621,0.260000000000002,0.379999999999999,0.48,0.217435046987286,0.100530679933665,943,922,540,113,532,1705,944,759,962,532,429,1,2,1,387,0.373913043478261,0,353,333,10,2,32,32,0,0,0,0,114,798,394,0.278583333333307,118,145,0,0.272824887862496,0.338596070881445,0,0,0,0,0,0.320583333333334,3.688,0.159,0.204288000000002,0,0,0.769400000000001,45,78.6666666666667,44.3333333333333,0.0272454106280194,0.0712999999999998,0.0692161654135339,0.13845,0.990522775909508,1993,164,0.0873055694932263,0.231707317073171,0.0950308281953008,0.266442259623396,2.3994486,0,667291000579,21434083031,109459431,0,190646013,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,263,118,0,145,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024013,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0605703422558827,0.523488160551824,0,0,9.6276485048434,12.305444347421,0,1.03644588529458,0.0869320066334991,0.199999999999999,0.279999999999999,0.359999999999999,0.178297401879491,0.0913653952459924,921,1590,574,38,551,2959,1011,1948,1375,551,824,0,0,0,1001,0.614864864864865,0,111,780,21,2,32,32,0,0,0,0,38,1294,87,0.40416666666666,38,17,0,0.22835399579352,0.398250336141105,0,0,0,0,0,0.536166666666645,6.35999999999974,0.0740000000000001,0.331264000000001,0,0,1.28679999999995,47.8333333333333,84.25,45.9166666666667,0.0105712530712532,0.029,0.0489782214156081,0.108,0.985776261855608,3444,81,0.0961091753774681,0.0617283950617284,0.0950308281953008,0.0981336443926012,2.4855506,0,667291000579,21186390418,105363559,0,189943824,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,55,38,0,17,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024013,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0831986639610723,0.489794345077048,0,0,9.64600633729401,12.3483593751745,0,1.03657654061383,0.120840243228303,0.300000000000001,0.4,0.5,0.205726920950802,0.0848866777224987,935,907,529,134,554,1672,925,747,914,554,360,0,0,0,391,0.375600384245917,0,356,329,11,2,32,32,0,0,0,0,136,720,389,0.27891666666664,143,126,0,0.17071717126128,0.248635967983269,0,0,0,0,0,0.318166666666667,3.628,0.19,0.184320000000001,0,0,0.763600000000001,44.0833333333333,77.0833333333333,46.1666666666667,0.0259145052833815,0.0660000000000007,0.068375451263538,0.14735,0.99039479039479,1934,194,0.0946225439503619,0.0824742268041237,0.0950308281953008,0.0981336443926012,2.4213848,0,667291000579,21186390418,105363559,0,189970695,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,269,143,0,126,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024014,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0537460269178245,0.532160717901697,0,0,9.5922529576048,12.3052588624423,0,1.03666591299896,0.0732891100055278,0.16,0.199999999999999,0.26,0.135820895522388,0.0625317855168602,689,810,662,55,741,1480,1158,322,953,741,212,0,0,0,126,0.145664739884393,0,0,121,0,2,32,32,0,0,0,0,55,838,0,0.257166666666646,55,14,0,0.228823211505869,0.28243362295943,0,0,0,0,0,0.278833333333334,3.24,0.106,0.214528000000002,0,0,0.6692,55.1666666666667,96.5,61.75,0.00724855491329487,0.0198000000000003,0.0453670715249664,0.104,0.990807352309466,1793,115,0.0847741215839375,0.0608695652173913,0.096817197133811,0.100886518913514,2.2256055,0,666724462327,21188270219,105363559,0,189937034,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,69,55,0,14,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024014,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0836518776169364,0.493300421910619,0,0,9.70362756226872,12.9877789075034,0,1.03658177515314,0.121415146489773,0.280000000000001,0.42,0.6,0.228059701492537,0.106644555002764,951,924,504,104,504,1702,869,833,924,504,420,0,0,0,435,0.423151750972763,0,397,373,13,2,32,32,0,0,0,0,104,781,422,0.274333333333307,109,105,0,0.271449996414673,0.342949933435804,0,0,0,0,0,0.31975,3.696,0.141,0.199936000000002,0,0,0.767400000000001,42,72.4166666666667,42,0.0262957198443581,0.06465,0.0708849206349207,0.149,0.991475409836066,1951,143,0.0753459764223475,0.104895104895105,0.096817197133811,0.100886518913514,2.3437626,0,666724462327,21188270219,105363559,0,189963905,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,214,109,0,105,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024014,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0848625637363524,0.495294836575105,0,0,9.64950227086253,12.5178512325679,0,1.03659236189962,0.139524599226092,0.359999999999999,0.48,0.640000000000001,0.31779988944168,0.178275290215589,1050,2137,481,0,347,3960,830,3130,1585,347,1238,0,0,0,1641,0.767898923724848,0,201,1292,26,1,32,32,0,0,0,0,0,1585,196,0.747416666666689,0,13,0,0.730059549208191,0.784657587144617,0,0,0,0,0,0.712333333333292,8.5479999999995,0,0.405759999999997,3.52499999999966,1407,1.7095999999999,40.0833333333333,69.1666666666667,28.9166666666667,0.018473093121198,0.0470000000000002,0.06021325648415,0.1275,0.994737407829396,4472,0,0.0758050089445438,0,0.096817197133811,0.100886518913514,2.6475765,0,666724462327,21188270219,105363559,0,190154261,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,13,0,13,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903,1
development-amendment-3,16024014,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.204835460730304,0.360664615630231,1,0,9.95836863739159,13.1235114398305,0,1.03648708377572,0.308148148148148,0.691999999999998,0.880000000000001,1.22,1.51700386954118,1.20885572139303,1182,1374,152,0,101,2475,261,2214,920,101,819,0,0,0,1216,0.885007278020378,0,872,1068,41,1,32,32,0,0,0,0,0,920,643,0.560000000000033,0,30,0,0.574078877099701,0.640384350044086,0,0,0,0,0,0.457999999999986,5.49599999999984,0,0.235520000000003,3.52499999999966,1029,1.09919999999997,12.6666666666667,21.75,8.41666666666667,0.0246746724890831,0.0530000000000008,0.177435643564357,0.475000000000001,0.993720430107527,2750,0,0.0807272727272727,0,0.096817197133811,0.100886518913514,2.2426296,0,666724462327,21188270219,105363559,0,190181132,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,30,0,30,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903,1
development-amendment-3,16024014,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0598803521468109,0.521364940872036,0,0,9.5922529576048,12.3466844193676,0,1.03664735187369,0.083869541182974,0.200000000000001,0.300000000000001,0.420000000000001,0.168037589828634,0.0841680486456606,824,957,718,26,606,1782,1117,665,957,606,351,0,0,0,144,0.146490335707019,0,5,138,0,2,32,32,0,0,0,0,26,900,4,0.298999999999974,26,32,0,0.26427088505901,0.332126773049969,0,0,0,0,0,0.323,3.828,0.048,0.230400000000002,0,0,0.775200000000001,59.8333333333333,93.0833333333333,50.5,0.0075289928789421,0.0219999999999998,0.0455099009900991,0.0990000000000002,0.968629514110706,2101,57,0.270823417420276,0.368421052631579,0.293341109815031,0.296000666555574,2.2857968,0,666724462327,21773644726,110997405,0,192647458,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,58,26,0,32,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71,1
development-amendment-3,16024014,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0853673748834729,0.490674980655868,0,0,9.70362756226872,12.959966349679,0,1.03666762701316,0.125837479270315,0.300000000000001,0.42,0.6,0.271066887783306,0.145229408512991,1073,990,514,0,386,1803,790,1013,842,386,456,0,0,0,409,0.413131313131313,0,453,372,18,1,32,32,0,0,0,0,0,842,445,0.284999999999973,0,314,0,0.276834346760943,0.363302802208353,0,0,0,0,0,0.33,3.96,0,0.215552000000002,0,0,0.792000000000001,42.8333333333333,65.8333333333333,32.1666666666667,0.0235373737373738,0.056,0.0760388601036271,0.166,0.984153473644999,2088,0,0.262452107279693,0,0.293341109815031,0.296000666555574,2.3469213,0,666724462327,21773644726,110997405,0,192674329,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,314,0,314,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71,1
development-amendment-3,16024014,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.103411440185687,0.472059541867988,0,0,9.64950227086253,12.5178512325679,0,1.03650709820666,0.15118850193477,0.360000000000001,0.500000000000001,0.8,0.46016583747927,0.3089773355445,1093,2248,442,0,243,4116,683,3433,1367,243,1124,0,0,0,1747,0.777135231316726,0,206,1362,22,1,32,32,0,0,0,0,0,1367,137,0.765500000000012,0,13,0,0.749569555066054,0.811148572868582,0,0,0,0,0,0.749333333333288,8.99199999999945,0,0.349952,3.52499999999966,1476,1.79839999999989,36.8333333333333,56.9166666666667,20.25,0.0184919928825624,0.0449999999999999,0.0611646090534981,0.123000000000001,0.98633816327561,4549,0,0.262914926357441,0,0.293341109815031,0.296000666555574,2.6381638,0,666724462327,21773644726,110997405,0,192864685,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,13,0,13,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71,1
development-amendment-3,16024014,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.243671627015349,0.328104532050953,1,0,9.95836863739159,13.1309246016319,0,1.03662952966497,0.344643449419569,0.82,1.3584,1.72,1.33744610281924,0.992802653399668,1191,1377,138,0,73,2470,219,2251,762,73,689,0,0,0,1214,0.88162672476398,0,875,1065,41,1,32,32,0,0,0,0,0,762,529,0.560750000000033,0,23,0,0.575460869481601,0.641057122879407,0,0,0,0,0,0.458999999999986,5.50799999999984,0,0.195072000000002,3.52499999999966,1029,1.10159999999997,11.5,18.25,6.08333333333333,0.0247153231663037,0.0540000000000003,0.170328767123288,0.399800000000001,0.986735751295337,2724,0,0.266152716593245,0,0.293341109815031,0.296000666555574,2.2254786,0,666724462327,21773644726,110997405,0,192891556,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,23,0,23,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71,1
development-amendment-3,16024014,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0887951042879975,0.512956700239153,0,0,NaN,NaN,NaN,NaN,0.0814404169628049,0.18,0.220000000000001,0.34,0.154465766406065,0.0730253494432601,1550,1919,1371,21,1658,4138,2763,1373,2457,1658,796,1,2,3,526,0.271134020618557,0,124,497,3,2,32,32,0,0,0,0,21,2401,168,0.550833333333368,21,81,0,0.506820189857692,0.577474096417679,0,0,0,0,0,0.642999999999966,7.6759999999996,0.04,0.614655999999999,0,0,1.54319999999992,114.25,230.25,138.166666666667,0.0190711340206187,0.053,0.0577092882991557,0.113999999999999,0.991167955958426,4780,56,0.0937238493723849,0.178571428571429,0.0946633894350942,0.0997433761039827,3.145678,0,2584196302136,84872925717,410907084,0,278028978,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,102,21,0,81,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903,1
development-amendment-3,16024014,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.217085596010823,0.37052035468995,1,0,NaN,NaN,NaN,NaN,0.189087893864013,0.48,0.736000000000002,1.06,0.379658848614073,0.19057095475006,2112,1294,623,0,676,2746,1236,1508,1506,676,827,1,2,3,662,0.511591962905719,0,1435,624,22,1,32,32,0,0,0,0,0,1506,1824,0.356249999999973,0,168,0,0.36217696219294,0.442900478533289,0,0,0,0,0,0.431333333333323,5.17599999999987,0,0.385536000000001,0,0,1.03519999999997,51.9166666666667,103,56.3333333333333,0.0278160741885627,0.0589999999999993,0.117825443786982,0.27,0.983028138692602,3111,0,0.0822886531661845,0,0.0946633894350942,0.0997433761039827,2.6437142,0,2584196302136,84872925717,410907084,0,277518447,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,168,0,168,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903,1
development-amendment-3,16024014,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.247694670780066,0.378924593754865,1,0,NaN,NaN,NaN,NaN,0.232826344468136,0.6,0.960000000000001,1.36,0.63590618336887,0.403079838900736,2173,3084,499,0,377,6472,970,5497,2517,377,2140,1,5,0,2570,0.833333333333333,0,1260,2177,77,1,32,32,0,0,0,0,0,2517,1275,0.859583333333292,0,5,0,0.867546219332233,0.921197310654893,0,0,0,0,0,1.02799999999992,12.3359999999991,0,0.644351999999999,3.59599999999965,2021,2.46719999999982,41.5833333333333,80.8333333333333,31.4166666666667,0.0249967574578471,0.0550000000000015,0.108066312997348,0.2516,0.992470803937981,7093,0,0.0909347243761455,0,0.0946633894350942,0.0997433761039827,3.0705742,0,2584196302136,84872925717,410907084,0,278246263,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,5,0,5,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903,1
development-amendment-3,16024014,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.601716679833364,0.18629805413134,1,0,NaN,NaN,NaN,NaN,0.76441127694859,2.06,2.76,3.22,1.73366500829187,0.969253731343282,1882,1476,156,0,122,3119,293,2824,1212,122,1090,1,2,0,1317,0.892276422764228,0,1599,1202,43,1,32,32,0,0,0,0,0,1212,1499,0.579166666666706,0,32,0,0.579047169485978,0.634934258438706,0,0,0,0,0,0.491999999999983,5.90399999999979,0,0.310272000000001,3.59599999999965,1136,1.18079999999996,13,24.4166666666667,10.1666666666667,0.0340467479674798,0.0809999999999996,0.324786885245902,0.6901,0.992495921696574,3369,0,0.0840011872959335,0,0.0946633894350942,0.0997433761039827,2.4609942,0,2584196302136,84872925717,410907084,0,277735732,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,32,0,32,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903,1
development-amendment-3,16024014,n10-stressed-bg0,N10 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.109067446047099,0.492492199573488,0,0,NaN,NaN,NaN,NaN,0.100251125325752,0.24,0.34,0.5,0.210443022980336,0.110191897654584,1865,2277,1405,0,1207,4957,2430,2527,2479,1207,1272,0,0,0,728,0.319718928414581,0,267,680,14,1,32,32,0,0,0,0,0,2479,339,0.630666666666725,0,56,0,0.587596083381818,0.670747426065692,0,0,0,0,0,0.758999999999953,9.10799999999944,0,0.634623999999999,0,0,1.82159999999989,117.083333333333,202.5,100.583333333333,0.0193192797540625,0.0510000000000005,0.0592319801159901,0.1227,0.968376101918577,5627,0,0.29020792607073,0,0.298838526912181,0.293475254124313,3.1731253,0,2584196302136,87245237011,419797754,0,284064678,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,56,0,0,56,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71,1
