stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY
development-falsification,16030030,n5-stressed-nominal,N5 Stressed nominal,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0719266348404285,0.506305090754536,0,0,9.8607416452756,13.3514969683885,0,1.03661381336286,0.104477611940298,0.260000000000002,0.4,0.52,NaN,NaN,600,580,488,0,0,1050,756,294,0,0,0,0,0,0,0,0,0,20,0,0,1,32,32,0,0,0,0,0,0,0,0.193333333333318,0,0,0,0.199851488012405,0.236892587889489,0,0,0,0,0,0.193333333333333,2.32,0,0,0,0,0.464,40.6666666666667,63,0,0.0109482758620691,0.027000000000001,NaN,NaN,0.973765129211645,1050,0,0.297142857142857,0,0.308421929678387,0.288965172471255,2.1187054,0,1025025,21788029972,110997405,0,225668946,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,8.13333333333333,6.41666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.223,580,nominal,full,1,0,503904341408,24,356,120,120,116,1401,1332,69,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030030,n5-stressed-nominal,N5 Stressed nominal,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.166513515124328,0.395401251466457,1,0,9.82141700543698,12.5109147466879,0,1.0364467721873,0.258463239358762,0.680000000000001,0.92,1.08,NaN,NaN,300,325,244,0,0,580,374,206,0,0,0,0,0,0,27,0.0830769230769231,0,0,25,0,1,32,32,0,0,0,0,0,0,0,0.103666666666664,0,0,0,0.0766733256157717,0.109593882532464,0,0,0,0,0,0.108333333333333,1.3,0,0,0,0,0.26,20.3333333333333,31.1666666666667,0,0.00275076923076932,0.0090000000000003,NaN,NaN,0.95917512485903,580,0,0.33448275862069,0,0.308421929678387,0.288965172471255,1.4407511,0,1025025,21788029972,110997405,0,228052177,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.06666666666667,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,311,NaN,NaN,NaN,0,0,1,27,NaN,NaN,NaN,NaN,NaN,200,125,NaN,0,0,0.108333333333333,311,nominal,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0884228080069018,0.485486458009108,0,0,9.96034316981787,13.0503835964493,0,1.03650563206623,0.136053067993366,0.360000000000001,0.558400000000002,0.779999999999999,0.292205638474295,0.156152570480929,1058,1001,530,0,390,1835,839,996,896,390,506,0,0,0,385,0.384615384615385,0,412,357,18,1,32,32,0,0,0,0,0,896,432,0.292833333333306,0,0,0,0.279727036184178,0.348377012249223,0,0,0,0,0,0.333666666666667,4.004,0,0.229376000000002,0,0,0.800800000000001,44.1666666666667,69.9166666666667,32.5,0.0226333666333668,0.0570000000000004,0.0723076923076924,0.15055,0.962151053262545,2163,0,0.319463707813222,0,0.308421929678387,0.288965172471255,2.0836643,0,1025025,21788029972,110997405,0,260365310,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,8.83333333333333,6.41666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,385,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333666666666667,0,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0848303427372699,0.487183940383472,0,0,9.9388415807316,12.452700880589,0,1.03660359010085,0.130746268656716,0.359999999999999,0.52,0.720000000000001,NaN,NaN,500,500,415,0,0,900,628,272,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,34.5833333333333,52.3333333333333,0,0.00800000000000013,0.016,NaN,NaN,0.968345000140564,900,0,0.321111111111111,0,0.308421929678387,0.288965172471255,1.662669,0,1025025,21788029972,110997405,0,226840074,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,6.91666666666667,4.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,1,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0725981461409798,0.503691721390245,0,0,9.86658734656823,12.6805692617414,0,1.03653477845722,0.107407407407407,0.299999999999999,0.4,0.5,NaN,NaN,600,600,508,0,0,1080,777,303,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,42.3333333333333,64.75,0,0.00800000000000012,0.016,NaN,NaN,0.978441706161137,1080,0,0.293518518518519,0,0.308421929678387,0.288965172471255,1.7346409,0,1025025,21788029972,110997405,0,226681832,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,8.46666666666667,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.2,600,single-fault,full,0,1,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.919031980805568,0.439746314260588,0,0,9.86344198494414,12.5766000357655,0,1.01837709849513,5.46308457711443,11.4,11.88,12,NaN,NaN,500,1172,155,0,0,1908,293,1615,0,0,0,0,0,0,1008,0.860068259385666,0,0,672,0,1,32,32,0,0,0,0,0,0,0,0.222666666666651,0,0,0,0.231947383154304,0.268701120365822,0,0,0,0,0,0.390666666666661,4.68799999999993,0,0,0,0,0.937599999999985,12.9166666666667,24.4166666666667,0,0.0153174061433449,0.032,NaN,NaN,0.422566177117228,1908,0,0.318134171907757,0,0.308421929678387,0.288965172471255,2.3410555,0,1025025,21788029972,110997405,0,226750941,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,2.58333333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,668,NaN,NaN,NaN,0,0,1,1008,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.390666666666661,668,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0.000246982343690714,33.771535714112,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.61258623766027,0.783423670961076,0,0,9.95836863739159,13.972200041265,0,1.0025004110867,6.97976782752901,11.64,11.94,12,NaN,NaN,500,1156,125,0,0,2148,172,1976,0,0,0,0,0,0,1008,0.8719723183391,0,16,672,0,1,32,32,0,0,0,0,0,0,0,0.217333333333315,0,0,0,0.232846662982568,0.27372240072894,0,0,0,0,0,0.385333333333328,4.62399999999993,0,0,0,0,0.924799999999987,10.4166666666667,14.3333333333333,0,0.0160423875432527,0.0330000000000006,NaN,NaN,0.395519554486774,2148,0,0.31657355679702,0,0.308421929678387,0.288965172471255,2.3653699,0,1025025,21788029972,110997405,0,226828286,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,2.08333333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,652,NaN,NaN,NaN,0,0,1,1008,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.414999999999994,652,single-fault,full,1,0,503904341408,24,356,120,120,116,1400,1331,69,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0.000246982343690714,33.771535714112,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.6125256361617,0.783491943500068,0,0,9.95836863739159,13.972200041265,0,1.00250880038759,6.98750690989496,11.64,11.94,12,NaN,NaN,600,1388,150,0,0,2578,215,2363,0,0,0,0,0,0,1212,0.873198847262248,0,20,808,0,1,32,32,0,0,0,0,0,0,0,0.260666666666644,0,0,0,0.27950765977844,0.31689129643528,0,0,0,0,0,0.462666666666653,5.55199999999983,0,0,0,0,1.11039999999997,12.5,17.9166666666667,0,0.0182363112391932,0.0399500000000003,NaN,NaN,0.393287886733089,2578,0,0.298681148176881,0,0.308421929678387,0.288965172471255,2.3040793,0,1025025,21788029972,110997405,0,226670369,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,2.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,782,NaN,NaN,NaN,0,0,1,1212,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.492333333333319,782,single-fault,full,1,0,503904341408,24,356,120,120,116,1401,1332,69,1,0.356,0.0296666666666667,4,0,5,0.0836475831333562,1,1,0,NaN,NaN,5,1,0.000246982343690714,33.771535714112,1
development-falsification,16030030,n5-stressed-clock,N5 Stressed clock,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.166513515124328,0.395401251466457,1,0,9.82141700543698,12.5109147466879,0,1.0364467721873,0.258463239358762,0.680000000000001,0.92,1.08,NaN,NaN,300,325,244,0,0,580,374,206,0,0,0,0,0,0,27,0.0830769230769231,0,0,25,0,1,32,32,0,0,0,0,0,0,0,0.103666666666664,0,0,0,0.0766733256157717,0.109593882532464,0,0,0,0,0,0.108333333333333,1.3,0,0,0,0,0.26,20.3333333333333,31.1666666666667,0,0.00275076923076932,0.0090000000000003,NaN,NaN,0.95917512485903,580,0,0.33448275862069,0,0.308421929678387,0.288965172471255,1.3931072,0,1025025,21788029972,110997405,0,228553520,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.06666666666667,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,311,NaN,NaN,NaN,0,0,1,27,NaN,NaN,NaN,NaN,NaN,200,125,NaN,0,0,0.108333333333333,311,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0884228080069018,0.485486458009108,0,0,9.96034316981787,13.0503835964493,0,1.03650563206623,0.136053067993366,0.360000000000001,0.558400000000002,0.779999999999999,0.292205638474295,0.156152570480929,1058,1001,530,0,390,1835,839,996,896,390,506,0,0,0,385,0.384615384615385,0,412,357,18,1,32,32,0,0,0,0,0,896,432,0.292833333333306,0,0,0,0.279727036184178,0.348377012249223,0,0,0,0,0,0.333666666666667,4.004,0,0.229376000000002,0,0,0.800800000000001,44.1666666666667,69.9166666666667,32.5,0.0226333666333668,0.0570000000000004,0.0723076923076924,0.15055,0.962151053262545,2163,0,0.319463707813222,0,0.308421929678387,0.288965172471255,2.0910292,0,1025025,21788029972,110997405,0,260376217,aloha,current,piggyback,frame-aware,piggyback,native,NaN,NaN,NaN,8.83333333333333,6.41666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,1,385,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.333666666666667,0,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,ideal-tdma-p8p333,2,8.33333333333333,periodic,Ideal TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0848303427372699,0.487183940383472,0,0,9.9388415807316,12.452700880589,0,1.03660359010085,0.130746268656716,0.359999999999999,0.52,0.720000000000001,NaN,NaN,500,500,415,0,0,900,628,272,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,34.5833333333333,52.3333333333333,0,0.00800000000000013,0.016,NaN,NaN,0.968345000140564,900,0,0.321111111111111,0,0.308421929678387,0.288965172471255,1.6418325,0,1025025,21788029972,110997405,0,226850981,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,8.33333333333333,NaN,6.91666666666667,4.83333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,1,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,ideal-tdma-p10,3,10,periodic,Ideal TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0725981461409798,0.503691721390245,0,0,9.86658734656823,12.6805692617414,0,1.03653477845722,0.107407407407407,0.299999999999999,0.4,0.5,NaN,NaN,600,600,508,0,0,1080,777,303,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,42.3333333333333,64.75,0,0.00800000000000012,0.016,NaN,NaN,0.978441706161137,1080,0,0.293518518518519,0,0.308421929678387,0.288965172471255,1.7074849,0,1025025,21788029972,110997405,0,226692739,aloha,ideal-reference,none,ideal-centralized-tdma,none,round-robin,NaN,10,NaN,8.46666666666667,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.2,600,single-fault,full,0,1,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,local-static-p8p333,4,8.33333333333333,periodic,Local static TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0857038957466204,0.484354935757377,0,0,9.9388415807316,12.5245271769148,0,1.036679468336,0.116616915422885,0.300000000000001,0.440000000000001,0.599999999999998,NaN,NaN,500,500,412,0,0,900,631,269,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,34.3333333333333,52.5833333333333,0,0.00800000000000013,0.016,NaN,NaN,0.970631290027447,900,0,0.316666666666667,0,0.308421929678387,0.288965172471255,2.1295584,0,1025025,21788029972,110997405,0,226755455,aloha,clock-isolation,none,fixed-map-local-clock,none,local-static-tdma,NaN,8.33333333333333,NaN,6.86666666666667,4.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.166666666666667,500,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,distributed-reservation-p8p333,5,8.33333333333333,periodic,Distributed reservation 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0868083277611049,0.487359333190586,0,0,10.0329424832116,13.4046224348149,0,1.03663681019882,0.134792703150912,0.4,0.618400000000001,0.84,NaN,NaN,500,489,409,0,0,878,613,265,0,0,0,0,0,0,0,0,0,11,0,0,1,32,32,0,0,0,0,0,0,0,0.162999999999988,0,0,0,0.166369693743663,0.204621556615263,0,0,0,0,0,0.163,1.956,0,0,0,0,0.3912,34.0833333333333,51.0833333333333,0,0.00861145194274042,0.0160000000000009,NaN,NaN,0.969042722664736,878,0,0.314350797266515,0,0.308421929678387,0.288965172471255,2.2011832,0,1025025,21788029972,110997405,0,226832800,aloha,distributed-projection,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,8.33333333333333,NaN,6.81666666666667,4.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,489,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.1925,489,single-fault,full,1,0,503904341408,24,354,120,119,115,1311,995,316,1,0.354,0.0295,3,1,7,0.0836332476435304,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,distributed-reservation-p10,6,10,periodic,Distributed reservation 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0739953637676643,0.502676543285242,0,0,9.83796230130094,13.3514969683885,0,1.03664019811569,0.111663902708679,0.300000000000001,0.48,0.699999999999999,NaN,NaN,600,585,489,0,0,1050,750,300,0,0,0,0,0,0,0,0,0,15,0,0,1,32,32,0,0,0,0,0,0,0,0.194999999999984,0,0,0,0.199851488969837,0.236892587889488,0,0,0,0,0,0.195,2.34,0,0,0,0,0.468,40.75,62.5,0,0.0108119658119659,0.0270000000000008,NaN,NaN,0.980667254495868,1050,0,0.298095238095238,0,0.308421929678387,0.288965172471255,2.1016876,0,1025025,21788029972,110997405,0,226674883,aloha,distributed-sensitivity,none,aydin-inspired-two-hop-reservation-projection,none,distributed-reservation,NaN,10,NaN,8.15,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.2245,585,single-fault,full,1,0,503904341408,24,354,120,119,115,1311,995,316,1,0.354,0.0295,3,1,7,0.0836332476435304,1,1,0,NaN,NaN,5,1,0,0,1
development-falsification,16030030,n5-stressed-control-loss,N5 Stressed control loss,EXP21A distributed scheduling reality check,zmac-like-hybrid,7,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.166513515124328,0.395401251466457,1,0,9.82141700543698,12.5109147466879,0,1.0364467721873,0.258463239358762,0.680000000000001,0.92,1.08,NaN,NaN,300,325,244,0,0,580,374,206,0,0,0,0,0,0,27,0.0830769230769231,0,0,25,0,1,32,32,0,0,0,0,0,0,0,0.103666666666664,0,0,0,0.0766733256157717,0.109593882532464,0,0,0,0,0,0.108333333333333,1.3,0,0,0,0,0.26,20.3333333333333,31.1666666666667,0,0.00275076923076932,0.0090000000000003,NaN,NaN,0.95917512485903,580,0,0.33448275862069,0,0.308421929678387,0.288965172471255,1.400487,0,1025025,21788029972,110997405,0,228564427,aloha,prior-art-projection,none,zmac-like,none,zmac-like,NaN,NaN,NaN,4.06666666666667,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,311,NaN,NaN,NaN,0,0,1,27,NaN,NaN,NaN,NaN,NaN,200,125,NaN,0,0,0.108333333333333,311,single-fault,full,0,0,503904341408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,0,0,1
