seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16045004,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30481043163,30481043163,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045004,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30481043163,30481043163,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4550,227,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045004,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30481043163,30481043163,1386513,553414,177358293,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,779,1874,1776,7104,6730,374,0,1989,2,4775,4775,0,0,4,4,0,0,0,0,1,0.484734190169224,0.484734190169224,1,0,0
16045004,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30481043163,30481043163,1061693,590017,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,449,1998,1998,0,0,938,826,0,112,0,112,1,0.271736394643839,0.255597354630462,1,0,0
16045004,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30481043163,20816528546,1160088,1042312,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,141,3979,3979,0,0,282,280,0,2,0,2,1,0.46208949061557,0.461901827359601,1,0,0
16045004,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30481043163,30481043163,1062266,556587,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,6,6,0,0,0,0,1,0.485922724123697,0.485922724123697,1,0,0
16045004,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30481043163,30481043163,1062269,556031,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,14,4677,4677,0,0,27,25,0,2,0,2,1,0.48123114272446,0.480855816212521,1,0,0
16045004,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113171950447,113171950447,1756965,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,14,14,0,0,0,0,1,0.537113378167645,0.374816425232144,1,0,0
16045004,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113171950447,113171950447,2412835,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9771,524,0,14,14,0,0,0,0,1,0.537113378167645,0.374816425232144,1,0,0
16045004,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113171950447,113171950447,2081331,4121105,504091198,NaN,NaN,NaN,NaN,NaN,3,3,1,1,15,0.986,0,0,0,0,NaN,NaN,NaN,0,1977,1778,5569,3755,33795,31998,1797,0,3944,8,10270,10270,0,0,18,18,0,0,0,0,1,0.535535348187718,0.373650055246981,1,0,0
16045004,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113171950447,113171950447,1746049,732368,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,588,2798,2798,0,0,1306,1168,0,138,0,108,1,0.163326102922409,0.147271363126633,1,0,0
16045004,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113171950447,74361039919,1854906,4496447,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,74,9497,9497,0,0,150,150,0,0,0,0,1,0.516564683429034,0.395022069975118,1,0,0
16045004,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113171950447,113171950447,1757384,4137446,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,6,10291,10291,0,0,14,14,0,0,0,0,1,0.536941853169826,0.374850730231708,1,0,0
16045004,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113171950447,113171950447,1757387,4135256,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,42,9825,9825,0,0,103,97,0,6,0,4,1,0.525964253309467,0.377457910198543,1,0,0
16045005,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30375909277,30375909277,1062147,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,10,8,0,2,0,2,1,0.486610822728919,0.486423159472949,1,0,0
16045005,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30375909277,30375909277,1718017,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4552,225,0,10,8,0,2,0,2,1,0.486610822728919,0.486423159472949,1,0,0
16045005,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30375909277,30375909277,1386513,554141,177349588,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,996,790,1880,1786,7144,6788,356,0,1988,6,4773,4773,0,0,12,6,0,6,0,4,1,0.485922724123697,0.485547397611758,1,0,0
16045005,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30375909277,30375909277,1061693,589413,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,439,1998,1998,0,0,932,836,0,96,0,96,1,0.269859762084144,0.256723334166279,1,0,0
16045005,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30375909277,20711587176,1160088,1042470,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,146,3979,3979,0,0,292,286,0,6,0,4,1,0.463027806895418,0.462652480383479,1,0,0
16045005,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30375909277,30375909277,1062266,556723,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,7,4773,4773,0,0,14,12,0,2,0,2,1,0.486673377147575,0.486485713891606,1,0,0
16045005,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30375909277,30375909277,1062269,556233,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,21,4677,4677,0,0,43,39,0,4,0,4,1,0.482544785516246,0.482169459004307,1,0,0
16045005,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113212535649,113212535649,1756965,4137863,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,27,21,0,6,0,4,1,0.53773086815979,0.375022255229526,1,0,0
16045005,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113212535649,113212535649,2412835,4137863,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9808,487,0,27,20,1,6,0,4,1,0.53773086815979,0.375022255229526,1,0,0
16045005,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113212535649,113212535649,2081331,4125828,504263147,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.988,0,0,0,0,NaN,NaN,NaN,0,1981,1773,5618,3754,33786,32106,1680,0,3952,12,10288,10288,0,0,27,21,0,6,0,4,1,0.536736023172445,0.374233240239563,1,0,0
16045005,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113212535649,113212535649,1746049,734377,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,617,2798,2798,0,0,1375,1189,0,186,0,132,1,0.166310637884444,0.148403428112233,1,0,0
16045005,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113212535649,74493977705,1854906,4497606,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,99,9497,9497,0,0,201,193,0,8,0,6,1,0.519137558396306,0.397080369948936,1,0,0
16045005,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113212535649,113212535649,1757384,4137861,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,13,10291,10291,0,0,29,23,0,6,0,4,1,0.537662258160662,0.375159475227781,1,0,0
16045005,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113212535649,113212535649,1757387,4135819,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,53,9825,9825,0,0,123,113,0,10,0,8,1,0.527096318295067,0.37828123018807,1,0,0
16045006,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30338396704,30338396704,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,7,7,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045006,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30338396704,30338396704,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4570,207,0,7,5,2,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045006,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30338396704,30338396704,1386513,554088,177385263,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,786,1886,1782,7128,6764,364,0,1990,3,4777,4777,0,0,7,7,0,0,0,0,1,0.485484843193102,0.485484843193102,1,0,0
16045006,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30338396704,30338396704,1061693,588601,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,413,1998,1998,0,0,873,787,0,86,0,86,1,0.264980517428937,0.252031752767041,1,0,0
16045006,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30338396704,20730445288,1160088,1042484,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,151,3979,3979,0,0,303,303,0,0,0,0,1,0.463966123175265,0.463966123175265,1,0,0
16045006,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30338396704,30338396704,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,9,9,0,0,0,0,1,0.486110387379667,0.486110387379667,1,0,0
16045006,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30338396704,30338396704,1062269,556163,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,20,4677,4677,0,0,44,40,0,4,0,2,1,0.482357122260277,0.482169459004307,1,0,0
16045006,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113189802059,113189802059,1756965,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,10295,0,0,12,12,0,0,0,0,1,0.537113378167645,0.374610595234763,1,0,0
16045006,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113189802059,113189802059,2412835,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9753,542,0,12,11,1,0,0,0,1,0.537113378167645,0.374610595234763,1,0,0
16045006,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113189802059,113189802059,2081331,4123488,504021477,NaN,NaN,NaN,NaN,NaN,3,3,1,1,12,0.98475,0,0,0,0,NaN,NaN,NaN,0,1975,1774,5589,3749,33741,32036,1705,0,3939,10,10257,10257,0,0,22,22,0,0,0,0,1,0.535020773194264,0.373444225249599,1,0,0
16045006,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113189802059,113189802059,1746049,734603,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,621,2798,2798,0,0,1400,1209,0,191,0,134,1,0.166722297879208,0.148609258109615,1,0,0
16045006,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113189802059,74484540403,1854906,4497039,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,90,9497,9497,0,0,178,178,0,0,0,0,1,0.518211323408088,0.3963599649581,1,0,0
16045006,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113189802059,113189802059,1757384,4137446,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,6,10291,10291,0,0,12,12,0,0,0,0,1,0.536941853169826,0.374644900234326,1,0,0
16045006,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113189802059,113189802059,1757387,4135410,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,43,9825,9825,0,0,100,90,0,10,0,7,1,0.526067168308158,0.37704625020378,1,0,0
16045007,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30420248910,30420248910,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045007,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30420248910,30420248910,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4561,216,0,4,4,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045007,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30420248910,30420248910,1386513,553500,177296261,NaN,NaN,NaN,NaN,NaN,3,3,1,1,7,0.993,0,0,0,0,NaN,NaN,NaN,0,996,784,1872,1780,7120,6766,354,0,1986,4,4768,4768,0,0,9,9,0,0,0,0,1,0.48479674458788,0.48479674458788,1,0,0
16045007,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30420248910,30420248910,1061693,589695,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,430,1998,1998,0,0,890,774,0,116,0,116,1,0.268170792780418,0.25259474253495,1,0,0
16045007,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30420248910,20721525534,1160088,1042330,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,144,3979,3979,0,0,288,288,0,0,0,0,1,0.462652480383479,0.462652480383479,1,0,0
16045007,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30420248910,30420248910,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,8,8,0,0,0,0,1,0.486110387379667,0.486110387379667,1,0,0
16045007,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30420248910,30420248910,1062269,556207,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,22,4677,4677,0,0,45,43,0,2,0,2,1,0.482732448772216,0.482544785516246,1,0,0
16045007,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113185830979,113185830979,1756965,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,16,14,0,2,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045007,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113185830979,113185830979,2412835,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9764,531,0,16,13,1,2,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045007,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113185830979,113185830979,2081331,4124464,504222440,NaN,NaN,NaN,NaN,NaN,3,3,1,1,12,0.988,0,0,0,0,NaN,NaN,NaN,0,1979,1779,5601,3758,33822,32060,1762,0,3952,8,10288,10288,0,0,18,16,0,2,0,2,1,0.536461583175936,0.374061715241745,1,0,0
16045007,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113185830979,113185830979,1746049,733225,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,608,2798,2798,0,0,1324,1178,0,146,0,111,1,0.165384402896226,0.147785938120088,1,0,0
16045007,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113185830979,74436077709,1854906,4496525,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,74,9497,9497,0,0,150,148,0,2,0,2,1,0.516564683429034,0.394919154976427,1,0,0
16045007,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113185830979,113185830979,1757384,4137635,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,20,18,0,2,0,2,1,0.537250598165899,0.37505656022909,1,0,0
16045007,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113185830979,113185830979,1757387,4134993,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,37,9825,9825,0,0,85,83,0,2,0,2,1,0.525449678316013,0.377149165202471,1,0,0
16045008,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30481436802,30481436802,1062147,556747,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,7,4777,4777,0,0,15,13,0,2,0,2,1,0.486986149240858,0.486610822728919,1,0,0
16045008,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30481436802,30481436802,1718017,556747,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,7,4777,4533,244,0,15,13,0,2,0,2,1,0.486986149240858,0.486610822728919,1,0,0
16045008,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30481436802,30481436802,1386513,554856,177405727,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,794,1899,1791,7164,6783,381,0,1989,8,4775,4775,0,0,17,15,0,2,0,2,1,0.486798485984888,0.486423159472949,1,0,0
16045008,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30481436802,30481436802,1061693,589347,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,436,1998,1998,0,0,917,821,0,96,0,96,1,0.269296772316235,0.25634800765434,1,0,0
16045008,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30481436802,20788739429,1160088,1042598,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,154,3979,3979,0,0,309,307,0,2,0,2,1,0.464529112943174,0.464153786431235,1,0,0
16045008,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30481436802,30481436802,1062266,556723,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,7,4773,4773,0,0,15,13,0,2,0,2,1,0.486673377147575,0.486298050635636,1,0,0
16045008,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30481436802,30481436802,1062269,556317,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,27,4677,4677,0,0,58,56,0,2,0,2,1,0.483670765052063,0.483107775284155,1,0,0
16045008,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113339873050,113339873050,1756965,4137522,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,16,16,0,0,0,0,1,0.537216293166335,0.374816425232144,1,0,0
16045008,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113339873050,113339873050,2412835,4137522,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9770,525,0,16,14,2,0,0,0,1,0.537216293166335,0.374816425232144,1,0,0
16045008,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113339873050,113339873050,2081331,4123466,503967333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,13,0.9835,0,0,0,0,NaN,NaN,NaN,0,1976,1774,5579,3750,33750,32028,1722,0,3934,12,10243,10243,0,0,29,29,0,0,0,0,1,0.534746333197755,0.373684360246545,1,0,0
