seed,N,condition,traceHash,selectorHash,stateHash,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,initiatorIsChangedEndpoint,affectedCount,affectedHash,changedSlotCount,outsideUnchanged,candidateProper,prepareBytes,maxResponseBytes,barrierClosed,barrierFrame,motionAuthorized,activationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,edgeReceipts,requiredEdgeReceipts,actualSubsetUnion,collisionFrames,collisionEdges,controlAttempts,controlBytes,controlAirtime,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,recipientAttempts,recipientSuccess,recipientErasure,prepareAttempts,quietAttempts,claimAttempts,proofAttempts,responseAttempts,commitAttempts,revokeAttempts,futureRandomReads,receiverTruthReads
16091048,20,commit-blackout,9608932892,6228252,144708898,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,323,311,12,1,2,3,0,2,6,3,0,0
16091048,20,revoke-blackout,9483878979,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,171,57,1,2,3,0,2,1,3,0,0
16091048,20,incomplete-union,9609890072,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091049,20,nominal-zero,9606031332,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091049,20,iid20,90927634069,6262216,148329991,2,2,2,0,4,218,2,1,1,48,26,1,8,1,9,1,1,4,0,0,0,3,3,1,0,0,38,1598,0.051136,112,4884,0.339285714285714,0.327190827190827,722,574,148,4,12,12,0,5,1,4,0,0
16091049,20,prepare-blackout,9605858202,6262216,145600980,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,513,505,8,8,16,0,0,0,0,3,0,0
16091049,20,quiescent-blackout,9605717802,6262216,146241249,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,684,676,8,8,24,0,0,0,0,4,0,0
16091049,20,response-blackout,9059033166,6262216,147424600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,1482,1482,0,1,3,40,0,30,0,4,0,0
16091049,20,commit-blackout,9605442822,6262216,148190600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,399,381,18,1,3,4,0,3,6,4,0,0
16091049,20,revoke-blackout,9480588679,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,228,76,1,3,4,0,3,1,4,0,0
16091049,20,incomplete-union,9606675372,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091050,20,nominal-zero,9609616276,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091050,20,iid20,91044179545,6298796,152333143,3,3,3,0,5,300,3,1,1,52,26,1,7,1,8,1,1,5,0,0,0,4,4,1,0,0,37,1470,0.04704,141,6112,0.26241134751773,0.240510471204188,703,571,132,3,12,10,0,5,2,5,0,0
16091050,20,prepare-blackout,9609443146,6298796,149461291,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,684,676,8,8,24,0,0,0,0,4,0,0
16091050,20,quiescent-blackout,9609302746,6298796,150115060,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,855,847,8,8,32,0,0,0,0,5,0,0
16091050,20,response-blackout,9046627855,6298796,151305284,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,1900,1900,0,1,4,50,0,40,0,5,0,0
16091050,20,commit-blackout,9608824396,6298796,151725882,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,475,451,24,1,4,5,0,4,6,5,0,0
16091050,20,revoke-blackout,9484173623,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,285,95,1,4,5,0,4,1,5,0,0
16091050,20,incomplete-union,9610260316,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091051,20,nominal-zero,9617213488,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091051,20,iid20,91123447086,6337999,155246365,4,4,4,0,6,399,4,1,1,56,26,1,6,1,7,1,1,6,0,0,0,5,5,1,0,0,43,1982,0.063424,170,7340,0.252941176470588,0.270027247956403,817,666,151,2,9,18,0,5,3,6,0,0
16091051,20,prepare-blackout,9617040358,6337999,152335789,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,855,847,8,8,32,0,0,0,0,5,0,0
16091051,20,quiescent-blackout,9616899958,6337999,153003058,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,1026,1018,8,8,40,0,0,0,0,6,0,0
16091051,20,response-blackout,9064380497,6337999,154295795,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,2318,2318,0,1,5,60,0,50,0,6,0,0
16091051,20,commit-blackout,9616214638,6337999,155314744,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,551,521,30,1,5,6,0,5,6,6,0,0
16091051,20,revoke-blackout,9491770835,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,342,114,1,5,6,0,5,1,6,0,0
16091051,20,incomplete-union,9617857528,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091052,20,nominal-zero,9609321632,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091052,20,iid20,91032727468,6228252,144168256,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,14,516,0.016512,83,3656,0.168674698795181,0.141137855579869,266,230,36,1,2,3,0,2,3,3,0,0
16091052,20,prepare-blackout,9609148502,6228252,142852002,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,342,334,8,8,8,0,0,0,0,2,0,0
16091052,20,quiescent-blackout,9609008102,6228252,143478771,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,513,505,8,8,16,0,0,0,0,3,0,0
16091052,20,response-blackout,9057249019,6228252,144750889,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,1064,1064,0,1,2,30,0,20,0,3,0,0
16091052,20,commit-blackout,9608932892,6228252,144708898,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,323,311,12,1,2,3,0,2,6,3,0,0
16091052,20,revoke-blackout,9483878979,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,171,57,1,2,3,0,2,1,3,0,0
16091052,20,incomplete-union,9609890072,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091053,20,nominal-zero,9606031332,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091053,20,iid20,90885433665,6262216,147697951,2,2,2,0,4,218,2,1,1,48,26,1,7,1,8,1,1,4,0,0,0,3,3,1,0,0,29,1164,0.037248,112,4884,0.258928571428571,0.238329238329238,551,451,100,3,9,8,0,4,1,4,0,0
16091053,20,prepare-blackout,9605858202,6262216,145600980,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,513,505,8,8,16,0,0,0,0,3,0,0
16091053,20,quiescent-blackout,9605717802,6262216,146241249,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,684,676,8,8,24,0,0,0,0,4,0,0
16091053,20,response-blackout,9059033166,6262216,147424600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,1482,1482,0,1,3,40,0,30,0,4,0,0
16091053,20,commit-blackout,9605442822,6262216,148190600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,399,381,18,1,3,4,0,3,6,4,0,0
16091053,20,revoke-blackout,9480588679,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,228,76,1,3,4,0,3,1,4,0,0
16091053,20,incomplete-union,9606675372,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091054,20,nominal-zero,9609616276,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091054,20,iid20,90952359266,6298796,151529041,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,27,1174,0.037568,141,6112,0.191489361702128,0.192081151832461,513,410,103,1,4,10,0,5,2,5,0,0
16091054,20,prepare-blackout,9609443146,6298796,149461291,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,684,676,8,8,24,0,0,0,0,4,0,0
16091054,20,quiescent-blackout,9609302746,6298796,150115060,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,855,847,8,8,32,0,0,0,0,5,0,0
16091054,20,response-blackout,9046627855,6298796,151305284,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,1900,1900,0,1,4,50,0,40,0,5,0,0
16091054,20,commit-blackout,9608824396,6298796,151725882,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,475,451,24,1,4,5,0,4,6,5,0,0
16091054,20,revoke-blackout,9484173623,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,285,95,1,4,5,0,4,1,5,0,0
16091054,20,incomplete-union,9610260316,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091055,20,nominal-zero,9617213488,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091055,20,iid20,91094027036,6337999,155396712,4,4,4,0,6,399,4,1,1,56,26,1,8,1,9,1,1,6,0,0,0,5,5,1,0,0,55,2338,0.074816,170,7340,0.323529411764706,0.318528610354223,1045,853,192,4,17,18,0,7,3,6,0,0
16091055,20,prepare-blackout,9617040358,6337999,152335789,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,855,847,8,8,32,0,0,0,0,5,0,0
16091055,20,quiescent-blackout,9616899958,6337999,153003058,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,1026,1018,8,8,40,0,0,0,0,6,0,0
16091055,20,response-blackout,9064380497,6337999,154295795,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,2318,2318,0,1,5,60,0,50,0,6,0,0
16091055,20,commit-blackout,9616214638,6337999,155314744,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,551,521,30,1,5,6,0,5,6,6,0,0
16091055,20,revoke-blackout,9491770835,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,342,114,1,5,6,0,5,1,6,0,0
16091055,20,incomplete-union,9617857528,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091056,20,nominal-zero,9609321632,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091056,20,iid20,91008912882,6228252,145037053,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,13,488,0.015616,83,3656,0.156626506024096,0.133479212253829,247,199,48,1,2,3,0,2,2,3,0,0
16091056,20,prepare-blackout,9609148502,6228252,142852002,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,342,334,8,8,8,0,0,0,0,2,0,0
16091056,20,quiescent-blackout,9609008102,6228252,143478771,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,513,505,8,8,16,0,0,0,0,3,0,0
16091056,20,response-blackout,9057249019,6228252,144750889,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,1064,1064,0,1,2,30,0,20,0,3,0,0
16091056,20,commit-blackout,9608932892,6228252,144708898,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,323,311,12,1,2,3,0,2,6,3,0,0
16091056,20,revoke-blackout,9483878979,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,171,57,1,2,3,0,2,1,3,0,0
16091056,20,incomplete-union,9609890072,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091057,20,nominal-zero,9606031332,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091057,20,iid20,91074057785,6262216,148040259,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,25,1212,0.038784,112,4884,0.223214285714286,0.248157248157248,475,391,84,1,3,12,0,4,1,4,0,0
16091057,20,prepare-blackout,9605858202,6262216,145600980,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,513,505,8,8,16,0,0,0,0,3,0,0
16091057,20,quiescent-blackout,9605717802,6262216,146241249,2,2,2,0,4,218,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,684,676,8,8,24,0,0,0,0,4,0,0
16091057,20,response-blackout,9059033166,6262216,147424600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,1482,1482,0,1,3,40,0,30,0,4,0,0
16091057,20,commit-blackout,9605442822,6262216,148190600,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,399,381,18,1,3,4,0,3,6,4,0,0
16091057,20,revoke-blackout,9480588679,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,228,76,1,3,4,0,3,1,4,0,0
16091057,20,incomplete-union,9606675372,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091058,20,nominal-zero,9609616276,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091058,20,iid20,91105375303,6298796,152393218,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,26,1146,0.036672,141,6112,0.184397163120567,0.1875,494,378,116,1,4,10,0,5,1,5,0,0
16091058,20,prepare-blackout,9609443146,6298796,149461291,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,684,676,8,8,24,0,0,0,0,4,0,0
16091058,20,quiescent-blackout,9609302746,6298796,150115060,3,3,3,0,5,300,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,855,847,8,8,32,0,0,0,0,5,0,0
16091058,20,response-blackout,9046627855,6298796,151305284,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,1900,1900,0,1,4,50,0,40,0,5,0,0
16091058,20,commit-blackout,9608824396,6298796,151725882,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,475,451,24,1,4,5,0,4,6,5,0,0
16091058,20,revoke-blackout,9484173623,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,285,95,1,4,5,0,4,1,5,0,0
16091058,20,incomplete-union,9610260316,6298796,152003670,3,3,3,0,5,300,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,380,380,0,1,4,5,0,4,1,5,0,0
16091059,20,nominal-zero,9617213488,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091059,20,iid20,90986293402,6337999,155763662,4,4,4,0,6,399,4,1,1,56,26,1,8,1,9,1,1,6,0,0,0,5,5,1,0,0,43,1754,0.056128,170,7340,0.252941176470588,0.238964577656676,817,659,158,4,14,12,0,5,2,6,0,0
16091059,20,prepare-blackout,9617040358,6337999,152335789,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,5,1,0,0,5,1,0,0,45,1336,0.042752,170,7340,0.264705882352941,0.182016348773842,855,847,8,8,32,0,0,0,0,5,0,0
16091059,20,quiescent-blackout,9616899958,6337999,153003058,4,4,4,0,6,399,4,1,1,56,26,0,NaN,0,NaN,0,0,0,6,1,0,0,5,1,0,0,54,1552,0.049664,170,7340,0.317647058823529,0.211444141689373,1026,1018,8,8,40,0,0,0,0,6,0,0
16091059,20,response-blackout,9064380497,6337999,154295795,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,0,0,0,6,0,0,0,5,1,0,0,122,5940,0.19008,170,7340,0.717647058823529,0.809264305177112,2318,2318,0,1,5,60,0,50,0,6,0,0
16091059,20,commit-blackout,9616214638,6337999,155314744,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,0,1,5,0,1,5,5,1,0,0,29,1050,0.0336,170,7340,0.170588235294118,0.143051771117166,551,521,30,1,5,6,0,5,6,6,0,0
16091059,20,revoke-blackout,9491770835,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,1,0,0,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,342,114,1,5,6,0,5,1,6,0,0
16091059,20,incomplete-union,9617857528,6337999,155662007,4,4,4,0,6,399,4,1,1,56,26,1,5,1,6,1,1,6,0,0,0,5,5,0,53,53,24,910,0.02912,170,7340,0.141176470588235,0.123978201634877,456,456,0,1,5,6,0,5,1,6,0,0
16091060,20,nominal-zero,9609321632,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091060,20,iid20,91179586977,6228252,144291026,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,16,702,0.022464,83,3656,0.192771084337349,0.192013129102845,304,245,59,1,2,6,0,3,1,3,0,0
16091060,20,prepare-blackout,9609148502,6228252,142852002,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,342,334,8,8,8,0,0,0,0,2,0,0
16091060,20,quiescent-blackout,9609008102,6228252,143478771,1,1,1,0,3,151,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,513,505,8,8,16,0,0,0,0,3,0,0
16091060,20,response-blackout,9057249019,6228252,144750889,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,1064,1064,0,1,2,30,0,20,0,3,0,0
16091060,20,commit-blackout,9608932892,6228252,144708898,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,323,311,12,1,2,3,0,2,6,3,0,0
16091060,20,revoke-blackout,9483878979,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,171,57,1,2,3,0,2,1,3,0,0
16091060,20,incomplete-union,9609890072,6228252,144857276,1,1,1,0,3,151,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,228,228,0,1,2,3,0,2,1,3,0,0
16091061,20,nominal-zero,9606031332,6262216,148402093,2,2,2,0,4,218,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,304,304,0,1,3,4,0,3,1,4,0,0
16091061,20,iid20,90873949779,6262216,147728982,2,2,2,0,4,218,2,1,1,48,26,1,7,1,8,1,1,4,0,0,0,3,3,1,0,0,29,1168,0.037376,112,4884,0.258928571428571,0.239148239148239,551,458,93,3,8,8,0,4,2,4,0,0
