stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH
development,16016007,n10-ring2,N10 ring2,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.100034274485657,0.501117264574138,0,0,NaN,NaN,NaN,NaN,0.0877327647476899,0.18,0.24,0.32,0.143738450604122,0.0560056858564322,1478,1899,1220,829,1709,4129,2468,1661,2718,1709,1009,0,0,0,862,0.315982404692082,0,167,592,14,2,32,32,0,0,0,0,829,1633,230,0.612833333333386,0,0,0,0.563561133835786,0.626258624130292,0,0,0,0,0,0.7223333333333,7.59599999999961,1.072,0.418047999999998,0,0,1.73359999999992,101.666666666667,205.666666666667,142.416666666667,0.0196788856304986,0.055,0.0532744294909304,0.0999999999999996,0.986924117444235,4563,1085,0.0962086346701731,0.112442396313364,0.0983452757873688,0.0951758040326612,1.5127502,0,2585683641191,84875993050,410907084,0,141776414
development,16016007,n10-ring2,N10 ring2,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0859103362045948,0.51425685852154,0,0,NaN,NaN,NaN,NaN,0.0755934612651029,0.16,0.219999999999999,0.34,0.14259180289031,0.0669983416252075,1449,2254,1284,91,1580,4927,2573,2354,2707,1580,1127,0,0,0,958,0.408528784648188,0,1,808,7,2,32,32,0,0,0,0,91,2497,6,0.592333333333383,91,5,0,0.501343442885326,0.650489971314508,250,150,135,243,7,0.766249999999954,9.01599999999945,0.179,0.639231999999997,0,0,1.83899999999989,107,214.416666666667,131.666666666667,0.0150191897654585,0.0440000000000004,0.0546911392405064,0.11,0.989161946817702,5607,210,0.0966648831817371,0.1,0.0983452757873688,0.0951758040326612,1.4288565,0,2585683641191,84875993050,410907084,0,141509011
development,16016007,n10-ring2,N10 ring2,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.091044096534626,0.511400735320606,0,0,NaN,NaN,NaN,NaN,0.0837953091684434,0.18,0.24,0.340000000000002,0.155304430229803,0.0715091210613601,1449,1920,1369,76,1717,4188,2783,1405,2537,1717,820,0,0,0,530,0.265531062124248,0,4,476,7,2,32,32,0,0,0,0,76,2361,23,0.560750000000039,76,0,0,0.509378399723654,0.618666284043599,261,0,261,246,15,0.652416666666633,7.6799999999996,0.149,0.604416,0,0,1.56579999999992,114.083333333333,231.916666666667,143.083333333333,0.0224123246492987,0.0660000000000001,0.06110658124636,0.122,0.985907572529525,4843,176,0.096221350402643,0.0909090909090909,0.0983452757873688,0.0951758040326612,1.4076538,0,2585683641191,84875993050,410907084,0,141495696
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.474906882355948,0.258663516114699,1,0,NaN,NaN,NaN,NaN,0.452215011897036,1.3,1.83099999999999,2.62,3.69938784339174,3.2471728314947,3684,8564,475,123,131,19926,1072,18852,2897,131,2766,1,2,0,8192,0.943018303211696,0,1071,5959,113,2,32,32,0,0,0,0,123,2760,576,0.978749999999893,0,0,0,0.987694568059363,0.998402835717728,0,0,0,0,0,2.86600000000023,34.2560000000028,0.136,0.706560000000006,0,0,6.87840000000056,39.5833333333333,89.3333333333333,10.9166666666667,0.0260142742028319,0.0579999999999998,0.081259541984733,0.197,0.965777758753531,20762,137,0.0968596474328099,0.0948905109489051,0.097893059490085,0.10136477253791,2.5923646,0,10199326287327,339853580325,1676201720,0,167313725
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.501596208933492,0.218603941473084,1,0,NaN,NaN,NaN,NaN,0.50178022928834,1.42,2.32,3.5,3.04810945273632,2.54632922344798,3665,8519,513,0,173,19822,1088,18726,3175,173,2998,4,8,4,7996,0.938607817818993,0,1062,5924,96,1,32,32,0,0,0,0,0,3175,577,0.976833333333228,0,0,0,0.986615821368833,0.994831531297228,0,0,0,0,0,2.83966666666691,34.0760000000029,0,0.812800000000012,0,0,6.81520000000057,42.75,90.6666666666667,14.4166666666667,0.0255369174785774,0.0580000000000007,0.0827456647398844,0.1764,0.953856469735411,20629,0,0.0950603519317466,0,0.097893059490085,0.10136477253791,2.4402176,0,10199326287327,339853580325,1676201720,0,167321875
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.501596208933492,0.218603941473084,1,0,NaN,NaN,NaN,NaN,0.50178022928834,1.42,2.32,3.5,3.04810945273632,2.54632922344798,3665,8519,513,0,173,19822,1088,18726,3175,173,2998,4,8,4,7996,0.938607817818993,0,1062,5924,96,1,32,32,0,0,0,0,0,3175,577,0.976833333333228,0,4,0,0.986615821368833,0.994831531297228,0,0,0,0,0,2.83966666666691,34.0760000000029,0,0.812800000000012,0,0,6.81520000000057,42.75,90.6666666666667,14.4166666666667,0.0255369174785774,0.0580000000000007,0.0827456647398844,0.1764,0.953856469735411,20629,0,0.0950603519317466,0,0.097893059490085,0.10136477253791,2.4694563,0,10199326287327,339853580325,1676201720,0,167315825
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.209101668096755,0.434576819871907,0,0,NaN,NaN,NaN,NaN,0.159870214146659,0.4,0.56,0.9,0.321613670776552,0.161743456629895,4043,3437,1523,296,1740,8033,3315,4718,4259,1740,2519,0,0,0,2049,0.548888293597643,0,2359,1767,62,2,32,32,0,0,0,0,298,3878,3129,0.824249999999979,0,0,0,0.830170448807633,0.864657733771804,0,0,0,0,0,1.17674999999991,13.7479999999989,0.373,0.992767999999995,0,0,2.82419999999979,126.916666666667,276.25,145,0.0294063755692474,0.0679999999999996,0.0939247126436783,0.210000000000001,0.990447499893249,8972,381,0.103432902362907,0.0997375328083989,0.097893059490085,0.10136477253791,1.9011297,0,10199326287327,339853580325,1676201720,0,167202707
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.362272530556197,0.265177017777243,1,0,NaN,NaN,NaN,NaN,0.351555267142548,0.959999999999999,1.4,1.9,1.04952844473286,0.697973177590304,2286,6331,768,1,557,14607,1695,12912,3805,557,3248,0,0,0,5545,0.875710675931775,0,3,4065,10,1,32,32,0,0,0,0,1,3803,9,0.802999999999992,1,30,0,0.802068823771739,0.850442137877633,4913,4780,1101,4899,14,2.11050000000015,25.3240000000018,0.002,0.973568000000013,0,0,5.06520000000036,64,141.25,46.4166666666667,0.0321200252684777,0.0779999999999998,0.118554757630162,0.201000000000001,0.976077315151916,15527,2,0.09757197140465,0,0.097893059490085,0.10136477253791,1.9919354,0,10199326287327,339853580325,1676201720,0,167320869
development,16016007,n20-ring2,N20 ring2,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.246360694346283,0.387516447018578,1,0,NaN,NaN,NaN,NaN,0.216002595717068,0.5,0.750999999999986,1.16,0.411607181483885,0.195604585766818,1989,3379,1564,0,1754,7891,3369,4520,3960,1754,2205,1,2,1,1793,0.530630364013022,0,119,1523,57,1,32,32,0,0,0,0,0,3960,291,0.791749999999997,0,63,0,0.796391529680724,0.820849893344479,5714,3313,4150,5683,31,1.12633333333325,13.515999999999,0,1.01376,0,0,2.70319999999979,130.333333333333,280.75,146.166666666667,0.0669917135247115,0.18,0.134173318129989,0.279,0.996438057062782,8823,0,0.0996259775586535,0,0.097893059490085,0.10136477253791,1.7800209,0,10199326287327,339853580325,1676201720,0,167307554
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0582078878279943,0.525062790215386,0,0,9.58711628183343,12.3230907948445,0,1.03662847019281,0.0790602542841348,0.16,0.219999999999999,0.300000000000001,0.116086235489221,0.0370259812050857,608,695,570,516,806,1281,982,299,1002,806,196,0,0,0,140,0.115606936416185,0,0,87,0,2,32,32,0,0,0,0,516,329,0,0.270999999999978,0,0,0,0.244508026505446,0.308872917548697,0,0,0,0,0,0.287,2.78,0.664,0.0842240000000002,0,0,0.688800000000001,47.5,81.8333333333333,67.1666666666667,0.00617506193228741,0.019,0.031923076923077,0.051,0.986608362940694,1384,673,0.102601156069364,0.0742942050520059,0.0999000166638894,0.0980169971671388,1.1022421,0,667118937390,21190343450,105363559,0,132553313
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0531667605568908,0.532653204011577,0,0,9.58169661698219,12.2703638923603,0,1.03665859493758,0.0712548369264787,0.16,0.200000000000001,0.24,0.139391929242675,0.0681370923161969,714,832,669,0,724,1521,1179,342,956,724,232,0,0,0,128,0.153846153846154,0,2,120,1,1,32,32,0,0,0,0,0,956,2,0.25499999999998,0,0,0,0.219482196184817,0.27423811611005,0,0,0,0,0,0.277333333333334,3.328,0,0.244736000000002,0,0,0.665600000000001,55.75,98.25,60.3333333333333,0.00719951923076933,0.022,0.0441491712707183,0.0899999999999999,0.987263282120286,1883,0,0.0961232076473712,0,0.0999000166638894,0.0980169971671388,0.8481556,0,667118937390,21190343450,105363559,0,132561463
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0536645830405141,0.531672941861162,0,0,9.58169661698219,12.2703638923603,0,1.03665645391719,0.0717081260364841,0.140000000000001,0.200000000000001,0.279999999999999,0.136395798783858,0.0646876727473743,714,820,676,69,734,1518,1173,345,951,734,217,0,0,0,117,0.131608548931384,0,3,109,0,2,32,32,0,0,0,0,69,800,2,0.265416666666645,69,0,0,0.231183327513516,0.283398811623572,0,0,0,0,0,0.284416666666667,3.28,0.133,0.204800000000002,0,0,0.682600000000001,56.3333333333333,97.75,61.1666666666667,0.00688751406074251,0.0210000000000005,0.045441416893733,0.104,0.982828630419821,1814,151,0.104189636163175,0.145695364238411,0.0999000166638894,0.0980169971671388,0.936677,0,667118937390,21190343450,105363559,0,132555413
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0582078878279943,0.525062790215386,0,0,9.58711628183343,12.3230907948445,0,1.03662847019281,0.0790602542841348,0.16,0.219999999999999,0.300000000000001,0.116086235489221,0.0370259812050857,608,695,570,516,806,1281,982,299,1002,806,196,0,0,0,140,0.115606936416185,0,0,87,0,2,32,32,0,0,0,0,516,329,0,0.270999999999978,0,0,0,0.244508026505446,0.308872917548697,0,0,0,0,0,0.287,2.78,0.664,0.0842240000000002,0,0,0.688800000000001,47.5,81.8333333333333,67.1666666666667,0.00617506193228741,0.019,0.031923076923077,0.051,0.986608362940694,1384,673,0.102601156069364,0.0742942050520059,0.0999000166638894,0.0980169971671388,0.9415339,0,667118937390,21190343450,105363559,0,132550417
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0532526719210672,0.531475336079325,0,0,9.58169661698219,12.3488931606933,0,1.03665194821901,0.0694195688225538,0.140000000000001,0.199999999999999,0.32,0.140928689883914,0.07150912106136,708,810,669,67,729,1496,1165,331,930,729,201,0,0,0,117,0.133409350057013,0,0,102,0,2,32,32,0,0,0,0,67,788,0,0.262249999999979,67,0,0,0.241729685706278,0.311528139765063,21,0,21,15,6,0.280833333333334,3.24,0.13,0.201728000000002,0,0,0.674,55.75,97.0833333333333,60.75,0.00736716077537069,0.0220000000000002,0.0455514403292182,0.0972,0.984461919164146,1787,142,0.0984890878567432,0.0845070422535211,0.0999000166638894,0.0980169971671388,0.9177057,0,667118937390,21190343450,105363559,0,132560457
development,16016008,n5-csma,N5 CSMA,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0532526719210672,0.531475336079325,0,0,9.58169661698219,12.3488931606933,0,1.03665194821901,0.0694195688225538,0.140000000000001,0.199999999999999,0.32,0.140928689883914,0.07150912106136,708,810,669,67,729,1496,1165,331,930,729,201,0,0,0,117,0.133409350057013,0,0,102,0,2,32,32,0,0,0,0,67,788,0,0.262249999999979,67,0,0,0.241729685706278,0.311528139765063,21,0,21,15,6,0.280833333333334,3.24,0.13,0.201728000000002,0,0,0.674,55.75,97.0833333333333,60.75,0.00736716077537069,0.0220000000000002,0.0455514403292182,0.0972,0.984461919164146,1787,142,0.0984890878567432,0.0845070422535211,0.0999000166638894,0.0980169971671388,0.925792300000001,0,667118937390,21190343450,105363559,0,132547142
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0746183292191854,0.499041241359288,0,0,9.99819002102735,13.381160719381,0,1.0363347141909,0.104521835268104,0.26,0.378400000000001,0.520000000000001,0.175113322277501,0.0705914870093975,954,2160,403,326,406,3956,714,3242,1022,406,616,0,0,0,1840,0.740144810941271,0,56,1262,14,2,32,32,0,0,0,0,326,606,19,0.487583333333352,0,0,0,0.381559390424345,0.490767786095675,0,0,0,0,0,0.754249999999958,8.63999999999949,0.411,0.155136000000002,0,0,1.8101999999999,33.5833333333333,59.5,33.8333333333333,0.00927876106194697,0.0249999999999999,0.0339064039408869,0.0537500000000004,0.984565487557213,4168,416,0.101007677543186,0.105769230769231,0.0999000166638894,0.0980169971671388,1.1658755,0,667118937390,21190343450,105363559,0,132993913
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0946576805405995,0.457811912818293,0,0,9.99819002102735,13.381160719381,0,1.03624376579504,0.132360420121614,0.431999999999999,0.738400000000002,0.84,0.293289110005528,0.160928689883914,1007,2333,441,0,334,4251,785,3466,1407,334,1073,0,0,0,1866,0.799828546935276,0,34,1360,6,1,32,32,0,0,0,0,0,1407,9,0.483666666666684,0,0,0,0.388691915618463,0.536350251882243,0,0,0,0,0,0.777666666666618,9.33199999999942,0,0.360192000000002,0,0,1.86639999999988,36.75,65.4166666666667,27.8333333333333,0.0101050150021433,0.0250000000000004,0.0483263473053894,0.10235,0.9662451869333,4837,0,0.106470953070085,0,0.0999000166638894,0.0980169971671388,1.056359,0,667118937390,21190343450,105363559,0,133002063
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0831209632005622,0.475341909635392,0,0,9.99819002102735,13.381160719381,0,1.03626626479375,0.124754007739082,0.331999999999998,0.880000000000001,1.1,0.245273631840796,0.120519624101714,926,2030,424,330,427,3730,756,2974,1074,427,647,0,0,0,1677,0.710593220338983,0,55,1159,14,2,32,32,0,0,0,0,331,651,16,0.469416666666679,331,21,0,0.377668692488138,0.513611796510732,0,0,0,0,0,0.711333333333296,8.11999999999955,0.416,0.166656000000002,0,0,1.70719999999991,35.3333333333333,63,35.5833333333333,0.00898432203389838,0.023,0.0342974238875879,0.0539999999999994,0.967161609640628,4016,423,0.0981075697211155,0.066193853427896,0.0999000166638894,0.0980169971671388,1.118778,0,667118937390,21190343450,105363559,0,132996013
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0746183292191854,0.499041241359288,0,0,9.99819002102735,13.381160719381,0,1.0363347141909,0.104521835268104,0.26,0.378400000000001,0.520000000000001,0.175113322277501,0.0705914870093975,954,2160,403,326,406,3956,714,3242,1022,406,616,0,0,0,1840,0.740144810941271,0,56,1262,14,2,32,32,0,0,0,0,326,606,19,0.487583333333352,0,0,0,0.381559390424345,0.490767786095675,0,0,0,0,0,0.754249999999958,8.63999999999949,0.411,0.155136000000002,0,0,1.8101999999999,33.5833333333333,59.5,33.8333333333333,0.00927876106194697,0.0249999999999999,0.0339064039408869,0.0537500000000004,0.984565487557213,4168,416,0.101007677543186,0.105769230769231,0.0999000166638894,0.0980169971671388,1.1012364,0,667118937390,21190343450,105363559,0,132991017
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,guarded-adaptive,5,NaN,mac-aware-broadcast,Adaptive ACK + guard,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0692157594025896,0.508609964518439,0,0,9.99819002102735,13.381160719381,0,1.03648565694478,0.0960530679933662,0.220000000000001,0.32,0.460000000000001,0.176152570480928,0.0800995024875623,857,1951,429,339,459,3577,779,2798,1121,459,662,0,0,0,1597,0.697379912663755,0,2,1096,6,2,32,32,0,0,0,0,339,688,2,0.456166666666676,339,4,0,0.382594189477056,0.498078127073776,65,10,56,64,1,0.686083333333299,7.80399999999958,0.429,0.176128000000002,0,0,1.64659999999992,35.75,64.9166666666667,38.25,0.00951790393013104,0.0250000000000004,0.0344640522875818,0.056,0.968101838457694,3844,433,0.107440166493236,0.0785219399538106,0.0999000166638894,0.0980169971671388,1.1107779,0,667118937390,21190343450,105363559,0,133001057
development,16016008,n5-aloha,N5 ALOHA,MAC-aware ablation,full-v2,6,NaN,mac-aware-broadcast,Full MAC-aware v2,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0692157594025896,0.508609964518439,0,0,9.99819002102735,13.381160719381,0,1.03648565694478,0.0960530679933662,0.220000000000001,0.32,0.460000000000001,0.176152570480928,0.0800995024875623,857,1951,429,339,459,3577,779,2798,1121,459,662,0,0,0,1597,0.697379912663755,0,2,1096,6,2,32,32,0,0,0,0,339,688,2,0.456166666666676,339,4,0,0.382594189477056,0.498078127073776,65,10,56,64,1,0.686083333333299,7.80399999999958,0.429,0.176128000000002,0,0,1.64659999999992,35.75,64.9166666666667,38.25,0.00951790393013104,0.0250000000000004,0.0344640522875818,0.056,0.968101838457694,3844,433,0.107440166493236,0.0785219399538106,0.0999000166638894,0.0980169971671388,1.0994225,0,667118937390,21190343450,105363559,0,132987742
development,16016008,n5-background030,N5 30% background,MAC-aware ablation,frozen-hybrid,1,NaN,causal-broadcast,Frozen hybrid,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0900019714034122,0.486401084552822,0,0,9.95836863739159,13.1609222091489,0,1.03649189549903,0.128501934770591,0.300000000000001,0.42,0.539999999999999,0.31886124930901,0.190359314538419,1054,2142,416,150,325,3897,735,3162,1464,325,1139,0,0,0,1753,0.764834205933682,0,238,1327,37,2,32,32,0,0,0,0,150,1280,221,0.757833333333351,0,0,0,0.728861410341813,0.782988640025274,0,0,0,0,0,0.729333333333292,8.5679999999995,0.184,0.327680000000001,3.65899999999965,1441,1.7503999999999,34.6666666666667,61.25,27.0833333333333,0.0181876090750437,0.0464499999999998,0.0530646153846155,0.100800000000001,0.956850602676103,4389,184,0.0995670995670996,0.108695652173913,0.0999000166638894,0.0980169971671388,1.2636622,0,667118937390,21190343450,105363559,0,133223575
development,16016008,n5-background030,N5 30% background,MAC-aware ablation,frozen-piggyback,2,NaN,causal-broadcast,Frozen piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0929981661848624,0.475715105659571,0,0,9.95836863739159,13.1609222091489,0,1.03655669663591,0.124179104477612,0.32,0.518400000000003,0.600000000000001,0.381990049751244,0.257810945273632,1094,2213,433,0,293,4044,768,3276,1508,293,1215,0,0,0,1758,0.794396746497967,0,239,1360,34,1,32,32,0,0,0,0,0,1508,219,0.761916666666682,0,0,0,0.728383348752755,0.826605648513177,0,0,0,0,0,0.737666666666622,8.85199999999947,0,0.386048,3.65899999999965,1465,1.77039999999989,36.0833333333333,64,24.4166666666667,0.0184469046543155,0.0449999999999999,0.059627986348123,0.1334,0.971571447078637,4600,0,0.103478260869565,0,0.0999000166638894,0.0980169971671388,1.0916799,0,667118937390,21190343450,105363559,0,133231725
development,16016008,n5-background030,N5 30% background,MAC-aware ablation,adaptive-only,3,NaN,mac-aware-broadcast,Adaptive ACK only,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0927665832656956,0.476207741012298,0,0,9.95836863739159,13.1609222091489,0,1.0365422638182,0.131531232725263,0.34,0.440000000000001,0.6,0.386710889994472,0.255179657269209,1094,2221,424,12,296,4056,753,3303,1490,296,1194,0,0,0,1777,0.795790416480072,0,238,1368,34,2,32,32,0,0,0,0,12,1471,213,0.762000000000015,12,3,0,0.732276079815921,0.787323121389182,0,0,0,0,0,0.741916666666622,8.88399999999947,0.019,0.376575999999999,3.65899999999965,1480,1.78059999999989,35.3333333333333,62.75,24.6666666666667,0.0186027765338111,0.0454000000000009,0.0611081081081082,0.139249999999999,0.968255507082458,4608,19,0.103732638888889,0.0526315789473684,0.0999000166638894,0.0980169971671388,1.1226419,0,667118937390,21190343450,105363559,0,133225675
development,16016008,n5-background030,N5 30% background,MAC-aware ablation,access-only,4,NaN,causal-broadcast,Access scaling only,hybrid,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0900019714034122,0.486401084552822,0,0,9.95836863739159,13.1609222091489,0,1.03649189549903,0.128501934770591,0.300000000000001,0.42,0.539999999999999,0.31886124930901,0.190359314538419,1054,2142,416,150,325,3897,735,3162,1464,325,1139,0,0,0,1753,0.764834205933682,0,238,1327,37,2,32,32,0,0,0,0,150,1280,221,0.757833333333351,0,0,0,0.728861410341813,0.782988640025274,0,0,0,0,0,0.729333333333292,8.5679999999995,0.184,0.327680000000001,3.65899999999965,1441,1.7503999999999,34.6666666666667,61.25,27.0833333333333,0.0181876090750437,0.0464499999999998,0.0530646153846155,0.100800000000001,0.956850602676103,4389,184,0.0995670995670996,0.108695652173913,0.0999000166638894,0.0980169971671388,1.127948,0,667118937390,21190343450,105363559,0,133220679
